PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.29_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   43   CS6Dist  1   LMDist   594
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.29_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
17    -29.28539 -32.40474 -18.87535 -23.52587  17.63988 -21.15987     (-1.235,-5.886) (-50.045,-17.640) (-11.646,-3.520)      14.3055  14.9429  15.6212  
18    -29.12025 -32.08472 -19.17792 -23.30746  17.38891 -20.92635     (-1.789,-5.919) (-49.474,-17.389) (-11.731,-3.537)      14.391  15.2741  16.3211  
19    -28.95510 -31.76469 -19.48048 -23.08905  17.13794 -20.69284     (-2.343,-5.951) (-48.903,-17.138) (-11.817,-3.555)      14.5245  15.6317  16.7464  
20    -28.78996 -31.44467 -19.78305 -22.87064  16.88697 -20.45933     (-2.896,-5.984) (-48.332,-16.887) (-11.903,-3.572)      14.5735  16.0166  16.4698  
21    -28.62481 -31.12464 -20.08562 -22.65223  16.63600 -20.22582     (-3.450,-6.016) (-47.761,-16.636) (-11.989,-3.590)      14.4599  15.9531  16.2312  
22    -28.45967 -30.80462 -20.38819 -22.43382  16.38503 -19.99230     (-4.003,-6.049) (-47.190,-16.385) (-12.075,-3.607)      14.3944  15.8333  15.8333  
23    -28.29452 -30.48460 -20.69075 -22.21541  16.13407 -19.75879     (-4.557,-6.081) (-46.619,-16.134) (-12.160,-3.625)      14.3776  15.4043  15.4043  
24    -28.12938 -30.16457 -20.99332 -21.99700  15.88310 -19.52528     (-5.110,-6.114) (-46.048,-15.883) (-12.246,-3.642)      14.3329  15.01  15.01  
25    -27.96424 -29.84455 -21.29589 -21.77858  15.63213 -19.29177     (-5.664,-6.146) (-45.477,-15.632) (-12.332,-3.660)      14.1663  14.6533  14.6533  
26    -27.79909 -29.52452 -21.59846 -21.56017  15.38116 -19.05826     (-6.217,-6.179) (-44.906,-15.381) (-12.418,-3.677)      13.9222  14.3368  14.3368  
27    -27.63395 -29.20450 -21.90102 -21.34176  15.13019 -18.82474     (-6.771,-6.212) (-44.335,-15.130) (-12.504,-3.695)      13.7251  14.0633  14.0633  
28    -27.46880 -28.88448 -22.20359 -21.12335  14.87922 -18.59123     (-7.324,-6.244) (-43.764,-14.879) (-12.590,-3.712)      13.5771  13.8354  13.8354  
29    -27.30366 -28.56445 -22.50616 -20.90494  14.62825 -18.35772     (-7.878,-6.277) (-43.193,-14.628) (-12.675,-3.729)      13.4798  13.6553  13.6553  
30    -27.13851 -28.24443 -22.80873 -20.68653  14.37728 -18.12421     (-8.431,-6.309) (-42.622,-14.377) (-12.761,-3.747)      13.4343  13.525  13.525  
31    -26.97337 -27.92441 -23.11129 -20.46812  14.12632 -17.89069     (-8.985,-6.342) (-42.051,-14.126) (-12.847,-3.764)      13.4412  13.4459  13.4459  
32    -26.80823 -27.60438 -23.41386 -20.24971  13.87535 -17.65718     (-9.539,-6.374) (-41.480,-13.875) (-12.933,-3.782)      13.4189  13.4189  13.4189  
33    -26.64308 -27.28436 -23.71643 -20.03130  13.62438 -17.42367     (-10.092,-6.407) (-40.909,-13.624) (-13.019,-3.799)      13.4444  13.4444  13.4444  
34    -26.47794 -26.96433 -24.01900 -19.81289  13.37341 -17.19016     (-10.646,-6.439) (-40.338,-13.373) (-13.105,-3.817)      13.5219  13.5219  13.5219  
35    -26.31279 -26.64431 -24.32156 -19.59448  13.12244 -16.95664     (-11.199,-6.472) (-39.767,-13.122) (-13.190,-3.834)      13.6507  13.6507  13.6507  
36    -26.14765 -26.32429 -24.62413 -19.37607  12.87147 -16.72313     (-11.753,-6.505) (-39.196,-12.871) (-13.276,-3.852)      13.8293  13.8293  13.8293  
37    -25.98250 -26.00426 -24.92670 -19.15765  12.62050 -16.48962     (-12.306,-6.537) (-38.625,-12.621) (-13.362,-3.869)      14.0558  14.0558  14.0558  
38    -25.81736 -25.68424 -25.22927 -18.93924  12.36953 -16.25611     (-12.860,-6.570) (-38.054,-12.370) (-13.448,-3.887)      14.2196  14.2196  14.2196  
39    -25.65222 -25.36422 -25.53183 -18.72083  12.11857 -16.02260     (-13.413,-6.602) (-37.483,-12.119) (-13.534,-3.904)      14.2227  14.2227  14.2227  
40    -25.48707 -25.04419 -25.83440 -18.50242  11.86760 -15.78908     (-13.967,-6.635) (-36.912,-11.868) (-13.619,-3.921)      14.2753  14.2753  14.2753  
41    -25.32193 -24.72417 -26.13697 -18.28401  11.61663 -15.55557     (-14.520,-6.667) (-36.341,-11.617) (-13.705,-3.939)      14.3768  14.3768  14.3768  
42    -25.15678 -24.40414 -26.43954 -18.06560  11.36566 -15.32206     (-15.074,-6.700) (-35.770,-11.366) (-13.791,-3.956)      14.5261  14.5261  14.5261  
43    -24.99164 -24.08412 -26.74210 -17.84719  11.11469 -15.08855     (-15.627,-6.732) (-35.199,-11.115) (-13.877,-3.974)      14.7217  14.7217  14.7217  
44    -24.82649 -23.76410 -27.04467 -17.62878  10.86372 -14.85503     (-16.181,-6.765) (-34.628,-10.864) (-13.963,-3.991)      14.962  14.962  14.962  
45    -24.66135 -23.44407 -27.34724 -17.41037  10.61275 -14.62152     (-16.734,-6.798) (-34.057,-10.613) (-14.049,-4.009)      15.2447  15.2447  15.2447  
46    -24.49621 -23.12405 -27.64981 -17.19196  10.36179 -14.38801     (-17.288,-6.830) (-33.486,-10.362) (-14.134,-4.026)      15.5676  15.5676  15.5676  
47    -24.33106 -22.80402 -27.95237 -16.97355  10.11082 -14.15450     (-17.842,-6.863) (-32.915,-10.111) (-14.220,-4.044)      15.9281  15.9281  15.9281  
48    -24.16592 -22.48400 -28.25494 -16.75514   9.85985 -13.92098     (-18.395,-6.895) (-32.344,-9.860) (-14.306,-4.061)      16.3239  16.3239  16.3239  
49    -24.00077 -22.16398 -28.55751 -16.53672   9.60888 -13.68747     (-18.949,-6.928) (-31.773,-9.609) (-14.392,-4.079)      16.7524  16.7524  16.7524  
50    -23.83563 -21.84395 -28.86008 -16.31831   9.35791 -13.45396     (-19.502,-6.960) (-31.202,-9.358) (-14.478,-4.096)      17.2112  17.2112  17.2112  
51    -23.67048 -21.52393 -29.16264 -16.09990   9.10694 -13.22045     (-20.056,-6.993) (-30.631,-9.107) (-14.564,-4.114)      17.6979  17.6979  17.6979  
52    -23.50534 -21.20391 -29.46521 -15.88149   8.85597 -12.98693     (-20.609,-7.026) (-30.060,-8.856) (-14.649,-4.131)      18.2102  18.2102  18.2102  
53    -23.34020 -20.88388 -29.76778 -15.66308   8.60500 -12.75342     (-21.163,-7.058) (-29.489,-8.605) (-14.735,-4.148)      18.7462  18.7462  18.7462  
54    -23.17505 -20.56386 -30.07034 -15.44467   8.35404 -12.51991     (-21.716,-7.091) (-28.918,-8.354) (-14.821,-4.166)      19.3037  19.3037  19.3037  
55    -23.00991 -20.24383 -30.37291 -15.22626   8.10307 -12.28640     (-22.270,-7.123) (-28.347,-8.103) (-14.907,-4.183)      19.881  19.881  19.881  
56    -22.84476 -19.92381 -30.67548 -15.00785   7.85210 -12.05289     (-22.823,-7.156) (-27.776,-7.852) (-14.993,-4.201)      20.4765  20.4765  20.4765  
57    -22.67962 -19.60379 -30.97805 -14.78944   7.60113 -11.81937     (-23.377,-7.188) (-27.205,-7.601) (-15.078,-4.218)      21.0885  21.0885  21.0885  
58    -22.51447 -19.28376 -31.28061 -14.57103   7.35016 -11.58586     (-23.930,-7.221) (-26.634,-7.350) (-15.164,-4.236)      21.7158  21.7158  21.7158  
59    -22.34933 -18.96374 -31.58318 -14.35262   7.09919 -11.35235     (-24.484,-7.253) (-26.063,-7.099) (-15.250,-4.253)      22.3569  22.3569  22.3569  
60    -22.18419 -18.64372 -31.88575 -14.13421   6.84822 -11.11884     (-25.038,-7.286) (-25.492,-6.848) (-15.336,-4.271)      23.0108  23.0108  23.0108  
61    -22.01904 -18.32369 -32.18832 -13.91579   6.59725 -10.88532     (-25.591,-7.319) (-24.921,-6.597) (-15.422,-4.288)      22.9852  22.9852  22.9852  
62    -21.85390 -18.00367 -32.49088 -13.69738   6.34629 -10.65181     (-26.145,-7.351) (-24.350,-6.346) (-15.508,-4.306)      22.3607  22.3607  22.3607  
63    -21.68875 -17.68364 -32.79345 -13.47897   6.09532 -10.41830     (-26.698,-7.384) (-23.779,-6.095) (-15.593,-4.323)      21.7506  21.7506  21.7506  
64    -21.52361 -17.36362 -33.09602 -13.26056   5.84435 -10.18479     (-27.252,-7.416) (-23.208,-5.844) (-15.679,-4.340)      21.1562  21.1562  21.1562  
65    -21.35846 -17.04360 -33.39859 -13.04215   5.59338  -9.95127     (-27.805,-7.449) (-22.637,-5.593) (-15.765,-4.358)      20.5789  20.5789  20.5789  
66    -21.19332 -16.72357 -33.70115 -12.82374   5.34241  -9.71776     (-28.359,-7.481) (-22.066,-5.342) (-15.851,-4.375)      20.0201  20.0201  20.0201  
67    -21.02818 -16.40355 -34.00372 -12.60533   5.09144  -9.48425     (-28.912,-7.514) (-21.495,-5.091) (-15.937,-4.393)      19.4815  19.4815  19.4815  
68    -20.86303 -16.08352 -34.30629 -12.38692   4.84047  -9.25074     (-29.466,-7.546) (-20.924,-4.840) (-16.023,-4.410)      18.9647  18.9647  18.9647  
69    -20.69789 -15.76350 -34.60886 -12.16851   4.58950  -9.01723     (-30.019,-7.579) (-20.353,-4.590) (-16.108,-4.428)      18.4715  18.4715  18.4715  
70    -20.53274 -15.44348 -34.91142 -11.95010   4.33854  -8.78371     (-30.573,-7.612) (-19.782,-4.339) (-16.194,-4.445)      18.004  18.004  17.8936  
71    -20.36760 -15.12345 -35.21399 -11.73169   4.08757  -8.55020     (-31.126,-7.644) (-19.211,-4.088) (-16.280,-4.463)      17.5642  17.5642  17.3231  
72    -20.20245 -14.80343 -35.51656 -11.51328   3.83660  -8.31669     (-31.680,-7.677) (-18.640,-3.837) (-16.366,-4.480)      17.1541  17.1541  16.7745  
73    -20.03731 -14.48341 -35.81913 -11.29486   3.58563  -8.08318     (-32.233,-7.709) (-18.069,-3.586) (-16.452,-4.498)      16.7761  16.7761  16.163  
74    -19.87217 -14.16338 -36.12169 -11.07645   3.33466  -7.84966     (-32.787,-7.742) (-17.498,-3.335) (-16.538,-4.515)      16.4322  16.4322  15.5413  
75    -19.70702 -13.84336 -36.42426 -10.85804   3.08369  -7.61615     (-33.341,-7.774) (-16.927,-3.084) (-16.623,-4.532)      16.0646  16.0646  14.9197  
76    -19.54188 -13.52333 -36.72683 -10.63963   2.83272  -7.38264     (-33.894,-7.807) (-16.356,-2.833) (-16.709,-4.550)      15.3442  15.3442  14.298  
77    -19.37673 -13.20331 -37.02940 -10.42122   2.58176  -7.14913     (-34.448,-7.839) (-15.785,-2.582) (-16.795,-4.567)      14.6365  14.6365  13.6763  
78    -19.21159 -12.88329 -37.33196 -10.20281   2.33079  -6.91561     (-35.001,-7.872) (-15.214,-2.331) (-16.881,-4.585)      13.9434  13.9434  13.0547  
79    -19.04644 -12.56326 -37.63453  -9.98440   2.07982  -6.68210     (-35.555,-7.905) (-14.643,-2.080) (-16.967,-4.602)      13.2672  13.2672  12.433  
80    -18.88130 -12.24324 -37.93710  -9.76599   1.82885  -6.44859     (-36.108,-7.937) (-14.072,-1.829) (-17.052,-4.620)      12.5146  12.6106  11.8114  
81    -18.71616 -11.92322 -38.23967  -9.54758   1.57788  -6.21508     (-36.662,-7.970) (-13.501,-1.578) (-17.138,-4.637)      11.7462  11.9767  11.1897  
82    -18.55101 -11.60319 -38.54223  -9.32917   1.32691  -5.98156     (-37.215,-8.002) (-12.930,-1.327) (-17.224,-4.655)      10.988  11.3696  10.5681  
83    -18.38587 -11.28317 -38.84480  -9.11076   1.07594  -5.74805     (-37.769,-8.035) (-12.359,-1.076) (-17.310,-4.672)      10.2426  10.7935  9.94644  
84    -18.22072 -10.96314 -39.14737  -8.89235   0.82497  -5.51454     (-38.322,-8.067) (-11.788,-0.825) (-17.396,-4.690)      9.51269  10.0424  9.32478  
85    -18.05558 -10.64312 -39.44994  -8.67394   0.57401  -5.28103     (-38.876,-8.100) (-11.217,-0.574) (-17.482,-4.707)      8.80231  9.16333  8.70313  
86    -17.89043 -10.32310 -39.75250  -8.45552   0.32304  -5.04752     (-39.429,-8.132) (-10.646,-0.323) (-17.567,-4.724)      8.11655  8.31522  8.08148  
87    -17.72529 -10.00307 -40.05507  -8.23711   0.07207  -4.81400     (-39.983,-8.165) (-10.075,-0.072) (-17.653,-4.742)      7.46221  7.50548  7.45983  
88    -17.56015  -9.68305 -40.35764  -8.01870  -0.17890  -4.58049     (-17.560,-8.019) (-9.683,-0.179) (-40.358,-4.580)      6.83817  6.83817  6.83817  
89    -17.39500  -9.36302 -40.66020  -7.80029  -0.42987  -4.34698     (-17.395,-7.800) (-9.363,-0.430) (-40.660,-4.347)      6.21652  6.21652  6.21652  
90    -17.22986  -9.04300 -40.96277  -7.58188  -0.68084  -4.11347     (-17.230,-7.582) (-9.043,-0.681) (-40.963,-4.113)      5.59487  5.59487  5.59487  
91    -17.06471  -8.72298 -41.26534  -7.36347  -0.93181  -3.87995     (-17.065,-7.363) (-8.723,-0.932) (-41.265,-3.880)      4.97322  4.97322  4.97322  
92    -16.89957  -8.40295 -41.56791  -7.14506  -1.18278  -3.64644     (-16.900,-7.145) (-8.403,-1.183) (-41.568,-3.646)      4.35157  4.35157  4.35157  
93    -16.73442  -8.08293 -41.87047  -6.92665  -1.43374  -3.41293     (-16.734,-6.927) (-8.083,-1.434) (-41.870,-3.413)      3.72991  3.72991  3.72991  
94    -16.56928  -7.76291 -42.17304  -6.70824  -1.68471  -3.17942     (-16.569,-6.708) (-7.763,-1.685) (-42.173,-3.179)      3.10826  3.10826  3.10826  
95    -16.40414  -7.44288 -42.47561  -6.48983  -1.93568  -2.94590     (-16.404,-6.490) (-7.443,-1.936) (-42.476,-2.946)      2.48661  2.48661  2.48661  
96    -16.23899  -7.12286 -42.77818  -6.27142  -2.18665  -2.71239     (-16.239,-6.271) (-7.123,-2.187) (-42.778,-2.712)      1.86496  1.86496  1.86496  
97    -16.07385  -6.80283 -43.08074  -6.05301  -2.43762  -2.47888     (-16.074,-6.053) (-6.803,-2.438) (-43.081,-2.479)      1.2433  1.2433  1.2433  
98    -15.90870  -6.48281 -43.38331  -5.83459  -2.68859  -2.24537     (-15.909,-5.835) (-6.483,-2.689) (-43.383,-2.245)      0.621652  0.621652  0.621652  
99    -15.74356  -6.16279 -43.68588  -5.61618  -2.93956  -2.01186     (-15.744,-5.616) (-6.163,-2.940) (-43.686,-2.012)      0  0  0  
