PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.21_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   46   CS6Dist  1   LMDist   587
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.21_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
36    -13.60945 -16.08004 -38.74527  14.00588 -30.63428  -7.63231     (-18.366,-7.632) (-21.242,-10.255) (-8.448,-6.374)      11.8242  11.8242  11.8242  
37    -13.50293 -16.08004 -38.37967  13.76983 -30.16216  -7.86836     (-18.708,-7.868) (-21.371,-10.491) (-8.212,-5.901)      11.794  11.794  11.794  
38    -13.39641 -16.08004 -38.01407  13.53377 -29.69005  -8.10442     (-19.051,-8.104) (-21.501,-10.727) (-7.976,-5.429)      11.8081  11.8081  11.8081  
39    -13.28990 -16.08004 -37.64847  13.29771 -29.21793  -8.34048     (-19.394,-8.340) (-21.630,-10.963) (-7.740,-4.957)      11.8665  11.8665  11.8665  
40    -13.18338 -16.08004 -37.28287  13.06165 -28.74581  -8.57654     (-19.736,-8.577) (-21.760,-11.199) (-7.504,-4.485)      11.9685  11.9685  11.9685  
41    -13.07686 -16.08004 -36.91727  12.82559 -28.27370  -8.81260     (-20.079,-8.813) (-21.889,-11.435) (-7.267,-4.013)      12.113  12.113  12.113  
42    -12.97035 -16.08004 -36.55167  12.58953 -27.80158  -9.04866     (-20.421,-9.049) (-22.019,-11.671) (-7.031,-3.541)      12.2985  12.2985  12.2985  
43    -12.86383 -16.08004 -36.18607  12.35347 -27.32946  -9.28471     (-20.764,-9.285) (-22.149,-11.907) (-6.795,-3.069)      12.5231  12.5231  12.5231  
44    -12.75732 -16.08004 -35.82047  12.11742 -26.85734  -9.52077     (-21.106,-9.521) (-22.278,-12.143) (-6.559,-2.597)      12.7849  12.7849  12.7849  
45    -12.65080 -16.08004 -35.45487  11.88136 -26.38523  -9.75683     (-21.449,-9.757) (-22.408,-12.379) (-6.323,-2.125)      13.0816  13.0816  13.0816  
46    -12.54428 -16.08004 -35.08927  11.64530 -25.91311  -9.99289     (-21.792,-9.993) (-22.537,-12.615) (-6.087,-1.652)      13.4108  13.4108  13.4108  
47    -12.43777 -16.08004 -34.72367  11.40924 -25.44099 -10.22895     (-22.134,-10.229) (-22.667,-12.851) (-5.851,-1.180)      13.7702  13.7702  13.7702  
48    -12.33125 -16.08004 -34.35807  11.17318 -24.96888 -10.46501     (-22.477,-10.465) (-22.796,-13.088) (-5.615,-0.708)      14.1576  14.1576  14.1576  
49    -12.22473 -16.08004 -33.99247  10.93712 -24.49676 -10.70107     (-22.819,-10.701) (-22.926,-13.324) (-5.379,-0.236)      14.5706  14.5706  14.5706  
50    -12.11822 -16.08004 -33.62687  10.70107 -24.02464 -10.93712     (-22.819,-10.701) (-22.926,-13.324) (-5.379,-0.236)      14.5706  14.5706  14.5706  
51    -12.01170 -16.08004 -33.26126  10.46501 -23.55253 -11.17318     (-22.477,-10.465) (-22.796,-13.088) (-5.615,-0.708)      14.1576  14.1576  14.1576  
52    -11.90519 -16.08004 -32.89566  10.22895 -23.08041 -11.40924     (-22.134,-10.229) (-22.667,-12.851) (-5.851,-1.180)      13.7702  13.7702  13.7702  
53    -11.79867 -16.08004 -32.53006   9.99289 -22.60829 -11.64530     (-21.792,-9.993) (-22.537,-12.615) (-6.087,-1.652)      13.4108  13.4108  13.4108  
54    -11.69215 -16.08004 -32.16446   9.75683 -22.13618 -11.88136     (-21.449,-9.757) (-22.408,-12.379) (-6.323,-2.125)      13.0816  13.0816  13.0816  
55    -11.58564 -16.08004 -31.79886   9.52077 -21.66406 -12.11742     (-21.106,-9.521) (-22.278,-12.143) (-6.559,-2.597)      12.7849  12.7849  12.7849  
56    -11.47912 -16.08004 -31.43326   9.28471 -21.19194 -12.35347     (-20.764,-9.285) (-22.149,-11.907) (-6.795,-3.069)      12.5231  12.5231  12.5231  
57    -11.37260 -16.08004 -31.06766   9.04866 -20.71982 -12.58953     (-20.421,-9.049) (-22.019,-11.671) (-7.031,-3.541)      12.2985  12.2985  12.2985  
58    -11.26609 -16.08004 -30.70206   8.81260 -20.24771 -12.82559     (-20.079,-8.813) (-21.889,-11.435) (-7.267,-4.013)      12.113  12.113  12.113  
59    -11.15957 -16.08004 -30.33646   8.57654 -19.77559 -13.06165     (-19.736,-8.577) (-21.760,-11.199) (-7.504,-4.485)      11.9685  11.9685  11.9685  
60    -11.05306 -16.08004 -29.97086   8.34048 -19.30347 -13.29771     (-19.394,-8.340) (-21.630,-10.963) (-7.740,-4.957)      11.8665  11.8665  11.8665  
61    -10.94654 -16.08004 -29.60526   8.10442 -18.83136 -13.53377     (-19.051,-8.104) (-21.501,-10.727) (-7.976,-5.429)      11.8081  11.8081  11.8081  
62    -10.84002 -16.08004 -29.23966   7.86836 -18.35924 -13.76983     (-18.708,-7.868) (-21.371,-10.491) (-8.212,-5.901)      11.794  11.794  11.794  
63    -10.73351 -16.08004 -28.87406   7.63231 -17.88712 -14.00588     (-18.366,-7.632) (-21.242,-10.255) (-8.448,-6.374)      11.8242  11.8242  11.8242  
64    -10.62699 -16.08004 -28.50846   7.39625 -17.41501 -14.24194     (-18.023,-7.396) (-21.112,-10.019) (-8.684,-6.846)      11.8985  11.8985  11.8985  
65    -10.52047 -16.08004 -28.14286   7.16019 -16.94289 -14.47800     (-17.681,-7.160) (-20.983,-9.783) (-8.920,-7.318)      12.016  12.016  12.016  
66    -10.41396 -16.08004 -27.77725   6.92413 -16.47077 -14.71406     (-17.338,-6.924) (-20.853,-9.547) (-9.156,-7.790)      12.1756  12.1756  12.1756  
67    -10.30744 -16.08004 -27.41165   6.68807 -15.99866 -14.95012     (-16.996,-6.688) (-20.724,-9.311) (-9.392,-8.262)      12.3755  12.3755  12.3755  
68    -10.20093 -16.08004 -27.04605   6.45201 -15.52654 -15.18618     (-16.653,-6.452) (-20.594,-9.075) (-9.628,-8.734)      12.6138  12.6138  12.6138  
69    -10.09441 -16.08004 -26.68045   6.21595 -15.05442 -15.42223     (-16.310,-6.216) (-20.464,-8.838) (-9.864,-9.206)      12.8885  12.8885  12.8885  
70     -9.98789 -16.08004 -26.31485   5.97990 -14.58230 -15.65829     (-15.968,-5.980) (-20.335,-8.602) (-10.100,-9.678)      13.1972  13.1972  13.1972  
71     -9.88138 -16.08004 -25.94925   5.74384 -14.11019 -15.89435     (-15.625,-5.744) (-20.205,-8.366) (-10.336,-10.151)      13.1258  13.5376  13.5376  
72     -9.77486 -16.08004 -25.58365   5.50778 -13.63807 -16.13041     (-15.283,-5.508) (-20.076,-8.130) (-10.572,-10.623)      13.0043  13.4808  13.9075  
73     -9.66834 -16.08004 -25.21805   5.27172 -13.16595 -16.36647     (-14.940,-5.272) (-19.946,-7.894) (-10.808,-11.095)      12.9223  13.4129  14.3044  
74     -9.56183 -16.08004 -24.85245   5.03566 -12.69384 -16.60253     (-14.597,-5.036) (-19.817,-7.658) (-11.044,-11.567)      12.8806  13.3866  14.7262  
75     -9.45531 -16.08004 -24.48685   4.79960 -12.22172 -16.83859     (-14.255,-4.800) (-19.687,-7.422) (-11.280,-12.039)      12.8794  13.4023  15.1709  
76     -9.34880 -16.08004 -24.12125   4.56355 -11.74960 -17.07464     (-13.912,-4.564) (-19.558,-7.186) (-11.516,-12.511)      12.9189  13.4597  15.2331  
77     -9.24228 -16.08004 -23.75565   4.32749 -11.27749 -17.31070     (-13.570,-4.327) (-19.428,-6.950) (-11.753,-12.983)      12.9987  13.5583  14.5166  
78     -9.13576 -16.08004 -23.39005   4.09143 -10.80537 -17.54676     (-13.227,-4.091) (-19.299,-6.714) (-11.989,-13.455)      13.118  13.6971  13.8009  
79     -9.02925 -16.08004 -23.02445   3.85537 -10.33325 -17.78282     (-12.885,-3.855) (-19.169,-6.478) (-12.225,-13.927)      13.086  13.086  13.086  
80     -8.92273 -16.08004 -22.65885   3.61931  -9.86114 -18.01888     (-12.542,-3.619) (-19.040,-6.242) (-12.461,-14.400)      12.3723  12.3723  12.3723  
81     -8.81621 -16.08004 -22.29324   3.38325  -9.38902 -18.25494     (-12.199,-3.383) (-18.910,-6.006) (-12.697,-14.872)      11.6598  11.6598  11.6598  
82     -8.70970 -16.08004 -21.92764   3.14719  -8.91690 -18.49099     (-11.857,-3.147) (-18.780,-5.770) (-12.933,-15.344)      10.9488  10.9488  10.9488  
83     -8.60318 -16.08004 -21.56204   2.91114  -8.44478 -18.72705     (-11.514,-2.911) (-18.651,-5.534) (-13.169,-15.816)      10.2396  10.2396  10.2396  
84     -8.49667 -16.08004 -21.19644   2.67508  -7.97267 -18.96311     (-11.172,-2.675) (-18.521,-5.298) (-13.405,-16.288)      9.53267  9.53267  9.53267  
85     -8.39015 -16.08004 -20.83084   2.43902  -7.50055 -19.19917     (-10.829,-2.439) (-18.392,-5.062) (-13.641,-16.760)      8.82851  8.82851  8.82851  
86     -8.28363 -16.08004 -20.46524   2.20296  -7.02843 -19.43523     (-10.487,-2.203) (-18.262,-4.825) (-13.877,-17.232)      8.12784  8.12784  8.12784  
87     -8.17712 -16.08004 -20.09964   1.96690  -6.55632 -19.67129     (-10.144,-1.967) (-18.133,-4.589) (-14.113,-17.704)      7.43165  7.43165  7.43165  
88     -8.07060 -16.08004 -19.73404   1.73084  -6.08420 -19.90735     (-9.801,-1.731) (-18.003,-4.353) (-14.349,-18.177)      6.74133  6.74133  6.74133  
89     -7.96408 -16.08004 -19.36844   1.49479  -5.61208 -20.14340     (-9.459,-1.495) (-17.874,-4.117) (-14.585,-18.649)      6.05887  6.05887  6.05887  
90     -7.85757 -16.08004 -19.00284   1.25873  -5.13997 -20.37946     (-9.116,-1.259) (-17.744,-3.881) (-14.821,-19.121)      5.38728  5.38728  5.38728  
91     -7.75105 -16.08004 -18.63724   1.02267  -4.66785 -20.61552     (-8.774,-1.023) (-17.615,-3.645) (-15.057,-19.593)      4.73118  4.73118  4.73118  
92     -7.64454 -16.08004 -18.27164   0.78661  -4.19573 -20.85158     (-8.431,-0.787) (-17.485,-3.409) (-15.293,-20.065)      4.09801  4.09801  4.09801  
93     -7.53802 -16.08004 -17.90604   0.55055  -3.72362 -21.08764     (-8.089,-0.551) (-17.355,-3.173) (-15.529,-20.537)      3.50025  3.50025  3.50025  
94     -7.43150 -16.08004 -17.54044   0.31449  -3.25150 -21.32370     (-7.746,-0.314) (-17.226,-2.937) (-15.766,-21.009)      2.95943  2.95943  2.95943  
95     -7.32499 -16.08004 -17.17484   0.07843  -2.77938 -21.55975     (-7.403,-0.078) (-17.096,-2.701) (-16.002,-21.481)      2.5126  2.5126  2.5126  
96     -7.21847 -16.08004 -16.80923  -0.15762  -2.30726 -21.79581     (-7.218,-0.158) (-16.080,-2.307) (-16.809,-21.796)      2.07706  2.07706  2.07706  
97     -7.11195 -16.08004 -16.44363  -0.39368  -1.83515 -22.03187     (-7.112,-0.394) (-16.080,-1.835) (-16.444,-22.032)      1.3847  1.3847  1.3847  
98     -7.00544 -16.08004 -16.07803  -0.62974  -1.36303 -22.26793     (-7.005,-0.630) (-16.080,-1.363) (-16.078,-22.268)      0.692352  0.692352  0.692352  
99     -6.89892 -16.08004 -15.71243  -0.86580  -0.89091 -22.50399     (-6.899,-0.866) (-16.080,-0.891) (-15.712,-22.504)      0  0  0  
