PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.43_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   42   CS6Dist  1   LMDist   501
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.43_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -33.00799 -52.52885  -8.73209 -14.34218   5.76913  -8.65354     (-2.963,-8.573) (-58.298,-5.769) (-27.239,-2.884)      0  0  0  
1    -32.70451 -52.58713  -8.91903 -14.28391   5.65258  -8.59527     (-3.266,-8.631) (-58.240,-5.653) (-27.052,-2.943)      0.388355  0.388355  0.388355  
2    -32.40102 -52.64540  -9.10596 -14.22563   5.53603  -8.53700     (-3.570,-8.690) (-58.181,-5.536) (-26.865,-3.001)      0.77671  0.77671  0.77671  
3    -32.09754 -52.70367  -9.29290 -14.16736   5.41948  -8.47872     (-3.873,-8.748) (-58.123,-5.419) (-26.678,-3.059)      1.16507  1.16507  1.16507  
4    -31.79405 -52.76195  -9.47984 -14.10908   5.30294  -8.42045     (-4.177,-8.806) (-58.065,-5.303) (-26.491,-3.118)      1.55342  1.55342  1.55342  
5    -31.49057 -52.82022  -9.66677 -14.05081   5.18639  -8.36217     (-4.480,-8.864) (-58.007,-5.186) (-26.304,-3.176)      1.94178  1.94178  1.94178  
6    -31.18708 -52.87850  -9.85371 -13.99254   5.06984  -8.30390     (-4.784,-8.923) (-57.948,-5.070) (-26.117,-3.234)      2.33013  2.33013  2.33013  
7    -30.88359 -52.93677 -10.04065 -13.93426   4.95329  -8.24563     (-5.087,-8.981) (-57.890,-4.953) (-25.930,-3.292)      2.71849  2.71849  2.71849  
8    -30.58011 -52.99504 -10.22758 -13.87599   4.83674  -8.18735     (-5.391,-9.039) (-57.832,-4.837) (-25.743,-3.351)      3.10684  3.10684  3.10684  
9    -30.27662 -53.05332 -10.41452 -13.81771   4.72020  -8.12908     (-5.694,-9.098) (-57.774,-4.720) (-25.556,-3.409)      3.4952  3.4952  3.4952  
10    -29.97314 -53.11159 -10.60146 -13.75944   4.60365  -8.07080     (-5.998,-9.156) (-57.715,-4.604) (-25.369,-3.467)      3.88355  3.88355  3.88355  
11    -29.66965 -53.16987 -10.78840 -13.70117   4.48710  -8.01253     (-6.301,-9.214) (-57.657,-4.487) (-25.183,-3.525)      4.27191  4.27191  4.27191  
12    -29.36617 -53.22814 -10.97533 -13.64289   4.37055  -7.95426     (-6.605,-9.272) (-57.599,-4.371) (-24.996,-3.584)      4.66026  4.66026  4.66026  
13    -29.06268 -53.28641 -11.16227 -13.58462   4.25400  -7.89598     (-6.908,-9.331) (-57.540,-4.254) (-24.809,-3.642)      5.04862  5.04862  5.04862  
14    -28.75920 -53.34469 -11.34921 -13.52634   4.13746  -7.83771     (-7.212,-9.389) (-57.482,-4.137) (-24.622,-3.700)      5.43697  5.43697  5.43697  
15    -28.45571 -53.40296 -11.53614 -13.46807   4.02091  -7.77943     (-7.515,-9.447) (-57.424,-4.021) (-24.435,-3.759)      5.82533  5.82533  5.82533  
16    -28.15223 -53.46124 -11.72308 -13.40980   3.90436  -7.72116     (-7.819,-9.505) (-57.366,-3.904) (-24.248,-3.817)      6.21368  6.21368  6.21368  
17    -27.84874 -53.51951 -11.91002 -13.35152   3.78781  -7.66289     (-8.122,-9.564) (-57.307,-3.788) (-24.061,-3.875)      6.60204  6.60204  6.60204  
18    -27.54526 -53.57778 -12.09696 -13.29325   3.67126  -7.60461     (-8.426,-9.622) (-57.249,-3.671) (-23.874,-3.933)      6.99039  6.99039  6.99039  
19    -27.24177 -53.63606 -12.28389 -13.23497   3.55472  -7.54634     (-8.729,-9.680) (-57.191,-3.555) (-23.687,-3.992)      7.37875  7.37875  7.37875  
20    -26.93829 -53.69433 -12.47083 -13.17670   3.43817  -7.48806     (-9.033,-9.739) (-57.132,-3.438) (-23.500,-4.050)      7.7671  7.7671  7.7671  
21    -26.63480 -53.75261 -12.65777 -13.11843   3.32162  -7.42979     (-9.336,-9.797) (-57.074,-3.322) (-23.313,-4.108)      8.15546  8.15546  8.15546  
22    -26.33132 -53.81088 -12.84470 -13.06015   3.20507  -7.37152     (-9.640,-9.855) (-57.016,-3.205) (-23.126,-4.166)      8.54381  8.54381  8.54381  
23    -26.02783 -53.86915 -13.03164 -13.00188   3.08852  -7.31324     (-9.943,-9.913) (-56.958,-3.089) (-22.939,-4.225)      8.93217  8.93217  8.93217  
24    -25.72435 -53.92743 -13.21858 -12.94360   2.97198  -7.25497     (-10.247,-9.972) (-56.899,-2.972) (-22.752,-4.283)      9.32053  9.32053  9.32053  
