PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.42_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   44   CS6Dist  1   LMDist   2479
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.42_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -36.83186 -12.34293 -30.87015  -2.70352   0.05572 -10.51515     (-30.814,-2.648) (-12.399,-0.056) (-36.776,-10.459)      0  0  0  
1    -36.77108 -12.34349 -30.92981  -2.70296   0.05459 -10.51459     (-30.875,-2.648) (-12.398,-0.055) (-36.716,-10.460)      0.0851796  0.0851796  0.0851796  
2    -36.71030 -12.34405 -30.98947  -2.70239   0.05347 -10.51403     (-30.936,-2.649) (-12.398,-0.053) (-36.657,-10.461)      0.170359  0.170359  0.170359  
3    -36.64951 -12.34462 -31.04912  -2.70183   0.05234 -10.51347     (-30.997,-2.649) (-12.397,-0.052) (-36.597,-10.461)      0.255539  0.255539  0.255539  
4    -36.58873 -12.34518 -31.10878  -2.70127   0.05122 -10.51290     (-31.058,-2.650) (-12.396,-0.051) (-36.538,-10.462)      0.340718  0.340718  0.340718  
5    -36.52795 -12.34574 -31.16844  -2.70070   0.05009 -10.51234     (-31.118,-2.651) (-12.396,-0.050) (-36.478,-10.462)      0.425898  0.425898  0.425898  
6    -36.46717 -12.34630 -31.22809  -2.70014   0.04897 -10.51178     (-31.179,-2.651) (-12.395,-0.049) (-36.418,-10.463)      0.511078  0.511078  0.511078  
7    -36.40639 -12.34687 -31.28775  -2.69958   0.04784 -10.51121     (-31.240,-2.652) (-12.395,-0.048) (-36.359,-10.463)      0.596257  0.596257  0.596257  
8    -36.34560 -12.34743 -31.34741  -2.69902   0.04671 -10.51065     (-31.301,-2.652) (-12.394,-0.047) (-36.299,-10.464)      0.681437  0.681437  0.681437  
9    -36.28482 -12.34799 -31.40706  -2.69845   0.04559 -10.51009     (-31.361,-2.653) (-12.394,-0.046) (-36.239,-10.465)      0.766617  0.766617  0.766617  
10    -36.22404 -12.34856 -31.46672  -2.69789   0.04446 -10.50953     (-31.422,-2.653) (-12.393,-0.044) (-36.180,-10.465)      0.851796  0.851796  0.851796  
11    -36.16326 -12.34912 -31.52637  -2.69733   0.04334 -10.50896     (-31.483,-2.654) (-12.392,-0.043) (-36.120,-10.466)      0.936976  0.936976  0.936976  
12    -36.10247 -12.34968 -31.58603  -2.69676   0.04221 -10.50840     (-31.544,-2.655) (-12.392,-0.042) (-36.060,-10.466)      1.02216  1.02216  1.02216  
13    -36.04169 -12.35024 -31.64569  -2.69620   0.04109 -10.50784     (-31.605,-2.655) (-12.391,-0.041) (-36.001,-10.467)      1.10734  1.10734  1.10734  
14    -35.98091 -12.35081 -31.70534  -2.69564   0.03996 -10.50728     (-31.665,-2.656) (-12.391,-0.040) (-35.941,-10.467)      1.19251  1.19251  1.19251  
15    -35.92013 -12.35137 -31.76500  -2.69508   0.03883 -10.50671     (-31.726,-2.656) (-12.390,-0.039) (-35.881,-10.468)      1.27769  1.27769  1.27769  
16    -35.85935 -12.35193 -31.82466  -2.69451   0.03771 -10.50615     (-31.787,-2.657) (-12.390,-0.038) (-35.822,-10.468)      1.36287  1.36287  1.36287  
17    -35.79856 -12.35250 -31.88431  -2.69395   0.03658 -10.50559     (-31.848,-2.657) (-12.389,-0.037) (-35.762,-10.469)      1.44805  1.44805  1.44805  
18    -35.73778 -12.35306 -31.94397  -2.69339   0.03546 -10.50502     (-31.909,-2.658) (-12.389,-0.035) (-35.702,-10.470)      1.53323  1.53323  1.53323  
19    -35.67700 -12.35362 -32.00363  -2.69283   0.03433 -10.50446     (-31.969,-2.658) (-12.388,-0.034) (-35.643,-10.470)      1.61841  1.61841  1.61841  
20    -35.61622 -12.35418 -32.06328  -2.69226   0.03321 -10.50390     (-32.030,-2.659) (-12.387,-0.033) (-35.583,-10.471)      1.70359  1.70359  1.70359  
21    -35.55544 -12.35475 -32.12294  -2.69170   0.03208 -10.50334     (-32.091,-2.660) (-12.387,-0.032) (-35.523,-10.471)      1.78877  1.78877  1.78877  
22    -35.49465 -12.35531 -32.18260  -2.69114   0.03096 -10.50277     (-32.152,-2.660) (-12.386,-0.031) (-35.464,-10.472)      1.87395  1.87395  1.87395  
23    -35.43387 -12.35587 -32.24225  -2.69057   0.02983 -10.50221     (-32.212,-2.661) (-12.386,-0.030) (-35.404,-10.472)      1.95913  1.95913  1.95913  
24    -35.37309 -12.35644 -32.30191  -2.69001   0.02870 -10.50165     (-32.273,-2.661) (-12.385,-0.029) (-35.344,-10.473)      2.04431  2.04431  2.04431  
25    -35.31231 -12.35700 -32.36156  -2.68945   0.02758 -10.50108     (-32.334,-2.662) (-12.385,-0.028) (-35.285,-10.474)      2.12949  2.12949  2.12949  
26    -35.25153 -12.35756 -32.42122  -2.68889   0.02645 -10.50052     (-32.395,-2.662) (-12.384,-0.026) (-35.225,-10.474)      2.21467  2.21467  2.21467  
27    -35.19074 -12.35812 -32.48088  -2.68832   0.02533 -10.49996     (-32.456,-2.663) (-12.383,-0.025) (-35.165,-10.475)      2.29985  2.29985  2.29985  
28    -35.12996 -12.35869 -32.54053  -2.68776   0.02420 -10.49940     (-32.516,-2.664) (-12.383,-0.024) (-35.106,-10.475)      2.38503  2.38503  2.38503  
29    -35.06918 -12.35925 -32.60019  -2.68720   0.02308 -10.49883     (-32.577,-2.664) (-12.382,-0.023) (-35.046,-10.476)      2.47021  2.47021  2.47021  
30    -35.00840 -12.35981 -32.65985  -2.68663   0.02195 -10.49827     (-32.638,-2.665) (-12.382,-0.022) (-34.986,-10.476)      2.55539  2.55539  2.55539  
31    -34.94762 -12.36037 -32.71950  -2.68607   0.02082 -10.49771     (-32.699,-2.665) (-12.381,-0.021) (-34.927,-10.477)      2.64057  2.64057  2.64057  
32    -34.88683 -12.36094 -32.77916  -2.68551   0.01970 -10.49714     (-32.759,-2.666) (-12.381,-0.020) (-34.867,-10.477)      2.72575  2.72575  2.72575  
33    -34.82605 -12.36150 -32.83882  -2.68495   0.01857 -10.49658     (-32.820,-2.666) (-12.380,-0.019) (-34.807,-10.478)      2.81093  2.81093  2.81093  
34    -34.76527 -12.36206 -32.89847  -2.68438   0.01745 -10.49602     (-32.881,-2.667) (-12.380,-0.017) (-34.748,-10.479)      2.89611  2.89611  2.89611  
35    -34.70449 -12.36263 -32.95813  -2.68382   0.01632 -10.49546     (-32.942,-2.667) (-12.379,-0.016) (-34.688,-10.479)      2.98129  2.98129  2.98129  
36    -34.64371 -12.36319 -33.01779  -2.68326   0.01520 -10.49489     (-33.003,-2.668) (-12.378,-0.015) (-34.629,-10.480)      3.06647  3.06647  3.06647  
37    -34.58292 -12.36375 -33.07744  -2.68269   0.01407 -10.49433     (-33.063,-2.669) (-12.378,-0.014) (-34.569,-10.480)      3.15165  3.15165  3.15165  
38    -34.52214 -12.36431 -33.13710  -2.68213   0.01294 -10.49377     (-33.124,-2.669) (-12.377,-0.013) (-34.509,-10.481)      3.23683  3.23683  3.23683  
39    -34.46136 -12.36488 -33.19675  -2.68157   0.01182 -10.49320     (-33.185,-2.670) (-12.377,-0.012) (-34.450,-10.481)      3.32201  3.32201  3.32201  
40    -34.40058 -12.36544 -33.25641  -2.68101   0.01069 -10.49264     (-33.246,-2.670) (-12.376,-0.011) (-34.390,-10.482)      3.40718  3.40718  3.40718  
41    -34.33979 -12.36600 -33.31607  -2.68044   0.00957 -10.49208     (-33.306,-2.671) (-12.376,-0.010) (-34.330,-10.483)      3.49236  3.49236  3.49236  
42    -34.27901 -12.36657 -33.37572  -2.67988   0.00844 -10.49152     (-33.367,-2.671) (-12.375,-0.008) (-34.271,-10.483)      3.57754  3.57754  3.57754  
43    -34.21823 -12.36713 -33.43538  -2.67932   0.00732 -10.49095     (-33.428,-2.672) (-12.374,-0.007) (-34.211,-10.484)      3.66272  3.66272  3.66272  
44    -34.15745 -12.36769 -33.49504  -2.67875   0.00619 -10.49039     (-33.489,-2.673) (-12.374,-0.006) (-34.151,-10.484)      3.7479  3.7479  3.7479  
45    -34.09667 -12.36825 -33.55469  -2.67819   0.00507 -10.48983     (-33.550,-2.673) (-12.373,-0.005) (-34.092,-10.485)      3.83308  3.83308  3.83308  
46    -34.03588 -12.36882 -33.61435  -2.67763   0.00394 -10.48926     (-33.610,-2.674) (-12.373,-0.004) (-34.032,-10.485)      3.91826  3.91826  3.91826  
47    -33.97510 -12.36938 -33.67401  -2.67707   0.00281 -10.48870     (-33.671,-2.674) (-12.372,-0.003) (-33.972,-10.486)      4.00344  4.00344  4.00344  
48    -33.91432 -12.36994 -33.73366  -2.67650   0.00169 -10.48814     (-33.732,-2.675) (-12.372,-0.002) (-33.913,-10.486)      4.08862  4.08862  4.08862  
49    -33.85354 -12.37051 -33.79332  -2.67594   0.00056 -10.48758     (-33.793,-2.675) (-12.371,-0.001) (-33.853,-10.487)      4.1738  4.1738  4.1738  
50    -33.79276 -12.37107 -33.85298  -2.67538  -0.00056 -10.48701     (-33.793,-2.675) (-12.371,-0.001) (-33.853,-10.487)      4.1738  4.1738  4.1738  
51    -33.73197 -12.37163 -33.91263  -2.67481  -0.00169 -10.48645     (-33.732,-2.675) (-12.372,-0.002) (-33.913,-10.486)      4.08862  4.08862  4.08862  
52    -33.67119 -12.37219 -33.97229  -2.67425  -0.00281 -10.48589     (-33.671,-2.674) (-12.372,-0.003) (-33.972,-10.486)      4.00344  4.00344  4.00344  
53    -33.61041 -12.37276 -34.03194  -2.67369  -0.00394 -10.48533     (-33.610,-2.674) (-12.373,-0.004) (-34.032,-10.485)      3.91826  3.91826  3.91826  
54    -33.54963 -12.37332 -34.09160  -2.67313  -0.00507 -10.48476     (-33.550,-2.673) (-12.373,-0.005) (-34.092,-10.485)      3.83308  3.83308  3.83308  
