PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.50_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   42   CS6Dist  2   LMDist   2598
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.50_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
41    -20.99617 -49.31368 -43.24428 -14.84198  -4.87276   7.37108     (-48.117,-4.973) (-16.123,-2.498) (-39.444,-4.873)      19.7162  19.7162  17.0948  
42    -20.92126 -49.44636 -42.91153 -14.58713  -4.99012   7.23359     (-47.902,-5.110) (-15.931,-2.243) (-39.969,-4.990)      20.1844  20.1844  17.5718  
43    -20.84635 -49.57904 -42.57879 -14.33229  -5.10747   7.09610     (-47.686,-5.248) (-15.739,-1.989) (-40.494,-5.107)      20.6641  20.6641  18.0517  
44    -20.77144 -49.71173 -42.24604 -14.07745  -5.22483   6.95862     (-47.471,-5.385) (-15.547,-1.734) (-41.019,-5.225)      21.1544  21.1544  18.5342  
45    -20.69654 -49.84441 -41.91330 -13.82261  -5.34218   6.82113     (-47.255,-5.523) (-15.354,-1.479) (-41.544,-5.342)      21.6548  21.6548  19.0191  
46    -20.62163 -49.97709 -41.58055 -13.56777  -5.45954   6.68365     (-47.040,-5.660) (-15.162,-1.224) (-42.069,-5.460)      22.1645  22.1645  19.5063  
47    -20.54672 -50.10978 -41.24780 -13.31293  -5.57689   6.54616     (-46.825,-5.798) (-14.970,-0.969) (-42.594,-5.577)      22.6828  22.6828  19.9956  
48    -20.47181 -50.24246 -40.91506 -13.05809  -5.69424   6.40867     (-46.609,-5.935) (-14.778,-0.714) (-43.119,-5.694)      23.2093  23.2093  20.4868  
49    -20.39690 -50.37514 -40.58231 -12.80325  -5.81160   6.27119     (-46.394,-6.072) (-14.585,-0.460) (-43.644,-5.812)      23.7433  23.7433  20.9798  
50    -20.32199 -50.50783 -40.24957 -12.54841  -5.92895   6.13370     (-46.179,-6.210) (-14.393,-0.205) (-44.169,-5.929)      24.2844  24.2844  21.4745  
51    -20.24708 -50.64051 -39.91682 -12.29357  -6.04631   5.99622     (-44.644,-6.297) (-14.251,-0.050) (-45.913,-5.996)      24.8076  24.8575  21.7096  
52    -20.17217 -50.77320 -39.58407 -12.03873  -6.16366   5.85873     (-44.914,-6.180) (-14.313,-0.305) (-45.443,-5.859)      25.2382  25.2986  21.8851  
53    -20.09726 -50.90588 -39.25133 -11.78389  -6.28102   5.72124     (-45.185,-6.063) (-14.376,-0.560) (-44.973,-5.721)      25.3998  25.3998  22.0862  
54    -20.02235 -51.03856 -38.91858 -11.52905  -6.39837   5.58376     (-45.455,-5.945) (-14.439,-0.815) (-44.502,-5.584)      24.885  24.885  21.6541  
55    -19.94744 -51.17125 -38.58583 -11.27421  -6.51573   5.44627     (-45.725,-5.828) (-14.501,-1.069) (-44.032,-5.446)      24.3755  24.3755  21.1728  
56    -19.87253 -51.30393 -38.25309 -11.01937  -6.63308   5.30879     (-45.995,-5.711) (-14.564,-1.324) (-43.562,-5.309)      23.8717  23.8717  20.6916  
57    -19.79762 -51.43661 -37.92034 -10.76453  -6.75044   5.17130     (-46.265,-5.593) (-14.626,-1.579) (-43.092,-5.171)      23.374  23.374  20.2104  
58    -19.72271 -51.56930 -37.58760 -10.50969  -6.86779   5.03381     (-46.535,-5.476) (-14.689,-1.834) (-42.621,-5.034)      22.8827  22.8827  19.7292  
59    -19.64780 -51.70198 -37.25485 -10.25485  -6.98514   4.89633     (-46.806,-5.359) (-14.751,-2.089) (-42.151,-4.896)      22.3983  22.3983  19.248  
60    -19.57289 -51.83467 -36.92210 -10.00001  -7.10250   4.75884     (-47.076,-5.241) (-14.814,-2.344) (-41.681,-4.759)      21.9213  21.9213  18.7668  
61    -19.49798 -51.96735 -36.58936  -9.74517  -7.21985   4.62136     (-47.346,-5.124) (-14.877,-2.598) (-41.211,-4.621)      21.4521  21.4521  18.2856  
62    -19.42308 -52.10003 -36.25661  -9.49033  -7.33721   4.48387     (-47.616,-5.006) (-14.939,-2.853) (-40.740,-4.484)      20.9913  20.9913  17.8044  
63    -19.34817 -52.23272 -35.92387  -9.23548  -7.45456   4.34638     (-47.886,-4.889) (-15.002,-3.108) (-40.270,-4.346)      20.5394  20.5394  17.3232  
64    -19.27326 -52.36540 -35.59112  -8.98064  -7.57192   4.20890     (-48.157,-4.772) (-15.064,-3.363) (-39.800,-4.209)      20.097  20.097  16.842  
65    -19.19835 -52.49808 -35.25837  -8.72580  -7.68927   4.07141     (-48.427,-4.654) (-15.127,-3.618) (-39.330,-4.071)      19.6648  19.6648  16.3608  
66    -19.12344 -52.63077 -34.92563  -8.47096  -7.80663   3.93393     (-48.697,-4.537) (-15.190,-3.873) (-38.860,-3.934)      19.2435  19.2435  15.8796  
67    -19.04853 -52.76345 -34.59288  -8.21612  -7.92398   3.79644     (-48.967,-4.420) (-15.252,-4.128) (-38.389,-3.796)      18.8337  18.8337  15.3984  
68    -18.97362 -52.89613 -34.26013  -7.96128  -8.04134   3.65896     (-49.237,-4.302) (-15.315,-4.382) (-37.919,-3.659)      18.4363  18.4363  14.9172  
69    -18.89871 -53.02882 -33.92739  -7.70644  -8.15869   3.52147     (-49.507,-4.185) (-15.377,-4.637) (-37.449,-3.521)      17.9963  18.0521  14.436  
70    -18.82380 -53.16150 -33.59464  -7.45160  -8.27604   3.38398     (-49.778,-4.068) (-15.440,-4.892) (-36.979,-3.384)      17.3683  17.6819  13.9548  
71    -18.74889 -53.29419 -33.26190  -7.19676  -8.39340   3.24650     (-50.048,-3.950) (-15.502,-5.147) (-36.508,-3.246)      16.7404  17.2152  13.4736  
72    -18.67398 -53.42687 -32.92915  -6.94192  -8.51075   3.10901     (-50.318,-3.833) (-15.565,-5.402) (-36.038,-3.109)      16.1125  16.5875  12.9924  
73    -18.59907 -53.55955 -32.59640  -6.68708  -8.62811   2.97153     (-50.588,-3.716) (-15.628,-5.657) (-35.568,-2.972)      15.4848  15.9599  12.5112  
74    -18.52416 -53.69224 -32.26366  -6.43224  -8.74546   2.83404     (-50.858,-3.598) (-15.690,-5.911) (-35.098,-2.834)      14.8572  15.3325  12.03  
75    -18.44925 -53.82492 -31.93091  -6.17740  -8.86282   2.69655     (-51.128,-3.481) (-15.753,-6.166) (-34.627,-2.697)      14.2297  14.7051  11.5488  
76    -18.37434 -53.95760 -31.59817  -5.92256  -8.98017   2.55907     (-51.399,-3.363) (-15.815,-6.421) (-34.157,-2.559)      13.6023  14.078  11.0676  
77    -18.29943 -54.09029 -31.26542  -5.66772  -9.09753   2.42158     (-51.669,-3.246) (-15.878,-6.676) (-33.687,-2.422)      12.9751  13.451  10.5864  
78    -18.22452 -54.22297 -30.93267  -5.41288  -9.21488   2.28410     (-51.939,-3.129) (-15.940,-6.931) (-33.217,-2.284)      12.3481  12.8242  10.1052  
79    -18.14962 -54.35565 -30.59993  -5.15804  -9.33224   2.14661     (-52.209,-3.011) (-16.003,-7.186) (-32.747,-2.147)      11.7213  12.1977  9.62402  
80    -18.07471 -54.48834 -30.26718  -4.90320  -9.44959   2.00912     (-52.479,-2.894) (-16.066,-7.440) (-32.276,-2.009)      11.0947  11.5715  9.14282  
81    -17.99980 -54.62102 -29.93443  -4.64836  -9.56694   1.87164     (-52.749,-2.777) (-16.128,-7.695) (-31.806,-1.872)      10.4684  10.9456  8.66162  
82    -17.92489 -54.75371 -29.60169  -4.39352  -9.68430   1.73415     (-53.020,-2.659) (-16.191,-7.950) (-31.336,-1.734)      9.8425  10.3201  8.18042  
83    -17.84998 -54.88639 -29.26894  -4.13867  -9.80165   1.59667     (-53.290,-2.542) (-16.253,-8.205) (-30.866,-1.597)      9.217  9.69505  7.69922  
84    -17.77507 -55.01907 -28.93620  -3.88383  -9.91901   1.45918     (-53.560,-2.425) (-16.316,-8.460) (-30.395,-1.459)      8.592  9.07062  7.21802  
85    -17.70016 -55.15176 -28.60345  -3.62899 -10.03636   1.32169     (-53.830,-2.307) (-16.378,-8.715) (-29.925,-1.322)      7.96764  8.44691  6.73682  
86    -17.62525 -55.28444 -28.27070  -3.37415 -10.15372   1.18421     (-54.100,-2.190) (-16.441,-8.970) (-29.455,-1.184)      7.34406  7.82413  6.25561  
87    -17.55034 -55.41712 -27.93796  -3.11931 -10.27107   1.04672     (-54.370,-2.073) (-16.504,-9.224) (-28.985,-1.047)      6.7215  7.20252  5.77441  
88    -17.47543 -55.54981 -27.60521  -2.86447 -10.38843   0.90924     (-54.641,-1.955) (-16.566,-9.479) (-28.514,-0.909)      6.10026  6.58246  5.29321  
89    -17.40052 -55.68249 -27.27247  -2.60963 -10.50578   0.77175     (-54.911,-1.838) (-16.629,-9.734) (-28.044,-0.772)      5.48079  5.96449  4.81201  
90    -17.32561 -55.81518 -26.93972  -2.35479 -10.62314   0.63426     (-55.181,-1.721) (-16.691,-9.989) (-27.574,-0.634)      4.86376  5.34941  4.33081  
91    -17.25070 -55.94786 -26.60697  -2.09995 -10.74049   0.49678     (-55.451,-1.603) (-16.754,-10.244) (-27.104,-0.497)      4.25025  4.64631  3.84961  
92    -17.17579 -56.08054 -26.27423  -1.84511 -10.85784   0.35929     (-55.721,-1.486) (-16.817,-10.499) (-26.634,-0.359)      3.64203  3.92327  3.36841  
93    -17.10088 -56.21323 -25.94148  -1.59027 -10.97520   0.22181     (-55.991,-1.368) (-16.879,-10.753) (-26.163,-0.222)      3.04228  3.21157  2.88721  
94    -17.02597 -56.34591 -25.60873  -1.33543 -11.09255   0.08432     (-56.262,-1.251) (-16.942,-11.008) (-25.693,-0.084)      2.45719  2.51926  2.40601  
95    -16.95107 -56.47859 -25.27599  -1.08059 -11.20991  -0.05317     (-16.951,-1.081) (-56.479,-11.210) (-25.276,-0.053)      1.9248  1.9248  1.9248  
96    -16.87616 -56.61128 -24.94324  -0.82575 -11.32726  -0.19065     (-16.876,-0.826) (-56.611,-11.327) (-24.943,-0.191)      1.4436  1.4436  1.4436  
97    -16.80125 -56.74396 -24.61050  -0.57091 -11.44462  -0.32814     (-16.801,-0.571) (-56.744,-11.445) (-24.610,-0.328)      0.962402  0.962402  0.962402  
98    -16.72634 -56.87664 -24.27775  -0.31607 -11.56197  -0.46562     (-16.726,-0.316) (-56.877,-11.562) (-24.278,-0.466)      0.481201  0.481201  0.481201  
99    -16.65143 -57.00933 -23.94500  -0.06123 -11.67933  -0.60311     (-16.651,-0.061) (-57.009,-11.679) (-23.945,-0.603)      0  0  0  
