PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND%_.1_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   56   CS6Dist  2
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND%_.1_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -109.03356 -1495.67816 -847.71077 211.85958 -2160.53944 -2065.66541     (-320.893,-211.860) (-635.851,-1948.680) (-1283.819,-1853.806)     922.20428 -1703.12787 -1566.45809 1033.61417 -1307.68707 -2766.29167     (-111.410,-1033.614) (-532.844,-274.073) (-669.514,-1732.677)      1246.28  1246.28  
1    -107.46438 -1515.84322 -849.38117 229.33426 -2171.30102 -2091.72367     (-336.799,-229.334) (-620.047,-1941.967) (-1286.509,-1862.389)     923.77345 -1723.29292 -1568.12849 1051.08886 -1318.44865 -2792.34994     (-127.315,-1051.089) (-517.040,-267.360) (-672.204,-1741.261)      1221.71  1221.71  
2    -105.89521 -1536.00828 -851.05156 246.80895 -2182.06260 -2117.78194     (-352.704,-246.809) (-604.243,-1935.254) (-1289.199,-1870.973)     925.34262 -1743.45798 -1569.79889 1068.56354 -1329.21023 -2818.40820     (-143.221,-1068.564) (-501.235,-260.647) (-674.894,-1749.845)      1197.41  1197.41  
3    -104.32604 -1556.17333 -852.72196 264.28363 -2192.82418 -2143.84020     (-368.610,-264.284) (-588.438,-1928.541) (-1291.890,-1879.557)     926.91180 -1763.62303 -1571.46929 1086.03823 -1339.97181 -2844.46647     (-159.126,-1086.038) (-485.431,-253.934) (-677.585,-1758.428)      1173.4  1173.4  
4    -102.75686 -1576.33839 -854.39236 281.75831 -2203.58576 -2169.89847     (-384.515,-281.758) (-572.634,-1921.827) (-1294.580,-1888.140)     928.48097 -1783.78809 -1573.13968 1103.51291 -1350.73339 -2870.52473     (-175.032,-1103.513) (-469.627,-247.220) (-680.275,-1767.012)      1149.71  1149.71  
5    -101.18769 -1596.50344 -856.06276 299.23300 -2214.34734 -2195.95673     (-400.421,-299.233) (-556.830,-1915.114) (-1297.270,-1896.724)     930.05014 -1803.95315 -1574.81008 1120.98759 -1361.49497 -2896.58300     (-190.937,-1120.988) (-453.822,-240.507) (-682.966,-1775.595)      1126.35  1126.35  
6    -99.61852 -1616.66850 -857.73315 316.70768 -2225.10892 -2222.01500     (-416.326,-316.708) (-541.025,-1908.401) (-1299.961,-1905.307)     931.61932 -1824.11820 -1576.48048 1138.46228 -1372.25655 -2922.64126     (-206.843,-1138.462) (-438.018,-233.794) (-685.656,-1784.179)      1103.33  1103.33  
7    -98.04934 -1636.83355 -859.40355 334.18236 -2235.87050 -2248.07326     (-432.232,-334.182) (-525.221,-1901.688) (-1302.651,-1913.891)     933.18849 -1844.28326 -1578.15087 1155.93696 -1383.01813 -2948.69953     (-222.748,-1155.937) (-422.214,-227.081) (-688.346,-1792.763)      1080.7  1080.7  
8    -96.48017 -1656.99861 -861.07395 351.65705 -2246.63208 -2274.13153     (-448.137,-351.657) (-509.417,-1894.975) (-1305.342,-1922.474)     934.75766 -1864.44831 -1579.82127 1173.41164 -1393.77972 -2974.75779     (-238.654,-1173.412) (-406.410,-220.368) (-691.037,-1801.346)      1058.46  1058.46  
9    -94.91100 -1677.16366 -862.74434 369.13173 -2257.39366 -2300.18979     (-464.043,-369.132) (-493.613,-1888.262) (-1308.032,-1931.058)     936.32684 -1884.61337 -1581.49167 1190.88633 -1404.54130 -3000.81606     (-254.559,-1190.886) (-390.605,-213.655) (-693.727,-1809.930)      1036.64  1036.64  
