PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND%_.63_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   54   CS6Dist  2
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND%_.63_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -2646.65077 -2713.75517 1458.66031 -2890.48060 -2395.51988 1288.06334     (-1187.990,-1255.095) (-1431.820,-936.860) (-1458.660,-170.597)     -1796.10448 -2232.29266 -113.84452 -2431.55944 -1518.61622 586.15847     (-1646.134,-1845.401) (-1209.946,-932.458) (-700.003,-586.158)      1164.41  1164.41  
1    -2652.08654 -2681.16638 1437.09906 -2894.86240 -2366.33932 1253.57823     (-1214.987,-1244.067) (-1457.763,-929.240) (-1437.099,-183.521)     -1801.54025 -2199.70387 -135.40576 -2435.94124 -1489.43566 551.67335     (-1648.031,-1884.268) (-1249.867,-937.762) (-687.079,-551.673)      1175.23  1175.23  
2    -2657.52231 -2648.57759 1415.53782 -2899.24420 -2337.15877 1219.09311     (-1241.984,-1233.040) (-1483.706,-921.621) (-1415.538,-196.445)     -1806.97603 -2167.11508 -156.96701 -2440.32304 -1460.25511 517.18824     (-1649.927,-1923.135) (-1289.788,-943.067) (-674.155,-517.188)      1189.73  1189.73  
3    -2662.95808 -2615.98880 1393.97657 -2903.62600 -2307.97821 1184.60800     (-1268.982,-1222.012) (-1509.649,-914.002) (-1393.977,-209.369)     -1812.41180 -2134.52629 -178.52825 -2444.70483 -1431.07455 482.70312     (-1651.823,-1962.002) (-1329.709,-948.371) (-661.231,-482.703)      1207.78  1207.78  
4    -2668.39385 -2583.40000 1372.41533 -2908.00779 -2278.79766 1150.12288     (-1295.979,-1210.985) (-1535.592,-906.382) (-1372.415,-222.292)     -1817.84757 -2101.93750 -200.08950 -2449.08663 -1401.89400 448.21801     (-1653.719,-2000.869) (-1369.630,-953.676) (-648.308,-448.218)      1229.22  1229.22  
5    -2673.82962 -2550.81121 1350.85408 -2912.38959 -2249.61710 1115.63777     (-1322.976,-1199.957) (-1561.536,-898.763) (-1350.854,-235.216)     -1823.28334 -2069.34871 -221.65074 -2453.46843 -1372.71344 413.73289     (-1655.616,-2039.736) (-1409.550,-958.981) (-635.384,-413.733)      1253.88  1253.88  
6    -2679.26539 -2518.22242 1329.29284 -2916.77139 -2220.43655 1081.15265     (-1349.973,-1188.930) (-1587.479,-891.144) (-1329.293,-248.140)     -1828.71911 -2036.75992 -243.21199 -2457.85022 -1343.53289 379.24777     (-1657.512,-2078.602) (-1449.471,-964.285) (-622.460,-379.248)      1281.58  1281.58  
7    -2684.70116 -2485.63363 1307.73159 -2921.15318 -2191.25599 1046.66754     (-1376.970,-1177.902) (-1613.422,-883.524) (-1307.732,-261.064)     -1834.15488 -2004.17113 -264.77323 -2462.23202 -1314.35233 344.76266     (-1659.408,-2117.469) (-1489.392,-969.590) (-609.536,-344.763)      1312.12  1312.12  
8    -2690.13693 -2453.04484 1286.17035 -2925.53498 -2162.07544 1012.18242     (-1403.967,-1166.874) (-1639.365,-875.905) (-1286.170,-273.988)     -1839.59065 -1971.58234 -286.33448 -2466.61382 -1285.17178 310.27754     (-1661.305,-2156.336) (-1529.313,-974.894) (-596.612,-310.278)      1345.31  1345.31  
9    -2695.57271 -2420.45605 1264.60910 -2929.91678 -2132.89488 977.69731     (-1430.964,-1155.847) (-1665.308,-868.286) (-1264.609,-286.912)     -1845.02642 -1938.99355 -307.89572 -2470.99561 -1255.99122 275.79243     (-1663.201,-2195.203) (-1569.234,-980.199) (-583.688,-275.792)      1380.95  1380.95  
