PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND%_.93_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   58   CS6Dist  1
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND%_.93_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -3109.49972 949.14353 -3309.84622 -2313.60812 1404.18164 -1625.57469     (-1905.665,-909.426) (-455.038,-1404.182) (-1705.318,-221.393)     -2058.50714 -2136.80186 464.12026 -1544.61184 -719.75200 265.54362     (-1594.387,-1672.682) (-1080.492,-255.632) (-464.120,-198.577)      935.538  1015.39  
1    -3107.20482 963.02455 -3322.44706 -2322.82281 1419.78657 -1643.26495     (-1902.660,-903.036) (-456.762,-1419.787) (-1687.418,-223.478)     -2056.21223 -2122.92083 451.51941 -1553.82652 -704.14706 247.85336     (-1604.693,-1671.401) (-1102.307,-252.628) (-451.519,-203.666)      931.084  1009.72  
2    -3104.90992 976.90557 -3335.04791 -2332.03749 1435.39150 -1660.95521     (-1899.656,-896.646) (-458.486,-1435.392) (-1669.518,-225.564)     -2053.91733 -2109.03981 438.91856 -1563.04121 -688.54213 230.16310     (-1614.999,-1670.121) (-1124.123,-249.624) (-438.919,-208.755)      927.446  1005.05  
3    -3102.61501 990.78659 -3347.64876 -2341.25217 1450.99644 -1678.64547     (-1896.652,-890.256) (-460.210,-1450.996) (-1651.619,-227.649)     -2051.62243 -2095.15879 426.31771 -1572.25589 -672.93720 212.47284     (-1625.305,-1668.841) (-1145.938,-246.619) (-426.318,-213.845)      924.636  1001.4  
4    -3100.32011 1004.66761 -3360.24961 -2350.46686 1466.60137 -1696.33573     (-1893.648,-883.865) (-461.934,-1466.601) (-1633.719,-229.734)     -2049.32753 -2081.27777 413.71686 -1581.47058 -657.33226 194.78258     (-1635.611,-1667.561) (-1167.754,-243.615) (-413.717,-218.934)      922.66  998.761  
5    -3098.02521 1018.54864 -3372.85046 -2359.68154 1482.20630 -1714.02599     (-1890.644,-877.475) (-463.658,-1482.206) (-1615.819,-231.820)     -2047.03262 -2067.39675 401.11601 -1590.68526 -641.72733 177.09232     (-1645.917,-1666.281) (-1189.569,-240.611) (-401.116,-224.024)      921.524  997.141  
6    -3095.73030 1032.42966 -3385.45131 -2368.89623 1497.81124 -1731.71625     (-1887.640,-871.085) (-465.382,-1497.811) (-1597.919,-233.905)     -2044.73772 -2053.51572 388.51516 -1599.89995 -626.12240 159.40206     (-1656.223,-1665.001) (-1211.385,-237.607) (-388.515,-229.113)      921.231  996.533  
7    -3093.43540 1046.31068 -3398.05216 -2378.11091 1513.41617 -1749.40651     (-1884.636,-864.695) (-467.105,-1513.416) (-1580.019,-235.990)     -2042.44282 -2039.63470 375.91431 -1609.11463 -610.51746 141.71180     (-1666.529,-1663.720) (-1233.200,-234.603) (-375.914,-234.203)      921.781  996.925  
8    -3091.14050 1060.19170 -3410.65301 -2387.32560 1529.02111 -1767.09677     (-1881.632,-858.304) (-468.829,-1529.021) (-1562.119,-238.076)     -2040.14791 -2025.75368 363.31346 -1618.32931 -594.91253 124.02154     (-1676.834,-1662.440) (-1255.016,-231.599) (-363.313,-239.292)      923.174  998.306  
9    -3088.84559 1074.07272 -3423.25386 -2396.54028 1544.62604 -1784.78704     (-1878.628,-851.914) (-470.553,-1544.626) (-1544.220,-240.161)     -2037.85301 -2011.87266 350.71261 -1627.54400 -579.30760 106.33128     (-1687.140,-1661.160) (-1276.831,-228.595) (-350.713,-244.381)      925.405  1000.66  
10    -3086.55069 1087.95375 -3435.85471 -2405.75496 1560.23097 -1802.47730     (-1875.624,-845.524) (-472.277,-1560.231) (-1526.320,-242.246)     -2035.55811 -1997.99164 338.11177 -1636.75868 -563.70266  88.64101     (-1697.446,-1659.880) (-1298.647,-225.591) (-338.112,-249.471)      928.469  1003.96  
11    -3084.25579 1101.83477 -3448.45556 -2414.96965 1575.83591 -1820.16756     (-1872.620,-839.134) (-474.001,-1575.836) (-1508.420,-244.332)     -2033.26320 -1984.11061 325.51092 -1645.97337 -548.09773  70.95075     (-1707.752,-1658.600) (-1320.462,-222.587) (-325.511,-254.560)      932.357  1008.19  
12    -3081.96089 1115.71579 -3461.05640 -2424.18433 1591.44084 -1837.85782     (-1869.616,-832.743) (-475.725,-1591.441) (-1490.520,-246.417)     -2030.96830 -1970.22959 312.91007 -1655.18805 -532.49279  53.26049     (-1718.058,-1657.320) (-1342.278,-219.583) (-312.910,-259.650)      931.635  1013.32  
