PointDistanceFollower   Mar  7 2020   mode =  LINE3 
Fol_.23_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   69   CS6Dist  2   LMDist   5547
PointDistanceFollower  Mar  7 2020  mode = LINE3
Fol_.23_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -48.41412 -56.74657  -9.71493  20.17002  -5.88754 -34.51677     (-22.294,-5.888) (-3.827,-14.282) (-54.302,-0.064)      0  9.53674e-07  0  
1    -48.14207 -56.88130  -9.67947  20.11708  -5.84450 -34.42828     (-22.492,-5.845) (-3.835,-14.273) (-53.987,-0.039)      0.375476  0.375476  0.375476  
2    -47.87002 -57.01603  -9.64401  20.06414  -5.80146 -34.33978     (-22.689,-5.801) (-3.843,-14.263) (-53.671,-0.013)      0.750952  0.750952  0.750952  
3    -47.59797 -57.15076  -9.60854  20.01120  -5.75842 -34.25128     (-3.837,-5.746) (-22.874,-14.240) (-53.369,-0.013)      1.11088  1.12277  1.12643  
4    -47.32591 -57.28549  -9.57308  19.95826  -5.71538 -34.16278     (-3.819,-5.677) (-23.046,-14.205) (-53.080,-0.038)      1.45592  1.49207  1.5019  
5    -47.05386 -57.42021  -9.53762  19.90532  -5.67234 -34.07428     (-3.801,-5.608) (-23.218,-14.169) (-52.790,-0.064)      1.80165  1.86223  1.87738  
6    -46.78181 -57.55494  -9.50216  19.85238  -5.62930 -33.98579     (-3.783,-5.540) (-23.390,-14.133) (-52.501,-0.090)      2.14773  2.20837  2.25286  
7    -46.50976 -57.68967  -9.46670  19.79944  -5.58626 -33.89729     (-3.765,-5.471) (-23.562,-14.098) (-52.211,-0.115)      2.49403  2.55451  2.62833  
8    -46.23771 -57.82440  -9.43124  19.74650  -5.54323 -33.80879     (-3.747,-5.402) (-23.734,-14.062) (-51.922,-0.141)      2.84045  2.90081  3.00381  
9    -45.96566 -57.95913  -9.39578  19.69356  -5.50019 -33.72029     (-3.729,-5.334) (-23.906,-14.027) (-51.632,-0.167)      3.18697  3.24724  3.37928  
10    -45.69360 -58.09386  -9.36032  19.64062  -5.45715 -33.63180     (-3.711,-5.265) (-24.077,-13.991) (-51.343,-0.192)      3.53354  3.59374  3.75476  
11    -45.42155 -58.22859  -9.32486  19.58768  -5.41411 -33.54330     (-3.693,-5.196) (-24.249,-13.956) (-51.054,-0.218)      3.88017  3.9403  4.13023  
12    -45.14950 -58.36332  -9.28940  19.53474  -5.37107 -33.45480     (-3.675,-5.127) (-24.421,-13.920) (-50.764,-0.244)      4.22682  4.28691  4.50571  
13    -44.87745 -58.49804  -9.25393  19.48180  -5.32803 -33.36630     (-3.657,-5.059) (-24.593,-13.885) (-50.475,-0.269)      4.57351  4.63355  4.88119  
14    -44.60540 -58.63277  -9.21847  19.42886  -5.28499 -33.27780     (-3.639,-4.990) (-24.765,-13.849) (-50.185,-0.295)      4.92021  4.98022  5.25666  
15    -44.33334 -58.76750  -9.18301  19.37592  -5.24195 -33.18931     (-3.620,-4.921) (-24.937,-13.813) (-49.896,-0.321)      5.26694  5.32691  5.63214  
16    -44.06129 -58.90223  -9.14755  19.32298  -5.19891 -33.10081     (-3.602,-4.853) (-25.109,-13.778) (-49.606,-0.346)      5.61367  5.67362  6.00761  
17    -43.78924 -59.03696  -9.11209  19.27004  -5.15587 -33.01231     (-3.584,-4.784) (-25.281,-13.742) (-49.317,-0.372)      5.96042  6.02034  6.38309  
18    -43.51719 -59.17169  -9.07663  19.21710  -5.11283 -32.92381     (-3.566,-4.715) (-25.453,-13.707) (-49.028,-0.398)      6.30718  6.36708  6.75857  
19    -43.24514 -59.30642  -9.04117  19.16416  -5.06979 -32.83532     (-3.548,-4.647) (-25.625,-13.671) (-48.738,-0.423)      6.65394  6.71383  7.13404  
20    -42.97308 -59.44114  -9.00571  19.11122  -5.02675 -32.74682     (-3.530,-4.578) (-25.797,-13.636) (-48.449,-0.449)      7.00071  7.06058  7.50952  
21    -42.70103 -59.57587  -8.97025  19.05828  -4.98371 -32.65832     (-3.512,-4.509) (-25.968,-13.600) (-48.159,-0.475)      7.34749  7.40734  7.88499  
22    -42.42898 -59.71060  -8.93479  19.00534  -4.94067 -32.56982     (-3.494,-4.440) (-26.140,-13.564) (-47.870,-0.500)      7.69428  7.75411  8.26047  
23    -42.15693 -59.84533  -8.89932  18.95240  -4.89763 -32.48132     (-3.476,-4.372) (-26.312,-13.529) (-47.580,-0.526)      8.04106  8.10088  8.63594  
24    -41.88488 -59.98006  -8.86386  18.89946  -4.85459 -32.39283     (-3.458,-4.303) (-26.484,-13.493) (-47.291,-0.552)      8.38785  8.44766  9.01142  
25    -41.61283 -60.11479  -8.82840  18.84652  -4.81155 -32.30433     (-3.440,-4.234) (-26.656,-13.458) (-47.002,-0.577)      8.73465  8.79445  9.3869  
26    -41.34077 -60.24952  -8.79294  18.79358  -4.76851 -32.21583     (-3.422,-4.166) (-26.828,-13.422) (-46.712,-0.603)      9.08145  9.14124  9.76237  
27    -41.06872 -60.38425  -8.75748  18.74064  -4.72548 -32.12733     (-3.404,-4.097) (-27.000,-13.387) (-46.423,-0.628)      9.42825  9.48803  10.1378  
28    -40.79667 -60.51897  -8.72202  18.68770  -4.68244 -32.03884     (-3.385,-4.028) (-27.172,-13.351) (-46.133,-0.654)      9.77505  9.83482  10.5133  
29    -40.52462 -60.65370  -8.68656  18.63476  -4.63940 -31.95034     (-3.367,-3.960) (-27.344,-13.316) (-45.844,-0.680)      10.1219  10.1816  10.8888  
30    -40.25257 -60.78843  -8.65110  18.58182  -4.59636 -31.86184     (-3.349,-3.891) (-27.516,-13.280) (-45.554,-0.705)      10.4687  10.5284  11.2643  
31    -39.98051 -60.92316  -8.61564  18.52888  -4.55332 -31.77334     (-3.331,-3.822) (-27.688,-13.244) (-45.265,-0.731)      10.8155  10.8752  11.6398  
32    -39.70846 -61.05789  -8.58018  18.47594  -4.51028 -31.68485     (-3.313,-3.754) (-27.860,-13.209) (-44.976,-0.757)      11.1623  11.222  12.0152  
33    -39.43641 -61.19262  -8.54471  18.42300  -4.46724 -31.59635     (-3.295,-3.685) (-28.031,-13.173) (-44.686,-0.782)      11.5091  11.5688  12.3907  
34    -39.16436 -61.32735  -8.50925  18.37006  -4.42420 -31.50785     (-3.277,-3.616) (-28.203,-13.138) (-44.397,-0.808)      11.8559  11.9156  12.7662  
35    -38.89231 -61.46207  -8.47379  18.31712  -4.38116 -31.41935     (-3.259,-3.547) (-28.375,-13.102) (-44.107,-0.834)      12.2027  12.2624  13.1417  
36    -38.62026 -61.59680  -8.43833  18.26418  -4.33812 -31.33085     (-3.241,-3.479) (-28.547,-13.067) (-43.818,-0.859)      12.5495  12.6093  13.5171  
37    -38.34820 -61.73153  -8.40287  18.21124  -4.29508 -31.24236     (-3.223,-3.410) (-28.719,-13.031) (-43.528,-0.885)      12.8964  12.9561  13.6453  
38    -38.07615 -61.86626  -8.36741  18.15830  -4.25204 -31.15386     (-3.205,-3.341) (-28.891,-12.996) (-43.239,-0.911)      13.2432  13.3029  13.7022  
39    -37.80410 -62.00099  -8.33195  18.10536  -4.20900 -31.06536     (-3.187,-3.273) (-29.063,-12.960) (-42.949,-0.936)      13.59  13.6497  13.774  
40    -37.53205 -62.13572  -8.29649  18.05242  -4.16596 -30.97686     (-3.169,-3.204) (-29.235,-12.924) (-42.660,-0.962)      13.9368  13.9965  13.8602  
41    -37.26000 -62.27045  -8.26103  17.99949  -4.12292 -30.88837     (-3.150,-3.135) (-29.407,-12.889) (-42.371,-0.988)      14.2836  14.3433  13.9608  
42    -36.98794 -62.40518  -8.22557  17.94655  -4.07988 -30.79987     (-3.132,-3.067) (-29.579,-12.853) (-42.081,-1.013)      14.6304  14.6901  14.0753  
43    -36.71589 -62.53990  -8.19010  17.89361  -4.03684 -30.71137     (-3.114,-2.998) (-29.751,-12.818) (-41.792,-1.039)      14.9773  15.037  14.2034  
44    -36.44384 -62.67463  -8.15464  17.84067  -3.99380 -30.62287     (-3.096,-2.929) (-29.922,-12.782) (-41.502,-1.065)      15.3241  15.3838  14.3448  
45    -36.17179 -62.80936  -8.11918  17.78773  -3.95076 -30.53437     (-3.078,-2.860) (-30.094,-12.747) (-41.213,-1.090)      15.6709  15.7306  14.4991  
46    -35.89974 -62.94409  -8.08372  17.73479  -3.90772 -30.44588     (-3.060,-2.792) (-30.266,-12.711) (-40.923,-1.116)      16.0177  16.0774  14.6658  
47    -35.62768 -63.07882  -8.04826  17.68185  -3.86469 -30.35738     (-3.042,-2.723) (-30.438,-12.676) (-40.634,-1.142)      16.3646  16.4242  14.8446  
48    -35.35563 -63.21355  -8.01280  17.62891  -3.82165 -30.26888     (-3.024,-2.654) (-30.610,-12.640) (-40.345,-1.167)      16.7114  16.7711  15.035  
49    -35.08358 -63.34828  -7.97734  17.57597  -3.77861 -30.18038     (-3.006,-2.586) (-30.782,-12.604) (-40.055,-1.193)      17.0582  17.1179  15.2366  
50    -34.81153 -63.48301  -7.94188  17.52303  -3.73557 -30.09189     (-2.988,-2.517) (-30.954,-12.569) (-39.766,-1.219)      17.405  17.4647  15.4489  
51    -34.53948 -63.61773  -7.90642  17.47009  -3.69253 -30.00339     (-2.970,-2.448) (-31.126,-12.533) (-39.476,-1.244)      17.7519  17.8115  15.6716  
52    -34.26743 -63.75246  -7.87095  17.41715  -3.64949 -29.91489     (-2.952,-2.380) (-31.298,-12.498) (-39.187,-1.270)      18.0987  18.1583  15.9041  
53    -33.99537 -63.88719  -7.83549  17.36421  -3.60645 -29.82639     (-2.933,-2.311) (-31.470,-12.462) (-38.897,-1.296)      18.4455  18.5052  16.1461  
54    -33.72332 -64.02192  -7.80003  17.31127  -3.56341 -29.73790     (-2.915,-2.242) (-31.642,-12.427) (-38.608,-1.321)      18.7923  18.852  16.3971  
55    -33.45127 -64.15665  -7.76457  17.25833  -3.52037 -29.64940     (-2.897,-2.173) (-31.813,-12.391) (-38.319,-1.347)      19.1392  19.1988  16.6567  
56    -33.17922 -64.29138  -7.72911  17.20539  -3.47733 -29.56090     (-2.879,-2.105) (-31.985,-12.356) (-38.029,-1.373)      19.486  19.5456  16.9245  
57    -32.90717 -64.42611  -7.69365  17.15245  -3.43429 -29.47240     (-2.861,-2.036) (-32.157,-12.320) (-37.740,-1.398)      19.8328  19.8925  17.2002  
58    -32.63511 -64.56083  -7.65819  17.09951  -3.39125 -29.38390     (-2.843,-1.967) (-32.329,-12.284) (-37.450,-1.424)      20.1796  20.2393  17.4834  
59    -32.36306 -64.69556  -7.62273  17.04657  -3.34821 -29.29541     (-2.825,-1.899) (-32.501,-12.249) (-37.161,-1.450)      20.5265  20.5861  17.7737  
60    -32.09101 -64.83029  -7.58727  16.99363  -3.30517 -29.20691     (-2.807,-1.830) (-32.673,-12.213) (-36.871,-1.475)      20.8733  20.9329  18.0707  
61    -31.81896 -64.96502  -7.55181  16.94069  -3.26213 -29.11841     (-2.789,-1.761) (-32.845,-12.178) (-36.582,-1.501)      21.2201  21.2798  18.3742  
62    -31.54691 -65.09975  -7.51634  16.88775  -3.21909 -29.02991     (-2.771,-1.693) (-33.017,-12.142) (-36.292,-1.526)      21.567  21.6266  18.6838  
63    -31.27485 -65.23448  -7.48088  16.83481  -3.17605 -28.94142     (-2.753,-1.624) (-33.189,-12.107) (-36.003,-1.552)      21.9138  21.9734  18.9993  
64    -31.00280 -65.36921  -7.44542  16.78187  -3.13301 -28.85292     (-2.735,-1.555) (-33.361,-12.071) (-35.714,-1.578)      22.2606  22.3202  19.3203  
65    -30.73075 -65.50394  -7.40996  16.72893  -3.08997 -28.76442     (-2.717,-1.487) (-33.533,-12.035) (-35.424,-1.603)      22.6074  22.6671  19.6465  
66    -30.45870 -65.63866  -7.37450  16.67599  -3.04694 -28.67592     (-2.698,-1.418) (-33.704,-12.000) (-35.135,-1.629)      22.9543  23.0139  19.9778  
67    -30.18665 -65.77339  -7.33904  16.62305  -3.00390 -28.58742     (-2.680,-1.349) (-33.876,-11.964) (-34.845,-1.655)      23.3011  23.3607  20.3139  
68    -29.91460 -65.90812  -7.30358  16.57011  -2.96086 -28.49893     (-2.662,-1.280) (-34.048,-11.929) (-34.556,-1.680)      23.6479  23.7076  20.6544  
69    -29.64254 -66.04285  -7.26812  16.51717  -2.91782 -28.41043     (-2.644,-1.212) (-34.220,-11.893) (-34.266,-1.706)      23.9948  24.0544  20.9993  
70    -29.37049 -66.17758  -7.23266  16.46423  -2.87478 -28.32193     (-2.626,-1.143) (-34.392,-11.858) (-33.977,-1.732)      24.3416  24.4012  21.3483  
71    -29.09844 -66.31231  -7.19720  16.41129  -2.83174 -28.23343     (-2.608,-1.074) (-34.564,-11.822) (-33.688,-1.757)      24.0564  24.748  21.7012  
72    -28.82639 -66.44704  -7.16173  16.35835  -2.78870 -28.14494     (-2.590,-1.006) (-34.736,-11.787) (-33.398,-1.783)      23.7657  25.0949  21.6834  
73    -28.55434 -66.58176  -7.12627  16.30541  -2.74566 -28.05644     (-2.572,-0.937) (-34.908,-11.751) (-33.109,-1.809)      23.4764  24.9709  21.3914  
74    -28.28228 -66.71649  -7.09081  16.25247  -2.70262 -27.96794     (-2.554,-0.868) (-35.080,-11.715) (-32.819,-1.834)      23.1887  24.7207  21.102  
75    -28.01023 -66.85122  -7.05535  16.19953  -2.65958 -27.87944     (-2.536,-0.800) (-35.252,-11.680) (-32.530,-1.860)      22.9027  24.4724  20.8154  
76    -27.73818 -66.98595  -7.01989  16.14659  -2.61654 -27.79095     (-2.518,-0.731) (-35.424,-11.644) (-32.240,-1.886)      22.6184  24.2261  20.5317  
77    -27.46613 -67.12068  -6.98443  16.09365  -2.57350 -27.70245     (-2.500,-0.662) (-35.596,-11.609) (-31.951,-1.911)      22.3358  23.9819  20.2509  
78    -27.19408 -67.25541  -6.94897  16.04071  -2.53046 -27.61395     (-2.481,-0.593) (-35.767,-11.573) (-31.662,-1.937)      22.0551  23.7398  19.9733  
79    -26.92202 -67.39014  -6.91351  15.98777  -2.48742 -27.52545     (-2.463,-0.525) (-35.939,-11.538) (-31.372,-1.963)      21.7763  23.5  19.6988  
80    -26.64997 -67.52487  -6.87805  15.93483  -2.44438 -27.43695     (-2.445,-0.456) (-36.111,-11.502) (-31.083,-1.988)      21.4994  23.2624  19.4278  
81    -26.37792 -67.65959  -6.84259  15.88189  -2.40134 -27.34846     (-2.427,-0.387) (-36.283,-11.467) (-30.793,-2.014)      21.2246  23.0273  19.1603  
82    -26.10587 -67.79432  -6.80712  15.82895  -2.35830 -27.25996     (-2.409,-0.319) (-36.455,-11.431) (-30.504,-2.040)      20.952  22.7947  18.8965  
83    -25.83382 -67.92905  -6.77166  15.77601  -2.31526 -27.17146     (-2.391,-0.250) (-36.627,-11.395) (-30.214,-2.065)      20.6816  22.5646  18.6365  
84    -25.56177 -68.06378  -6.73620  15.72308  -2.27222 -27.08296     (-2.373,-0.181) (-36.799,-11.360) (-29.925,-2.091)      20.4135  22.3372  18.3805  
85    -25.28971 -68.19851  -6.70074  15.67014  -2.22918 -26.99447     (-2.355,-0.113) (-36.971,-11.324) (-29.636,-2.117)      20.1477  22.1126  18.1287  
86    -25.01766 -68.33324  -6.66528  15.61720  -2.18615 -26.90597     (-2.337,-0.044) (-37.143,-11.289) (-29.346,-2.142)      19.8845  21.4579  17.8812  
87    -24.74561 -68.46797  -6.62982  15.56426  -2.14311 -26.81747     (-2.344,-0.025) (-29.032,-11.228) (-37.290,-2.143)      19.636  19.6932  17.6382  
88    -24.47356 -68.60270  -6.59436  15.51132  -2.10007 -26.72897     (-2.394,-0.094) (-28.674,-11.124) (-37.393,-2.100)      19.4136  19.4708  17.3999  
89    -24.20151 -68.73742  -6.55890  15.45838  -2.05703 -26.64047     (-2.445,-0.162) (-28.316,-11.020) (-37.496,-2.057)      19.1968  19.2541  17.1665  
90    -23.92945 -68.87215  -6.52344  15.40544  -2.01399 -26.55198     (-2.495,-0.231) (-27.957,-10.916) (-37.599,-2.014)      18.9859  19.0432  16.9383  
91    -23.65740 -69.00688  -6.48798  15.35250  -1.97095 -26.46348     (-2.546,-0.300) (-27.599,-10.811) (-37.703,-1.971)      18.7811  18.8385  16.7153  
92    -23.38535 -69.14161  -6.45251  15.29956  -1.92791 -26.37498     (-2.597,-0.368) (-27.241,-10.707) (-37.806,-1.928)      18.5826  18.6401  16.4979  
93    -23.11330 -69.27634  -6.41705  15.24662  -1.88487 -26.28648     (-2.647,-0.437) (-26.883,-10.603) (-37.909,-1.885)      18.3906  18.4482  16.2863  
94    -22.84125 -69.41107  -6.38159  15.19368  -1.84183 -26.19799     (-2.698,-0.506) (-26.525,-10.499) (-38.012,-1.842)      18.2053  18.263  16.0806  
95    -22.56919 -69.54580  -6.34613  15.14074  -1.79879 -26.10949     (-2.749,-0.574) (-26.167,-10.394) (-38.116,-1.799)      18.027  18.0847  15.8812  
96    -22.29714 -69.68052  -6.31067  15.08780  -1.75575 -26.02099     (-2.799,-0.643) (-25.809,-10.290) (-38.219,-1.756)      17.8557  17.9136  15.6882  
97    -22.02509 -69.81525  -6.27521  15.03486  -1.71271 -25.93249     (-2.850,-0.712) (-25.451,-10.186) (-38.322,-1.713)      17.6918  17.7497  15.5019  
98    -21.75304 -69.94998  -6.23975  14.98192  -1.66967 -25.84399     (-2.900,-0.780) (-25.092,-10.082) (-38.425,-1.670)      17.5354  17.5934  15.3225  
99    -21.48099 -70.08471  -6.20429  14.92898  -1.62663 -25.75550     (-2.951,-0.849) (-24.734,-9.977) (-38.528,-1.627)      17.3867  17.4449  15.1503  
