PointDistanceFollower   Feb 21 2020   mode =  LINE3 
Fol_.7_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   42   CS6Dist  1   LMDist   392
PointDistanceFollower  Feb 21 2020  mode = LINE3
Fol_.7_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -25.75696 -13.91947 -41.11124  11.79875 -46.59362   4.55563     (-17.514,-4.556) (-13.919,-13.885) (-16.646,-11.799)      0  0  0  
1    -25.89891 -14.38550 -40.85439  11.66539 -46.39772   4.68421     (-17.524,-4.684) (-14.386,-13.699) (-16.531,-11.665)      0.547347  0.547347  0.547347  
2    -26.04087 -14.85153 -40.59754  11.53204 -46.20183   4.81278     (-17.533,-4.813) (-14.852,-13.512) (-16.415,-11.532)      1.09469  1.09469  1.09469  
3    -26.18282 -15.31756 -40.34069  11.39868 -46.00593   4.94136     (-17.543,-4.941) (-15.318,-13.326) (-16.300,-11.399)      1.64204  1.64204  1.64204  
4    -26.32477 -15.78359 -40.08385  11.26532 -45.81003   5.06994     (-17.553,-5.070) (-15.784,-13.140) (-16.185,-11.265)      2.18939  2.18939  2.18939  
5    -26.46672 -16.24962 -39.82700  11.13197 -45.61413   5.19851     (-17.563,-5.199) (-16.250,-12.953) (-16.070,-11.132)      2.73674  2.73674  2.73674  
6    -26.60867 -16.71564 -39.57015  10.99861 -45.41823   5.32709     (-17.573,-5.327) (-16.716,-12.767) (-15.954,-10.999)      3.28408  3.28408  3.28408  
7    -26.75062 -17.18167 -39.31330  10.86525 -45.22233   5.45567     (-17.583,-5.456) (-17.182,-12.580) (-15.839,-10.865)      3.81011  3.81011  3.81011  
8    -26.89258 -17.64770 -39.05645  10.73190 -45.02644   5.58424     (-17.593,-5.584) (-17.648,-12.394) (-15.724,-10.732)      3.95229  3.95229  3.95229  
9    -27.03453 -18.11373 -38.79961  10.59854 -44.83054   5.71282     (-17.603,-5.713) (-18.114,-12.208) (-15.609,-10.599)      4.16214  4.16214  4.16214  
10    -27.17648 -18.57976 -38.54276  10.46518 -44.63464   5.84140     (-17.612,-5.841) (-18.580,-12.021) (-15.494,-10.465)      4.43006  4.43006  4.43006  
11    -27.31843 -19.04579 -38.28591  10.33182 -44.43874   5.96997     (-17.622,-5.970) (-19.046,-11.835) (-15.378,-10.332)      4.74622  4.74622  4.74622  
12    -27.46038 -19.51181 -38.02906  10.19847 -44.24284   6.09855     (-17.632,-6.099) (-19.512,-11.649) (-15.263,-10.198)      5.10167  5.10167  5.10167  
13    -27.60233 -19.97784 -37.77221  10.06511 -44.04694   6.22713     (-17.642,-6.227) (-19.978,-11.462) (-15.148,-10.065)      5.48877  5.48877  5.48877  
14    -27.74429 -20.44387 -37.51537   9.93175 -43.85105   6.35570     (-17.652,-6.356) (-20.444,-11.276) (-15.033,-9.932)      5.90129  5.90129  5.90129  
15    -27.88624 -20.90990 -37.25852   9.79840 -43.65515   6.48428     (-17.662,-6.484) (-20.910,-11.090) (-14.918,-9.798)      6.33429  6.33429  6.33429  
16    -28.02819 -21.37593 -37.00167   9.66504 -43.45925   6.61286     (-17.672,-6.613) (-21.376,-10.903) (-14.802,-9.665)      6.78382  6.78382  6.78382  
17    -28.17014 -21.84196 -36.74482   9.53168 -43.26335   6.74143     (-17.681,-6.741) (-21.842,-10.717) (-14.687,-9.532)      7.24683  7.24683  7.24683  
18    -28.31209 -22.30798 -36.48797   9.39833 -43.06745   6.87001     (-17.691,-6.870) (-22.308,-10.531) (-14.572,-9.398)      7.72088  7.72088  7.72088  
19    -28.45404 -22.77401 -36.23112   9.26497 -42.87155   6.99859     (-17.701,-6.999) (-22.774,-10.344) (-14.457,-9.265)      8.20406  8.20406  8.20406  
20    -28.59600 -23.24004 -35.97428   9.13161 -42.67566   7.12717     (-17.711,-7.127) (-23.240,-10.158) (-14.342,-9.132)      8.69485  8.69485  8.69485  
21    -28.73795 -23.70607 -35.71743   8.99826 -42.47976   7.25574     (-17.721,-7.256) (-23.706,-9.972) (-14.226,-8.998)      9.19203  9.19203  9.19203  
