PointDistanceFollower   Feb 21 2020   mode =  LINE3 
Fol_.29_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   45   CS6Dist  2   LMDist   436
PointDistanceFollower  Feb 21 2020  mode = LINE3
Fol_.29_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -49.10692 -42.91150  -6.57197  13.14199 -30.56449 -12.82035     (-48.466,-13.142) (-0.322,-16.629) (-16.779,-6.570)      0  0  0  
1    -48.80478 -42.79366  -6.85703  12.83086 -30.42321 -12.59526     (-49.217,-12.831) (-0.236,-18.015) (-17.121,-5.974)      1.74955  1.74955  1.74955  
2    -48.50265 -42.67582  -7.14209  12.51973 -30.28193 -12.37017     (-49.968,-12.520) (-0.150,-19.401) (-17.463,-5.378)      3.49911  3.49911  3.49911  
3    -48.20052 -42.55799  -7.42715  12.20860 -30.14065 -12.14508     (-50.719,-12.209) (-0.064,-20.786) (-17.805,-4.781)      5.24866  5.24866  5.24866  
4    -47.89838 -42.44015  -7.71221  11.89747 -29.99936 -11.91999     (-4.163,-11.875) (-0.023,-22.195) (-18.124,-51.448)      7.01382  7.03527  6.99822  
5    -47.59625 -42.32231  -7.99728  11.58634 -29.85808 -11.69490     (-3.481,-11.478) (-0.109,-23.666) (-18.380,-52.113)      8.82525  8.92918  8.74777  
6    -47.29412 -42.20447  -8.28234  11.27521 -29.71680 -11.46981     (-2.798,-11.081) (-0.195,-25.138) (-18.636,-52.778)      10.6388  10.8258  10.4973  
7    -46.99198 -42.08663  -8.56740  10.96409 -29.57552 -11.24472     (-2.116,-10.683) (-0.281,-26.610) (-18.892,-53.443)      12.4537  12.7239  12.2469  
8    -46.68985 -41.96879  -8.85246  10.65296 -29.43424 -11.01963     (-1.434,-10.286) (-0.367,-28.082) (-19.148,-54.108)      14.2693  14.579  13.9964  
9    -46.38772 -41.85095  -9.13752  10.34183 -29.29296 -10.79455     (-0.752,-9.889) (-0.453,-29.553) (-19.404,-54.774)      16.0853  16.3947  15.746  
10    -46.08558 -41.73311  -9.42258  10.03070 -29.15167 -10.56946     (-0.069,-9.492) (-0.539,-31.025) (-19.660,-55.439)      17.8576  18.2109  17.4955  
11    -45.78345 -41.61527  -9.70764   9.71957 -29.01039 -10.34437     (-0.613,-9.708) (-0.012,-19.303) (-31.884,-55.491)      18.2221  18.2338  18.2287  
12    -45.48132 -41.49743  -9.99270   9.40844 -28.86911 -10.11928     (-54.890,-9.408) (-0.584,-19.461) (-32.089,-0.711)      18.2212  18.2212  18.2212  
13    -45.17919 -41.37960 -10.27777   9.09731 -28.72783  -9.89419     (-54.276,-9.097) (-1.180,-19.631) (-32.282,-0.797)      18.2357  18.2357  18.2357  
14    -44.87705 -41.26176 -10.56283   8.78618 -28.58655  -9.66910     (-53.663,-8.786) (-1.777,-19.800) (-32.476,-0.883)      18.1523  18.1523  18.1523  
15    -44.57492 -41.14392 -10.84789   8.47506 -28.44527  -9.44401     (-53.050,-8.475) (-2.373,-19.970) (-32.669,-0.969)      18.1184  18.1184  18.1184  
16    -44.27279 -41.02608 -11.13295   8.16393 -28.30398  -9.21892     (-52.437,-8.164) (-2.969,-20.140) (-32.862,-1.055)      18.1342  18.1342  18.1342  
17    -43.97065 -40.90824 -11.41801   7.85280 -28.16270  -8.99383     (-51.823,-7.853) (-3.565,-20.310) (-33.055,-1.141)      18.1997  18.1997  18.1997  
18    -43.66852 -40.79040 -11.70307   7.54167 -28.02142  -8.76875     (-51.210,-7.542) (-4.161,-20.480) (-33.249,-1.227)      18.3142  18.3142  18.3142  
19    -43.36639 -40.67256 -11.98813   7.23054 -27.88014  -8.54366     (-50.597,-7.231) (-4.758,-20.650) (-33.442,-1.313)      18.4769  18.4769  18.4769  
20    -43.06425 -40.55472 -12.27319   6.91941 -27.73886  -8.31857     (-49.984,-6.919) (-5.354,-20.819) (-33.635,-1.399)      18.6865  18.6865  18.6865  
21    -42.76212 -40.43688 -12.55826   6.60828 -27.59758  -8.09348     (-49.370,-6.608) (-5.950,-20.989) (-33.829,-1.485)      18.9415  18.9415  18.9415  
22    -42.45999 -40.31904 -12.84332   6.29715 -27.45630  -7.86839     (-48.757,-6.297) (-6.546,-21.159) (-34.022,-1.571)      19.24  19.24  19.24  
23    -42.15785 -40.20120 -13.12838   5.98603 -27.31501  -7.64330     (-48.144,-5.986) (-7.142,-21.329) (-34.215,-1.657)      19.5801  19.5801  19.5801  
24    -41.85572 -40.08337 -13.41344   5.67490 -27.17373  -7.41821     (-47.531,-5.675) (-7.739,-21.499) (-34.408,-1.743)      19.9596  19.9596  19.9596  
25    -41.55359 -39.96553 -13.69850   5.36377 -27.03245  -7.19312     (-46.917,-5.364) (-8.335,-21.669) (-34.602,-1.829)      20.3763  20.3763  20.3763  
26    -41.25145 -39.84769 -13.98356   5.05264 -26.89117  -6.96803     (-46.304,-5.053) (-8.931,-21.839) (-34.795,-1.915)      20.8281  20.8281  20.8281  
27    -40.94932 -39.72985 -14.26862   4.74151 -26.74989  -6.74294     (-45.691,-4.742) (-9.527,-22.008) (-34.988,-2.001)      21.3126  21.3126  21.3126  
28    -40.64719 -39.61201 -14.55368   4.43038 -26.60861  -6.51786     (-45.078,-4.430) (-10.123,-22.178) (-35.182,-2.087)      21.8276  21.8276  21.8276  
29    -40.34505 -39.49417 -14.83875   4.11925 -26.46732  -6.29277     (-44.464,-4.119) (-10.719,-22.348) (-35.375,-2.174)      22.3712  22.3712  22.3712  
30    -40.04292 -39.37633 -15.12381   3.80812 -26.32604  -6.06768     (-43.851,-3.808) (-11.316,-22.518) (-35.568,-2.260)      22.9412  22.9412  22.9412  
31    -39.74079 -39.25849 -15.40887   3.49699 -26.18476  -5.84259     (-43.238,-3.497) (-11.912,-22.688) (-35.761,-2.346)      23.5358  23.5358  23.5358  
32    -39.43865 -39.14065 -15.69393   3.18587 -26.04348  -5.61750     (-42.625,-3.186) (-12.508,-22.858) (-35.955,-2.432)      24.153  24.153  24.153  
33    -39.13652 -39.02281 -15.97899   2.87474 -25.90220  -5.39241     (-42.011,-2.875) (-13.104,-23.027) (-36.148,-2.518)      24.7913  24.7913  24.7913  
34    -38.83439 -38.90498 -16.26405   2.56361 -25.76092  -5.16732     (-41.398,-2.564) (-13.700,-23.197) (-36.341,-2.604)      25.449  25.449  25.449  
35    -38.53225 -38.78714 -16.54911   2.25248 -25.61963  -4.94223     (-40.785,-2.252) (-14.297,-23.367) (-36.535,-2.690)      26.1247  26.1247  26.1247  
36    -38.23012 -38.66930 -16.83417   1.94135 -25.47835  -4.71714     (-40.171,-1.941) (-14.893,-23.537) (-36.728,-2.776)      26.8171  26.8171  26.8171  
37    -37.92799 -38.55146 -17.11924   1.63022 -25.33707  -4.49206     (-39.558,-1.630) (-15.489,-23.707) (-36.921,-2.862)      27.5247  27.5247  27.5247  
38    -37.62585 -38.43362 -17.40430   1.31909 -25.19579  -4.26697     (-38.945,-1.319) (-16.085,-23.877) (-37.115,-2.948)      28.2466  28.2466  28.2466  
39    -37.32372 -38.31578 -17.68936   1.00796 -25.05451  -4.04188     (-38.332,-1.008) (-16.681,-24.047) (-37.308,-3.034)      28.9816  28.9816  28.9816  
40    -37.02159 -38.19794 -17.97442   0.69684 -24.91323  -3.81679     (-37.718,-0.697) (-17.278,-24.216) (-37.501,-3.120)      28.9052  28.9052  28.9052  
41    -36.71946 -38.08010 -18.25948   0.38571 -24.77194  -3.59170     (-37.105,-0.386) (-17.874,-24.386) (-37.694,-3.206)      28.6294  28.6294  28.6294  
42    -36.41732 -37.96226 -18.54454   0.07458 -24.63066  -3.36661     (-36.492,-0.075) (-18.470,-24.556) (-37.888,-3.292)      28.3827  28.3827  28.3827  
43    -36.11519 -37.84442 -18.82960  -0.23655 -24.48938  -3.14152     (-36.115,-0.237) (-37.844,-24.489) (-18.830,-3.142)      28.3296  28.5625  28.1659  
44    -35.81306 -37.72659 -19.11466  -0.54768 -24.34810  -2.91643     (-35.813,-0.548) (-37.727,-24.348) (-19.115,-2.916)      28.3427  28.6563  27.9797  
45    -35.51092 -37.60875 -19.39972  -0.85881 -24.20682  -2.69134     (-35.511,-0.859) (-37.609,-24.207) (-19.400,-2.691)      28.3683  28.6784  27.8247  
46    -35.20879 -37.49091 -19.68479  -1.16994 -24.06554  -2.46626     (-35.209,-1.170) (-37.491,-24.066) (-19.685,-2.466)      28.4063  28.7129  27.7014  
47    -34.90666 -37.37307 -19.96985  -1.48107 -23.92425  -2.24117     (-34.907,-1.481) (-37.373,-23.924) (-19.970,-2.241)      28.4567  28.7598  27.6102  
