Fol_2018-05-14.13_07_37.65_64.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     11.32065 -30.38204 -26.71384  -9.02909 -32.97504   2.50369     (-11.321,-4.022) (-2.504,-4.073) (-32.975,-2.733) 34.6914  34.9084  
1     11.29798 -30.35413 -26.72011  -9.02408 -32.94611   2.49845     (-11.298,-4.027) (-2.498,-4.124) (-32.946,-2.761) 34.6495  34.8562  
2     11.27532 -30.32623 -26.72638  -9.01907 -32.91718   2.49321     (-11.275,-4.033) (-2.493,-4.176) (-32.917,-2.789) 34.6078  34.8042  
3     11.25265 -30.29832 -26.73265  -9.01405 -32.88825   2.48796     (-11.253,-4.038) (-2.488,-4.227) (-32.888,-2.817) 34.5663  34.7523  
4     11.22999 -30.27041 -26.73891  -9.00904 -32.85932   2.48272     (-11.230,-4.044) (-2.483,-4.279) (-32.859,-2.845) 34.525  34.7006  
5     11.20733 -30.24251 -26.74518  -9.00403 -32.83039   2.47748     (-11.207,-4.049) (-2.477,-4.331) (-32.830,-2.873) 34.4839  34.6491  
6     11.18466 -30.21460 -26.75145  -8.99902 -32.80146   2.47224     (-11.185,-4.055) (-2.472,-4.382) (-32.801,-2.901) 34.4431  34.5978  
7     11.16200 -30.18669 -26.75772  -8.99400 -32.77252   2.46700     (-11.162,-4.060) (-2.467,-4.434) (-32.773,-2.929) 34.4024  34.5466  
8     11.13933 -30.15879 -26.76398  -8.98899 -32.74359   2.46175     (-11.139,-4.065) (-2.462,-4.485) (-32.744,-2.957) 34.362  34.4957  
9     11.11667 -30.13088 -26.77025  -8.98398 -32.71466   2.45651     (-11.117,-4.071) (-2.457,-4.537) (-32.715,-2.985) 34.3217  34.4449  
10     11.09401 -30.10298 -26.77652  -8.97897 -32.68573   2.45127     (-11.094,-4.076) (-2.451,-4.589) (-32.686,-3.012) 34.2817  34.3943  
11     11.07134 -30.07507 -26.78279  -8.97395 -32.65680   2.44603     (-11.071,-4.082) (-2.446,-4.640) (-32.657,-3.040) 34.2418  34.3438  
12     11.04868 -30.04716 -26.78905  -8.96894 -32.62787   2.44078     (-11.049,-4.087) (-2.441,-4.692) (-32.628,-3.068) 34.2022  34.2936  
13     11.02601 -30.01926 -26.79532  -8.96393 -32.59894   2.43554     (-11.026,-4.093) (-2.436,-4.743) (-32.599,-3.096) 34.1628  34.2435  
14     11.00335 -29.99135 -26.80159  -8.95892 -32.57000   2.43030     (-11.003,-4.098) (-2.430,-4.795) (-32.570,-3.124) 34.1236  34.1936  
15     10.98069 -29.96344 -26.80786  -8.95390 -32.54107   2.42506     (-10.981,-4.104) (-2.425,-4.846) (-32.541,-3.152) 34.0847  34.1439  
16     10.95802 -29.93554 -26.81412  -8.94889 -32.51214   2.41981     (-10.958,-4.109) (-2.420,-4.898) (-32.512,-3.180) 34.0459  34.0944  
17     10.93536 -29.90763 -26.82039  -8.94388 -32.48321   2.41457     (-10.935,-4.115) (-2.415,-4.950) (-32.483,-3.208) 34.0073  34.0451  
18     10.91269 -29.87973 -26.82666  -8.93887 -32.45428   2.40933     (-10.913,-4.120) (-2.409,-5.001) (-32.454,-3.236) 33.969  33.9959  
19     10.89003 -29.85182 -26.83292  -8.93385 -32.42535   2.40409     (-10.890,-4.126) (-2.404,-5.053) (-32.425,-3.264) 33.9309  33.947  
20     10.86737 -29.82391 -26.83919  -8.92884 -32.39642   2.39885     (-10.867,-4.131) (-2.399,-5.104) (-32.396,-3.291) 33.893  33.8982  
21     10.84470 -29.79601 -26.84546  -8.92383 -32.36748   2.39360     (-10.845,-4.137) (-2.394,-5.156) (-32.367,-3.319) 33.8496  33.8496  
22     10.82204 -29.76810 -26.85173  -8.91882 -32.33855   2.38836     (-10.822,-4.142) (-2.388,-5.208) (-32.339,-3.347) 33.8012  33.8012  
23     10.79937 -29.74019 -26.85799  -8.91380 -32.30962   2.38312     (-10.799,-4.148) (-2.383,-5.259) (-32.310,-3.375) 33.753  33.753  
24     10.77671 -29.71229 -26.86426  -8.90879 -32.28069   2.37788     (-10.777,-4.153) (-2.378,-5.311) (-32.281,-3.403) 33.705  33.705  
25     10.75405 -29.68438 -26.87053  -8.90378 -32.25176   2.37263     (-10.754,-4.159) (-2.373,-5.362) (-32.252,-3.431) 33.6572  33.6572  
26     10.73138 -29.65648 -26.87680  -8.89877 -32.22283   2.36739     (-10.731,-4.164) (-2.367,-5.414) (-32.223,-3.459) 33.6096  33.6096  
27     10.70872 -29.62857 -26.88306  -8.89376 -32.19390   2.36215     (-10.709,-4.169) (-2.362,-5.466) (-32.194,-3.487) 33.5622  33.5622  
28     10.68605 -29.60066 -26.88933  -8.88874 -32.16496   2.35691     (-10.686,-4.175) (-2.357,-5.517) (-32.165,-3.515) 33.515  33.515  
29     10.66339 -29.57276 -26.89560  -8.88373 -32.13603   2.35166     (-10.663,-4.180) (-2.352,-5.569) (-32.136,-3.543) 33.4679  33.4679  
30     10.64073 -29.54485 -26.90187  -8.87872 -32.10710   2.34642     (-10.641,-4.186) (-2.346,-5.620) (-32.107,-3.571) 33.4211  33.4211  
31     10.61806 -29.51694 -26.90813  -8.87371 -32.07817   2.34118     (-10.618,-4.191) (-2.341,-5.672) (-32.078,-3.598) 33.3744  33.3744  
32     10.59540 -29.48904 -26.91440  -8.86869 -32.04924   2.33594     (-10.595,-4.197) (-2.336,-5.724) (-32.049,-3.626) 33.328  33.328  
33     10.57274 -29.46113 -26.92067  -8.86368 -32.02031   2.33070     (-10.573,-4.202) (-2.331,-5.775) (-32.020,-3.654) 33.2818  33.2818  
34     10.55007 -29.43323 -26.92694  -8.85867 -31.99138   2.32545     (-10.550,-4.208) (-2.325,-5.827) (-31.991,-3.682) 33.2357  33.2357  
35     10.52741 -29.40532 -26.93320  -8.85366 -31.96244   2.32021     (-10.527,-4.213) (-2.320,-5.878) (-31.962,-3.710) 33.1899  33.1899  
36     10.50474 -29.37741 -26.93947  -8.84864 -31.93351   2.31497     (-10.505,-4.219) (-2.315,-5.930) (-31.934,-3.738) 33.1442  33.1442  
37     10.48208 -29.34951 -26.94574  -8.84363 -31.90458   2.30973     (-10.482,-4.224) (-2.310,-5.982) (-31.905,-3.766) 33.0988  33.0988  
38     10.45942 -29.32160 -26.95201  -8.83862 -31.87565   2.30448     (-10.459,-4.230) (-2.304,-6.033) (-31.876,-3.794) 33.0536  33.0536  
39     10.43675 -29.29369 -26.95827  -8.83361 -31.84672   2.29924     (-10.437,-4.235) (-2.299,-6.085) (-31.847,-3.822) 33.0086  33.0086  
40     10.41409 -29.26579 -26.96454  -8.82859 -31.81779   2.29400     (-10.414,-4.241) (-2.294,-6.136) (-31.818,-3.850) 32.9637  32.9637  
41     10.39142 -29.23788 -26.97081  -8.82358 -31.78886   2.28876     (-10.391,-4.246) (-2.289,-6.188) (-31.789,-3.878) 32.9191  32.9191  
42     10.36876 -29.20998 -26.97708  -8.81857 -31.75992   2.28351     (-10.369,-4.252) (-2.284,-6.240) (-31.760,-3.905) 32.8747  32.8747  
43     10.34610 -29.18207 -26.98334  -8.81356 -31.73099   2.27827     (-10.346,-4.257) (-2.278,-6.291) (-31.731,-3.933) 32.8305  32.8305  
44     10.32343 -29.15416 -26.98961  -8.80854 -31.70206   2.27303     (-10.323,-4.262) (-2.273,-6.343) (-31.702,-3.961) 32.7865  32.7865  
45     10.30077 -29.12626 -26.99588  -8.80353 -31.67313   2.26779     (-10.301,-4.268) (-2.268,-6.394) (-31.673,-3.989) 32.7427  32.7427  
46     10.27810 -29.09835 -27.00215  -8.79852 -31.64420   2.26255     (-10.278,-4.273) (-2.263,-6.446) (-31.644,-4.017) 32.6992  32.6992  
47     10.25544 -29.07044 -27.00841  -8.79351 -31.61527   2.25730     (-10.255,-4.279) (-2.257,-6.498) (-31.615,-4.045) 32.6558  32.6558  
48     10.23278 -29.04254 -27.01468  -8.78850 -31.58634   2.25206     (-10.233,-4.284) (-2.252,-6.549) (-31.586,-4.073) 32.6126  32.6126  
49     10.21011 -29.01463 -27.02095  -8.78348 -31.55740   2.24682     (-10.210,-4.290) (-2.247,-6.601) (-31.557,-4.101) 32.5697  32.5697  
50     10.18745 -28.98673 -27.02722  -8.77847 -31.52847   2.24158     (-10.187,-4.295) (-2.242,-6.652) (-31.528,-4.129) 32.527  32.527  
51     10.16478 -28.95882 -27.03348  -8.77346 -31.49954   2.23633     (-10.165,-4.301) (-2.236,-6.704) (-31.500,-4.157) 32.4845  32.4845  
52     10.14212 -28.93091 -27.03975  -8.76845 -31.47061   2.23109     (-10.142,-4.306) (-2.231,-6.756) (-31.471,-4.184) 32.4422  32.4422  
53     10.11946 -28.90301 -27.04602  -8.76343 -31.44168   2.22585     (-10.119,-4.312) (-2.226,-6.807) (-31.442,-4.212) 32.4001  32.4001  
54     10.09679 -28.87510 -27.05229  -8.75842 -31.41275   2.22061     (-10.097,-4.317) (-2.221,-6.859) (-31.413,-4.240) 32.3582  32.3582  
55     10.07413 -28.84719 -27.05855  -8.75341 -31.38382   2.21537     (-10.074,-4.323) (-2.215,-6.910) (-31.384,-4.268) 32.3166  32.3166  
56     10.05146 -28.81929 -27.06482  -8.74840 -31.35488   2.21012     (-10.051,-4.328) (-2.210,-6.962) (-31.355,-4.296) 32.2752  32.2752  
57     10.02880 -28.79138 -27.07109  -8.74338 -31.32595   2.20488     (-10.029,-4.334) (-2.205,-7.013) (-31.326,-4.324) 32.234  32.234  
58     10.00614 -28.76348 -27.07736  -8.73837 -31.29702   2.19964     (-10.006,-4.339) (-2.200,-7.065) (-31.297,-4.352) 32.193  32.193  
59      9.98347 -28.73557 -27.08362  -8.73336 -31.26809   2.19440     (-9.983,-4.345) (-2.194,-7.117) (-31.268,-4.380) 32.1522  32.1522  
60      9.96081 -28.70766 -27.08989  -8.72835 -31.23916   2.18915     (-9.961,-4.350) (-2.189,-7.168) (-31.239,-4.408) 32.1117  32.1117  
61      9.93814 -28.67976 -27.09616  -8.72333 -31.21023   2.18391     (-9.938,-4.356) (-2.184,-7.220) (-31.210,-4.436) 32.0713  32.0713  
62      9.91548 -28.65185 -27.10243  -8.71832 -31.18130   2.17867     (-9.915,-4.361) (-2.179,-7.271) (-31.181,-4.464) 32.0312  32.0312  
63      9.89282 -28.62394 -27.10869  -8.71331 -31.15236   2.17343     (-9.893,-4.366) (-2.173,-7.323) (-31.152,-4.491) 31.9914  31.9914  
64      9.87015 -28.59604 -27.11496  -8.70830 -31.12343   2.16818     (-9.870,-4.372) (-2.168,-7.375) (-31.123,-4.519) 31.9517  31.9517  
65      9.84749 -28.56813 -27.12123  -8.70328 -31.09450   2.16294     (-9.847,-4.377) (-2.163,-7.426) (-31.095,-4.547) 31.9123  31.9123  
66      9.82482 -28.54023 -27.12750  -8.69827 -31.06557   2.15770     (-9.825,-4.383) (-2.158,-7.478) (-31.066,-4.575) 31.8731  31.8731  
67      9.80216 -28.51232 -27.13376  -8.69326 -31.03664   2.15246     (-9.802,-4.388) (-2.152,-7.529) (-31.037,-4.603) 31.8341  31.8341  
68      9.77950 -28.48441 -27.14003  -8.68825 -31.00771   2.14722     (-9.779,-4.394) (-2.147,-7.581) (-31.008,-4.631) 31.7954  31.7954  
69      9.75683 -28.45651 -27.14630  -8.68323 -30.97878   2.14197     (-9.757,-4.399) (-2.142,-7.633) (-30.979,-4.659) 31.7569  31.7569  
70      9.73417 -28.42860 -27.15257  -8.67822 -30.94984   2.13673     (-9.734,-4.405) (-2.137,-7.684) (-30.950,-4.687) 31.7186  31.7186  
71      9.71150 -28.40069 -27.15883  -8.67321 -30.92091   2.13149     (-9.712,-4.410) (-2.131,-7.736) (-30.921,-4.715) 31.6806  31.6806  
72      9.68884 -28.37279 -27.16510  -8.66820 -30.89198   2.12625     (-9.689,-4.416) (-2.126,-7.787) (-30.892,-4.743) 31.6428  31.6428  
73      9.66618 -28.34488 -27.17137  -8.66319 -30.86305   2.12100     (-9.666,-4.421) (-2.121,-7.839) (-30.863,-4.771) 31.6052  31.6052  
74      9.64351 -28.31698 -27.17764  -8.65817 -30.83412   2.11576     (-9.644,-4.427) (-2.116,-7.891) (-30.834,-4.798) 31.5678  31.5678  
75      9.62085 -28.28907 -27.18390  -8.65316 -30.80519   2.11052     (-9.621,-4.432) (-2.111,-7.942) (-30.805,-4.826) 31.5307  31.5307  
76      9.59819 -28.26116 -27.19017  -8.64815 -30.77626   2.10528     (-9.598,-4.438) (-2.105,-7.994) (-30.776,-4.854) 31.4938  31.4938  
77      9.57552 -28.23326 -27.19644  -8.64314 -30.74732   2.10003     (-9.576,-4.443) (-2.100,-8.045) (-30.747,-4.882) 31.4572  31.4572  
78      9.55286 -28.20535 -27.20271  -8.63812 -30.71839   2.09479     (-9.553,-4.449) (-2.095,-8.097) (-30.718,-4.910) 31.4208  31.4208  
79      9.53019 -28.17744 -27.20897  -8.63311 -30.68946   2.08955     (-9.530,-4.454) (-2.090,-8.149) (-30.689,-4.938) 31.3846  31.3846  
80      9.50753 -28.14954 -27.21524  -8.62810 -30.66053   2.08431     (-9.508,-4.459) (-2.084,-8.200) (-30.661,-4.966) 31.3487  31.3487  
