Fol_2018-05-14.17_25_18.1_91.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      1.77920 -41.22872 -50.52118   0.03022  -0.88990  -8.34405     (-0.890,-38.560) (-0.860,-47.853) (-0.889,-7.454) 0  9.53674e-07  
1      1.75224 -40.82095 -50.01985  -0.35958  -1.36427  -8.33506     (-1.364,-38.681) (-1.724,-47.880) (-0.388,-6.971) 1.21328  1.21328  
2      1.72528 -40.41318 -49.51851  -0.74939  -1.83864  -8.32607     (-1.725,-2.475) (-38.688,-47.793) (-0.113,-6.601) 2.24931  49.7843  
3      1.69832 -40.00541 -49.01718  -1.13919  -2.31301  -8.31709     (-1.698,-2.838) (-38.307,-47.319) (-0.615,-6.619) 2.8061  49.4459  
4      1.67135 -39.59764 -48.51585  -1.52899  -2.78739  -8.30810     (-1.671,-3.200) (-37.926,-46.844) (-1.116,-6.637) 3.49245  49.1204     glitch
5      1.64439 -39.18987 -48.01452  -1.91879  -3.26176  -8.29911     (-1.644,-3.563) (-37.545,-46.370) (-1.617,-6.655) 4.24598  48.8083  
6      1.61743 -38.78211 -47.51318  -2.30859  -3.73613  -8.29012     (-1.617,-3.926) (-37.165,-45.896) (-2.119,-6.673) 5.03663  48.5096  
7      1.59047 -38.37434 -47.01185  -2.69840  -4.21050  -8.28113     (-1.590,-4.289) (-36.784,-45.421) (-2.620,-6.691) 5.84937  48.2248  
8      1.56351 -37.96657 -46.51052  -3.08820  -4.68487  -8.27214     (-1.564,-4.652) (-36.403,-44.947) (-3.121,-6.709) 6.67613  47.954  
9      1.53655 -37.55880 -46.00919  -3.47800  -5.15924  -8.26315     (-1.537,-5.015) (-36.022,-44.473) (-3.623,-6.727) 7.51229  47.6975  
10      1.50959 -37.15103 -45.50786  -3.86780  -5.63361  -8.25416     (-1.510,-5.377) (-35.641,-43.998) (-4.124,-6.745) 8.35503  47.4555  
11      1.48263 -36.74327 -45.00652  -4.25761  -6.10799  -8.24517     (-1.483,-5.740) (-35.261,-43.524) (-4.625,-6.763) 9.20253  47.2282  
12      1.45567 -36.33550 -44.50519  -4.64741  -6.58236  -8.23619     (-1.456,-6.103) (-34.880,-43.050) (-5.127,-6.781) 9.84615  47.0158  
13      1.42871 -35.92773 -44.00386  -5.03721  -7.05673  -8.22720     (-1.429,-6.466) (-34.499,-42.575) (-5.628,-6.798) 10.4122  46.8186  
14      1.40175 -35.51996 -43.50253  -5.42701  -7.53110  -8.21821     (-1.402,-6.829) (-34.118,-42.101) (-6.129,-6.816) 11.0178  46.6286  
15      1.37479 -35.11219 -43.00120  -5.81682  -8.00547  -8.20922     (-1.375,-7.192) (-33.737,-41.626) (-6.631,-6.834) 11.6566  46.2308  
