Fol_2018-05-14.13_02_19.46_45.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -3.22224 -22.50180   0.28082 -22.66896  -6.74056 -36.99171     (-2.941,-22.221) (-22.388,-6.460) (-0.281,-37.273) 21.3169  21.3119  
1     -3.22195 -22.50169   0.28026 -22.66851  -6.74028 -36.99199     (-2.942,-22.221) (-22.388,-6.460) (-0.280,-37.272) 21.3169  21.3119  
2     -3.22167 -22.50157   0.27969 -22.66806  -6.74000 -36.99227     (-2.942,-22.222) (-22.388,-6.460) (-0.280,-37.272) 21.3169  21.3119  
3     -3.22139 -22.50146   0.27913 -22.66762  -6.73972 -36.99255     (-2.942,-22.222) (-22.388,-6.461) (-0.279,-37.272) 21.3169  21.3119  
4     -3.22111 -22.50135   0.27857 -22.66717  -6.73944 -36.99283     (-2.943,-22.223) (-22.389,-6.461) (-0.279,-37.271) 21.3169  21.3119  
5     -3.22083 -22.50123   0.27801 -22.66672  -6.73916 -36.99312     (-2.943,-22.223) (-22.389,-6.461) (-0.278,-37.271) 21.3169  21.3119  
6     -3.22055 -22.50112   0.27745 -22.66627  -6.73888 -36.99340     (-2.943,-22.224) (-22.389,-6.461) (-0.277,-37.271) 21.3169  21.3119  
7     -3.22027 -22.50100   0.27688 -22.66582  -6.73860 -36.99368     (-2.943,-22.224) (-22.389,-6.462) (-0.277,-37.271) 21.3169  21.3119  
8     -3.21999 -22.50089   0.27632 -22.66537  -6.73832 -36.99396     (-2.944,-22.225) (-22.389,-6.462) (-0.276,-37.270) 21.3169  21.3119  
9     -3.21971 -22.50078   0.27576 -22.66493  -6.73803 -36.99424     (-2.944,-22.225) (-22.389,-6.462) (-0.276,-37.270) 21.3169  21.3119  
10     -3.21942 -22.50066   0.27520 -22.66448  -6.73775 -36.99452     (-2.944,-22.225) (-22.389,-6.463) (-0.275,-37.270) 21.3169  21.3119  
11     -3.21914 -22.50055   0.27463 -22.66403  -6.73747 -36.99480     (-2.945,-22.226) (-22.389,-6.463) (-0.275,-37.269) 21.3169  21.3119  
12     -3.21886 -22.50044   0.27407 -22.66358  -6.73719 -36.99508     (-2.945,-22.226) (-22.390,-6.463) (-0.274,-37.269) 21.3169  21.3119  
