PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_41.0_8.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   234   NCDist   1528
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_41.0_8.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
48     -0.33917  -5.85345  -2.70155 -15.95839 -21.90526  -9.15745     (-0.339,-15.958) (-5.853,-21.905) (-2.702,-9.157)      9.14114  12.5415  
49     -0.35522  -6.00850  -2.87786 -15.74998 -21.78452  -8.98635     (-0.355,-15.750) (-6.009,-21.785) (-2.878,-8.986)      9.15188  12.746  
50     -0.37127  -6.16355  -3.05416 -15.54158 -21.66378  -8.81525     (-0.371,-15.542) (-6.164,-21.664) (-3.054,-8.815)      9.17817  12.892  
51     -0.38732  -6.31860  -3.23046 -15.33317 -21.54304  -8.64415     (-0.387,-15.333) (-6.319,-21.543) (-3.230,-8.644)      9.21988  13.0549  
52     -0.40337  -6.47366  -3.40677 -15.12477 -21.42230  -8.47305     (-0.403,-15.125) (-6.474,-21.422) (-3.407,-8.473)      9.27678  13.234  
53     -0.41942  -6.62871  -3.58307 -14.91636 -21.30156  -8.30194     (-0.419,-14.916) (-6.629,-21.302) (-3.583,-8.302)      9.34861  13.4288  
54     -0.43547  -6.78376  -3.75937 -14.70796 -21.18082  -8.13084     (-0.435,-14.708) (-6.784,-21.181) (-3.759,-8.131)      9.43503  13.6385  
55     -0.45152  -6.93881  -3.93568 -14.49955 -21.06008  -7.95974     (-0.452,-14.500) (-6.939,-21.060) (-3.936,-7.960)      9.53564  13.8625  
56     -0.46757  -7.09386  -4.11198 -14.29115 -20.93934  -7.78864     (-0.468,-14.291) (-7.094,-20.939) (-4.112,-7.789)      9.64999  14.1001  
57     -0.48362  -7.24891  -4.28828 -14.08275 -20.81860  -7.61754     (-0.484,-14.083) (-7.249,-20.819) (-4.288,-7.618)      9.77761  14.358  
58     -0.49967  -7.40396  -4.46459 -13.87434 -20.69786  -7.44644     (-0.500,-13.874) (-7.404,-20.698) (-4.465,-7.446)      9.91797  14.6334  
59     -0.51572  -7.55901  -4.64089 -13.66594 -20.57712  -7.27533     (-0.516,-13.666) (-7.559,-20.577) (-4.641,-7.275)      10.0097  14.906  
60     -0.53178  -7.71407  -4.81719 -13.45753 -20.45638  -7.10423     (-0.532,-13.458) (-7.714,-20.456) (-4.817,-7.104)      9.87353  14.7892  
61     -0.54783  -7.86912  -4.99350 -13.24913 -20.33564  -6.93313     (-0.548,-13.249) (-7.869,-20.336) (-4.993,-6.933)      9.5744  14.4488  
62     -0.56388  -8.02417  -5.16980 -13.04072 -20.21490  -6.76203     (-0.564,-13.041) (-8.024,-20.215) (-5.170,-6.762)      9.281  14.1204  
63     -0.57993  -8.17922  -5.34610 -12.83232 -20.09416  -6.59093     (-0.580,-12.832) (-8.179,-20.094) (-5.346,-6.591)      8.99389  13.8049  
64     -0.59598  -8.33427  -5.52241 -12.62391 -19.97342  -6.41982     (-0.596,-12.624) (-8.334,-19.973) (-5.522,-6.420)      8.7137  13.5031  
65     -0.61203  -8.48932  -5.69871 -12.41551 -19.85268  -6.24872     (-0.612,-12.416) (-8.489,-19.853) (-5.699,-6.249)      8.44112  13.216  
66     -0.62808  -8.64437  -5.87501 -12.20710 -19.73194  -6.07762     (-0.628,-12.207) (-8.644,-19.732) (-5.875,-6.078)      8.1769  12.9446  
67     -0.64413  -8.79942  -6.05132 -11.99870 -19.61120  -5.90652     (-0.644,-11.999) (-8.799,-19.611) (-6.051,-5.907)      7.92188  12.6899  
68     -0.66018  -8.95448  -6.22762 -11.79029 -19.49046  -5.73542     (-0.660,-11.790) (-8.954,-19.490) (-6.228,-5.735)      7.67698  12.4529  
69     -0.67623  -9.10953  -6.40392 -11.58189 -19.36972  -5.56432     (-0.676,-11.582) (-9.110,-19.370) (-6.404,-5.564)      7.4432  12.2347  
70     -0.69228  -9.26458  -6.58023 -11.37349 -19.24898  -5.39321     (-0.692,-11.373) (-9.265,-19.249) (-6.580,-5.393)      7.22162  12.0362  
71     -0.70833  -9.41963  -6.75653 -11.16508 -19.12824  -5.22211     (-0.708,-11.165) (-9.420,-19.128) (-6.757,-5.222)      7.01339  11.8585  
72     -0.72438  -9.57468  -6.93284 -10.95668 -19.00750  -5.05101     (-0.724,-10.957) (-9.575,-19.007) (-6.933,-5.051)      6.81974  11.7025  
73     -0.74043  -9.72973  -7.10914 -10.74827 -18.88676  -4.87991     (-0.740,-10.748) (-9.730,-18.887) (-7.109,-4.880)      6.64194  11.5691  
74     -0.75648  -9.88478  -7.28544 -10.53987 -18.76602  -4.70881     (-0.756,-10.540) (-9.885,-18.766) (-7.285,-4.709)      6.4813  11.4591  
75     -0.77253 -10.03983  -7.46175 -10.33146 -18.64528  -4.53770     (-0.773,-10.331) (-10.040,-18.645) (-7.462,-4.538)      6.33912  11.3731  
76     -0.78858 -10.19489  -7.63805 -10.12306 -18.52453  -4.36660     (-0.789,-10.123) (-10.195,-18.525) (-7.638,-4.367)      6.21667  11.3117  
77     -0.80464 -10.34994  -7.81435  -9.91465 -18.40379  -4.19550     (-0.805,-9.915) (-10.350,-18.404) (-7.814,-4.196)      6.11513  11.2753  
78     -0.82069 -10.50499  -7.99066  -9.70625 -18.28305  -4.02440     (-0.821,-9.706) (-10.505,-18.283) (-7.991,-4.024)      6.03557  11.2642  
79     -0.83674 -10.66004  -8.16696  -9.49784 -18.16231  -3.85330     (-0.837,-9.498) (-10.660,-18.162) (-8.167,-3.853)      5.97885  11.2783  
80     -0.85279 -10.81509  -8.34326  -9.28944 -18.04157  -3.68220     (-0.853,-9.289) (-10.815,-18.042) (-8.343,-3.682)      5.94563  11.3177  
81     -0.86884 -10.97014  -8.51957  -9.08103 -17.92083  -3.51109     (-0.869,-9.081) (-10.970,-17.921) (-8.520,-3.511)      5.93631  11.3821  
82     -0.88489 -11.12519  -8.69587  -8.87263 -17.80009  -3.33999     (-0.885,-8.873) (-11.125,-17.800) (-8.696,-3.340)      5.95099  11.471  
83     -0.90094 -11.28024  -8.87217  -8.66423 -17.67935  -3.16889     (-0.901,-8.664) (-11.280,-17.679) (-8.872,-3.169)      5.98951  11.5838  
84     -0.91699 -11.43530  -9.04848  -8.45582 -17.55861  -2.99779     (-0.917,-8.456) (-11.435,-17.559) (-9.048,-2.998)      5.66571  11.72  
85     -0.93304 -11.59035  -9.22478  -8.24742 -17.43787  -2.82669     (-0.933,-8.247) (-11.590,-17.438) (-9.225,-2.827)      5.288  11.8786  
86     -0.94909 -11.74540  -9.40108  -8.03901 -17.31713  -2.65558     (-0.949,-8.039) (-11.745,-17.317) (-9.401,-2.656)      4.91028  12.0589  
87     -0.96514 -11.90045  -9.57739  -7.83061 -17.19639  -2.48448     (-0.965,-7.831) (-11.900,-17.196) (-9.577,-2.484)      4.53257  11.951  
88     -0.98119 -12.05550  -9.75369  -7.62220 -17.07565  -2.31338     (-0.981,-7.622) (-12.056,-17.076) (-9.754,-2.313)      4.15486  11.4031  
89     -0.99724 -12.21055  -9.92999  -7.41380 -16.95491  -2.14228     (-0.997,-7.414) (-12.211,-16.955) (-9.930,-2.142)      3.77714  10.3665  
90     -1.01329 -12.36560 -10.10630  -7.20539 -16.83417  -1.97118     (-1.013,-7.205) (-12.366,-16.834) (-10.106,-1.971)      3.39943  9.32984  
91     -1.02934 -12.52065 -10.28260  -6.99699 -16.71343  -1.80008     (-1.029,-6.997) (-12.521,-16.713) (-10.283,-1.800)      3.02171  8.29319  
92     -1.04539 -12.67570 -10.45890  -6.78858 -16.59269  -1.62897     (-1.045,-6.789) (-12.676,-16.593) (-10.459,-1.629)      2.644  7.25654  
93     -1.06144 -12.83076 -10.63521  -6.58018 -16.47195  -1.45787     (-1.061,-6.580) (-12.831,-16.472) (-10.635,-1.458)      2.26628  6.21989  
94     -1.07750 -12.98581 -10.81151  -6.37177 -16.35121  -1.28677     (-1.077,-6.372) (-12.986,-16.351) (-10.812,-1.287)      1.88857  5.18324  
95     -1.09355 -13.14086 -10.98781  -6.16337 -16.23047  -1.11567     (-1.094,-6.163) (-13.141,-16.230) (-10.988,-1.116)      1.51086  4.14659  
96     -1.10960 -13.29591 -11.16412  -5.95497 -16.10973  -0.94457     (-1.110,-5.955) (-13.296,-16.110) (-11.164,-0.945)      1.13314  3.10995  
97     -1.12565 -13.45096 -11.34042  -5.74656 -15.98899  -0.77346     (-1.126,-5.747) (-13.451,-15.989) (-11.340,-0.773)      0.755428  2.0733  
98     -1.14170 -13.60601 -11.51672  -5.53816 -15.86825  -0.60236     (-1.142,-5.538) (-13.606,-15.868) (-11.517,-0.602)      0.377714  1.03665  
99     -1.15775 -13.76106 -11.69303  -5.32975 -15.74751  -0.43126     (-1.158,-5.330) (-13.761,-15.748) (-11.693,-0.431)      0  0  
