Fol_2018-05-05.12_00_21.17_16.txt     Output is probe cell, reduced cell, NCDist distance between
58     -0.71459  -6.60712   1.66982  -0.27866  -7.20794  -3.92890     (-0.955,-2.155) (-0.906,-1.670) (-3.628,-1.391) 2.84872
59     -0.70252  -6.49564   1.61209  -0.27214  -7.06345  -3.83653     (-0.910,-2.204) (-0.950,-1.612) (-3.632,-1.340) 2.80359
60     -0.69045  -6.38415   1.55437  -0.26563  -6.91896  -3.74416     (-0.864,-2.252) (-0.993,-1.554) (-3.637,-1.289) 2.7622
61     -0.67839  -6.27266   1.49664  -0.25911  -6.77448  -3.65178     (-0.818,-2.301) (-1.037,-1.497) (-3.641,-1.238) 2.72471
62     -0.66632  -6.16117   1.43891  -0.25259  -6.62999  -3.55941     (-0.773,-2.350) (-1.081,-1.439) (-3.646,-1.186) 2.69128
63     -0.65425  -6.04968   1.38118  -0.24607  -6.48550  -3.46704     (-0.727,-2.398) (-1.124,-1.381) (-3.650,-1.135) 2.66207
64     -0.64218  -5.93820   1.32345  -0.23955  -6.34102  -3.37466     (-0.681,-2.447) (-1.168,-1.323) (-3.655,-1.084) 2.63721
65     -0.63012  -5.82671   1.26572  -0.23304  -6.19653  -3.28229     (-0.636,-2.496) (-1.211,-1.266) (-3.660,-1.033) 2.61684
66     -0.61805  -5.71522   1.20799  -0.22652  -6.05205  -3.18992     (-0.590,-2.544) (-1.255,-1.208) (-3.664,-0.981) 2.60105
67     -0.60598  -5.60373   1.15026  -0.22000  -5.90756  -3.09754     (-0.544,-2.593) (-1.299,-1.150) (-3.669,-0.930) 2.58993
68     -0.59391  -5.49224   1.09253  -0.21348  -5.76307  -3.00517     (-0.499,-2.642) (-1.342,-1.093) (-3.673,-0.879) 2.58355
69     -0.58185  -5.38075   1.03480  -0.20697  -5.61859  -2.91280     (-0.453,-2.690) (-1.386,-1.035) (-3.678,-0.828) 2.58193
70     -0.56978  -5.26927   0.97707  -0.20045  -5.47410  -2.82042     (-0.407,-2.739) (-1.430,-0.977) (-3.682,-0.777) 2.58508
71     -0.55771  -5.15778   0.91935  -0.19393  -5.32961  -2.72805     (-0.362,-2.788) (-1.473,-0.919) (-3.687,-0.725) 2.59299
72     -0.54565  -5.04629   0.86162  -0.18741  -5.18513  -2.63568     (-0.316,-2.836) (-1.517,-0.862) (-3.692,-0.674) 2.60562
73     -0.53358  -4.93480   0.80389  -0.18089  -5.04064  -2.54331     (-0.270,-2.885) (-1.561,-0.804) (-3.696,-0.623) 2.62289
74     -0.52151  -4.82331   0.74616  -0.17438  -4.89615  -2.45093     (-0.225,-2.934) (-1.604,-0.746) (-3.701,-0.572) 2.64471
75     -0.50944  -4.71182   0.68843  -0.16786  -4.75167  -2.35856     (-0.179,-2.982) (-1.648,-0.688) (-3.705,-0.521) 2.67098
76     -0.49738  -4.60034   0.63070  -0.16134  -4.60718  -2.26619     (-0.133,-3.031) (-1.692,-0.631) (-3.710,-0.469) 2.70156
77     -0.48531  -4.48885   0.57297  -0.15482  -4.46269  -2.17381     (-0.088,-3.080) (-1.735,-0.573) (-3.714,-0.418) 2.73631
78     -0.47324  -4.37736   0.51524  -0.14830  -4.31821  -2.08144     (-0.042,-3.128) (-1.779,-0.515) (-3.719,-0.367) 2.77508
79     -0.46117  -4.26587   0.45751  -0.14179  -4.17372  -1.98907     (-0.004,-3.181) (-1.819,-3.720) (-0.454,-0.312) 2.8157
80     -0.44911  -4.15438   0.39978  -0.13527  -4.02923  -1.89669     (-0.049,-3.275) (-1.817,-3.679) (-0.350,-0.215) 2.83818
81     -0.43704  -4.04289   0.34205  -0.12875  -3.88475  -1.80432     (-0.095,-3.369) (-1.815,-3.638) (-0.247,-0.118) 2.87084
82     -0.42497  -3.93141   0.28432  -0.12223  -3.74026  -1.71195     (-0.141,-3.464) (-1.813,-3.597) (-0.144,-0.021) 2.91439
83     -0.41290  -3.81992   0.22660  -0.11571  -3.59577  -1.61957     (-1.735,-3.482) (-0.111,-3.480) (-0.116,-0.075) 2.83381
84     -0.40084  -3.70843   0.16887  -0.10920  -3.45129  -1.52720     (-1.636,-3.480) (-0.060,-3.342) (-0.109,-0.172) 2.68815
85     -0.38877  -3.59694   0.11114  -0.10268  -3.30680  -1.43483     (-1.538,-3.477) (-0.008,-3.204) (-0.103,-0.269) 2.55021
86     -0.37670  -3.48545   0.05341  -0.09616  -3.16232  -1.34245     (-0.323,-3.432) (-0.043,-3.109) (-0.053,-1.396) 2.41184
87     -0.36463  -3.37397  -0.00432  -0.08964  -3.01783  -1.25008     (-0.365,-0.090) (-3.374,-3.018) (-0.004,-1.250) 2.294
88     -0.35257  -3.26248  -0.06205  -0.08312  -2.87334  -1.15771     (-0.353,-0.083) (-3.262,-2.873) (-0.062,-1.158) 2.09371
89     -0.34050  -3.15099  -0.11978  -0.07661  -2.72886  -1.06533     (-0.340,-0.077) (-3.151,-2.729) (-0.120,-1.065) 1.89618
90     -0.32843  -3.03950  -0.17751  -0.07009  -2.58437  -0.97296     (-0.328,-0.070) (-3.040,-2.584) (-0.178,-0.973) 1.70238
91     -0.31636  -2.92801  -0.23524  -0.06357  -2.43988  -0.88059     (-0.316,-0.064) (-2.928,-2.440) (-0.235,-0.881) 1.51375
92     -0.30430  -2.81652  -0.29297  -0.05705  -2.29540  -0.78822     (-0.304,-0.057) (-2.817,-2.295) (-0.293,-0.788) 1.33247
93     -0.29223  -2.70504  -0.35070  -0.05053  -2.15091  -0.69584     (-0.292,-0.051) (-2.705,-2.151) (-0.351,-0.696) 1.162
94     -0.28016  -2.59355  -0.40842  -0.04402  -2.00642  -0.60347     (-0.280,-0.044) (-2.594,-2.006) (-0.408,-0.603) 1.00784
95     -0.26810  -2.48206  -0.46615  -0.03750  -1.86194  -0.51110     (-0.268,-0.037) (-2.482,-1.862) (-0.466,-0.511) 0.851911
96     -0.25603  -2.37057  -0.52388  -0.03098  -1.71745  -0.41872     (-0.256,-0.031) (-2.371,-1.717) (-0.524,-0.419) 0.638933
97     -0.24396  -2.25908  -0.58161  -0.02446  -1.57296  -0.32635     (-0.244,-0.024) (-2.259,-1.573) (-0.582,-0.326) 0.425956
98     -0.23189  -2.14759  -0.63934  -0.01794  -1.42848  -0.23398     (-0.232,-0.018) (-2.148,-1.428) (-0.639,-0.234) 0.212978
99     -0.21983  -2.03611  -0.69707  -0.01143  -1.28399  -0.14160     (-0.220,-0.011) (-2.036,-1.284) (-0.697,-0.142) 0
