Fol_2018-05-05.09_45_48.1_8.txt     Output is probe cell, reduced cell, NCDist distance between
56     -0.63699 -19.21875 -137.13842 -237.31705 -114.83545 -185.73525     (-0.637,-237.317) (-19.219,-114.835) (-137.138,-185.735) 98.2505
57     -0.73499 -21.24643 -139.17818 -235.41137 -112.69769 -183.60957     (-0.735,-235.411) (-21.246,-112.698) (-139.178,-183.610) 97.734
58     -0.83299 -23.27411 -141.21794 -233.50569 -110.55993 -181.48390     (-0.833,-233.506) (-23.274,-110.560) (-141.218,-181.484) 97.4304
59     -0.93098 -25.30179 -143.25771 -231.60001 -108.42217 -179.35822     (-0.931,-231.600) (-25.302,-108.422) (-143.258,-179.358) 97.342
60     -1.02898 -27.32946 -145.29747 -229.69432 -106.28441 -177.23254     (-1.029,-229.694) (-27.329,-106.284) (-145.297,-177.233) 97.4691
61     -1.12698 -29.35714 -147.33723 -227.78864 -104.14665 -175.10687     (-1.127,-227.789) (-29.357,-104.147) (-147.337,-175.107) 97.8111
62     -1.22498 -31.38482 -149.37699 -225.88296 -102.00889 -172.98119     (-1.225,-225.883) (-31.385,-102.009) (-149.377,-172.981) 98.3656
63     -1.32298 -33.41250 -151.41675 -223.97728 -99.87113 -170.85552     (-1.323,-223.977) (-33.412,-99.871) (-151.417,-170.856) 99.129
64     -1.42098 -35.44017 -153.45651 -222.07160 -97.73337 -168.72984     (-1.421,-222.072) (-35.440,-97.733) (-153.457,-168.730) 100.097
65     -1.51897 -37.46785 -155.49628 -220.16592 -95.59561 -166.60417     (-1.519,-220.166) (-37.468,-95.596) (-155.496,-166.604) 101.263
66     -1.61697 -39.49553 -157.53604 -218.26024 -93.45785 -164.47849     (-1.617,-218.260) (-39.496,-93.458) (-157.536,-164.478) 102.62
67     -1.71497 -41.52321 -159.57580 -216.35456 -91.32009 -162.35281     (-1.715,-216.355) (-41.523,-91.320) (-159.576,-162.353) 104.162
68     -1.81297 -43.55088 -161.61556 -214.44888 -89.18233 -160.22714     (-1.813,-214.449) (-43.551,-89.182) (-161.616,-160.227) 105.88
69     -1.91097 -45.57856 -163.65532 -212.54320 -87.04457 -158.10146     (-1.911,-212.543) (-45.579,-87.045) (-163.655,-158.101) 107.765
70     -2.00897 -47.60624 -165.69508 -210.63752 -84.90681 -155.97579     (-2.009,-210.638) (-47.606,-84.907) (-165.695,-155.976) 107.036
71     -2.10696 -49.63392 -167.73485 -208.73184 -82.76905 -153.85011     (-2.107,-208.732) (-49.634,-82.769) (-167.735,-153.850) 103.97
72     -2.20496 -51.66159 -169.77461 -206.82616 -80.63129 -151.72443     (-2.205,-206.826) (-51.662,-80.631) (-169.775,-151.724) 101.019
73     -2.30296 -53.68927 -171.81437 -204.92048 -78.49353 -149.59876     (-2.303,-204.920) (-53.689,-78.494) (-171.814,-149.599) 98.1927
74     -2.40096 -55.71695 -173.85413 -203.01480 -76.35577 -147.47308     (-2.401,-203.015) (-55.717,-76.356) (-173.854,-147.473) 95.5031
75     -2.49896 -57.74463 -175.89389 -201.10912 -74.21801 -145.34741     (-2.499,-201.109) (-57.745,-74.218) (-175.894,-145.347) 92.9617
76     -2.59696 -59.77230 -177.93365 -199.20344 -72.08025 -143.22173     (-2.597,-199.203) (-59.772,-72.080) (-177.934,-143.222) 90.581
77     -2.69495 -61.79998 -179.97341 -197.29776 -69.94249 -141.09606     (-2.695,-197.298) (-61.800,-69.942) (-179.973,-141.096) 88.3739
78     -2.79295 -63.82766 -182.01318 -195.39207 -67.80473 -138.97038     (-2.793,-195.392) (-63.828,-67.805) (-182.013,-138.970) 86.3539
79     -2.89095 -65.85534 -184.05294 -193.48639 -65.66697 -136.84470     (-2.891,-193.486) (-65.855,-65.667) (-184.053,-136.845) 82.11
80     -2.98895 -67.88301 -186.09270 -191.58071 -63.52921 -134.71903     (-2.989,-191.581) (-67.883,-63.529) (-186.093,-134.719) 77.6222
81     -3.08695 -69.91069 -188.13246 -189.67503 -61.39145 -132.59335     (-3.087,-189.675) (-69.911,-61.391) (-188.132,-132.593) 73.1462
82     -3.18495 -71.93837 -190.17222 -187.76935 -59.25369 -130.46768     (-3.185,-187.769) (-71.938,-59.254) (-190.172,-130.468) 68.6843
83     -3.28294 -73.96605 -192.21198 -185.86367 -57.11593 -128.34200     (-3.283,-185.864) (-73.966,-57.116) (-192.212,-128.342) 64.2394
84     -3.38094 -75.99372 -194.25175 -183.95799 -54.97817 -126.21632     (-3.381,-183.958) (-75.994,-54.978) (-194.252,-126.216) 59.8153
85     -3.47894 -78.02140 -196.29151 -182.05231 -52.84041 -124.09065     (-3.479,-182.052) (-78.021,-52.840) (-196.292,-124.091) 55.417
86     -3.57694 -80.04908 -198.33127 -180.14663 -50.70265 -121.96497     (-3.577,-180.147) (-80.049,-50.703) (-198.331,-121.965) 51.0512
87     -3.67494 -82.07676 -200.37103 -178.24095 -48.56489 -119.83930     (-3.675,-178.241) (-82.077,-48.565) (-200.371,-119.839) 46.7269
88     -3.77294 -84.10443 -202.41079 -176.33527 -46.42713 -117.71362     (-3.773,-176.335) (-84.104,-46.427) (-202.411,-117.714) 42.4569
89     -3.87093 -86.13211 -204.45055 -174.42959 -44.28937 -115.58795     (-3.871,-174.430) (-86.132,-44.289) (-204.451,-115.588) 38.2593
90     -3.96893 -88.15979 -206.49032 -172.52391 -42.15161 -113.46227     (-3.969,-172.524) (-88.160,-42.152) (-206.490,-113.462) 34.1609
91     -4.06693 -90.18747 -208.53008 -170.61823 -40.01385 -111.33659     (-4.067,-170.618) (-90.187,-40.014) (-208.530,-111.337) 30.2021
92     -4.16493 -92.21514 -210.56984 -168.71255 -37.87609 -109.21092     (-4.165,-168.713) (-92.215,-37.876) (-210.570,-109.211) 26.4455
93     -4.26293 -94.24282 -212.60960 -166.80687 -35.73833 -107.08524     (-4.263,-166.807) (-94.243,-35.738) (-212.610,-107.085) 22.9906
94     -4.36093 -96.27050 -214.64936 -164.90119 -33.60057 -104.95957     (-4.361,-164.901) (-96.270,-33.601) (-214.649,-104.960) 19.9944
95     -4.45892 -98.29818 -216.68912 -162.99551 -31.46281 -102.83389     (-4.459,-162.996) (-98.298,-31.463) (-216.689,-102.834) 17.6914
96     -4.55692 -100.32585 -218.72889 -161.08983 -29.32505 -100.70821     (-4.557,-161.090) (-100.326,-29.325) (-218.729,-100.708) 13.7483
97     -4.65492 -102.35353 -220.76865 -159.18414 -27.18729 -98.58254     (-4.655,-159.184) (-102.354,-27.187) (-220.769,-98.583) 9.16555
98     -4.75292 -104.38121 -222.80841 -157.27846 -25.04953 -96.45686     (-4.753,-157.278) (-104.381,-25.050) (-222.808,-96.457) 4.58278
99     -4.85092 -106.40889 -224.84817 -155.37278 -22.91177 -94.33119     (-4.851,-155.373) (-106.409,-22.912) (-224.848,-94.331) 0
