Fol_2018-05-05.09_41_59.1_1.txt     Output is probe cell, reduced cell, NCDist distance between
29    -16.58630 -18.98467 -55.01505 -246.73668 -154.67231 -205.12851     (-16.586,-246.737) (-18.985,-154.672) (-55.015,-205.129) 66.4909
30    -19.01761 -19.37375 -55.77373 -246.81447 -152.82430 -202.30812     (-19.018,-246.814) (-19.374,-152.824) (-55.774,-202.308) 63.8153
31    -21.44892 -19.76283 -56.53241 -246.89226 -150.97630 -199.48774     (-21.449,-246.892) (-19.763,-150.976) (-56.532,-199.488) 61.3171
32    -23.88023 -20.15191 -57.29109 -246.97005 -149.12830 -196.66735     (-23.880,-246.970) (-20.152,-149.128) (-57.291,-196.667) 59.0186
33    -26.31153 -20.54099 -58.04977 -247.04784 -147.28029 -193.84696     (-26.312,-247.048) (-20.541,-147.280) (-58.050,-193.847) 56.9442
34    -28.74284 -20.93007 -58.80844 -247.12563 -145.43229 -191.02657     (-28.743,-247.126) (-20.930,-145.432) (-58.808,-191.027) 55.119
35    -31.17415 -21.31915 -59.56712 -247.20343 -143.58428 -188.20618     (-31.174,-247.203) (-21.319,-143.584) (-59.567,-188.206) 53.5687
36    -33.60546 -21.70823 -60.32580 -247.28122 -141.73628 -185.38580     (-33.605,-247.281) (-21.708,-141.736) (-60.326,-185.386) 52.3176
37    -36.03676 -22.09731 -61.08448 -247.35901 -139.88828 -182.56541     (-36.037,-247.359) (-22.097,-139.888) (-61.084,-182.565) 51.3876
38    -38.46807 -22.48639 -61.84315 -247.43680 -138.04027 -179.74502     (-38.468,-247.437) (-22.486,-138.040) (-61.843,-179.745) 50.7963
39    -40.89938 -22.87547 -62.60183 -247.51459 -136.19227 -176.92463     (-40.899,-247.515) (-22.875,-136.192) (-62.602,-176.925) 50.5557
40    -43.33069 -23.26455 -63.36051 -247.59238 -134.34427 -174.10424     (-43.331,-247.592) (-23.265,-134.344) (-63.361,-174.104) 50.6707
41    -45.76200 -23.65363 -64.11919 -247.67017 -132.49626 -171.28386     (-45.762,-247.670) (-23.654,-132.496) (-64.119,-171.284) 51.1388
42    -48.19330 -24.04271 -64.87787 -247.74797 -130.64826 -168.46347     (-48.193,-247.748) (-24.043,-130.648) (-64.878,-168.463) 51.9507
43    -50.62461 -24.43179 -65.63654 -247.82576 -128.80026 -165.64308     (-50.625,-247.826) (-24.432,-128.800) (-65.637,-165.643) 53.0905
44    -53.05592 -24.82087 -66.39522 -247.90355 -126.95225 -162.82269     (-53.056,-247.904) (-24.821,-126.952) (-66.395,-162.823) 54.5376
45    -55.48723 -25.20995 -67.15390 -247.98134 -125.10425 -160.00230     (-55.487,-247.981) (-25.210,-125.104) (-67.154,-160.002) 56.2683
46    -57.91854 -25.59903 -67.91258 -248.05913 -123.25624 -157.18191     (-57.919,-248.059) (-25.599,-123.256) (-67.913,-157.182) 58.2574
47    -60.34984 -25.98811 -68.67125 -248.13692 -121.40824 -154.36153     (-60.350,-248.137) (-25.988,-121.408) (-68.671,-154.362) 60.4794
48    -62.78115 -26.37719 -69.42993 -248.21471 -119.56024 -151.54114     (-62.781,-248.215) (-26.377,-119.560) (-69.430,-151.541) 62.9097
49    -65.21246 -26.76627 -70.18861 -248.29250 -117.71223 -148.72075     (-65.212,-248.293) (-26.766,-117.712) (-70.189,-148.721) 65.5249
50    -67.64377 -27.15535 -70.94729 -248.37030 -115.86423 -145.90036     (-67.644,-248.370) (-27.155,-115.864) (-70.947,-145.900) 68.304
51    -70.07508 -27.54443 -71.70597 -248.44809 -114.01623 -143.07997     (-70.075,-248.448) (-27.544,-114.016) (-71.706,-143.080) 71.2276
52    -72.50638 -27.93351 -72.46464 -248.52588 -112.16822 -140.25959     (-72.506,-248.526) (-27.934,-112.168) (-72.465,-140.260) 74.2789
53    -74.93769 -28.32259 -73.22332 -248.60367 -110.32022 -137.43920     (-74.938,-248.604) (-28.323,-110.320) (-73.223,-137.439) 77.4426
54    -77.36900 -28.71167 -73.98200 -248.68146 -108.47222 -134.61881     (-77.369,-248.681) (-28.712,-108.472) (-73.982,-134.619) 80.7055
55    -79.80031 -29.10076 -74.74068 -248.75925 -106.62421 -131.79842     (-79.800,-248.759) (-29.101,-106.624) (-74.741,-131.798) 84.0562
56    -82.23162 -29.48984 -75.49936 -248.83704 -104.77621 -128.97803     (-82.232,-248.837) (-29.490,-104.776) (-75.499,-128.978) 87.4844
57    -84.66292 -29.87892 -76.25803 -248.91484 -102.92820 -126.15765     (-84.663,-248.915) (-29.879,-102.928) (-76.258,-126.158) 90.9815
58    -87.09423 -30.26800 -77.01671 -248.99263 -101.08020 -123.33726     (-87.094,-248.993) (-30.268,-101.080) (-77.017,-123.337) 94.5398
59    -89.52554 -30.65708 -77.77539 -249.07042 -99.23220 -120.51687     (-89.526,-249.070) (-30.657,-99.232) (-77.775,-120.517) 98.1527
60    -91.95685 -31.04616 -78.53407 -249.14821 -97.38419 -117.69648     (-91.957,-249.148) (-31.046,-97.384) (-78.534,-117.696) 101.814
61    -94.38815 -31.43524 -79.29274 -249.22600 -95.53619 -114.87609     (-94.388,-249.226) (-31.435,-95.536) (-79.293,-114.876) 105.52
62    -96.81946 -31.82432 -80.05142 -249.30379 -93.68819 -112.05571     (-96.819,-249.304) (-31.824,-93.688) (-80.051,-112.056) 109.264
63    -99.25077 -32.21340 -80.81010 -249.38158 -91.84018 -109.23532     (-99.251,-249.382) (-32.213,-91.840) (-80.810,-109.235) 113.044
64    -101.68208 -32.60248 -81.56878 -249.45938 -89.99218 -106.41493     (-101.682,-249.459) (-32.602,-89.992) (-81.569,-106.415) 116.856
65    -104.11339 -32.99156 -82.32746 -249.53717 -88.14418 -103.59454     (-104.113,-249.537) (-32.992,-88.144) (-82.327,-103.595) 119.359
66    -106.54469 -33.38064 -83.08613 -249.61496 -86.29617 -100.77415     (-106.545,-249.615) (-33.381,-86.296) (-83.086,-100.774) 117.694
67    -108.97600 -33.76972 -83.84481 -249.69275 -84.44817 -97.95376     (-108.976,-249.693) (-33.770,-84.448) (-83.845,-97.954) 115.766
68    -111.40731 -34.15880 -84.60349 -249.77054 -82.60016 -95.13338     (-111.407,-249.771) (-34.159,-82.600) (-84.603,-95.133) 113.78
69    -113.83862 -34.54788 -85.36217 -249.84833 -80.75216 -92.31299     (-113.839,-249.848) (-34.548,-80.752) (-85.362,-92.313) 111.92
70    -116.26993 -34.93696 -86.12084 -249.92612 -78.90416 -89.49260     (-116.270,-249.926) (-34.937,-78.904) (-86.121,-89.493) 110.191
71    -118.70123 -35.32604 -86.87952 -250.00392 -77.05615 -86.67221     (-118.701,-250.004) (-35.326,-77.056) (-86.880,-86.672) 108.602
72    -121.13254 -35.71512 -87.63820 -250.08171 -75.20815 -83.85182     (-121.133,-250.082) (-35.715,-75.208) (-87.638,-83.852) 107.157
73    -123.56385 -36.10420 -88.39688 -250.15950 -73.36015 -81.03144     (-123.564,-250.159) (-36.104,-73.360) (-88.397,-81.031) 105.862
74    -125.99516 -36.49328 -89.15556 -250.23729 -71.51214 -78.21105     (-125.995,-250.237) (-36.493,-71.512) (-89.156,-78.211) 104.724
75    -128.42647 -36.88236 -89.91423 -250.31508 -69.66414 -75.39066     (-128.426,-250.315) (-36.882,-69.664) (-89.914,-75.391) 101.863
76    -130.85777 -37.27144 -90.67291 -250.39287 -67.81614 -72.57027     (-130.858,-250.393) (-37.271,-67.816) (-90.673,-72.570) 97.6187
77    -133.28908 -37.66052 -91.43159 -250.47066 -65.96813 -69.74988     (-133.289,-250.471) (-37.661,-65.968) (-91.432,-69.750) 93.3744
78    -135.72039 -38.04960 -92.19027 -250.54845 -64.12013 -66.92950     (-135.720,-250.548) (-38.050,-64.120) (-92.190,-66.929) 89.1301
79    -138.15170 -38.43868 -92.94894 -250.62625 -62.27212 -64.10911     (-138.152,-250.626) (-38.439,-62.272) (-92.949,-64.109) 84.8858
80    -140.58301 -38.82776 -93.70762 -250.70404 -60.42412 -61.28872     (-140.583,-250.704) (-38.828,-60.424) (-93.708,-61.289) 80.6415
81    -143.01431 -39.21684 -94.46630 -250.78183 -58.57612 -58.46833     (-143.014,-250.782) (-39.217,-58.576) (-94.466,-58.468) 76.3972
82    -145.44562 -39.60592 -95.22498 -250.85962 -56.72811 -55.64794     (-145.446,-250.860) (-39.606,-56.728) (-95.225,-55.648) 72.1529
83    -147.87693 -39.99500 -95.98366 -250.93741 -54.88011 -52.82756     (-147.877,-250.937) (-39.995,-54.880) (-95.984,-52.828) 67.9086
84    -150.30824 -40.38408 -96.74233 -251.01520 -53.03211 -50.00717     (-150.308,-251.015) (-40.384,-53.032) (-96.742,-50.007) 63.6643
85    -152.73954 -40.77316 -97.50101 -251.09299 -51.18410 -47.18678     (-152.740,-251.093) (-40.773,-51.184) (-97.501,-47.187) 59.4201
86    -155.17085 -41.16224 -98.25969 -251.17079 -49.33610 -44.36639     (-155.171,-251.171) (-41.162,-49.336) (-98.260,-44.366) 55.1758
87    -157.60216 -41.55132 -99.01837 -251.24858 -47.48810 -41.54600     (-157.602,-251.249) (-41.551,-47.488) (-99.018,-41.546) 50.9315
88    -160.03347 -41.94040 -99.77705 -251.32637 -45.64009 -38.72561     (-160.033,-251.326) (-41.940,-45.640) (-99.777,-38.726) 46.6872
89    -162.46478 -42.32948 -100.53572 -251.40416 -43.79209 -35.90523     (-162.465,-251.404) (-42.329,-43.792) (-100.536,-35.905) 42.4429
90    -164.89608 -42.71856 -101.29440 -251.48195 -41.94408 -33.08484     (-164.896,-251.482) (-42.719,-41.944) (-101.294,-33.085) 38.1986
91    -167.32739 -43.10764 -102.05308 -251.55974 -40.09608 -30.26445     (-167.327,-251.560) (-43.108,-40.096) (-102.053,-30.264) 33.9543
92    -169.75870 -43.49672 -102.81176 -251.63753 -38.24808 -27.44406     (-169.759,-251.638) (-43.497,-38.248) (-102.812,-27.444) 29.71
93    -172.19001 -43.88580 -103.57043 -251.71533 -36.40007 -24.62367     (-172.190,-251.715) (-43.886,-36.400) (-103.570,-24.624) 25.4657
94    -174.62132 -44.27488 -104.32911 -251.79312 -34.55207 -21.80329     (-174.621,-251.793) (-44.275,-34.552) (-104.329,-21.803) 21.2214
95    -177.05262 -44.66396 -105.08779 -251.87091 -32.70407 -18.98290     (-177.053,-251.871) (-44.664,-32.704) (-105.088,-18.983) 16.9772
96    -179.48393 -45.05304 -105.84647 -251.94870 -30.85606 -16.16251     (-179.484,-251.949) (-45.053,-30.856) (-105.846,-16.163) 12.7329
97    -181.91524 -45.44212 -106.60515 -252.02649 -29.00806 -13.34212     (-181.915,-252.026) (-45.442,-29.008) (-106.605,-13.342) 8.48858
98    -184.34655 -45.83120 -107.36382 -252.10428 -27.16006 -10.52173     (-184.347,-252.104) (-45.831,-27.160) (-107.364,-10.522) 4.24429
99    -186.77786 -46.22028 -108.12250 -252.18207 -25.31205  -7.70135     (-186.778,-252.182) (-46.220,-25.312) (-108.123,-7.701) 0
