Fol_2018-05-05.11_56_19.10_9.txt     Output is probe cell, reduced cell, NCDist distance between
73     -6.88083   1.12781  -4.72529  -5.84771 -12.18989  -0.86916     (-0.259,-4.979) (-0.869,-3.339) (-13.059,-5.494) 11.3584
74     -6.62797   0.96493  -4.59604  -5.62838 -11.80065  -0.89103     (-0.074,-4.737) (-0.891,-3.557) (-12.692,-5.589) 11.0462
75     -6.37511   0.80205  -4.46680  -5.40905 -11.41142  -0.91290     (-0.111,-4.607) (-0.802,-12.213) (-3.665,-5.573) 10.6067
76     -6.12225   0.63917  -4.33755  -5.18971 -11.02219  -0.93477     (-0.296,-4.551) (-0.639,-11.661) (-3.698,-5.483) 10.0819
77     -5.86939   0.47630  -4.20831  -4.97038 -10.63296  -0.95665     (-0.480,-4.494) (-0.476,-11.109) (-3.732,-5.393) 9.56777
78     -5.61653   0.31342  -4.07906  -4.75105 -10.24372  -0.97852     (-0.665,-4.438) (-0.313,-10.557) (-3.766,-5.303) 9.0662
79     -5.36367   0.15054  -3.94982  -4.53172  -9.85449  -1.00039     (-0.850,-4.381) (-0.151,-10.005) (-3.799,-5.213) 8.57936
80     -5.11081  -0.01234  -3.82057  -4.31238  -9.46526  -1.02226     (-5.111,-4.312) (-0.012,-9.465) (-3.821,-1.022) 8.10572
81     -4.85795  -0.17521  -3.69132  -4.09305  -9.07602  -1.04414     (-4.858,-4.093) (-0.175,-9.076) (-3.691,-1.044) 7.59268
82     -4.60509  -0.33809  -3.56208  -3.87372  -8.68679  -1.06601     (-4.605,-3.874) (-0.338,-8.687) (-3.562,-1.066) 7.08586
83     -4.35223  -0.50097  -3.43283  -3.65438  -8.29756  -1.08788     (-4.352,-3.654) (-0.501,-8.298) (-3.433,-1.088) 6.58589
84     -4.09937  -0.66385  -3.30359  -3.43505  -7.90833  -1.10975     (-4.099,-3.435) (-0.664,-7.908) (-3.304,-1.110) 6.07909
85     -3.84651  -0.82673  -3.17434  -3.21572  -7.51909  -1.13162     (-3.847,-3.216) (-0.827,-7.519) (-3.174,-1.132) 5.58132
86     -3.59365  -0.98960  -3.04510  -2.99638  -7.12986  -1.15350     (-3.594,-2.996) (-0.990,-7.130) (-3.045,-1.153) 5.09524
87     -3.34079  -1.15248  -2.91585  -2.77705  -6.74063  -1.17537     (-3.341,-2.777) (-1.152,-6.741) (-2.916,-1.175) 4.62454
88     -3.08793  -1.31536  -2.78661  -2.55772  -6.35139  -1.19724     (-3.088,-2.558) (-1.315,-6.351) (-2.787,-1.197) 4.17442
89     -2.83507  -1.47824  -2.65736  -2.33838  -5.96216  -1.21911     (-2.835,-2.338) (-1.478,-5.962) (-2.657,-1.219) 3.75229
90     -2.58221  -1.64111  -2.52812  -2.11905  -5.57293  -1.24099     (-2.582,-2.119) (-1.641,-5.573) (-2.528,-1.241) 3.3687
91     -2.32935  -1.80399  -2.39887  -1.89972  -5.18369  -1.26286     (-2.329,-1.900) (-1.804,-5.184) (-2.399,-1.263) 3.03827
92     -2.07649  -1.96687  -2.26962  -1.68039  -4.79446  -1.28473     (-2.076,-1.680) (-1.967,-4.794) (-2.270,-1.285) 2.78003
93     -1.82363  -2.12975  -2.14038  -1.46105  -4.40523  -1.30660     (-1.824,-1.461) (-2.130,-4.405) (-2.140,-1.307) 2.4939
94     -1.57077  -2.29262  -2.01113  -1.24172  -4.01600  -1.32848     (-1.571,-1.242) (-2.293,-4.016) (-2.011,-1.328) 2.00175
95     -1.31791  -2.45550  -1.88189  -1.02239  -3.62676  -1.35035     (-1.318,-1.022) (-2.456,-3.627) (-1.882,-1.350) 1.55209
96     -1.06505  -2.61838  -1.75264  -0.80305  -3.23753  -1.37222     (-1.065,-0.803) (-2.618,-3.238) (-1.753,-1.372) 1.19394
97     -0.81219  -2.78126  -1.62340  -0.58372  -2.84830  -1.39409     (-0.812,-0.584) (-2.781,-2.848) (-1.623,-1.394) 1.02787
98     -0.55933  -2.94413  -1.49415  -0.36439  -2.45906  -1.41597     (-0.559,-0.364) (-2.944,-2.459) (-1.494,-1.416) 0.55431
99     -0.30647  -3.10701  -1.36491  -0.14505  -2.06983  -1.43784     (-0.306,-0.145) (-3.107,-2.070) (-1.365,-1.438) 0
