Fol_2018-05-14.12_53_28.13_12.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -0.70957 -26.40171  -6.27292  10.96404  -3.90025 -28.67921     (-8.374,-3.900) (-2.373,-7.064) (-4.610,-10.651) 54.1322  16.7996  
1     -0.71724 -26.37766  -6.27125  10.94916  -3.90342 -28.66116     (-8.383,-3.903) (-2.368,-7.046) (-4.621,-10.666) 54.0764  16.8255  
2     -0.72491 -26.35361  -6.26959  10.93428  -3.90658 -28.64312     (-8.392,-3.907) (-2.363,-7.028) (-4.631,-10.681) 54.0206  16.8517  
3     -0.73258 -26.32955  -6.26793  10.91940  -3.90975 -28.62507     (-8.400,-3.910) (-2.358,-7.010) (-4.642,-10.696) 53.965  16.878  
4     -0.74025 -26.30550  -6.26626  10.90452  -3.91292 -28.60702     (-8.409,-3.913) (-2.353,-6.992) (-4.653,-10.711) 53.9094  16.9045  
5     -0.74793 -26.28145  -6.26460  10.88964  -3.91608 -28.58898     (-8.418,-3.916) (-2.349,-6.974) (-4.664,-10.726) 53.8539  16.9312  
6     -0.75560 -26.25739  -6.26293  10.87476  -3.91925 -28.57093     (-8.427,-3.919) (-2.344,-6.956) (-4.675,-10.741) 53.7985  16.958  
7     -0.76327 -26.23334  -6.26127  10.85989  -3.92242 -28.55289     (-8.436,-3.922) (-2.339,-6.937) (-4.686,-10.756) 53.7431  16.9594  
8     -0.77094 -26.20929  -6.25960  10.84501  -3.92558 -28.53484     (-8.445,-3.926) (-2.334,-6.919) (-4.697,-10.770) 53.6878  16.9608  
9     -0.77861 -26.18524  -6.25794  10.83013  -3.92875 -28.51679     (-8.454,-3.929) (-2.329,-6.901) (-4.707,-10.785) 53.6326  16.9621  
10     -0.78629 -26.16118  -6.25627  10.81525  -3.93192 -28.49875     (-8.463,-3.932) (-2.324,-6.883) (-4.718,-10.800) 53.5775  16.9634  
11     -0.79396 -26.13713  -6.25461  10.80037  -3.93508 -28.48070     (-8.471,-3.935) (-2.320,-6.865) (-4.729,-10.815) 53.5224  16.9648  
12     -0.80163 -26.11308  -6.25294  10.78549  -3.93825 -28.46266     (-8.480,-3.938) (-2.315,-6.847) (-4.740,-10.830) 53.4675  16.9661  
13     -0.80930 -26.08902  -6.25128  10.77061  -3.94142 -28.44461     (-8.489,-3.941) (-2.310,-6.829) (-4.751,-10.845) 53.4126  16.9674  
14     -0.81697 -26.06497  -6.24961  10.75573  -3.94458 -28.42656     (-8.498,-3.945) (-2.305,-6.811) (-4.762,-10.860) 53.3578  16.9688  
15     -0.82465 -26.04092  -6.24795  10.74085  -3.94775 -28.40852     (-8.507,-3.948) (-2.300,-6.793) (-4.772,-10.875) 53.303  16.9701  
16     -0.83232 -26.01686  -6.24628  10.72597  -3.95092 -28.39047     (-8.516,-3.951) (-2.295,-6.775) (-4.783,-10.889) 53.2484  16.9715  
17     -0.83999 -25.99281  -6.24462  10.71109  -3.95408 -28.37243     (-8.525,-3.954) (-2.291,-6.757) (-4.794,-10.904) 53.1938  16.9728  
18     -0.84766 -25.96876  -6.24295  10.69621  -3.95725 -28.35438     (-8.534,-3.957) (-2.286,-6.739) (-4.805,-10.919) 53.1393  16.9741  
19     -0.85533 -25.94470  -6.24129  10.68134  -3.96042 -28.33634     (-8.542,-3.960) (-2.281,-6.721) (-4.816,-10.934) 53.0849  16.9755  
20     -0.86301 -25.92065  -6.23962  10.66646  -3.96358 -28.31829     (-8.551,-3.964) (-2.276,-6.703) (-4.827,-10.949) 53.0305  16.9768  
21     -0.87068 -25.89660  -6.23796  10.65158  -3.96675 -28.30024     (-8.560,-3.967) (-2.271,-6.685) (-4.837,-10.964) 52.9763  16.9781  
22     -0.87835 -25.87255  -6.23629  10.63670  -3.96992 -28.28220     (-8.569,-3.970) (-2.266,-6.667) (-4.848,-10.979) 52.9221  16.9795  
23     -0.88602 -25.84849  -6.23463  10.62182  -3.97308 -28.26415     (-8.578,-3.973) (-2.262,-6.649) (-4.859,-10.994) 52.868  16.9808  
24     -0.89369 -25.82444  -6.23297  10.60694  -3.97625 -28.24611     (-8.587,-3.976) (-2.257,-6.631) (-4.870,-11.008) 52.814  16.9822  
25     -0.90137 -25.80039  -6.23130  10.59206  -3.97942 -28.22806     (-8.596,-3.979) (-2.252,-6.613) (-4.881,-11.023) 52.76  16.9835  
26     -0.90904 -25.77633  -6.22964  10.57718  -3.98258 -28.21001     (-8.605,-3.983) (-2.247,-6.595) (-4.892,-11.038) 52.7062  16.9848  
27     -0.91671 -25.75228  -6.22797  10.56230  -3.98575 -28.19197     (-8.613,-3.986) (-2.242,-6.577) (-4.902,-11.053) 52.6524  16.9862  
28     -0.92438 -25.72823  -6.22631  10.54742  -3.98892 -28.17392     (-8.622,-3.989) (-2.237,-6.559) (-4.913,-11.068) 52.5987  16.9875  
29     -0.93205 -25.70417  -6.22464  10.53254  -3.99208 -28.15588     (-8.631,-3.992) (-2.233,-6.540) (-4.924,-11.083) 52.5451  16.9889  
30     -0.93973 -25.68012  -6.22298  10.51766  -3.99525 -28.13783     (-8.640,-3.995) (-2.228,-6.522) (-4.935,-11.098) 52.4915  16.9902  
31     -0.94740 -25.65607  -6.22131  10.50279  -3.99842 -28.11978     (-8.649,-3.998) (-2.223,-6.504) (-4.946,-11.113) 52.4381  16.9915  
32     -0.95507 -25.63201  -6.21965  10.48791  -4.00158 -28.10174     (-8.658,-4.002) (-2.218,-6.486) (-4.957,-11.128) 52.3847  16.9929  
33     -0.96274 -25.60796  -6.21798  10.47303  -4.00475 -28.08369     (-8.667,-4.005) (-2.213,-6.468) (-4.967,-11.142) 52.3314  16.9942  
34     -0.97041 -25.58391  -6.21632  10.45815  -4.00792 -28.06565     (-8.676,-4.008) (-2.208,-6.450) (-4.978,-11.157) 52.2782  16.9956  
35     -0.97809 -25.55985  -6.21465  10.44327  -4.01108 -28.04760     (-8.684,-4.011) (-2.204,-6.432) (-4.989,-11.172) 52.2251  16.9969  
36     -0.98576 -25.53580  -6.21299  10.42839  -4.01425 -28.02956     (-8.693,-4.014) (-2.199,-6.414) (-5.000,-11.187) 52.1721  16.9983  
37     -0.99343 -25.51175  -6.21132  10.41351  -4.01742 -28.01151     (-8.702,-4.017) (-2.194,-6.396) (-5.011,-11.202) 52.1191  16.9996  
38     -1.00110 -25.48770  -6.20966  10.39863  -4.02058 -27.99346     (-8.711,-4.021) (-2.189,-6.378) (-5.022,-11.217) 52.0663  17.001  
39     -1.00877 -25.46364  -6.20799  10.38375  -4.02375 -27.97542     (-8.720,-4.024) (-2.184,-6.360) (-5.033,-11.232) 52.0135  17.0023  
40     -1.01645 -25.43959  -6.20633  10.36887  -4.02692 -27.95737     (-8.729,-4.027) (-2.179,-6.342) (-5.043,-11.247) 51.9608  17.0037  
41     -1.02412 -25.41554  -6.20466  10.35399  -4.03008 -27.93933     (-8.738,-4.030) (-2.175,-6.324) (-5.054,-11.261) 51.9082  17.005  
42     -1.03179 -25.39148  -6.20300  10.33911  -4.03325 -27.92128     (-8.747,-4.033) (-2.170,-6.306) (-5.065,-11.276) 51.8556  17.0063  
43     -1.03946 -25.36743  -6.20133  10.32424  -4.03642 -27.90323     (-8.755,-4.036) (-2.165,-6.288) (-5.076,-11.291) 51.8032  17.0077  
44     -1.04713 -25.34338  -6.19967  10.30936  -4.03958 -27.88519     (-8.764,-4.040) (-2.160,-6.270) (-5.087,-11.306) 51.7508  17.009  
45     -1.05481 -25.31932  -6.19800  10.29448  -4.04275 -27.86714     (-8.773,-4.043) (-2.155,-6.252) (-5.098,-11.321) 51.6985  17.0104  
46     -1.06248 -25.29527  -6.19634  10.27960  -4.04592 -27.84910     (-8.782,-4.046) (-2.150,-6.234) (-5.108,-11.336) 51.6464  17.0117  
