Fol_2018-05-05.11_39_32.1_5.txt     Output is probe cell, reduced cell, NCDist distance between
32      5.64024 -34.51277 -36.62303  -7.35592 -11.85865  -8.59071     (-5.640,-12.996) (-28.873,-30.983) (-6.218,-2.950) 10.0739
33      5.44207 -34.00015 -36.20256  -7.69612 -12.12413  -8.51019     (-5.442,-13.138) (-28.558,-30.760) (-6.682,-3.068) 10.1485
34      5.24391 -33.48753 -35.78208  -8.03632 -12.38962  -8.42967     (-5.244,-13.280) (-28.244,-30.538) (-7.146,-3.186) 10.2651
35      5.04575 -32.97491 -35.36160  -8.37652 -12.65510  -8.34916     (-5.046,-13.422) (-27.929,-30.316) (-7.609,-3.303) 10.4223
36      4.84758 -32.46229 -34.94112  -8.71673 -12.92058  -8.26864     (-4.848,-13.564) (-27.615,-30.094) (-8.073,-3.421) 10.6185
37      4.64942 -31.94968 -34.52064  -9.05693 -13.18606  -8.18812     (-4.649,-13.706) (-27.300,-29.871) (-8.537,-3.539) 10.8513
38      4.45125 -31.43706 -34.10016  -9.39713 -13.45154  -8.10760     (-4.451,-13.848) (-26.986,-29.649) (-9.000,-3.656) 11.1186
39      4.25309 -30.92444 -33.67968  -9.73733 -13.71702  -8.02708     (-4.253,-13.990) (-26.671,-29.427) (-9.464,-3.774) 11.418
40      4.05492 -30.41182 -33.25920 -10.07754 -13.98251  -7.94656     (-4.055,-14.132) (-26.357,-29.204) (-9.928,-3.892) 11.7469
41      3.85676 -29.89920 -32.83872 -10.41774 -14.24799  -7.86604     (-3.857,-14.274) (-26.042,-28.982) (-10.391,-4.009) 12.1029
42      3.65860 -29.38658 -32.41824 -10.75794 -14.51347  -7.78552     (-3.659,-14.417) (-25.728,-28.760) (-10.855,-4.127) 12.4838
43      3.46043 -28.87396 -31.99776 -11.09814 -14.77895  -7.70500     (-3.460,-14.559) (-25.414,-28.537) (-11.319,-4.245) 12.8874
44      3.26227 -28.36135 -31.57729 -11.43835 -15.04443  -7.62448     (-3.262,-14.701) (-25.099,-28.315) (-11.782,-4.362) 13.3115
45      3.06410 -27.84873 -31.15681 -11.77855 -15.30992  -7.54396     (-3.064,-14.843) (-24.785,-28.093) (-12.246,-4.480) 13.7543
46      2.86594 -27.33611 -30.73633 -12.11875 -15.57540  -7.46344     (-2.866,-14.985) (-24.470,-27.870) (-12.709,-4.598) 14.214
47      2.66777 -26.82349 -30.31585 -12.45895 -15.84088  -7.38292     (-2.668,-15.127) (-24.156,-27.648) (-13.173,-4.715) 14.6891
48      2.46961 -26.31087 -29.89537 -12.79916 -16.10636  -7.30240     (-2.470,-15.269) (-23.841,-27.426) (-13.637,-4.833) 15.178
49      2.27145 -25.79825 -29.47489 -13.13936 -16.37184  -7.22188     (-2.271,-15.411) (-23.527,-27.203) (-14.100,-4.950) 15.6796
50      2.07328 -25.28563 -29.05441 -13.47956 -16.63732  -7.14136     (-2.073,-15.553) (-23.212,-26.981) (-14.564,-5.068) 16.1926
51      1.87512 -24.77302 -28.63393 -13.81976 -16.90281  -7.06085     (-1.875,-15.695) (-22.898,-26.759) (-15.028,-5.186) 16.7159
52      1.67695 -24.26040 -28.21345 -14.15997 -17.16829  -6.98033     (-1.677,-15.837) (-22.583,-26.537) (-15.491,-5.303) 17.2487
53      1.47879 -23.74778 -27.79297 -14.50017 -17.43377  -6.89981     (-1.479,-15.979) (-22.269,-26.314) (-15.955,-5.421) 17.7901
54      1.28062 -23.23516 -27.37249 -14.84037 -17.69925  -6.81929     (-1.281,-16.121) (-21.955,-26.092) (-16.419,-5.539) 18.2906
55      1.08246 -22.72254 -26.95202 -15.18057 -17.96473  -6.73877     (-1.082,-16.263) (-21.640,-25.870) (-16.882,-5.656) 18.7689
56      0.88429 -22.20992 -26.53154 -15.52078 -18.23021  -6.65825     (-0.884,-16.405) (-21.326,-25.647) (-17.346,-5.774) 19.258
57      0.68613 -21.69730 -26.11106 -15.86098 -18.49570  -6.57773     (-0.686,-16.547) (-21.011,-25.425) (-17.810,-5.892) 19.7571
58      0.48797 -21.18469 -25.69058 -16.20118 -18.76118  -6.49721     (-0.488,-16.689) (-20.697,-25.203) (-18.273,-6.009) 20.1882
59      0.28980 -20.67207 -25.27010 -16.54138 -19.02666  -6.41669     (-0.290,-16.831) (-20.382,-24.980) (-18.737,-6.127) 19.8366
60      0.09164 -20.15945 -24.84962 -16.88158 -19.29214  -6.33617     (-0.092,-16.973) (-20.068,-24.758) (-19.201,-6.245) 19.5011
61     -0.10653 -19.64683 -24.42914 -17.22179 -19.55762  -6.25565     (-0.107,-17.222) (-19.647,-19.558) (-24.429,-6.256) 19.1077
62     -0.30469 -19.13421 -24.00866 -17.56199 -19.82310  -6.17513     (-0.305,-17.562) (-19.134,-19.823) (-24.009,-6.175) 18.9341
63     -0.50286 -18.62159 -23.58818 -17.90219 -20.08859  -6.09461     (-0.503,-17.902) (-18.622,-20.089) (-23.588,-6.095) 18.7946
64     -0.70102 -18.10897 -23.16770 -18.24239 -20.35407  -6.01409     (-0.701,-18.242) (-18.109,-20.354) (-23.168,-6.014) 18.6901
65     -0.89918 -17.59636 -22.74723 -18.58260 -20.61955  -5.93357     (-0.899,-18.583) (-17.596,-20.620) (-22.747,-5.934) 18.6211
66     -1.09735 -17.08374 -22.32675 -18.92280 -20.88503  -5.85305     (-1.097,-18.923) (-17.084,-20.885) (-22.327,-5.853) 18.588
67     -1.29551 -16.57112 -21.90627 -19.26300 -21.15051  -5.77253     (-1.296,-19.263) (-16.571,-21.151) (-21.906,-5.773) 18.591
68     -1.49368 -16.05850 -21.48579 -19.60320 -21.41599  -5.69202     (-1.494,-19.603) (-16.058,-21.416) (-21.486,-5.692) 18.6301
69     -1.69184 -15.54588 -21.06531 -19.94341 -21.68148  -5.61150     (-1.692,-19.943) (-15.546,-21.681) (-21.065,-5.611) 18.705
70     -1.89001 -15.03326 -20.64483 -20.28361 -21.94696  -5.53098     (-1.890,-20.284) (-15.033,-21.947) (-20.645,-5.531) 18.8154
71     -2.08817 -14.52064 -20.22435 -20.62381 -22.21244  -5.45046     (-2.088,-20.624) (-14.521,-22.212) (-20.224,-5.450) 18.4165
72     -2.28634 -14.00803 -19.80387 -20.96401 -22.47792  -5.36994     (-2.286,-20.964) (-14.008,-22.478) (-19.804,-5.370) 17.6897
73     -2.48450 -13.49541 -19.38339 -21.30422 -22.74340  -5.28942     (-2.484,-21.304) (-13.495,-22.743) (-19.383,-5.289) 16.9714
74     -2.68266 -12.98279 -18.96291 -21.64442 -23.00889  -5.20890     (-2.683,-21.644) (-12.983,-23.009) (-18.963,-5.209) 16.2626
75     -2.88083 -12.47017 -18.54243 -21.98462 -23.27437  -5.12838     (-2.881,-21.985) (-12.470,-23.274) (-18.542,-5.128) 15.5647
76     -3.07899 -11.95755 -18.12196 -22.32482 -23.53985  -5.04786     (-3.079,-22.325) (-11.958,-23.540) (-18.122,-5.048) 14.8792
77     -3.27716 -11.44493 -17.70148 -22.66503 -23.80533  -4.96734     (-3.277,-22.665) (-11.445,-23.805) (-17.701,-4.967) 14.2079
78     -3.47532 -10.93231 -17.28100 -23.00523 -24.07081  -4.88682     (-3.475,-23.005) (-10.932,-24.071) (-17.281,-4.887) 13.5529
79     -3.67349 -10.41970 -16.86052 -23.34543 -24.33629  -4.80630     (-3.673,-23.345) (-10.420,-24.336) (-16.861,-4.806) 12.9167
80     -3.87165  -9.90708 -16.44004 -23.68563 -24.60178  -4.72578     (-3.872,-23.686) (-9.907,-24.602) (-16.440,-4.726) 12.3022
81     -4.06981  -9.39446 -16.01956 -24.02584 -24.86726  -4.64526     (-4.070,-24.026) (-9.394,-24.867) (-16.020,-4.645) 11.7129
82     -4.26798  -8.88184 -15.59908 -24.36604 -25.13274  -4.56474     (-4.268,-24.366) (-8.882,-25.133) (-15.599,-4.565) 11.1526
83     -4.46614  -8.36922 -15.17860 -24.70624 -25.39822  -4.48422     (-4.466,-24.706) (-8.369,-25.398) (-15.179,-4.484) 10.626
84     -4.66431  -7.85660 -14.75812 -25.04644 -25.66370  -4.40370     (-4.664,-25.046) (-7.857,-25.664) (-14.758,-4.404) 10.1384
85     -4.86247  -7.34398 -14.33764 -25.38665 -25.92918  -4.32319     (-4.862,-25.387) (-7.344,-25.929) (-14.338,-4.323) 9.6957
86     -5.06064  -6.83137 -13.91716 -25.72685 -26.19467  -4.24267     (-5.061,-25.727) (-6.831,-26.195) (-13.917,-4.243) 9.30421
87     -5.25880  -6.31875 -13.49669 -26.06705 -26.46015  -4.16215     (-5.259,-26.067) (-6.319,-26.460) (-13.497,-4.162) 8.97068
88     -5.45696  -5.80613 -13.07621 -26.40725 -26.72563  -4.08163     (-5.457,-26.407) (-5.806,-26.726) (-13.076,-4.082) 8.70178
89     -5.65513  -5.29351 -12.65573 -26.74746 -26.99111  -4.00111     (-5.655,-26.747) (-5.294,-26.991) (-12.656,-4.001) 8.19482
90     -5.85329  -4.78089 -12.23525 -27.08766 -27.25659  -3.92059     (-5.853,-27.088) (-4.781,-27.257) (-12.235,-3.921) 7.37534
91     -6.05146  -4.26827 -11.81477 -27.42786 -27.52207  -3.84007     (-6.051,-27.428) (-4.268,-27.522) (-11.815,-3.840) 6.55586
92     -6.24962  -3.75565 -11.39429 -27.76806 -27.78756  -3.75955     (-6.250,-27.768) (-3.756,-27.788) (-11.394,-3.760) 5.73638
93     -6.44779  -3.24304 -10.97381 -28.10827 -28.05304  -3.67903     (-6.448,-28.108) (-3.243,-28.053) (-10.974,-3.679) 4.91689
94     -6.64595  -2.73042 -10.55333 -28.44847 -28.31852  -3.59851     (-6.646,-28.448) (-2.730,-28.319) (-10.553,-3.599) 4.09741
95     -6.84412  -2.21780 -10.13285 -28.78867 -28.58400  -3.51799     (-6.844,-28.789) (-2.218,-28.584) (-10.133,-3.518) 3.27793
96     -7.04228  -1.70518  -9.71237 -29.12887 -28.84948  -3.43747     (-7.042,-29.129) (-1.705,-28.849) (-9.712,-3.437) 2.45845
97     -7.24044  -1.19256  -9.29190 -29.46908 -29.11496  -3.35695     (-7.240,-29.469) (-1.193,-29.115) (-9.292,-3.357) 1.63896
98     -7.43861  -0.67994  -8.87142 -29.80928 -29.38045  -3.27643     (-7.439,-29.809) (-0.680,-29.380) (-8.871,-3.276) 0.819482
99     -7.63677  -0.16732  -8.45094 -30.14948 -29.64593  -3.19591     (-7.637,-30.149) (-0.167,-29.646) (-8.451,-3.196) 0
