Fol_2018-05-14.17_23_38.1_28.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      6.16116 -45.97745 -49.86229  -2.74084   2.28421  -7.18268     (-5.355,-31.828) (-1.828,-7.989) (-31.144,-0.457) 0  0  
1      6.04484 -45.53149 -49.67322  -3.03464   2.18044  -7.11474     (-5.788,-32.116) (-1.326,-7.371) (-31.896,-0.854) 1.27589  1.27589  
2      5.92851 -45.08553 -49.48414  -3.32845   2.07668  -7.04680     (-6.222,-32.404) (-0.825,-6.753) (-32.649,-1.252) 2.55178  2.55178  
3      5.81219 -44.63957 -49.29507  -3.62225   1.97291  -6.97886     (-6.655,-32.692) (-0.324,-6.136) (-33.401,-1.649) 3.82767  3.82767  
4      5.69586 -44.19362 -49.10599  -3.91606   1.86914  -6.91092     (-1.869,-32.802) (-0.178,-5.696) (-33.976,-6.911) 4.44518  4.44518     glitch
5      5.57954 -43.74766 -48.91692  -4.20986   1.76537  -6.84298     (-1.765,-32.589) (-0.679,-5.580) (-34.227,-6.843) 4.34682  4.34682  
6      5.46321 -43.30170 -48.72785  -4.50367   1.66161  -6.77504     (-1.662,-32.375) (-1.180,-5.463) (-34.478,-6.775) 4.33678  4.33678  
7      5.34688 -42.85574 -48.53877  -4.79747   1.55784  -6.70710     (-1.558,-32.162) (-1.682,-5.347) (-34.729,-6.707) 4.41566  4.41566  
8      5.23056 -42.40978 -48.34970  -5.09128   1.45407  -6.63916     (-1.454,-31.949) (-2.183,-5.231) (-34.980,-6.639) 4.57888  4.57888  
9      5.11423 -41.96382 -48.16062  -5.38508   1.35031  -6.57122     (-1.350,-31.735) (-2.684,-5.114) (-35.232,-6.571) 4.81786  4.81786  
10      4.99791 -41.51787 -47.97155  -5.67889   1.24654  -6.50328     (-1.247,-31.522) (-3.186,-4.998) (-35.483,-6.503) 5.12202  5.12202  
11      4.88158 -41.07191 -47.78247  -5.97269   1.14277  -6.43534     (-1.143,-31.309) (-3.687,-4.882) (-35.734,-6.435) 5.48052  5.48052  
12      4.76525 -40.62595 -47.59340  -6.26650   1.03900  -6.36740     (-1.039,-31.095) (-4.188,-4.765) (-35.985,-6.367) 5.88342  5.88342  
13      4.64893 -40.17999 -47.40433  -6.56030   0.93524  -6.29946     (-0.935,-30.882) (-4.690,-4.649) (-36.236,-6.299) 6.32225  6.32225  
14      4.53260 -39.73403 -47.21525  -6.85411   0.83147  -6.23152     (-0.831,-30.669) (-5.191,-4.533) (-36.487,-6.232) 6.79004  6.79004  
15      4.41628 -39.28808 -47.02618  -7.14791   0.72770  -6.16358     (-0.728,-30.456) (-5.693,-4.416) (-36.738,-6.164) 7.28122  7.28122  
16      4.29995 -38.84212 -46.83710  -7.44172   0.62393  -6.09564     (-0.624,-30.242) (-6.194,-4.300) (-36.989,-6.096) 7.79135  7.79135  
17      4.18362 -38.39616 -46.64803  -7.73552   0.52017  -6.02770     (-0.520,-30.029) (-6.695,-4.184) (-37.240,-6.028) 8.08782  8.31697  
18      4.06730 -37.95020 -46.45896  -8.02933   0.41640  -5.95976     (-0.416,-29.816) (-7.197,-4.067) (-37.492,-5.960) 8.39353  8.8553  
19      3.95097 -37.50424 -46.26988  -8.32313   0.31263  -5.89182     (-0.313,-29.602) (-7.698,-3.951) (-37.743,-5.892) 8.73313  9.40416  
20      3.83465 -37.05828 -46.08081  -8.61694   0.20887  -5.82388     (-0.209,-29.389) (-8.199,-3.835) (-37.994,-5.824) 9.10282  9.96182  
21      3.71832 -36.61233 -45.89173  -8.91074   0.10510  -5.75594     (-0.105,-29.176) (-8.701,-3.718) (-38.245,-5.756) 9.49909  10.5269  
22      3.60200 -36.16637 -45.70266  -9.20455   0.00133  -5.68800     (-0.001,-28.962) (-9.202,-3.602) (-38.496,-5.688) 9.91876  11.0982  
23      3.48567 -35.72041 -45.51359  -9.49835  -0.10244  -5.62006     (-0.102,-28.852) (-9.601,-38.645) (-3.383,-5.518) 10.2327  10.2327  
24      3.36934 -35.27445 -45.32451  -9.79216  -0.20620  -5.55212     (-0.206,-28.742) (-9.998,-38.792) (-3.163,-5.346) 10.5623  10.5623  
25      3.25302 -34.82849 -45.13544 -10.08596  -0.30997  -5.48418     (-0.310,-28.632) (-10.396,-38.939) (-2.943,-5.174) 10.9076  10.9076  
26      3.13669 -34.38253 -44.94636 -10.37977  -0.41374  -5.41624     (-0.414,-28.523) (-10.794,-39.087) (-2.723,-5.003) 11.2673  11.2673  
27      3.02037 -33.93658 -44.75729 -10.67357  -0.51751  -5.34830     (-0.518,-28.413) (-11.191,-39.234) (-2.503,-4.831) 11.64  11.64  
28      2.90404 -33.49062 -44.56822 -10.96738  -0.62127  -5.28036     (-0.621,-28.304) (-11.589,-39.381) (-2.283,-4.659) 12.0244  12.0244  
29      2.78771 -33.04466 -44.37914 -11.26118  -0.72504  -5.21242     (-0.725,-28.194) (-11.986,-39.529) (-2.063,-4.487) 12.4196  12.4196  
30      2.67139 -32.59870 -44.19007 -11.55499  -0.82881  -5.14448     (-0.829,-28.085) (-12.384,-39.676) (-1.843,-4.316) 12.8244  12.8244  
31      2.55506 -32.15274 -44.00099 -11.84879  -0.93258  -5.07654     (-0.933,-27.975) (-12.781,-39.823) (-1.622,-4.144) 13.2381  13.2381  
32      2.43874 -31.70679 -43.81192 -12.14260  -1.03634  -5.00860     (-1.036,-27.866) (-13.179,-39.971) (-1.402,-3.972) 13.6597  13.6597  
33      2.32241 -31.26083 -43.62284 -12.43640  -1.14011  -4.94066     (-1.140,-27.756) (-13.577,-40.118) (-1.182,-3.801) 14.0887  14.0887  
34      2.20609 -30.81487 -43.43377 -12.73021  -1.24388  -4.87272     (-1.244,-27.647) (-13.974,-40.265) (-0.962,-3.629) 14.5243  14.5243  
