Fol_2018-05-14.17_24_37.1_65.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.40104 -49.16243 -48.46566   3.85115  -1.63977  -5.33329     (-1.640,-37.217) (-0.911,-40.943) (-2.122,-0.572) 0  0  
1      5.32992 -48.67503 -47.99754   3.43632  -2.03677  -5.28520     (-1.849,-38.652) (-1.400,-40.774) (-1.894,-0.637) 1.55814  1.55814  
2      5.25881 -48.18764 -47.52942   3.02149  -2.43378  -5.23710     (-2.216,-39.516) (-0.588,-40.033) (-2.237,-1.846) 2.86121  2.86121  
3      5.18769 -47.70025 -47.06129   2.60666  -2.83078  -5.18900     (-2.831,-40.156) (-0.224,-39.517) (-2.357,-2.358) 3.85319  3.85319  
4      5.11657 -47.21286 -46.59317   2.19183  -3.22778  -5.14090     (-3.228,-40.208) (-1.036,-39.588) (-1.889,-1.913) 3.70803  3.70803     glitch
5      5.04545 -46.72546 -46.12505   1.77700  -3.62479  -5.09280     (-3.625,-40.259) (-1.848,-39.659) (-1.421,-1.468) 3.89041  3.89041  
6      4.97433 -46.23807 -45.65693   1.36217  -4.02179  -5.04471     (-4.022,-40.311) (-2.660,-39.730) (-0.953,-1.023) 4.35941  4.35941  
7      4.90321 -45.75068 -45.18880   0.94734  -4.41879  -4.99661     (-4.419,-40.363) (-3.471,-39.801) (-0.484,-0.578) 5.02956  5.03558     glitch
8      4.83209 -45.26328 -44.72068   0.53251  -4.81580  -4.94851     (-4.816,-40.415) (-4.283,-39.872) (-0.016,-0.133) 5.80687  5.84747  
9      4.76097 -44.77589 -44.25256   0.11768  -5.21280  -4.90041     (-4.761,-4.643) (-40.015,-39.492) (-0.452,-0.139) 5.90224  50.5446  
10      4.68985 -44.28850 -43.78443  -0.29716  -5.60981  -4.85232     (-4.690,-4.987) (-39.599,-39.095) (-0.920,-0.162) 6.04905  50.1186  
11      4.61873 -43.80110 -43.31631  -0.71199  -6.00681  -4.80422     (-4.619,-5.331) (-39.182,-38.698) (-1.388,-0.185) 6.30025  49.6084  
12      4.54761 -43.31371 -42.84819  -1.12682  -6.40381  -4.75612     (-4.548,-5.674) (-38.766,-38.301) (-1.856,-0.209) 6.644  49.1066  
13      4.47649 -42.82632 -42.38007  -1.54165  -6.80082  -4.70802     (-4.476,-6.018) (-38.350,-37.904) (-2.324,-0.232) 7.06681  48.6136  
14      4.40537 -42.33893 -41.91194  -1.95648  -7.19782  -4.65992     (-4.405,-6.362) (-37.934,-37.507) (-2.792,-0.255) 7.55543  48.1294  
15      4.33425 -41.85153 -41.44382  -2.37131  -7.59482  -4.61183     (-4.334,-6.706) (-37.517,-37.110) (-3.261,-0.278) 8.07195  47.6545  
16      4.26313 -41.36414 -40.97570  -2.78614  -7.99183  -4.56373     (-4.263,-7.049) (-37.101,-36.713) (-3.729,-0.301) 8.6167  47.1891  
17      4.19202 -40.87675 -40.50757  -3.20097  -8.38883  -4.51563     (-4.192,-7.393) (-36.685,-36.316) (-4.197,-0.324) 9.2025  46.7335  
18      4.12090 -40.38935 -40.03945  -3.61580  -8.78583  -4.46753     (-4.121,-7.737) (-36.268,-35.919) (-4.665,-0.347) 9.82203  46.2879  
19      4.04978 -39.90196 -39.57133  -4.03063  -9.18284  -4.41944     (-4.050,-8.080) (-35.852,-35.522) (-5.133,-0.370) 10.4693  45.8527  
20      3.97866 -39.41457 -39.10321  -4.44546  -9.57984  -4.37134     (-3.979,-8.424) (-35.436,-35.125) (-5.601,-0.393) 11.1394  45.4282  
21      3.90754 -38.92718 -38.63508  -4.86030  -9.97684  -4.32324     (-3.908,-8.768) (-35.020,-34.728) (-6.069,-0.416) 11.8286  45.0146  
22      3.83642 -38.43978 -38.16696  -5.27513 -10.37385  -4.27514     (-3.836,-9.112) (-34.603,-34.331) (-6.537,-0.439) 12.5336  44.6123  
23      3.76530 -37.95239 -37.69884  -5.68996 -10.77085  -4.22704     (-3.765,-9.455) (-34.187,-33.934) (-7.006,-0.462) 13.252  44.2216  
24      3.69418 -37.46500 -37.23071  -6.10479 -11.16785  -4.17895     (-3.694,-9.799) (-33.771,-33.537) (-7.474,-0.485) 13.9817  43.8096  
25      3.62306 -36.97760 -36.76259  -6.51962 -11.56486  -4.13085     (-3.623,-10.143) (-33.355,-33.140) (-7.942,-0.508) 14.7209  43.4091  
26      3.55194 -36.49021 -36.29447  -6.93445 -11.96186  -4.08275     (-3.552,-10.486) (-32.938,-32.743) (-8.410,-0.531) 15.4684  43.0205  
27      3.48082 -36.00282 -35.82635  -7.34928 -12.35886  -4.03465     (-3.481,-10.830) (-32.522,-32.346) (-8.878,-0.554) 16.223  42.6441  
28      3.40970 -35.51542 -35.35822  -7.76411 -12.75587  -3.98656     (-3.410,-11.174) (-32.106,-31.949) (-9.346,-0.577) 16.9837  42.2803  
29      3.33858 -35.02803 -34.89010  -8.17894 -13.15287  -3.93846     (-3.339,-11.518) (-31.689,-31.552) (-9.814,-0.600) 17.7498  41.9294  
30      3.26746 -34.54064 -34.42198  -8.59377 -13.54987  -3.89036     (-3.267,-11.861) (-31.273,-31.155) (-10.282,-0.623) 18.5206  41.5918  
31      3.19634 -34.05325 -33.95386  -9.00861 -13.94688  -3.84226     (-3.196,-12.205) (-30.857,-30.758) (-10.751,-0.646) 19.2955  41.2678  
32      3.12523 -33.56585 -33.48573  -9.42344 -14.34388  -3.79416     (-3.125,-12.549) (-30.441,-30.361) (-11.219,-0.669) 20.074  40.9576  
33      3.05411 -33.07846 -33.01761  -9.83827 -14.74089  -3.74607     (-3.054,-12.892) (-30.024,-29.964) (-11.687,-0.692) 20.8558  40.6616  
34      2.98299 -32.59107 -32.54949 -10.25310 -15.13789  -3.69797     (-2.983,-13.236) (-29.608,-29.567) (-12.155,-0.715) 21.6405  40.3802  
35      2.91187 -32.10367 -32.08136 -10.66793 -15.53489  -3.64987     (-2.912,-13.580) (-29.192,-29.169) (-12.623,-0.738) 22.4278  40.1136  
36      2.84075 -31.61628 -31.61324 -11.08276 -15.93190  -3.60177     (-2.841,-13.924) (-28.776,-28.772) (-13.091,-0.761) 23.2174  39.8621  
