Fol_2018-05-14.13_12_44.84_83.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     16.56995   5.18448 -59.93212  -2.35839 -48.53492 -60.04883     (-4.558,-5.184) (-21.754,-49.095) (-11.355,-2.826) 22.8525  22.8525  
1     16.54880   5.15751 -59.88349  -2.36121 -48.53548 -59.99155     (-4.688,-5.158) (-21.706,-49.133) (-11.421,-2.796) 22.9176  22.9176  
2     16.52765   5.13055 -59.83486  -2.36404 -48.53605 -59.93427     (-4.817,-5.131) (-21.658,-49.171) (-11.487,-2.767) 22.9839  22.9839  
3     16.50651   5.10358 -59.78624  -2.36687 -48.53661 -59.87699     (-4.947,-5.104) (-21.610,-49.209) (-11.553,-2.737) 23.0513  23.0513  
4     16.48536   5.07662 -59.73761  -2.36970 -48.53717 -59.81971     (-5.076,-5.077) (-21.562,-49.247) (-11.619,-2.707) 23.1197  23.1197  
5     16.46421   5.04965 -59.68899  -2.37253 -48.53773 -59.76243     (-5.205,-5.050) (-21.514,-49.285) (-11.685,-2.677) 23.1892  23.1892  
6     16.44306   5.02268 -59.64036  -2.37536 -48.53829 -59.70515     (-5.335,-5.023) (-21.466,-49.323) (-11.751,-2.647) 23.2598  23.2598  
7     16.42191   4.99572 -59.59174  -2.37819 -48.53885 -59.64787     (-5.464,-4.996) (-21.418,-49.361) (-11.817,-2.618) 23.3314  23.3314  
8     16.40076   4.96875 -59.54311  -2.38102 -48.53941 -59.59059     (-5.594,-4.969) (-21.370,-49.399) (-11.883,-2.588) 23.4041  23.4041  
9     16.37961   4.94179 -59.49449  -2.38385 -48.53997 -59.53331     (-5.723,-4.942) (-21.321,-49.437) (-11.949,-2.558) 23.4778  23.4778  
10     16.35846   4.91482 -59.44586  -2.38667 -48.54053 -59.47603     (-5.853,-4.915) (-21.273,-49.475) (-12.015,-2.528) 23.5525  23.5525  
11     16.33731   4.88785 -59.39724  -2.38950 -48.54110 -59.41875     (-5.982,-4.888) (-21.225,-49.513) (-12.081,-2.498) 23.6282  23.6282  
12     16.31616   4.86089 -59.34861  -2.39233 -48.54166 -59.36147     (-6.111,-4.861) (-21.177,-49.551) (-12.146,-2.469) 23.7049  23.7049  
13     16.29501   4.83392 -59.29999  -2.39516 -48.54222 -59.30419     (-6.241,-4.834) (-21.129,-49.589) (-12.212,-2.439) 23.7826  23.7826  
14     16.27386   4.80696 -59.25136  -2.39799 -48.54278 -59.24691     (-6.370,-4.807) (-21.081,-49.626) (-12.278,-2.409) 23.8613  23.8613  
15     16.25271   4.77999 -59.20274  -2.40082 -48.54334 -59.18963     (-6.500,-4.780) (-21.033,-49.664) (-12.344,-2.379) 23.941  23.941  
16     16.23156   4.75303 -59.15411  -2.40365 -48.54390 -59.13235     (-6.629,-4.753) (-20.985,-49.702) (-12.410,-2.349) 24.0175  31.5824  
17     16.21041   4.72606 -59.10549  -2.40648 -48.54446 -59.07507     (-6.758,-4.726) (-20.936,-49.740) (-12.476,-2.320) 24.0781  31.5228  
18     16.18926   4.69909 -59.05686  -2.40931 -48.54502 -59.01779     (-6.888,-4.699) (-20.888,-49.778) (-12.542,-2.290) 24.1391  31.4635  
19     16.16811   4.67213 -59.00824  -2.41214 -48.54558 -58.96051     (-7.017,-4.672) (-20.840,-49.816) (-12.608,-2.260) 24.2003  31.4044  
20     16.14696   4.64516 -58.95961  -2.41496 -48.54615 -58.90323     (-7.147,-4.645) (-20.792,-49.854) (-12.674,-2.230) 24.2619  31.3456  
21     16.12581   4.61820 -58.91098  -2.41779 -48.54671 -58.84595     (-7.276,-4.618) (-20.744,-49.892) (-12.740,-2.200) 24.3238  31.287  
22     16.10467   4.59123 -58.86236  -2.42062 -48.54727 -58.78867     (-7.405,-4.591) (-20.696,-49.930) (-12.806,-2.171) 24.3861  31.2287  
23     16.08352   4.56426 -58.81373  -2.42345 -48.54783 -58.73139     (-7.535,-4.564) (-20.648,-49.968) (-12.872,-2.141) 24.4486  31.1707  
24     16.06237   4.53730 -58.76511  -2.42628 -48.54839 -58.67411     (-7.664,-4.537) (-20.600,-50.006) (-12.937,-2.111) 24.5115  31.113  
25     16.04122   4.51033 -58.71648  -2.42911 -48.54895 -58.61683     (-7.794,-4.510) (-20.552,-50.044) (-13.003,-2.081) 24.5746  31.0555  
26     16.02007   4.48337 -58.66786  -2.43194 -48.54951 -58.55955     (-7.923,-4.483) (-20.503,-50.082) (-13.069,-2.051) 24.6381  30.9982  
27     15.99892   4.45640 -58.61923  -2.43477 -48.55007 -58.50227     (-8.053,-4.456) (-20.455,-50.120) (-13.135,-2.022) 24.7019  30.9413  
28     15.97777   4.42943 -58.57061  -2.43760 -48.55063 -58.44499     (-8.182,-4.429) (-20.407,-50.157) (-13.201,-1.992) 24.766  30.8846  
