Fol_2018-05-14.13_09_24.72_71.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -40.19833 -24.42608 -21.09641  11.88122 -53.42971   6.77038     (-9.436,-2.666) (-23.992,-21.760) (-13.460,-9.215) 13.9003  16.3677  
1    -40.16754 -24.42564 -21.08877  11.86666 -53.39801   6.75438     (-9.399,-2.645) (-24.014,-21.781) (-13.511,-9.222) 13.904  16.3842  
2    -40.13674 -24.42521 -21.08112  11.85210 -53.36631   6.73838     (-9.361,-2.623) (-24.037,-21.802) (-13.562,-9.229) 13.9079  16.4009  
3    -40.10595 -24.42477 -21.07348  11.83753 -53.33460   6.72237     (-9.324,-2.602) (-24.060,-21.823) (-13.613,-9.236) 13.912  16.4178  
4    -40.07516 -24.42434 -21.06584  11.82297 -53.30290   6.70637     (-9.286,-2.580) (-24.082,-21.844) (-13.664,-9.243) 13.9163  16.4348  
5    -40.04437 -24.42390 -21.05819  11.80841 -53.27120   6.69037     (-9.249,-2.559) (-24.105,-21.865) (-13.715,-9.250) 13.9208  16.4519  
6    -40.01357 -24.42347 -21.05055  11.79385 -53.23950   6.67437     (-9.212,-2.537) (-24.128,-21.886) (-13.766,-9.257) 13.9255  16.4692  
7    -39.98278 -24.42303 -21.04290  11.77929 -53.20780   6.65837     (-9.174,-2.516) (-24.150,-21.907) (-13.817,-9.264) 13.9304  16.4867  
8    -39.95199 -24.42260 -21.03526  11.76472 -53.17610   6.64237     (-9.137,-2.494) (-24.173,-21.928) (-13.868,-9.271) 13.9355  16.5043  
9    -39.92120 -24.42216 -21.02762  11.75016 -53.14440   6.62637     (-9.099,-2.473) (-24.196,-21.949) (-13.919,-9.277) 13.9408  16.522  
10    -39.89040 -24.42173 -21.01997  11.73560 -53.11269   6.61036     (-9.062,-2.451) (-24.218,-21.971) (-13.970,-9.284) 13.9463  16.54  
11    -39.85961 -24.42129 -21.01233  11.72104 -53.08099   6.59436     (-9.024,-2.430) (-24.241,-21.992) (-14.020,-9.291) 13.952  16.558  
12    -39.82882 -24.42086 -21.00469  11.70648 -53.04929   6.57836     (-8.987,-2.408) (-24.264,-22.013) (-14.071,-9.298) 13.9579  16.5762  
13    -39.79802 -24.42042 -20.99704  11.69192 -53.01759   6.56236     (-8.949,-2.387) (-24.287,-22.034) (-14.122,-9.305) 13.964  16.5946  
14    -39.76723 -24.41999 -20.98940  11.67735 -52.98589   6.54636     (-8.912,-2.365) (-24.309,-22.055) (-14.173,-9.312) 13.9703  16.6131  
