Fol_2018-05-14.17_25_11.1_87.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      9.75548 -51.79334 -50.05134   8.62413  -5.85333 -11.30948     (-2.685,-35.365) (-2.771,-39.165) (-1.131,-3.083) 0  1.3487e-06  
1      9.62981 -51.29817 -49.55720   8.17980  -6.18981 -11.22638     (-3.047,-36.238) (-1.990,-38.477) (-1.450,-4.200) 1.82349  1.82349  
2      9.50415 -50.80299 -49.06306   7.73546  -6.52628 -11.14328     (-3.408,-37.112) (-1.209,-37.790) (-1.769,-5.317) 3.64697  3.64697  
3      9.37848 -50.30781 -48.56892   7.29113  -6.86276 -11.06018     (-3.769,-37.985) (-0.428,-37.103) (-2.087,-6.434) 4.75934  4.75934  
4      9.25282 -49.81263 -48.07478   6.84680  -7.19924 -10.97708     (-7.199,-38.506) (-0.352,-36.768) (-2.054,-3.778) 5.36568  5.36568     glitch
5      9.12716 -49.31746 -47.58064   6.40246  -7.53571 -10.89398     (-7.536,-38.599) (-1.133,-36.862) (-1.591,-3.358) 5.28796  5.28796  
6      9.00149 -48.82228 -47.08650   5.95813  -7.87219 -10.81088     (-7.872,-38.691) (-1.914,-36.956) (-1.129,-2.939) 5.42164  5.42164  
7      8.87583 -48.32710 -46.59235   5.51380  -8.20867 -10.72778     (-8.209,-38.784) (-2.695,-37.049) (-0.667,-2.519) 5.752  5.752  
8      8.75016 -47.83193 -46.09821   5.06946  -8.54514 -10.64468     (-8.545,-38.877) (-3.476,-37.143) (-0.205,-2.100) 6.24793  6.24793  
9      8.62450 -47.33675 -45.60407   4.62513  -8.88162 -10.56158     (-8.624,-3.999) (-38.712,-36.980) (-0.257,-1.937) 6.48413  43.4661     glitch
10      8.49883 -46.84157 -45.10993   4.18079  -9.21810 -10.47847     (-8.499,-4.318) (-38.343,-36.611) (-0.719,-1.980) 6.50734  43.2629  
11      8.37317 -46.34639 -44.61579   3.73646  -9.55457 -10.39537     (-8.373,-4.637) (-37.973,-36.243) (-1.181,-2.022) 6.62246  43.0729  
12      8.24750 -45.85122 -44.12165   3.29213  -9.89105 -10.31227     (-8.248,-4.955) (-37.604,-35.874) (-1.644,-2.065) 6.82485  42.8961  
13      8.12184 -45.35604 -43.62751   2.84779 -10.22753 -10.22917     (-8.122,-5.274) (-37.234,-35.506) (-2.106,-2.107) 7.10706  42.7327  
14      7.99617 -44.86086 -43.13337   2.40346 -10.56400 -10.14607     (-7.996,-5.593) (-36.865,-35.137) (-2.568,-2.150) 7.24849  42.5829  
15      7.87051 -44.36568 -42.63922   1.95913 -10.90048 -10.06297     (-7.871,-5.911) (-36.495,-34.769) (-3.030,-2.192) 7.43508  42.4469  
16      7.74484 -43.87051 -42.14508   1.51479 -11.23696  -9.97987     (-7.745,-6.230) (-36.126,-34.400) (-3.492,-2.235) 7.69612  42.3247  
17      7.61918 -43.37533 -41.65094   1.07046 -11.57343  -9.89677     (-7.619,-6.549) (-35.756,-34.032) (-3.954,-2.278) 8.02436  42.2165  
18      7.49351 -42.88015 -41.15680   0.62612 -11.90991  -9.81367     (-7.494,-6.867) (-35.387,-33.663) (-4.416,-2.320) 8.41192  42.1224  
19      7.36785 -42.38498 -40.66266   0.18179 -12.24639  -9.73057     (-7.368,-7.186) (-35.017,-33.295) (-4.879,-2.363) 8.85102  42.0425  
20      7.24218 -41.88980 -40.16852  -0.26254 -12.58286  -9.64747     (-7.242,-7.505) (-34.648,-32.926) (-5.341,-2.405) 9.33439  41.6345  
21      7.11652 -41.39462 -39.67438  -0.70688 -12.91934  -9.56437     (-7.117,-7.823) (-34.278,-32.558) (-5.803,-2.448) 9.85552  41.2122  
22      6.99085 -40.89944 -39.18023  -1.15121 -13.25582  -9.48127     (-6.991,-8.142) (-33.909,-32.189) (-6.265,-2.490) 10.4087  40.8004  
23      6.86519 -40.40427 -38.68609  -1.59554 -13.59229  -9.39817     (-6.865,-8.461) (-33.539,-31.821) (-6.727,-2.533) 10.9892  40.3994  
24      6.73952 -39.90909 -38.19195  -2.03988 -13.92877  -9.31507     (-6.740,-8.779) (-33.170,-31.452) (-7.189,-2.576) 11.5928  40.0094  
