PointDistanceFollower   Jun  2 2018   mode =  TRIANGLE 
Fol_2018-06-02.17_05_23.138_1.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   327   CS6Dist  1
PointDistanceFollower  Jun  2 2018  mode = TRIANGLE
Fol_2018-06-02.17_05_23.138_1.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -6.91638   3.91082  -4.58053 -73.15495 -61.64414 -44.77402     (-40.863,-69.244) (-3.911,-65.555) (-0.670,-3.006)      -7.74511 -35.19108  -3.58875 -73.98270 -62.55311  -8.43242     (-7.745,-73.983) (-35.191,-62.553) (-3.589,-8.432)      14.1649  14.1649  
1     -7.01823   3.79322  -4.50268 -72.93937 -61.58256 -44.99198     (-41.199,-69.146) (-3.793,-65.376) (-0.709,-3.225)      -7.83851 -34.90967  -3.52101 -73.75867 -62.48226  -9.02121     (-7.839,-73.759) (-34.910,-62.482) (-3.521,-9.021)      14.4296  14.4296  
2     -7.12009   3.67563  -4.42482 -72.72379 -61.52098 -45.20995     (-41.534,-69.048) (-3.676,-65.197) (-0.749,-3.444)      -7.93190 -34.62826  -3.45328 -73.53465 -62.41140  -9.61001     (-7.932,-73.535) (-34.628,-62.411) (-3.453,-9.610)      14.7232  14.7232  
3     -7.22194   3.55804  -4.34697 -72.50821 -61.45939 -45.42791     (-41.870,-68.950) (-3.558,-65.017) (-0.789,-3.664)      -8.02530 -34.34686  -3.38555 -73.31062 -62.34054 -10.19881     (-8.025,-73.311) (-34.347,-62.341) (-3.386,-10.199)      15.0439  15.0439  
4     -7.32379   3.44045  -4.26912 -72.29263 -61.39781 -45.64587     (-42.205,-68.852) (-3.440,-64.838) (-0.829,-3.883)      -8.11870 -34.06545  -3.31782 -73.08659 -62.26969 -10.78760     (-8.119,-73.087) (-34.065,-62.270) (-3.318,-10.788)      15.3902  15.3902  
5     -7.42564   3.32286  -4.19126 -72.07705 -61.33623 -45.86384     (-42.541,-68.754) (-3.323,-64.659) (-0.868,-4.103)      -8.21209 -33.78404  -3.25008 -72.86257 -62.19883 -11.37640     (-8.212,-72.863) (-33.784,-62.199) (-3.250,-11.376)      15.7601  15.7601  
6     -7.52750   3.20527  -4.11341 -71.86147 -61.27465 -46.08180     (-42.877,-68.656) (-3.205,-64.480) (-0.908,-4.322)      -8.30549 -33.50263  -3.18235 -72.63854 -62.12798 -11.96519     (-8.305,-72.639) (-33.503,-62.128) (-3.182,-11.965)      16.1523  16.1523  
7     -7.62935   3.08768  -4.03556 -71.64589 -61.21307 -46.29976     (-43.212,-68.558) (-3.088,-64.301) (-0.948,-4.542)      -8.39888 -33.22122  -3.11462 -72.41451 -62.05712 -12.55399     (-8.399,-72.415) (-33.221,-62.057) (-3.115,-12.554)      16.565  16.565  
8     -7.73120   2.97009  -3.95771 -71.43031 -61.15149 -46.51773     (-43.548,-68.460) (-2.970,-64.122) (-0.988,-4.761)      -8.49228 -32.93982  -3.04689 -72.19048 -61.98626 -13.14279     (-8.492,-72.190) (-32.940,-61.986) (-3.047,-13.143)      16.9968  16.9968  
9     -7.83306   2.85249  -3.87985 -71.21473 -61.08991 -46.73569     (-43.883,-68.362) (-2.852,-63.942) (-1.027,-4.981)      -8.58568 -32.65841  -2.97915 -71.96646 -61.91541 -13.73158     (-8.586,-71.966) (-32.658,-61.915) (-2.979,-13.732)      17.4463  17.4463  
10     -7.93491   2.73490  -3.80200 -70.99915 -61.02833 -46.95365     (-44.219,-68.264) (-2.735,-63.763) (-1.067,-5.200)      -8.67907 -32.37700  -2.91142 -71.74243 -61.84455 -14.32038     (-8.679,-71.742) (-32.377,-61.845) (-2.911,-14.320)      17.912  17.912  
11     -8.03676   2.61731  -3.72415 -70.78356 -60.96675 -47.17162     (-44.554,-68.166) (-2.617,-63.584) (-1.107,-5.419)      -8.77247 -32.09559  -2.84369 -71.51840 -61.77370 -14.90918     (-8.772,-71.518) (-32.096,-61.774) (-2.844,-14.909)      18.3929  18.3929  
12     -8.13861   2.49972  -3.64630 -70.56798 -60.90517 -47.38958     (-44.890,-68.068) (-2.500,-63.405) (-1.147,-5.639)      -8.86587 -31.81419  -2.77596 -71.29437 -61.70284 -15.49797     (-8.866,-71.294) (-31.814,-61.703) (-2.776,-15.498)      18.8877  18.8877  
13     -8.24047   2.38213  -3.56844 -70.35240 -60.84359 -47.60755     (-45.225,-67.970) (-2.382,-63.226) (-1.186,-5.858)      -8.95926 -31.53278  -2.70822 -71.07035 -61.63198 -16.08677     (-8.959,-71.070) (-31.533,-61.632) (-2.708,-16.087)      19.3954  19.3954  
14     -8.34232   2.26454  -3.49059 -70.13682 -60.78201 -47.82551     (-45.561,-67.872) (-2.265,-63.047) (-1.226,-6.078)      -9.05266 -31.25137  -2.64049 -70.84632 -61.56113 -16.67556     (-9.053,-70.846) (-31.251,-61.561) (-2.640,-16.676)      19.915  19.915  
15     -8.44417   2.14695  -3.41274 -69.92124 -60.72043 -48.04347     (-45.897,-67.774) (-2.147,-62.867) (-1.266,-6.297)      -9.14606 -30.96996  -2.57276 -70.62229 -61.49027 -17.26436     (-9.146,-70.622) (-30.970,-61.490) (-2.573,-17.264)      20.4455  20.4455  
16     -8.54603   2.02936  -3.33488 -69.70566 -60.65884 -48.26144     (-46.232,-67.676) (-2.029,-62.688) (-1.306,-6.517)      -9.23945 -30.68856  -2.50503 -70.39827 -61.41942 -17.85316     (-9.239,-70.398) (-30.689,-61.419) (-2.505,-17.853)      20.9862  20.9862  
17     -8.64788   1.91176  -3.25703 -69.49008 -60.59726 -48.47940     (-46.568,-67.578) (-1.912,-62.509) (-1.345,-6.736)      -9.33285 -30.40715  -2.43729 -70.17424 -61.34856 -18.44195     (-9.333,-70.174) (-30.407,-61.349) (-2.437,-18.442)      21.5363  21.5363  
18     -8.74973   1.79417  -3.17918 -69.27450 -60.53568 -48.69736     (-46.903,-67.480) (-1.794,-62.330) (-1.385,-6.956)      -9.42625 -30.12574  -2.36956 -69.95021 -61.27770 -19.03075     (-9.426,-69.950) (-30.126,-61.278) (-2.370,-19.031)      22.0951  22.0951  
19     -8.85158   1.67658  -3.10133 -69.05892 -60.47410 -48.91533     (-47.239,-67.382) (-1.677,-62.151) (-1.425,-7.175)      -9.51964 -29.84433  -2.30183 -69.72618 -61.20685 -19.61955     (-9.520,-69.726) (-29.844,-61.207) (-2.302,-19.620)      22.6619  22.6619  
