Fol_2018-05-14.13_13_41.88_87.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -40.75192 -25.82295  -6.84528  -7.59298   3.42428  -6.66228     (-3.421,-4.169) (-29.247,-3.424) (-37.328,-3.238) 19.2346  19.2346  
1    -40.71455 -25.82638  -6.87579  -7.58955   3.41742  -6.65885     (-3.458,-4.172) (-29.244,-3.417) (-37.297,-3.241) 19.2175  19.2175  
2    -40.67718 -25.82980  -6.90630  -7.58612   3.41057  -6.65542     (-3.496,-4.176) (-29.240,-3.411) (-37.267,-3.245) 19.2006  19.2006  
3    -40.63982 -25.83323  -6.93681  -7.58269   3.40371  -6.65200     (-3.533,-4.179) (-29.237,-3.404) (-37.236,-3.248) 19.1839  19.1839  
4    -40.60245 -25.83666  -6.96733  -7.57926   3.39686  -6.64857     (-3.570,-4.182) (-29.234,-3.397) (-37.206,-3.252) 19.1673  19.1673  
5    -40.56508 -25.84009  -6.99784  -7.57584   3.39000  -6.64514     (-3.608,-4.186) (-29.230,-3.390) (-37.175,-3.255) 19.1509  19.1509  
6    -40.52771 -25.84351  -7.02835  -7.57241   3.38315  -6.64171     (-3.645,-4.189) (-29.227,-3.383) (-37.145,-3.259) 19.1347  19.1347  
7    -40.49034 -25.84694  -7.05887  -7.56898   3.37629  -6.63828     (-3.683,-4.193) (-29.223,-3.376) (-37.114,-3.262) 19.1187  19.1187  
8    -40.45297 -25.85037  -7.08938  -7.56555   3.36943  -6.63486     (-3.720,-4.196) (-29.220,-3.369) (-37.084,-3.265) 19.1028  19.1028  
9    -40.41561 -25.85380  -7.11989  -7.56213   3.36258  -6.63143     (-3.757,-4.200) (-29.216,-3.363) (-37.053,-3.269) 19.0871  19.0871  
10    -40.37824 -25.85722  -7.15040  -7.55870   3.35572  -6.62800     (-3.795,-4.203) (-29.213,-3.356) (-37.023,-3.272) 19.0716  19.0716  
11    -40.34087 -25.86065  -7.18092  -7.55527   3.34887  -6.62457     (-3.832,-4.206) (-29.210,-3.349) (-36.992,-3.276) 19.0563  19.0563  
