Fol_2018-05-14.17_23_56.1_40.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.27783 -50.61953 -44.27611   1.79866  -2.71941  -3.48229     (-2.278,-0.479) (-48.342,-41.998) (-0.442,-1.204) 0  1.3487e-06  
1      2.23182 -50.59653 -43.83334   1.77565  -3.11616  -3.45928     (-2.232,-0.456) (-48.365,-41.602) (-0.884,-1.227) 0.597636  0.597636  
2      2.18580 -50.57352 -43.39057   1.75265  -3.51292  -3.43627     (-2.186,-0.433) (-48.388,-41.205) (-1.327,-1.250) 1.19527  1.19527  
3      2.13978 -50.55051 -42.94779   1.72964  -3.90968  -3.41327     (-2.140,-0.410) (-48.411,-40.808) (-1.770,-1.273) 1.79291  1.79291  
4      2.09377 -50.52750 -42.50502   1.70663  -4.30643  -3.39026     (-2.094,-0.387) (-48.434,-40.411) (-2.213,-1.296) 2.39055  2.39055  
5      2.04775 -50.50449 -42.06225   1.68362  -4.70319  -3.36725     (-2.048,-0.364) (-48.457,-40.014) (-2.655,-1.319) 2.84312  2.84312  
6      2.00173 -50.48148 -41.61947   1.66061  -5.09995  -3.34424     (-2.002,-0.341) (-48.480,-39.618) (-3.098,-1.343) 3.20684  3.20684  
7      1.95572 -50.45847 -41.17670   1.63760  -5.49670  -3.32123     (-1.956,-0.318) (-48.503,-39.221) (-3.541,-1.366) 3.633  3.633  
8      1.90970 -50.43547 -40.73393   1.61460  -5.89346  -3.29822     (-1.910,-0.295) (-48.526,-38.824) (-3.984,-1.389) 4.10218  4.10218  
9      1.86368 -50.41246 -40.29115   1.59159  -6.29021  -3.27521     (-1.864,-0.272) (-48.549,-38.427) (-4.427,-1.412) 4.60124  4.60124  
10      1.81767 -50.38945 -39.84838   1.56858  -6.68697  -3.25221     (-1.818,-0.249) (-48.572,-38.031) (-4.869,-1.435) 5.12146  5.12146  
11      1.77165 -50.36644 -39.40561   1.54557  -7.08373  -3.22920     (-1.772,-0.226) (-48.595,-37.634) (-5.312,-1.458) 5.65699  5.65699  
12      1.72563 -50.34343 -38.96283   1.52256  -7.48048  -3.20619     (-1.726,-0.203) (-48.618,-37.237) (-5.755,-1.481) 6.20388  6.20388  
13      1.67961 -50.32042 -38.52006   1.49955  -7.87724  -3.18318     (-1.680,-0.180) (-48.641,-36.840) (-6.198,-1.504) 6.75936  6.75936  
14      1.63360 -50.29742 -38.07729   1.47655  -8.27400  -3.16017     (-1.634,-0.157) (-48.664,-36.444) (-6.640,-1.527) 7.32149  7.32149  
15      1.58758 -50.27441 -37.63452   1.45354  -8.67075  -3.13716     (-1.588,-0.134) (-48.687,-36.047) (-7.083,-1.550) 7.88884  7.88884  
16      1.54156 -50.25140 -37.19174   1.43053  -9.06751  -3.11416     (-1.542,-0.111) (-48.710,-35.650) (-7.526,-1.573) 8.46036  8.46036  
17      1.49555 -50.22839 -36.74897   1.40752  -9.46426  -3.09115     (-1.496,-0.088) (-48.733,-35.253) (-7.969,-1.596) 9.03526  9.03526  
18      1.44953 -50.20538 -36.30620   1.38451  -9.86102  -3.06814     (-1.450,-0.065) (-48.756,-34.857) (-8.411,-1.619) 9.61293  9.61293  
19      1.40351 -50.18237 -35.86342   1.36150 -10.25778  -3.04513     (-1.404,-0.042) (-48.779,-34.460) (-8.854,-1.642) 10.1929  10.1929  
20      1.35750 -50.15937 -35.42065   1.33849 -10.65453  -3.02212     (-1.357,-0.019) (-48.802,-34.063) (-9.297,-1.665) 10.7748  10.7748  
21      1.31148 -50.13636 -34.97788   1.31549 -11.05129  -2.99911     (-0.004,-1.315) (-33.662,-9.736) (-48.821,-1.684) 11.3584  52.598     glitch
22      1.26546 -50.11335 -34.53510   1.29248 -11.44805  -2.97611     (-0.027,-1.292) (-33.243,-10.156) (-48.821,-1.684) 11.9432  52.4164  
23      1.21945 -50.09034 -34.09233   1.26947 -11.84480  -2.95310     (-0.050,-1.269) (-32.823,-10.575) (-48.821,-1.684) 12.529  52.241  
24      1.17343 -50.06733 -33.64956   1.24646 -12.24156  -2.93009     (-0.073,-1.246) (-32.403,-10.995) (-48.821,-1.684) 13.1156  52.0717  
25      1.12741 -50.04432 -33.20678   1.22345 -12.63831  -2.90708     (-0.096,-1.223) (-31.983,-11.415) (-48.821,-1.684) 13.7028  51.9087  
