Fol_2018-05-14.13_13_55.89_88.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     17.00697 -57.59196  -1.02798 -26.09132 -44.47709 -23.64452     (-47.223,-17.778) (-2.150,-6.638) (-10.369,-9.341) 26.0557  31.8691  
1     16.94268 -57.53647  -1.03733 -26.08300 -44.43921 -23.63021     (-47.281,-17.903) (-2.373,-6.688) (-10.255,-9.218) 26.0768  31.8697  
2     16.87838 -57.48097  -1.04668 -26.07468 -44.40133 -23.61589     (-47.340,-18.027) (-2.597,-6.738) (-10.141,-9.094) 26.0982  31.8703  
3     16.81409 -57.42547  -1.05603 -26.06635 -44.36346 -23.60157     (-47.399,-18.152) (-2.821,-6.787) (-10.027,-8.971) 26.1196  31.871  
4     16.74980 -57.36997  -1.06539 -26.05803 -44.32558 -23.58725     (-47.458,-18.276) (-3.044,-6.837) (-9.912,-8.847) 26.1412  31.8719  
5     16.68550 -57.31447  -1.07474 -26.04971 -44.28770 -23.57294     (-47.516,-18.401) (-3.268,-6.887) (-9.798,-8.723) 26.1628  31.8729  
6     16.62121 -57.25898  -1.08409 -26.04139 -44.24982 -23.55862     (-47.575,-18.526) (-3.492,-6.937) (-9.684,-8.600) 26.1847  31.874  
7     16.55691 -57.20348  -1.09344 -26.03307 -44.21195 -23.54430     (-47.634,-18.650) (-3.715,-6.987) (-9.570,-8.476) 26.2066  31.8752  
8     16.49262 -57.14798  -1.10279 -26.02474 -44.17407 -23.52998     (-47.693,-18.775) (-3.939,-7.037) (-9.455,-8.352) 26.2287  31.8766  
9     16.42833 -57.09248  -1.11214 -26.01642 -44.13619 -23.51567     (-47.751,-18.900) (-4.163,-7.087) (-9.341,-8.229) 26.2509  31.878  
10     16.36403 -57.03699  -1.12149 -26.00810 -44.09832 -23.50135     (-47.810,-19.024) (-4.387,-7.137) (-9.227,-8.105) 26.2732  31.8796  
11     16.29974 -56.98149  -1.13084 -25.99978 -44.06044 -23.48703     (-47.869,-19.149) (-4.610,-7.187) (-9.112,-7.982) 26.2956  31.8813  
12     16.23545 -56.92599  -1.14019 -25.99146 -44.02256 -23.47271     (-47.928,-19.274) (-4.834,-7.237) (-8.998,-7.858) 26.3182  31.8831  
13     16.17115 -56.87049  -1.14954 -25.98314 -43.98468 -23.45840     (-47.987,-19.398) (-5.058,-7.287) (-8.884,-7.734) 26.3409  31.885  
14     16.10686 -56.81499  -1.15889 -25.97481 -43.94681 -23.44408     (-48.045,-19.523) (-5.281,-7.337) (-8.770,-7.611) 26.3637  31.8871  
15     16.04256 -56.75950  -1.16824 -25.96649 -43.90893 -23.42976     (-48.104,-19.648) (-5.505,-7.387) (-8.655,-7.487) 26.3866  31.8892  
16     15.97827 -56.70400  -1.17760 -25.95817 -43.87105 -23.41544     (-48.163,-19.772) (-5.729,-7.437) (-8.541,-7.364) 26.4097  31.8915  
17     15.91398 -56.64850  -1.18695 -25.94985 -43.83317 -23.40113     (-48.222,-19.897) (-5.952,-7.487) (-8.427,-7.240) 26.4329  31.8939  
18     15.84968 -56.59300  -1.19630 -25.94153 -43.79530 -23.38681     (-48.280,-20.022) (-6.176,-7.537) (-8.313,-7.116) 26.4562  31.8964  
19     15.78539 -56.53751  -1.20565 -25.93321 -43.75742 -23.37249     (-48.339,-20.146) (-6.400,-7.587) (-8.198,-6.993) 26.4796  31.8991  
20     15.72110 -56.48201  -1.21500 -25.92488 -43.71954 -23.35817     (-48.398,-20.271) (-6.623,-7.637) (-8.084,-6.869) 26.5031  31.9018  
21     15.65680 -56.42651  -1.22435 -25.91656 -43.68166 -23.34386     (-48.457,-20.396) (-6.847,-7.687) (-7.970,-6.745) 26.5268  31.9047  
22     15.59251 -56.37101  -1.23370 -25.90824 -43.64379 -23.32954     (-48.516,-20.520) (-7.071,-7.737) (-7.855,-6.622) 26.5506  31.9077  
23     15.52821 -56.31551  -1.24305 -25.89992 -43.60591 -23.31522     (-48.574,-20.645) (-7.294,-7.787) (-7.741,-6.498) 26.5745  31.9108  
24     15.46392 -56.26002  -1.25240 -25.89160 -43.56803 -23.30091     (-48.633,-20.769) (-7.518,-7.837) (-7.627,-6.375) 26.5985  31.914  
25     15.39963 -56.20452  -1.26175 -25.88327 -43.53015 -23.28659     (-48.692,-20.894) (-7.742,-7.887) (-7.513,-6.251) 26.6226  31.9174  
26     15.33533 -56.14902  -1.27110 -25.87495 -43.49228 -23.27227     (-48.751,-21.019) (-7.965,-7.937) (-7.398,-6.127) 26.6469  31.9208  
27     15.27104 -56.09352  -1.28045 -25.86663 -43.45440 -23.25795     (-48.809,-21.143) (-8.189,-7.987) (-7.284,-6.004) 26.6713  31.9244  
28     15.20674 -56.03803  -1.28980 -25.85831 -43.41652 -23.24364     (-48.868,-21.268) (-8.413,-8.037) (-7.170,-5.880) 26.6958  31.9281  
29     15.14245 -55.98253  -1.29916 -25.84999 -43.37864 -23.22932     (-48.927,-21.393) (-8.636,-8.087) (-7.056,-5.756) 26.7204  31.9319  
30     15.07816 -55.92703  -1.30851 -25.84167 -43.34077 -23.21500     (-48.986,-21.517) (-8.860,-8.137) (-6.941,-5.633) 26.7452  31.9359  
31     15.01386 -55.87153  -1.31786 -25.83334 -43.30289 -23.20068     (-49.044,-21.642) (-9.084,-8.187) (-6.827,-5.509) 26.77  31.9399  
32     14.94957 -55.81603  -1.32721 -25.82502 -43.26501 -23.18637     (-49.103,-21.767) (-9.308,-8.237) (-6.713,-5.386) 26.795  31.9441  
33     14.88528 -55.76054  -1.33656 -25.81670 -43.22713 -23.17205     (-49.162,-21.891) (-9.531,-8.287) (-6.599,-5.262) 26.8201  31.9484  
34     14.82098 -55.70504  -1.34591 -25.80838 -43.18926 -23.15773     (-49.221,-22.016) (-9.755,-8.337) (-6.484,-5.138) 26.8453  31.9528  
35     14.75669 -55.64954  -1.35526 -25.80006 -43.15138 -23.14341     (-49.280,-22.141) (-9.979,-8.387) (-6.370,-5.015) 26.8706  31.9573  
36     14.69239 -55.59404  -1.36461 -25.79174 -43.11350 -23.12910     (-49.338,-22.265) (-10.202,-8.437) (-6.256,-4.891) 26.896  31.9619  
37     14.62810 -55.53855  -1.37396 -25.78341 -43.07562 -23.11478     (-49.397,-22.390) (-10.426,-8.487) (-6.141,-4.767) 26.9216  31.9667  
38     14.56381 -55.48305  -1.38331 -25.77509 -43.03775 -23.10046     (-49.456,-22.515) (-10.650,-8.537) (-6.027,-4.644) 26.9473  31.9715  
39     14.49951 -55.42755  -1.39266 -25.76677 -42.99987 -23.08614     (-49.515,-22.639) (-10.873,-8.587) (-5.913,-4.520) 26.9731  31.9765  
40     14.43522 -55.37205  -1.40201 -25.75845 -42.96199 -23.07183     (-49.573,-22.764) (-11.097,-8.637) (-5.799,-4.397) 26.999  31.9816  
41     14.37093 -55.31655  -1.41136 -25.75013 -42.92412 -23.05751     (-49.632,-22.889) (-11.321,-8.687) (-5.684,-4.273) 27.025  31.9868  
42     14.30663 -55.26106  -1.42072 -25.74180 -42.88624 -23.04319     (-49.691,-23.013) (-11.544,-8.737) (-5.570,-4.149) 27.0511  31.9922  
43     14.24234 -55.20556  -1.43007 -25.73348 -42.84836 -23.02887     (-49.750,-23.138) (-11.768,-8.787) (-5.456,-4.026) 27.0774  31.9976  
44     14.17804 -55.15006  -1.43942 -25.72516 -42.81048 -23.01456     (-49.809,-23.262) (-11.992,-8.837) (-5.342,-3.902) 27.1037  32.0032  
