PointDistanceFollower
Fol_2018-05-15.09_25_38.1_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -7.90651  10.90671   0.51801 -33.27883 -23.92882 -10.57996     (-3.862,-0.048) (-0.114,-3.596) (-0.016,-1.664) 0  8.42937e-08  
1     -7.90246  10.89568   0.51747 -33.24556 -23.90846 -10.57104     (-2.239,-0.066) (-0.126,-3.698) (-0.056,-3.738) 0.5985  0.5985  
2     -7.89841  10.88465   0.51694 -33.21230 -23.88811 -10.56211     (-2.587,-0.202) (-0.002,-3.703) (-0.114,-3.712) 0.953793  0.962677  
3     -7.89436  10.87361   0.51641 -33.17904 -23.86775 -10.55319     (-3.624,-0.103) (-0.119,-3.771) (-0.165,-2.761) 1.11271  1.11271  
4     -7.89031  10.86258   0.51587 -33.14577 -23.84740 -10.54426     (-3.534,-0.002) (-0.239,-3.840) (-0.215,-2.932) 1.29733  1.30418  
5     -7.88627  10.85155   0.51534 -33.11251 -23.82705 -10.53534     (-3.542,-0.099) (-0.166,-3.810) (-0.261,-3.006) 1.37046  1.37048  
6     -7.88222  10.84052   0.51480 -33.07924 -23.80669 -10.52641     (-3.553,-0.199) (-0.115,-3.778) (-0.280,-3.077) 1.44395  1.44395  
7     -7.87817  10.82948   0.51427 -33.04598 -23.78634 -10.51749     (-3.563,-0.300) (-0.064,-3.747) (-0.300,-3.148) 1.52655  1.52655  
8     -7.87412  10.81845   0.51373 -33.01271 -23.76599 -10.50856     (-3.574,-0.401) (-0.013,-3.715) (-0.319,-3.219) 1.61688  1.61688  
9     -7.87007  10.80742   0.51320 -32.97945 -23.74563 -10.49964     (-3.252,-0.463) (-0.038,-3.721) (-0.301,-3.546) 1.65926  1.66668  
10     -7.86603  10.79639   0.51266 -32.94619 -23.72528 -10.49072     (-3.272,-0.513) (-0.089,-3.740) (-0.270,-3.506) 1.68814  1.69726  
