Fol_2018-05-14.13_07_04.63_62.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -40.61850   8.70336 -30.47610  -1.97349 -50.22254 -13.30747     (-11.334,-6.730) (-15.043,-52.196) (-1.973,-25.185) 24.0713  28.9312  
1    -40.58919   8.67959 -30.44757  -1.97825 -50.22452 -13.31935     (-11.341,-6.701) (-15.067,-52.203) (-1.978,-25.208) 24.0713  28.9312  
2    -40.55987   8.65582 -30.41904  -1.98302 -50.22649 -13.33124     (-11.348,-6.673) (-15.090,-52.210) (-1.983,-25.231) 24.0713  28.9312  
3    -40.53056   8.63205 -30.39051  -1.98778 -50.22847 -13.34313     (-11.355,-6.644) (-15.114,-52.216) (-1.988,-25.254) 24.0713  28.9312  
4    -40.50124   8.60828 -30.36197  -1.99254 -50.23044 -13.35502     (-11.362,-6.616) (-15.138,-52.223) (-1.993,-25.277) 24.0713  28.9312  
5    -40.47193   8.58451 -30.33344  -1.99730 -50.23242 -13.36691     (-11.370,-6.587) (-15.162,-52.230) (-1.997,-25.300) 24.0713  28.9312  
6    -40.44262   8.56074 -30.30491  -2.00206 -50.23439 -13.37880     (-11.377,-6.559) (-15.185,-52.236) (-2.002,-25.323) 24.0713  28.9312  
7    -40.41330   8.53697 -30.27638  -2.00682 -50.23637 -13.39069     (-11.384,-6.530) (-15.209,-52.243) (-2.007,-25.346) 24.0713  28.9312  
8    -40.38399   8.51320 -30.24785  -2.01158 -50.23834 -13.40258     (-11.391,-6.502) (-15.233,-52.250) (-2.012,-25.369) 24.0713  28.9312  
9    -40.35468   8.48943 -30.21932  -2.01634 -50.24032 -13.41447     (-11.398,-6.473) (-15.257,-52.257) (-2.016,-25.392) 24.0713  28.9312  
10    -40.32536   8.46566 -30.19079  -2.02110 -50.24229 -13.42636     (-11.405,-6.445) (-15.281,-52.263) (-2.021,-25.415) 24.0713  28.9312  
11    -40.29605   8.44189 -30.16226  -2.02587 -50.24427 -13.43825     (-11.412,-6.416) (-15.304,-52.270) (-2.026,-25.438) 24.0713  28.9312  
12    -40.26673   8.41812 -30.13373  -2.03063 -50.24625 -13.45014     (-11.420,-6.387) (-15.328,-52.277) (-2.031,-25.461) 24.0713  28.9312  
13    -40.23742   8.39435 -30.10519  -2.03539 -50.24822 -13.46203     (-11.427,-6.359) (-15.352,-52.284) (-2.035,-25.484) 24.0713  28.9312  
14    -40.20811   8.37058 -30.07666  -2.04015 -50.25020 -13.47392     (-11.434,-6.330) (-15.376,-52.290) (-2.040,-25.507) 24.0713  28.9312  
15    -40.17879   8.34681 -30.04813  -2.04491 -50.25217 -13.48581     (-11.441,-6.302) (-15.399,-52.297) (-2.045,-25.530) 24.0713  28.9312  
16    -40.14948   8.32304 -30.01960  -2.04967 -50.25415 -13.49770     (-11.448,-6.273) (-15.423,-52.304) (-2.050,-25.553) 24.0713  28.9312  
17    -40.12016   8.29927 -29.99107  -2.05443 -50.25612 -13.50959     (-11.455,-6.245) (-15.447,-52.311) (-2.054,-25.576) 24.0713  28.9312  
18    -40.09085   8.27550 -29.96254  -2.05919 -50.25810 -13.52148     (-11.462,-6.216) (-15.471,-52.317) (-2.059,-25.599) 24.0713  28.9312  
19    -40.06154   8.25173 -29.93401  -2.06395 -50.26007 -13.53337     (-11.469,-6.188) (-15.495,-52.324) (-2.064,-25.622) 24.0713  28.9312  
20    -40.03222   8.22796 -29.90548  -2.06872 -50.26205 -13.54526     (-11.477,-6.159) (-15.518,-52.331) (-2.069,-25.645) 24.0713  28.9312  
21    -40.00291   8.20419 -29.87695  -2.07348 -50.26403 -13.55715     (-11.484,-6.131) (-15.542,-52.338) (-2.073,-25.668) 24.0713  28.9312  
22    -39.97360   8.18042 -29.84841  -2.07824 -50.26600 -13.56904     (-11.491,-6.102) (-15.566,-52.344) (-2.078,-25.691) 24.0713  28.9312  
23    -39.94428   8.15665 -29.81988  -2.08300 -50.26798 -13.58093     (-11.498,-6.074) (-15.590,-52.351) (-2.083,-25.714) 24.0713  28.9312  
24    -39.91497   8.13288 -29.79135  -2.08776 -50.26995 -13.59282     (-11.505,-6.045) (-15.613,-52.358) (-2.088,-25.737) 24.0713  28.9312  
25    -39.88565   8.10911 -29.76282  -2.09252 -50.27193 -13.60471     (-11.512,-6.017) (-15.637,-52.364) (-2.093,-25.760) 24.0713  28.9312  
26    -39.85634   8.08534 -29.73429  -2.09728 -50.27390 -13.61660     (-11.519,-5.988) (-15.661,-52.371) (-2.097,-25.783) 24.0713  28.9312  
27    -39.82703   8.06157 -29.70576  -2.10204 -50.27588 -13.62849     (-11.526,-5.960) (-15.685,-52.378) (-2.102,-25.806) 24.0713  28.9312  
28    -39.79771   8.03780 -29.67723  -2.10680 -50.27785 -13.64038     (-11.534,-5.931) (-15.708,-52.385) (-2.107,-25.829) 24.0713  28.9312  
29    -39.76840   8.01403 -29.64870  -2.11157 -50.27983 -13.65227     (-11.541,-5.902) (-15.732,-52.391) (-2.112,-25.852) 24.0713  28.9312  
30    -39.73908   7.99026 -29.62016  -2.11633 -50.28180 -13.66416     (-11.548,-5.874) (-15.756,-52.398) (-2.116,-25.875) 24.0713  28.9312  
31    -39.70977   7.96649 -29.59163  -2.12109 -50.28378 -13.67605     (-11.555,-5.845) (-15.780,-52.405) (-2.121,-25.898) 24.0713  28.9312  
32    -39.68046   7.94272 -29.56310  -2.12585 -50.28576 -13.68794     (-11.562,-5.817) (-15.804,-52.412) (-2.126,-25.921) 24.0713  28.9312  
33    -39.65114   7.91895 -29.53457  -2.13061 -50.28773 -13.69983     (-11.569,-5.788) (-15.827,-52.418) (-2.131,-25.944) 24.0713  28.9312  
34    -39.62183   7.89518 -29.50604  -2.13537 -50.28971 -13.71171     (-11.576,-5.760) (-15.851,-52.425) (-2.135,-25.967) 24.0713  28.9312  
35    -39.59252   7.87141 -29.47751  -2.14013 -50.29168 -13.72360     (-11.583,-5.731) (-15.875,-52.432) (-2.140,-25.990) 24.0713  28.9312  
36    -39.56320   7.84764 -29.44898  -2.14489 -50.29366 -13.73549     (-11.591,-5.703) (-15.899,-52.439) (-2.145,-26.013) 24.0713  28.9312  
37    -39.53389   7.82387 -29.42045  -2.14965 -50.29563 -13.74738     (-11.598,-5.674) (-15.922,-52.445) (-2.150,-26.036) 24.0713  28.9312  
38    -39.50457   7.80010 -29.39192  -2.15442 -50.29761 -13.75927     (-11.605,-5.646) (-15.946,-52.452) (-2.154,-26.059) 24.0713  28.9312  
39    -39.47526   7.77633 -29.36338  -2.15918 -50.29958 -13.77116     (-11.612,-5.617) (-15.970,-52.459) (-2.159,-26.082) 24.0713  28.9312  
