Fol_2018-05-14.12_55_40.21_20.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -42.70837  -0.11054   8.84865 -27.39171 -62.21700 -42.48360     (-42.598,-8.738) (-0.111,-44.630) (-9.805,-42.594) 32.7666  33.8309  
1    -42.70826  -0.11054   8.82998 -27.37304 -62.19939 -42.48372     (-42.598,-8.719) (-0.111,-44.650) (-9.824,-42.594) 32.7543  33.8177  
2    -42.70815  -0.11054   8.81131 -27.35437 -62.18179 -42.48383     (-42.598,-8.701) (-0.111,-44.670) (-9.842,-42.594) 32.7421  33.8045  
3    -42.70804  -0.11054   8.79263 -27.33569 -62.16418 -42.48394     (-42.598,-8.682) (-0.111,-44.689) (-9.861,-42.594) 32.7298  33.7913  
4    -42.70793  -0.11054   8.77396 -27.31702 -62.14658 -42.48405     (-42.597,-8.663) (-0.111,-44.709) (-9.880,-42.595) 32.7176  33.7781  
5    -42.70782  -0.11054   8.75529 -27.29835 -62.12898 -42.48416     (-42.597,-8.645) (-0.111,-44.729) (-9.898,-42.595) 32.7054  33.765  
6    -42.70771  -0.11054   8.73662 -27.27968 -62.11137 -42.48427     (-42.597,-8.626) (-0.111,-44.749) (-9.917,-42.595) 32.6932  33.7518  
7    -42.70760  -0.11054   8.71794 -27.26100 -62.09377 -42.48438     (-42.597,-8.607) (-0.111,-44.768) (-9.936,-42.595) 32.6811  33.7387  
8    -42.70749  -0.11054   8.69927 -27.24233 -62.07616 -42.48449     (-42.597,-8.589) (-0.111,-44.788) (-9.954,-42.595) 32.6689  33.7256  
9    -42.70738  -0.11054   8.68060 -27.22366 -62.05856 -42.48460     (-42.597,-8.570) (-0.111,-44.808) (-9.973,-42.595) 32.6568  33.7125  
10    -42.70727  -0.11054   8.66193 -27.20499 -62.04095 -42.48471     (-42.597,-8.551) (-0.111,-44.828) (-9.992,-42.595) 32.6447  33.6994  
11    -42.70716  -0.11054   8.64326 -27.18631 -62.02335 -42.48482     (-42.597,-8.533) (-0.111,-44.847) (-10.010,-42.595) 32.6326  33.6864  
12    -42.70705  -0.11054   8.62458 -27.16764 -62.00575 -42.48493     (-42.597,-8.514) (-0.111,-44.867) (-10.029,-42.595) 32.6206  33.6734  
13    -42.70694  -0.11054   8.60591 -27.14897 -61.98814 -42.48504     (-42.596,-8.495) (-0.111,-44.887) (-10.048,-42.596) 32.6085  33.6604  
14    -42.70682  -0.11054   8.58724 -27.13030 -61.97054 -42.48515     (-42.596,-8.477) (-0.111,-44.907) (-10.066,-42.596) 32.5965  33.6474  
15    -42.70671  -0.11054   8.56857 -27.11163 -61.95293 -42.48526     (-42.596,-8.458) (-0.111,-44.926) (-10.085,-42.596) 32.5845  33.6344  
16    -42.70660  -0.11054   8.54989 -27.09295 -61.93533 -42.48537     (-42.596,-8.439) (-0.111,-44.946) (-10.104,-42.596) 32.5725  33.6215  
17    -42.70649  -0.11054   8.53122 -27.07428 -61.91772 -42.48549     (-42.596,-8.421) (-0.111,-44.966) (-10.122,-42.596) 32.5606  33.6085  
18    -42.70638  -0.11054   8.51255 -27.05561 -61.90012 -42.48560     (-42.596,-8.402) (-0.111,-44.986) (-10.141,-42.596) 32.5486  33.5956  
19    -42.70627  -0.11054   8.49388 -27.03694 -61.88251 -42.48571     (-42.596,-8.383) (-0.111,-45.005) (-10.160,-42.596) 32.5367  33.5816  
20    -42.70616  -0.11054   8.47520 -27.01826 -61.86491 -42.48582     (-42.596,-8.365) (-0.111,-45.025) (-10.178,-42.596) 32.5248  33.567  
21    -42.70605  -0.11054   8.45653 -26.99959 -61.84731 -42.48593     (-42.596,-8.346) (-0.111,-45.045) (-10.197,-42.596) 32.5129  33.5525  
22    -42.70594  -0.11054   8.43786 -26.98092 -61.82970 -42.48604     (-42.595,-8.327) (-0.111,-45.065) (-10.216,-42.597) 32.5011  33.5381  
23    -42.70583  -0.11054   8.41919 -26.96225 -61.81210 -42.48615     (-42.595,-8.309) (-0.111,-45.084) (-10.234,-42.597) 32.4892  33.5236  
24    -42.70572  -0.11054   8.40052 -26.94358 -61.79449 -42.48626     (-42.595,-8.290) (-0.111,-45.104) (-10.253,-42.597) 32.4774  33.5091  
25    -42.70561  -0.11054   8.38184 -26.92490 -61.77689 -42.48637     (-42.595,-8.271) (-0.111,-45.124) (-10.272,-42.597) 32.4656  33.4947  
26    -42.70550  -0.11054   8.36317 -26.90623 -61.75928 -42.48648     (-42.595,-8.253) (-0.111,-45.143) (-10.290,-42.597) 32.4538  33.4803  
27    -42.70539  -0.11054   8.34450 -26.88756 -61.74168 -42.48659     (-42.595,-8.234) (-0.111,-45.163) (-10.309,-42.597) 32.4421  33.4659  
28    -42.70528  -0.11054   8.32583 -26.86889 -61.72408 -42.48670     (-42.595,-8.215) (-0.111,-45.183) (-10.328,-42.597) 32.4303  33.4515  
29    -42.70516  -0.11054   8.30715 -26.85021 -61.70647 -42.48681     (-42.595,-8.197) (-0.111,-45.203) (-10.346,-42.597) 32.4186  33.4372  
30    -42.70505  -0.11054   8.28848 -26.83154 -61.68887 -42.48692     (-42.595,-8.178) (-0.111,-45.222) (-10.365,-42.597) 32.4069  33.4229  
31    -42.70494  -0.11054   8.26981 -26.81287 -61.67126 -42.48703     (-42.594,-8.159) (-0.111,-45.242) (-10.384,-42.598) 32.3953  33.4085  
32    -42.70483  -0.11054   8.25114 -26.79420 -61.65366 -42.48715     (-42.594,-8.141) (-0.111,-45.262) (-10.402,-42.598) 32.3836  33.3942  
33    -42.70472  -0.11054   8.23247 -26.77552 -61.63605 -42.48726     (-42.594,-8.122) (-0.111,-45.282) (-10.421,-42.598) 32.372  33.38  
34    -42.70461  -0.11054   8.21379 -26.75685 -61.61845 -42.48737     (-42.594,-8.103) (-0.111,-45.301) (-10.440,-42.598) 32.3604  33.3657  
35    -42.70450  -0.11054   8.19512 -26.73818 -61.60084 -42.48748     (-42.594,-8.085) (-0.111,-45.321) (-10.458,-42.598) 32.3488  33.3514  
36    -42.70439  -0.11054   8.17645 -26.71951 -61.58324 -42.48759     (-42.594,-8.066) (-0.111,-45.341) (-10.477,-42.598) 32.3372  33.3372  
37    -42.70428  -0.11054   8.15778 -26.70084 -61.56564 -42.48770     (-42.594,-8.047) (-0.111,-45.361) (-10.496,-42.598) 32.3257  33.323  
38    -42.70417  -0.11054   8.13910 -26.68216 -61.54803 -42.48781     (-42.594,-8.029) (-0.111,-45.380) (-10.514,-42.598) 32.3142  33.3088  
39    -42.70406  -0.11054   8.12043 -26.66349 -61.53043 -42.48792     (-42.594,-8.010) (-0.111,-45.400) (-10.533,-42.598) 32.3026  33.2946  
40    -42.70395  -0.11054   8.10176 -26.64482 -61.51282 -42.48803     (-42.593,-7.991) (-0.111,-45.420) (-10.552,-42.599) 32.2912  33.2805  
41    -42.70384  -0.11054   8.08309 -26.62615 -61.49522 -42.48814     (-42.593,-7.973) (-0.111,-45.440) (-10.571,-42.599) 32.2797  33.2663  
42    -42.70373  -0.11054   8.06442 -26.60747 -61.47761 -42.48825     (-42.593,-7.954) (-0.111,-45.459) (-10.589,-42.599) 32.2683  33.2522  
43    -42.70362  -0.11054   8.04574 -26.58880 -61.46001 -42.48836     (-42.593,-7.935) (-0.111,-45.479) (-10.608,-42.599) 32.2568  33.2381  
44    -42.70350  -0.11054   8.02707 -26.57013 -61.44241 -42.48847     (-42.593,-7.917) (-0.111,-45.499) (-10.627,-42.599) 32.2454  33.224  
45    -42.70339  -0.11054   8.00840 -26.55146 -61.42480 -42.48858     (-42.593,-7.898) (-0.111,-45.519) (-10.645,-42.599) 32.2341  33.21  
46    -42.70328  -0.11054   7.98973 -26.53279 -61.40720 -42.48869     (-42.593,-7.879) (-0.111,-45.538) (-10.664,-42.599) 32.2227  33.1959  
47    -42.70317  -0.11054   7.97105 -26.51411 -61.38959 -42.48880     (-42.593,-7.861) (-0.111,-45.558) (-10.683,-42.599) 32.2114  33.1819  
48    -42.70306  -0.11054   7.95238 -26.49544 -61.37199 -42.48892     (-42.593,-7.842) (-0.111,-45.578) (-10.701,-42.599) 32.2001  33.1679  
49    -42.70295  -0.11054   7.93371 -26.47677 -61.35438 -42.48903     (-42.592,-7.823) (-0.111,-45.598) (-10.720,-42.600) 32.1888  33.1539  
50    -42.70284  -0.11054   7.91504 -26.45810 -61.33678 -42.48914     (-42.592,-7.805) (-0.111,-45.617) (-10.739,-42.600) 32.1775  33.1399  
51    -42.70273  -0.11054   7.89636 -26.43942 -61.31917 -42.48925     (-42.592,-7.786) (-0.111,-45.637) (-10.757,-42.600) 32.1662  33.126  
52    -42.70262  -0.11054   7.87769 -26.42075 -61.30157 -42.48936     (-42.592,-7.767) (-0.111,-45.657) (-10.776,-42.600) 32.155  33.1121  
53    -42.70251  -0.11054   7.85902 -26.40208 -61.28397 -42.48947     (-42.592,-7.748) (-0.111,-45.676) (-10.795,-42.600) 32.1438  33.0981  
54    -42.70240  -0.11054   7.84035 -26.38341 -61.26636 -42.48958     (-42.592,-7.730) (-0.111,-45.696) (-10.813,-42.600) 32.1326  33.0842  
55    -42.70229  -0.11054   7.82168 -26.36474 -61.24876 -42.48969     (-42.592,-7.711) (-0.111,-45.716) (-10.832,-42.600) 32.1214  33.0704  
56    -42.70218  -0.11054   7.80300 -26.34606 -61.23115 -42.48980     (-42.592,-7.692) (-0.111,-45.736) (-10.851,-42.600) 32.1103  33.0565  
57    -42.70207  -0.11054   7.78433 -26.32739 -61.21355 -42.48991     (-42.592,-7.674) (-0.111,-45.755) (-10.869,-42.600) 32.0992  33.0427  
