PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND_20%_.71_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   49   CS6Dist  2
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND_20%_.71_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    316.54975 -823.78287 -1165.87929 -1458.68872 -1842.96353 -1233.78236     (-316.550,-1775.238) (-507.233,-849.330) (-1526.414,-917.233)     -2594.17848 -193.57104 -1641.49907 -2361.91125 1343.09958 -1684.75711     (-298.399,-1018.812) (-1536.671,-1343.100) (-1251.079,-341.658)      874.652  874.652  
1    304.55693 -829.76569 -1163.03930 -1452.62137 -1852.47920 -1212.34665     (-304.557,-1757.178) (-525.209,-858.482) (-1547.922,-907.790)     -2606.17130 -199.55386 -1638.65907 -2355.84391 1333.58391 -1663.32141     (-305.075,-1022.260) (-1533.138,-1333.584) (-1272.587,-329.737)      860.307  860.307  
2    292.56411 -835.74852 -1160.19930 -1446.55403 -1861.99487 -1190.91094     (-292.564,-1739.118) (-543.184,-867.635) (-1569.431,-898.347)     -2618.16412 -205.53669 -1635.81908 -2349.77657 1324.06824 -1641.88570     (-311.751,-1025.708) (-1529.605,-1324.068) (-1294.096,-317.817)      846.62  846.62  
3    280.57129 -841.73134 -1157.35931 -1440.48669 -1871.51053 -1169.47524     (-280.571,-1721.058) (-561.160,-876.788) (-1590.939,-888.904)     -2630.15694 -211.51951 -1632.97908 -2343.70922 1314.55257 -1620.44999     (-318.427,-1029.157) (-1526.072,-1314.553) (-1315.604,-305.897)      833.627  833.627  
4    268.57846 -847.71417 -1154.51931 -1434.41934 -1881.02620 -1148.03953     (-268.578,-1702.998) (-579.136,-885.941) (-1612.448,-879.461)     -2642.14976 -217.50234 -1630.13909 -2337.64188 1305.03691 -1599.01428     (-325.102,-1032.605) (-1522.539,-1305.037) (-1337.113,-293.977)      821.358  821.358  
5    256.58564 -853.69699 -1151.67932 -1428.35200 -1890.54187 -1126.60382     (-256.586,-1684.938) (-597.111,-895.094) (-1633.956,-870.018)     -2654.14258 -223.48516 -1627.29909 -2331.57454 1295.52124 -1577.57858     (-331.778,-1036.053) (-1519.006,-1295.521) (-1358.621,-282.057)      809.847  809.847  
6    244.59282 -859.67982 -1148.83932 -1422.28466 -1900.05754 -1105.16812     (-244.593,-1666.877) (-615.087,-904.246) (-1655.465,-860.575)     -2666.13540 -229.46799 -1624.45910 -2325.50719 1286.00557 -1556.14287     (-338.454,-1039.502) (-1515.474,-1286.006) (-1380.130,-270.137)      799.128  799.128  
7    232.60000 -865.66265 -1145.99933 -1416.21731 -1909.57320 -1083.73241     (-232.600,-1648.817) (-633.063,-913.399) (-1676.973,-851.132)     -2678.12822 -235.45082 -1621.61910 -2319.43985 1276.48990 -1534.70716     (-345.129,-1042.950) (-1511.941,-1276.490) (-1401.638,-258.217)      789.231  789.231  
8    220.60718 -871.64547 -1143.15933 -1410.14997 -1919.08887 -1062.29670     (-220.607,-1630.757) (-651.038,-922.552) (-1698.482,-841.690)     -2690.12104 -241.43364 -1618.77911 -2313.37251 1266.97424 -1513.27146     (-351.805,-1046.398) (-1508.408,-1266.974) (-1423.147,-246.297)      780.189  780.189  
9    208.61436 -877.62830 -1140.31934 -1404.08263 -1928.60454 -1040.86099     (-208.614,-1612.697) (-669.014,-931.705) (-1719.990,-832.247)     -2702.11386 -247.41647 -1615.93911 -2307.30516 1257.45857 -1491.83575     (-358.481,-1049.847) (-1504.875,-1257.459) (-1444.655,-234.377)      772.031  772.031  
