Fol_2018-05-14.17_25_13.1_88.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -1.83740 -39.04135 -53.70448   1.37207   3.59677 -11.37936     (-3.914,-2.155) (-2.814,-27.027) (-1.442,-44.434) 0  0  
1     -1.85838 -38.67541 -53.17657   1.33644   3.28744 -11.71324     (-2.251,-0.822) (-3.802,-29.035) (-2.465,-46.209) 3.70859  3.70859  
2     -1.87936 -38.30948 -52.64866   1.30082   2.97811 -12.04713     (-0.511,-1.099) (-30.532,-2.978) (-4.279,-47.473) 6.34297  6.34297  
3     -1.90034 -37.94354 -52.12076   1.26519   2.66878 -12.38101     (-1.844,-0.768) (-31.207,-2.669) (-3.934,-47.915) 6.7694  6.7694  
4     -1.92132 -37.57761 -51.59285   1.22956   2.35946 -12.71489     (-3.177,-0.438) (-31.883,-2.359) (-3.589,-48.357) 7.5446  7.5446     glitch
5     -1.94230 -37.21167 -51.06494   1.19393   2.05013 -13.04878     (-4.511,-0.108) (-32.558,-2.050) (-3.244,-48.799) 8.57449  8.57449  
6     -1.96328 -36.84574 -50.53703   1.15831   1.74080 -13.38266     (-6.066,-0.222) (-2.677,-1.518) (-33.011,-49.019) 9.61481  38.3367  
7     -1.98426 -36.47980 -50.00913   1.12268   1.43147 -13.71655     (-7.730,-0.553) (-2.001,-0.879) (-33.356,-49.130) 10.8261  37.7795  
8     -2.00524 -36.11387 -49.48122   1.08705   1.12215 -14.05043     (-9.393,-0.883) (-1.326,-0.239) (-33.701,-49.242) 11.933  37.318  
9     -2.02622 -35.74793 -48.95331   1.05142   0.81282 -14.38432     (-33.645,-0.813) (-0.401,-1.051) (-48.953,-10.656) 12.1964  12.9112     glitch
10     -2.04720 -35.38200 -48.42541   1.01579   0.50349 -14.71820     (-33.350,-0.503) (-1.040,-1.016) (-48.425,-11.680) 12.3985  13.2527  
11     -2.06818 -35.01606 -47.89750   0.98017   0.19417 -15.05208     (-33.056,-0.194) (-1.680,-0.980) (-47.897,-12.703) 12.7488  13.7262  
12     -2.08916 -34.65013 -47.36959   0.94454  -0.11516 -15.38597     (-32.876,-0.115) (-47.254,-0.829) (-2.204,-13.612) 13.0775  13.5653  
