Fol_2018-05-05.12_19_44.1_1.txt     Output is probe cell, reduced cell, NCDist distance between
14    -2927.00257 1781.14087 -4565.04112 -3543.05293 319.55379 -3464.08371     (-1682.943,-1761.912) (-1781.141,-1461.587) (-2783.900,-1145.862) 963.729
15    -2909.48060 1730.96788 -4539.95463 -3517.96644 294.46730 -3431.43269     (-1700.465,-1786.999) (-1730.968,-1436.501) (-2808.987,-1178.513) 978.433
16    -2891.95864 1680.79490 -4514.86814 -3492.87995 269.38080 -3398.78168     (-1717.987,-1812.085) (-1680.795,-1411.414) (-2834.073,-1211.164) 983.635
17    -2874.43667 1630.62192 -4489.78165 -3467.79346 244.29431 -3366.13067     (-1735.509,-1837.172) (-1630.622,-1386.328) (-2859.160,-1243.815) 982.227
18    -2856.91470 1580.44894 -4464.69516 -3442.70697 219.20782 -3333.47965     (-1753.031,-1862.258) (-1580.449,-1361.241) (-2884.246,-1276.466) 986.691
19    -2839.39273 1530.27596 -4439.60866 -3417.62048 194.12133 -3300.82864     (-1770.553,-1887.345) (-1530.276,-1336.155) (-2909.333,-1309.117) 996.947
20    -2821.87076 1480.10297 -4414.52217 -3392.53399 169.03484 -3268.17762     (-1788.075,-1912.431) (-1480.103,-1311.068) (-2934.419,-1341.768) 1012.82
21    -2804.34880 1429.92999 -4389.43568 -3367.44749 143.94835 -3235.52661     (-1805.597,-1937.518) (-1429.930,-1285.982) (-2959.506,-1374.419) 1034.05
22    -2786.82683 1379.75701 -4364.34919 -3342.36100 118.86186 -3202.87560     (-1823.119,-1962.604) (-1379.757,-1260.895) (-2984.592,-1407.070) 1060.32
23    -2769.30486 1329.58403 -4339.26270 -3317.27451  93.77537 -3170.22458     (-1840.641,-1987.690) (-1329.584,-1235.809) (-3009.679,-1439.721) 1091.26
24    -2751.78289 1279.41105 -4314.17621 -3292.18802  68.68888 -3137.57357     (-1858.163,-2012.777) (-1279.411,-1210.722) (-3034.765,-1472.372) 1093.91
25    -2734.26092 1229.23806 -4289.08972 -3267.10153  43.60238 -3104.92255     (-1875.684,-2037.863) (-1229.238,-1185.636) (-3059.852,-1505.023) 1074.51
26    -2716.73896 1179.06508 -4264.00323 -3242.01504  18.51589 -3072.27154     (-1893.206,-2062.950) (-1179.065,-1160.549) (-3084.938,-1537.674) 1060.21
27    -2699.21699 1128.89210 -4238.91674 -3216.92855  -6.57060 -3039.62053     (-1910.728,-2088.036) (-1128.892,-1135.463) (-3110.025,-1570.325) 1051.24
28    -2681.69502 1078.71912 -4213.83024 -3191.84206 -31.65709 -3006.96951     (-1928.250,-2113.123) (-1078.719,-1110.376) (-3135.111,-1602.976) 1047.71
29    -2664.17305 1028.54613 -4188.74375 -3166.75557 -56.74358 -2974.31850     (-1945.772,-2138.209) (-1028.546,-1085.290) (-3160.198,-1635.627) 1049.69
30    -2646.65108 978.37315 -4163.65726 -3141.66907 -81.83007 -2941.66748     (-1963.294,-2163.296) (-978.373,-1060.203) (-3185.284,-1668.278) 1057.15
31    -2629.12912 928.20017 -4138.57077 -3116.58258 -106.91656 -2909.01647     (-1980.816,-2188.382) (-928.200,-1035.117) (-3210.371,-1700.929) 1069.97
32    -2611.60715 878.02719 -4113.48428 -3091.49609 -132.00305 -2876.36545     (-1998.338,-2213.469) (-878.027,-1010.030) (-3235.457,-1733.580) 1087.97
33    -2594.08518 827.85421 -4088.39779 -3066.40960 -157.08954 -2843.71444     (-2015.860,-2238.555) (-827.854,-984.944) (-3260.544,-1766.231) 1110.88
34    -2576.56321 777.68122 -4063.31130 -3041.32311 -182.17603 -2811.06343     (-2033.382,-2263.642) (-777.681,-959.857) (-3285.630,-1798.882) 1138.42
35    -2559.04124 727.50824 -4038.22481 -3016.23662 -207.26253 -2778.41241     (-2050.904,-2288.728) (-727.508,-934.771) (-3310.717,-1831.533) 1170.25
36    -2541.51928 677.33526 -4013.13832 -2991.15013 -232.34902 -2745.76140     (-2068.426,-2313.815) (-677.335,-909.684) (-3335.803,-1864.184) 1206.05
37    -2523.99731 627.16228 -3988.05183 -2966.06364 -257.43551 -2713.11038     (-2085.948,-2338.901) (-627.162,-884.598) (-3360.890,-1896.835) 1245.46
38    -2506.47534 576.98929 -3962.96533 -2940.97715 -282.52200 -2680.45937     (-2103.470,-2363.988) (-576.989,-859.511) (-3385.976,-1929.486) 1288.15
39    -2488.95337 526.81631 -3937.87884 -2915.89065 -307.60849 -2647.80836     (-2120.992,-2389.074) (-526.816,-834.425) (-3411.063,-1962.137) 1333.81
40    -2471.43140 476.64333 -3912.79235 -2890.80416 -332.69498 -2615.15734     (-2138.514,-2414.161) (-476.643,-809.338) (-3436.149,-1994.788) 1382.15
41    -2453.90944 426.47035 -3887.70586 -2865.71767 -357.78147 -2582.50633     (-2156.036,-2439.247) (-426.470,-784.252) (-3461.236,-2027.439) 1432.89
42    -2436.38747 376.29737 -3862.61937 -2840.63118 -382.86796 -2549.85531     (-2173.558,-2464.334) (-376.297,-759.165) (-3486.322,-2060.090) 1485.79
43    -2418.86550 326.12438 -3837.53288 -2815.54469 -407.95445 -2517.20430     (-2191.080,-2489.420) (-326.124,-734.079) (-3511.408,-2092.741) 1540.63
44    -2401.34353 275.95140 -3812.44639 -2790.45820 -433.04095 -2484.55328     (-2208.602,-2514.507) (-275.951,-708.992) (-3536.495,-2125.392) 1597.2
45    -2383.82156 225.77842 -3787.35990 -2765.37171 -458.12744 -2451.90227     (-2226.124,-2539.593) (-225.778,-683.906) (-3561.581,-2158.043) 1655.33
46    -2366.29960 175.60544 -3762.27341 -2740.28522 -483.21393 -2419.25126     (-2243.646,-2564.680) (-175.605,-658.819) (-3586.668,-2190.694) 1714.86
47    -2348.77763 125.43246 -3737.18691 -2715.19873 -508.30042 -2386.60024     (-2261.168,-2589.766) (-125.432,-633.733) (-3611.754,-2223.345) 1775.65
48    -2331.25566  75.25947 -3712.10042 -2690.11224 -533.38691 -2353.94923     (-2278.690,-2614.853) (-75.259,-608.646) (-3636.841,-2255.996) 1837.57
49    -2313.73369  25.08649 -3687.01393 -2665.02574 -558.47340 -2321.29821     (-2296.212,-2639.939) (-25.086,-583.560) (-3661.927,-2288.647) 1900.51
50    -2296.21172 -25.08649 -3661.92744 -2639.93925 -583.55989 -2288.64720     (-2296.212,-2639.939) (-25.086,-583.560) (-3661.927,-2288.647) 1900.51
51    -2278.68976 -75.25947 -3636.84095 -2614.85276 -608.64638 -2255.99619     (-2278.690,-2614.853) (-75.259,-608.646) (-3636.841,-2255.996) 1837.57
52    -2261.16779 -125.43246 -3611.75446 -2589.76627 -633.73287 -2223.34517     (-2261.168,-2589.766) (-125.432,-633.733) (-3611.754,-2223.345) 1775.65
53    -2243.64582 -175.60544 -3586.66797 -2564.67978 -658.81937 -2190.69416     (-2243.646,-2564.680) (-175.605,-658.819) (-3586.668,-2190.694) 1714.86
54    -2226.12385 -225.77842 -3561.58148 -2539.59329 -683.90586 -2158.04314     (-2226.124,-2539.593) (-225.778,-683.906) (-3561.581,-2158.043) 1655.33
55    -2208.60188 -275.95140 -3536.49499 -2514.50680 -708.99235 -2125.39213     (-2208.602,-2514.507) (-275.951,-708.992) (-3536.495,-2125.392) 1597.2
56    -2191.07992 -326.12438 -3511.40849 -2489.42031 -734.07884 -2092.74112     (-2191.080,-2489.420) (-326.124,-734.079) (-3511.408,-2092.741) 1540.63
57    -2173.55795 -376.29737 -3486.32200 -2464.33382 -759.16533 -2060.09010     (-2173.558,-2464.334) (-376.297,-759.165) (-3486.322,-2060.090) 1485.79
58    -2156.03598 -426.47035 -3461.23551 -2439.24732 -784.25182 -2027.43909     (-2156.036,-2439.247) (-426.470,-784.252) (-3461.236,-2027.439) 1432.89
59    -2138.51401 -476.64333 -3436.14902 -2414.16083 -809.33831 -1994.78807     (-2138.514,-2414.161) (-476.643,-809.338) (-3436.149,-1994.788) 1382.15
60    -2120.99204 -526.81631 -3411.06253 -2389.07434 -834.42480 -1962.13706     (-2120.992,-2389.074) (-526.816,-834.425) (-3411.063,-1962.137) 1333.81
61    -2103.47007 -576.98929 -3385.97604 -2363.98785 -859.51129 -1929.48604     (-2103.470,-2363.988) (-576.989,-859.511) (-3385.976,-1929.486) 1288.15
62    -2085.94811 -627.16228 -3360.88955 -2338.90136 -884.59778 -1896.83503     (-2085.948,-2338.901) (-627.162,-884.598) (-3360.890,-1896.835) 1245.46
63    -2068.42614 -677.33526 -3335.80306 -2313.81487 -909.68428 -1864.18402     (-2068.426,-2313.815) (-677.335,-909.684) (-3335.803,-1864.184) 1206.05
64    -2050.90417 -727.50824 -3310.71657 -2288.72838 -934.77077 -1831.53300     (-2050.904,-2288.728) (-727.508,-934.771) (-3310.717,-1831.533) 1170.25
65    -2033.38220 -777.68122 -3285.63008 -2263.64189 -959.85726 -1798.88199     (-2033.382,-2263.642) (-777.681,-959.857) (-3285.630,-1798.882) 1138.42
66    -2015.86023 -827.85421 -3260.54358 -2238.55540 -984.94375 -1766.23097     (-2015.860,-2238.555) (-827.854,-984.944) (-3260.544,-1766.231) 1110.88
67    -1998.33827 -878.02719 -3235.45709 -2213.46890 -1010.03024 -1733.57996     (-1998.338,-2213.469) (-878.027,-1010.030) (-3235.457,-1733.580) 1087.97
68    -1980.81630 -928.20017 -3210.37060 -2188.38241 -1035.11673 -1700.92895     (-1980.816,-2188.382) (-928.200,-1035.117) (-3210.371,-1700.929) 1069.97
69    -1963.29433 -978.37315 -3185.28411 -2163.29592 -1060.20322 -1668.27793     (-1963.294,-2163.296) (-978.373,-1060.203) (-3185.284,-1668.278) 1057.15
70    -1945.77236 -1028.54613 -3160.19762 -2138.20943 -1085.28971 -1635.62692     (-1945.772,-2138.209) (-1028.546,-1085.290) (-3160.198,-1635.627) 1049.69
71    -1928.25039 -1078.71912 -3135.11113 -2113.12294 -1110.37620 -1602.97590     (-1928.250,-2113.123) (-1078.719,-1110.376) (-3135.111,-1602.976) 1047.71
72    -1910.72843 -1128.89210 -3110.02464 -2088.03645 -1135.46270 -1570.32489     (-1910.728,-2088.036) (-1128.892,-1135.463) (-3110.025,-1570.325) 1051.24
73    -1893.20646 -1179.06508 -3084.93815 -2062.94996 -1160.54919 -1537.67388     (-1893.206,-2062.950) (-1179.065,-1160.549) (-3084.938,-1537.674) 1060.21
74    -1875.68449 -1229.23806 -3059.85166 -2037.86347 -1185.63568 -1505.02286     (-1875.684,-2037.863) (-1229.238,-1185.636) (-3059.852,-1505.023) 1074.51
75    -1858.16252 -1279.41105 -3034.76516 -2012.77698 -1210.72217 -1472.37185     (-1858.163,-2012.777) (-1279.411,-1210.722) (-3034.765,-1472.372) 1093.91
76    -1840.64055 -1329.58403 -3009.67867 -1987.69048 -1235.80866 -1439.72083     (-1840.641,-1987.690) (-1329.584,-1235.809) (-3009.679,-1439.721) 1091.26
77    -1823.11859 -1379.75701 -2984.59218 -1962.60399 -1260.89515 -1407.06982     (-1823.119,-1962.604) (-1379.757,-1260.895) (-2984.592,-1407.070) 1060.32
78    -1805.59662 -1429.92999 -2959.50569 -1937.51750 -1285.98164 -1374.41880     (-1805.597,-1937.518) (-1429.930,-1285.982) (-2959.506,-1374.419) 1034.05
79    -1788.07465 -1480.10297 -2934.41920 -1912.43101 -1311.06813 -1341.76779     (-1788.075,-1912.431) (-1480.103,-1311.068) (-2934.419,-1341.768) 1012.82
80    -1770.55268 -1530.27596 -2909.33271 -1887.34452 -1336.15462 -1309.11678     (-1770.553,-1887.345) (-1530.276,-1336.155) (-2909.333,-1309.117) 996.947
81    -1753.03071 -1580.44894 -2884.24622 -1862.25803 -1361.24112 -1276.46576     (-1753.031,-1862.258) (-1580.449,-1361.241) (-2884.246,-1276.466) 986.691
82    -1735.50875 -1630.62192 -2859.15973 -1837.17154 -1386.32761 -1243.81475     (-1735.509,-1837.172) (-1630.622,-1386.328) (-2859.160,-1243.815) 982.227
83    -1717.98678 -1680.79490 -2834.07324 -1812.08505 -1411.41410 -1211.16373     (-1717.987,-1812.085) (-1680.795,-1411.414) (-2834.073,-1211.164) 983.635
84    -1700.46481 -1730.96788 -2808.98674 -1786.99856 -1436.50059 -1178.51272     (-1700.465,-1786.999) (-1730.968,-1436.501) (-2808.987,-1178.513) 978.433
85    -1682.94284 -1781.14087 -2783.90025 -1761.91207 -1461.58708 -1145.86171     (-1682.943,-1761.912) (-1781.141,-1461.587) (-2783.900,-1145.862) 963.729
86    -1665.42087 -1831.31385 -2758.81376 -1736.82557 -1486.67357 -1113.21069     (-1665.421,-1736.826) (-1831.314,-1486.674) (-2758.814,-1113.211) 954.868
87    -1647.89891 -1881.48683 -2733.72727 -1711.73908 -1511.76006 -1080.55968     (-1647.899,-1711.739) (-1881.487,-1511.760) (-2733.727,-1080.560) 912.192
88    -1630.37694 -1931.65981 -2708.64078 -1686.65259 -1536.84655 -1047.90866     (-1630.377,-1686.653) (-1931.660,-1536.847) (-2708.641,-1047.909) 836.176
89    -1612.85497 -1981.83280 -2683.55429 -1661.56610 -1561.93304 -1015.25765     (-1612.855,-1661.566) (-1981.833,-1561.933) (-2683.554,-1015.258) 760.16
90    -1595.33300 -2032.00578 -2658.46780 -1636.47961 -1587.01954 -982.60664     (-1595.333,-1636.480) (-2032.006,-1587.020) (-2658.468,-982.607) 684.144
91    -1577.81103 -2082.17876 -2633.38131 -1611.39312 -1612.10603 -949.95562     (-1577.811,-1611.393) (-2082.179,-1612.106) (-2633.381,-949.956) 608.128
92    -1560.28907 -2132.35174 -2608.29482 -1586.30663 -1637.19252 -917.30461     (-1560.289,-1586.307) (-2132.352,-1637.193) (-2608.295,-917.305) 532.112
93    -1542.76710 -2182.52472 -2583.20832 -1561.22014 -1662.27901 -884.65359     (-1542.767,-1561.220) (-2182.525,-1662.279) (-2583.208,-884.654) 456.096
94    -1525.24513 -2232.69771 -2558.12183 -1536.13365 -1687.36550 -852.00258     (-1525.245,-1536.134) (-2232.698,-1687.365) (-2558.122,-852.003) 380.08
95    -1507.72316 -2282.87069 -2533.03534 -1511.04715 -1712.45199 -819.35156     (-1507.723,-1511.047) (-2282.871,-1712.452) (-2533.035,-819.352) 304.064
96    -1490.20119 -2333.04367 -2507.94885 -1485.96066 -1737.53848 -786.70055     (-1490.201,-1485.961) (-2333.044,-1737.538) (-2507.949,-786.701) 228.048
97    -1472.67923 -2383.21665 -2482.86236 -1460.87417 -1762.62497 -754.04954     (-1472.679,-1460.874) (-2383.217,-1762.625) (-2482.862,-754.050) 152.032
98    -1455.15726 -2433.38963 -2457.77587 -1435.78768 -1787.71146 -721.39852     (-1455.157,-1435.788) (-2433.390,-1787.711) (-2457.776,-721.399) 76.016
99    -1437.63529 -2483.56262 -2432.68938 -1410.70119 -1812.79795 -688.74751     (-1437.635,-1410.701) (-2483.563,-1812.798) (-2432.689,-688.748) 0
