Fol_2018-05-14.13_06_30.61_60.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -9.36674  16.50465 -64.11905 -12.76784 -21.06675 -36.06967     (-40.141,-7.138) (-16.505,-15.822) (-5.289,-3.737) 24.9237  26.5173  
1     -9.39755  16.47161 -64.06016 -12.76221 -21.06150 -36.03730     (-40.170,-7.074) (-16.472,-15.966) (-5.418,-3.709) 24.9237  26.5173  
2     -9.42835  16.43856 -64.00127 -12.75657 -21.05625 -36.00494     (-40.199,-7.010) (-16.439,-16.110) (-5.546,-3.682) 24.9237  26.5173  
3     -9.45916  16.40552 -63.94238 -12.75094 -21.05100 -35.97257     (-40.228,-6.946) (-16.406,-16.255) (-5.674,-3.655) 24.9237  26.5173  
4     -9.48996  16.37248 -63.88349 -12.74530 -21.04575 -35.94021     (-40.257,-6.883) (-16.372,-16.399) (-5.803,-3.627) 24.9237  26.5173  
5     -9.52077  16.33944 -63.82460 -12.73967 -21.04050 -35.90784     (-40.286,-6.819) (-16.339,-16.543) (-5.931,-3.600) 24.9237  26.5173  
6     -9.55157  16.30639 -63.76571 -12.73403 -21.03525 -35.87548     (-40.315,-6.755) (-16.306,-16.687) (-6.059,-3.572) 24.9237  26.5173  
7     -9.58237  16.27335 -63.70683 -12.72839 -21.03000 -35.84311     (-40.344,-6.691) (-16.273,-16.831) (-6.188,-3.545) 24.9237  26.5173  
8     -9.61318  16.24031 -63.64794 -12.72276 -21.02475 -35.81075     (-40.373,-6.627) (-16.240,-16.976) (-6.316,-3.518) 24.9237  26.5173  
9     -9.64398  16.20727 -63.58905 -12.71712 -21.01950 -35.77838     (-40.401,-6.563) (-16.207,-17.120) (-6.445,-3.490) 24.9237  26.5173  
10     -9.67479  16.17422 -63.53016 -12.71149 -21.01425 -35.74602     (-40.430,-6.499) (-16.174,-17.264) (-6.573,-3.463) 24.9237  26.5173  
11     -9.70559  16.14118 -63.47127 -12.70585 -21.00900 -35.71365     (-40.459,-6.436) (-16.141,-17.408) (-6.701,-3.435) 24.9237  26.5173  
12     -9.73640  16.10814 -63.41238 -12.70022 -21.00375 -35.68129     (-40.488,-6.372) (-16.108,-17.553) (-6.830,-3.408) 24.9237  26.5173  
13     -9.76720  16.07510 -63.35349 -12.69458 -20.99850 -35.64892     (-40.517,-6.308) (-16.075,-17.697) (-6.958,-3.381) 24.9237  26.5173  
