Fol_2018-05-05.11_59_47.16_15.txt     Output is probe cell, reduced cell, NCDist distance between
31     -4.42335  13.75402  -9.37004 -23.32999  -4.89425 -23.72601     (-4.423,-0.245) (-0.641,-9.318) (-4.947,-9.331) 10.0437
32     -4.37305  13.53379  -9.23508 -23.00719  -4.84086 -23.46198     (-4.373,-0.313) (-0.767,-9.214) (-4.862,-9.161) 9.83216
33     -4.32274  13.31356  -9.10013 -22.68439  -4.78747 -23.19795     (-4.323,-0.380) (-0.894,-9.110) (-4.777,-8.991) 9.6232
34     -4.27243  13.09332  -8.96517 -22.36159  -4.73408 -22.93392     (-4.272,-0.447) (-1.020,-9.007) (-4.693,-8.821) 9.41701
35     -4.22213  12.87309  -8.83021 -22.03878  -4.68069 -22.66989     (-4.222,-0.515) (-1.146,-8.903) (-4.608,-8.651) 9.21378
36     -4.17182  12.65285  -8.69526 -21.71598  -4.62730 -22.40586     (-4.172,-0.582) (-1.272,-8.799) (-4.523,-8.481) 9.0137
37     -4.12151  12.43262  -8.56030 -21.39318  -4.57391 -22.14183     (-4.122,-0.649) (-1.398,-8.695) (-4.439,-8.311) 8.817
38     -4.07120  12.21239  -8.42535 -21.07038  -4.52052 -21.87780     (-4.071,-0.717) (-1.524,-8.592) (-4.354,-8.141) 8.62391
39     -4.02090  11.99215  -8.29039 -20.74758  -4.46713 -21.61376     (-4.021,-0.784) (-1.650,-8.488) (-4.269,-7.971) 8.42952
40     -3.97059  11.77192  -8.15543 -20.42478  -4.41374 -21.34973     (-3.971,-0.852) (-1.776,-8.384) (-4.185,-7.801) 8.23657
41     -3.92028  11.55168  -8.02048 -20.10197  -4.36035 -21.08570     (-3.920,-0.919) (-1.903,-8.281) (-4.100,-7.631) 8.04766
42     -3.86998  11.33145  -7.88552 -19.77917  -4.30696 -20.82167     (-3.870,-0.986) (-2.029,-8.177) (-4.016,-7.461) 7.86308
43     -3.81967  11.11122  -7.75057 -19.45637  -4.25357 -20.55764     (-3.820,-1.054) (-2.155,-8.073) (-3.931,-7.292) 7.68316
44     -3.76936  10.89098  -7.61561 -19.13357  -4.20018 -20.29361     (-3.769,-1.121) (-2.281,-7.970) (-3.846,-7.122) 7.50821
45     -3.71906  10.67075  -7.48065 -18.81077  -4.14679 -20.02958     (-3.719,-1.188) (-2.407,-7.866) (-3.762,-6.952) 7.33861
46     -3.66875  10.45051  -7.34570 -18.48796  -4.09341 -19.76555     (-3.669,-1.256) (-2.533,-7.762) (-3.677,-6.782) 7.17472
47     -3.61844  10.23028  -7.21074 -18.16516  -4.04002 -19.50152     (-3.618,-1.323) (-2.659,-7.658) (-3.592,-6.612) 7.01652
48     -3.56813  10.01005  -7.07579 -17.84236  -3.98663 -19.23748     (-3.568,-1.390) (-2.786,-7.555) (-3.508,-6.442) 6.8647
49     -3.51783   9.78981  -6.94083 -17.51956  -3.93324 -18.97345     (-3.518,-1.458) (-2.912,-7.451) (-3.423,-6.272) 6.71984
50     -3.46752   9.56958  -6.80587 -17.19676  -3.87985 -18.70942     (-3.468,-1.525) (-3.038,-7.347) (-3.338,-6.102) 6.58239
51     -3.41721   9.34934  -6.67092 -16.87396  -3.82646 -18.44539     (-3.417,-1.592) (-3.164,-7.244) (-3.254,-5.932) 6.45283
52     -3.36691   9.12911  -6.53596 -16.55115  -3.77307 -18.18136     (-3.367,-1.660) (-3.290,-7.140) (-3.169,-5.762) 6.33165
53     -3.31660   8.90888  -6.40101 -16.22835  -3.71968 -17.91733     (-3.317,-1.727) (-3.416,-7.036) (-3.084,-5.592) 6.20031
54     -3.26629   8.68864  -6.26605 -15.90555  -3.66629 -17.65330     (-3.266,-1.795) (-3.542,-6.933) (-3.000,-5.422) 6.06259
55     -3.21598   8.46841  -6.13109 -15.58275  -3.61290 -17.38927     (-3.216,-1.862) (-3.668,-6.829) (-2.915,-5.252) 5.93344
56     -3.16568   8.24817  -5.99614 -15.25995  -3.55951 -17.12524     (-3.166,-1.929) (-3.795,-6.725) (-2.830,-5.082) 5.81342
57     -3.11537   8.02794  -5.86118 -14.93715  -3.50612 -16.86120     (-3.115,-1.997) (-3.921,-6.621) (-2.746,-4.913) 5.70313
58     -3.06506   7.80771  -5.72623 -14.61434  -3.45273 -16.59717     (-3.065,-2.064) (-4.047,-6.518) (-2.661,-4.743) 5.60312
59     -3.01476   7.58747  -5.59127 -14.29154  -3.39934 -16.33314     (-3.015,-2.131) (-4.173,-6.414) (-2.577,-4.573) 5.51397
60     -2.96445   7.36724  -5.45631 -13.96874  -3.34595 -16.06911     (-2.964,-2.199) (-4.299,-6.310) (-2.492,-4.403) 5.4362
61     -2.91414   7.14700  -5.32136 -13.64594  -3.29256 -15.80508     (-2.914,-2.266) (-4.425,-6.207) (-2.407,-4.233) 5.37031
62     -2.86384   6.92677  -5.18640 -13.32314  -3.23917 -15.54105     (-2.864,-2.333) (-4.551,-6.103) (-2.323,-4.063) 5.31674
63     -2.81353   6.70654  -5.05144 -13.00033  -3.18578 -15.27702     (-2.814,-2.401) (-4.677,-5.999) (-2.238,-3.893) 5.27586
64     -2.76322   6.48630  -4.91649 -12.67753  -3.13239 -15.01299     (-2.763,-2.468) (-4.804,-5.896) (-2.153,-3.723) 5.24798
65     -2.71291   6.26607  -4.78153 -12.35473  -3.07900 -14.74896     (-2.713,-2.536) (-4.930,-5.792) (-2.069,-3.553) 5.2333
66     -2.66261   6.04583  -4.64658 -12.03193  -3.02561 -14.48492     (-2.663,-2.603) (-5.056,-5.688) (-1.984,-3.383) 5.23192
67     -2.61230   5.82560  -4.51162 -11.70913  -2.97222 -14.22089     (-2.612,-2.670) (-5.182,-5.585) (-1.899,-3.213) 5.24387
68     -2.56199   5.60537  -4.37666 -11.38633  -2.91884 -13.95686     (-2.562,-2.738) (-5.308,-5.481) (-1.815,-3.043) 5.26906
69     -2.51169   5.38513  -4.24171 -11.06352  -2.86545 -13.69283     (-2.512,-2.805) (-5.434,-5.377) (-1.730,-2.873) 5.30473
70     -2.46138   5.16490  -4.10675 -10.74072  -2.81206 -13.42880     (-2.461,-2.872) (-5.560,-5.273) (-1.645,-2.704) 5.18223
71     -2.41107   4.94466  -3.97180 -10.41792  -2.75867 -13.16477     (-2.411,-2.940) (-5.687,-5.170) (-1.561,-2.534) 5.07054
72     -2.36076   4.72443  -3.83684 -10.09512  -2.70528 -12.90074     (-2.361,-3.007) (-5.813,-5.066) (-1.476,-2.364) 4.97039
73     -2.31046   4.50420  -3.70188  -9.77232  -2.65189 -12.63671     (-2.310,-3.074) (-5.939,-4.962) (-1.391,-2.194) 4.88248
74     -2.26015   4.28396  -3.56693  -9.44952  -2.59850 -12.37268     (-2.260,-3.142) (-6.065,-4.859) (-1.307,-2.024) 4.80751
75     -2.20984   4.06373  -3.43197  -9.12671  -2.54511 -12.10864     (-2.210,-3.209) (-6.191,-4.755) (-1.222,-1.854) 4.74607
76     -2.15954   3.84349  -3.29702  -8.80391  -2.49172 -11.84461     (-2.160,-3.276) (-6.317,-4.651) (-1.137,-1.684) 4.69869
77     -2.10923   3.62326  -3.16206  -8.48111  -2.43833 -11.58058     (-2.109,-3.344) (-6.443,-4.548) (-1.053,-1.514) 4.66581
78     -2.05892   3.40303  -3.02710  -8.15831  -2.38494 -11.31655     (-2.059,-3.411) (-6.569,-4.444) (-0.968,-1.344) 4.64773
79     -2.00861   3.18279  -2.89215  -7.83551  -2.33155 -11.05252     (-2.009,-3.479) (-6.696,-4.340) (-0.884,-1.174) 4.64463
80     -1.95831   2.96256  -2.75719  -7.51270  -2.27816 -10.78849     (-1.958,-3.546) (-6.822,-4.236) (-0.799,-1.004) 4.59281
81     -1.90800   2.74232  -2.62224  -7.18990  -2.22477 -10.52446     (-1.908,-3.613) (-6.948,-4.133) (-0.714,-0.834) 4.55573
82     -1.85769   2.52209  -2.48728  -6.86710  -2.17138 -10.26043     (-1.858,-3.681) (-7.074,-4.029) (-0.630,-0.664) 4.53376
83     -1.80739   2.30186  -2.35232  -6.54430  -2.11799  -9.99640     (-1.807,-3.748) (-7.200,-3.925) (-0.545,-0.494) 4.52713
84     -1.75708   2.08162  -2.21737  -6.22150  -2.06460  -9.73236     (-1.757,-3.815) (-7.326,-3.822) (-0.460,-0.325) 4.53589
85     -1.70677   1.86139  -2.08241  -5.89870  -2.01121  -9.46833     (-1.707,-3.883) (-7.452,-3.718) (-0.376,-0.155) 4.55996
86     -1.65647   1.64115  -1.94746  -5.57589  -1.95782  -9.20430     (-7.563,-3.935) (-1.641,-3.599) (-0.306,-0.015) 4.556
87     -1.60616   1.42092  -1.81250  -5.25309  -1.90443  -8.94027     (-7.519,-3.832) (-1.421,-3.325) (-0.392,-0.185) 4.25538
88     -1.55585   1.20069  -1.67754  -4.93029  -1.85104  -8.67624     (-7.476,-3.730) (-1.201,-3.052) (-0.477,-0.355) 3.97533
89     -1.50554   0.98045  -1.54259  -4.60749  -1.79766  -8.41221     (-7.432,-3.627) (-0.980,-2.778) (-0.562,-0.525) 3.72051
90     -1.45524   0.76022  -1.40763  -4.28469  -1.74427  -8.14818     (-7.388,-3.524) (-0.760,-2.504) (-0.647,-0.695) 3.49643
91     -1.40493   0.53998  -1.27267  -3.96189  -1.69088  -7.88415     (-7.344,-3.422) (-0.540,-2.231) (-0.733,-0.865) 3.22128
92     -1.35462   0.31975  -1.13772  -3.63908  -1.63749  -7.62012     (-7.300,-3.319) (-0.320,-1.957) (-0.818,-1.035) 2.95871
93     -1.30432   0.09952  -1.00276  -3.31628  -1.58410  -7.35608     (-7.257,-3.217) (-0.100,-1.684) (-0.903,-1.205) 2.73409
94     -1.25401  -0.12072  -0.86781  -2.99348  -1.53071  -7.09205     (-1.254,-2.993) (-0.121,-1.531) (-0.868,-7.092) 2.37759
95     -1.20370  -0.34095  -0.73285  -2.67068  -1.47732  -6.82802     (-1.204,-2.671) (-0.341,-1.477) (-0.733,-6.828) 1.88615
96     -1.15339  -0.56119  -0.59789  -2.34788  -1.42393  -6.56399     (-1.153,-2.348) (-0.561,-1.424) (-0.598,-6.564) 1.39793
97     -1.10309  -0.78142  -0.46294  -2.02507  -1.37054  -6.29996     (-1.103,-2.025) (-0.781,-1.371) (-0.463,-6.300) 0.918088
98     -1.05278  -1.00165  -0.32798  -1.70227  -1.31715  -6.03593     (-1.053,-1.702) (-1.002,-1.317) (-0.328,-6.036) 0.472837
99     -1.00247  -1.22189  -0.19303  -1.37947  -1.26376  -5.77190     (-1.002,-1.379) (-1.222,-1.264) (-0.193,-5.772) 0
