PointDistanceFollower   Mar 12 2020   mode =  LINE3 
Fol_.11_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  51   CS6Dist 2   LMDist  450
PointDistanceFollower  Mar 12 2020  mode = LINE3
Fol_.11_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -24.92390  -7.33582 -28.48806 -29.00763  19.14664 -10.66830     (-18.004,-1.383) (-0.863,-10.668) (-14.256,-8.478)      0  0  0  
1    -24.85648  -7.18914 -28.49062 -29.06313  19.11143 -10.58562     (-17.775,-1.426) (-0.853,-10.586) (-14.271,-8.526)      0.252757  0.252757  0.252757  
2    -24.78907  -7.04247 -28.49318 -29.11862  19.07623 -10.50295     (-17.545,-1.469) (-0.844,-10.503) (-14.286,-8.573)      0.505514  0.505514  0.505514  
3    -24.72165  -6.89580 -28.49574 -29.17412  19.04102 -10.42027     (-17.316,-1.512) (-0.834,-10.420) (-14.301,-8.621)      0.75827  0.75827  0.75827  
4    -24.65424  -6.74912 -28.49830 -29.22961  19.00581 -10.33760     (-17.087,-1.556) (-0.824,-10.338) (-14.317,-8.668)      1.01103  1.01103  1.01103  
5    -24.58682  -6.60245 -28.50087 -29.28511  18.97061 -10.25492     (-16.857,-1.599) (-0.815,-10.255) (-14.332,-8.716)      1.26378  1.26378  1.26378  
6    -24.51941  -6.45578 -28.50343 -29.34060  18.93540 -10.17224     (-16.628,-1.642) (-0.805,-10.172) (-14.347,-8.763)      1.51654  1.51654  1.51654  
7    -24.45199  -6.30910 -28.50599 -29.39610  18.90019 -10.08957     (-16.399,-1.685) (-0.795,-10.090) (-14.362,-8.811)      1.7693  1.7693  1.7693  
8    -24.38458  -6.16243 -28.50855 -29.45160  18.86499 -10.00689     (-16.169,-1.729) (-0.785,-10.007) (-14.378,-8.858)      2.02205  2.02205  2.02205  
9    -24.31716  -6.01575 -28.51111 -29.50709  18.82978  -9.92422     (-15.940,-1.772) (-0.776,-9.924) (-14.393,-8.906)      2.27481  2.27481  2.27481  
10    -24.24975  -5.86908 -28.51368 -29.56259  18.79457  -9.84154     (-15.711,-1.815) (-0.766,-9.842) (-14.408,-8.953)      2.52757  2.52757  2.52757  
11    -24.18233  -5.72241 -28.51624 -29.61808  18.75937  -9.75886     (-15.481,-1.858) (-0.756,-9.759) (-14.423,-9.001)      2.78032  2.78032  2.78032  
12    -24.11492  -5.57573 -28.51880 -29.67358  18.72416  -9.67619     (-15.252,-1.901) (-0.747,-9.676) (-14.439,-9.048)      3.03308  3.03308  3.03308  
13    -24.04750  -5.42906 -28.52136 -29.72907  18.68896  -9.59351     (-15.023,-1.945) (-0.737,-9.594) (-14.454,-9.095)      3.28584  3.28584  3.28584  
14    -23.98009  -5.28239 -28.52392 -29.78457  18.65375  -9.51083     (-14.793,-1.988) (-0.727,-9.511) (-14.469,-9.143)      3.5386  3.5386  3.5386  
15    -23.91267  -5.13571 -28.52648 -29.84007  18.61854  -9.42816     (-14.564,-2.031) (-0.718,-9.428) (-14.485,-9.190)      3.79135  3.79135  3.79135  
16    -23.84526  -4.98904 -28.52905 -29.89556  18.58334  -9.34548     (-14.335,-2.074) (-0.708,-9.345) (-14.500,-9.238)      4.04411  4.04411  4.04411  
17    -23.77785  -4.84237 -28.53161 -29.95106  18.54813  -9.26281     (-14.105,-2.118) (-0.698,-9.263) (-14.515,-9.285)      4.29687  4.29687  4.29687  
18    -23.71043  -4.69569 -28.53417 -30.00655  18.51292  -9.18013     (-13.876,-2.161) (-0.688,-9.180) (-14.530,-9.333)      4.54962  4.54962  4.54962  
19    -23.64302  -4.54902 -28.53673 -30.06205  18.47772  -9.09745     (-13.646,-2.204) (-0.679,-9.097) (-14.546,-9.380)      4.80238  4.80238  4.80238  
20    -23.57560  -4.40235 -28.53929 -30.11754  18.44251  -9.01478     (-13.417,-2.247) (-0.669,-9.015) (-14.561,-9.428)      5.05514  5.05514  5.05514  
21    -23.50819  -4.25567 -28.54186 -30.17304  18.40730  -8.93210     (-13.188,-2.291) (-0.659,-8.932) (-14.576,-9.475)      5.30789  5.30789  5.30789  
22    -23.44077  -4.10900 -28.54442 -30.22853  18.37210  -8.84943     (-12.958,-2.334) (-0.650,-8.849) (-14.591,-9.523)      5.56065  5.56065  5.56065  
23    -23.37336  -3.96233 -28.54698 -30.28403  18.33689  -8.76675     (-12.729,-2.377) (-0.640,-8.767) (-14.607,-9.570)      5.81341  5.81341  5.81341  
24    -23.30594  -3.81565 -28.54954 -30.33953  18.30168  -8.68407     (-12.500,-2.420) (-0.630,-8.684) (-14.622,-9.618)      6.06616  6.06616  6.06616  
25    -23.23853  -3.66898 -28.55210 -30.39502  18.26648  -8.60140     (-12.270,-2.463) (-0.621,-8.601) (-14.637,-9.665)      6.31892  6.31892  6.31892  
