Fol_2018-05-09.10_12_33.1_10.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
59    -24.69052 -16.99723 -50.53340  -1.11234   0.48365 -11.61923     (-50.050,-0.629) (-17.481,-0.484) (-24.207,-11.136) 19.1907  29.3071  27.7512  22.4502  
60    -24.97834 -16.64323 -50.53340  -1.14543   0.45056 -11.55305     (-50.083,-0.695) (-17.094,-0.451) (-24.528,-11.102) 18.6817  28.5744  27.0262  21.9897  
61    -25.26616 -16.28923 -50.53340  -1.17852   0.41748 -11.48687     (-50.116,-0.761) (-16.707,-0.417) (-24.849,-11.069) 18.1728  27.8417  26.3019  21.5314  
62    -25.55398 -15.93523 -50.53340  -1.21161   0.38439 -11.42069     (-50.149,-0.827) (-16.320,-0.384) (-25.170,-11.036) 17.6639  27.109  25.5782  21.0756  
63    -25.84180 -15.58123 -50.53340  -1.24469   0.35130 -11.35452     (-50.182,-0.893) (-15.933,-0.351) (-25.491,-11.003) 17.1551  26.3763  24.8551  20.6223  
64    -26.12963 -15.22723 -50.53340  -1.27778   0.31821 -11.28834     (-50.215,-0.960) (-15.545,-0.318) (-25.811,-10.970) 16.6465  25.6437  24.1328  20.1717  
65    -26.41745 -14.87323 -50.53340  -1.31087   0.28512 -11.22216     (-50.248,-1.026) (-15.158,-0.285) (-26.132,-10.937) 16.1379  24.911  23.3865  19.7241  
66    -26.70527 -14.51924 -50.53340  -1.34396   0.25203 -11.15598     (-50.281,-1.092) (-14.771,-0.252) (-26.453,-10.904) 15.6295  24.1783  22.621  19.2795  
67    -26.99309 -14.16524 -50.53340  -1.37705   0.21894 -11.08981     (-50.314,-1.158) (-14.384,-0.219) (-26.774,-10.871) 15.1211  23.4456  21.8558  18.8383  
68    -27.28091 -13.81124 -50.53340  -1.41014   0.18585 -11.02363     (-50.348,-1.224) (-13.997,-0.186) (-27.095,-10.838) 14.613  22.713  21.091  18.4007  
69    -27.56873 -13.45724 -50.53340  -1.44323   0.15277 -10.95745     (-50.381,-1.290) (-13.610,-0.153) (-27.416,-10.805) 14.1049  21.9803  20.3265  17.9669  
70    -27.85656 -13.10324 -50.53340  -1.47632   0.11968 -10.89127     (-50.414,-1.357) (-13.223,-0.120) (-27.737,-10.772) 13.5971  21.2476  19.5624  17.5373  
71    -28.14438 -12.74924 -50.53340  -1.50940   0.08659 -10.82510     (-50.447,-1.423) (-12.836,-0.087) (-28.058,-10.739) 13.0895  20.5149  18.7988  17.1121  
72    -28.43220 -12.39524 -50.53340  -1.54249   0.05350 -10.75892     (-50.480,-1.489) (-12.449,-0.053) (-28.379,-10.705) 12.5821  19.7823  18.0356  16.6916  
73    -28.72002 -12.04124 -50.53340  -1.57558   0.02041 -10.69274     (-50.513,-1.555) (-12.062,-0.020) (-28.700,-10.672) 12.0749  19.0496  17.2731  16.2763  
74    -29.00784 -11.68724 -50.53340  -1.60867  -0.01268 -10.62656     (-29.008,-1.609) (-11.687,-0.013) (-50.533,-10.627) 11.5846  18.3169  16.5494  11.5846  
75    -29.29566 -11.33324 -50.53340  -1.64176  -0.04577 -10.56039     (-29.296,-1.642) (-11.333,-0.046) (-50.533,-10.560) 11.1212  17.5842  15.8874  11.1212  
76    -29.58349 -10.97924 -50.53340  -1.67485  -0.07886 -10.49421     (-29.583,-1.675) (-10.979,-0.079) (-50.533,-10.494) 10.6579  16.8516  15.2254  10.6579  
77    -29.87131 -10.62525 -50.53340  -1.70794  -0.11194 -10.42803     (-29.871,-1.708) (-10.625,-0.112) (-50.533,-10.428) 10.1945  16.1189  14.5634  10.1945  
78    -30.15913 -10.27125 -50.53340  -1.74103  -0.14503 -10.36185     (-30.159,-1.741) (-10.271,-0.145) (-50.533,-10.362) 9.73109  15.3862  13.9015  9.73109  
79    -30.44695  -9.91725 -50.53340  -1.77411  -0.17812 -10.29568     (-30.447,-1.774) (-9.917,-0.178) (-50.533,-10.296) 9.2677  14.6535  13.2395  9.2677  
80    -30.73477  -9.56325 -50.53340  -1.80720  -0.21121 -10.22950     (-30.735,-1.807) (-9.563,-0.211) (-50.533,-10.229) 8.80432  13.9209  12.5775  8.80432  
81    -31.02259  -9.20925 -50.53340  -1.84029  -0.24430 -10.16332     (-31.023,-1.840) (-9.209,-0.244) (-50.533,-10.163) 8.34093  13.1882  11.9155  8.34093  
82    -31.31041  -8.85525 -50.53340  -1.87338  -0.27739 -10.09714     (-31.310,-1.873) (-8.855,-0.277) (-50.533,-10.097) 7.87755  12.4555  11.2536  7.87755  
83    -31.59824  -8.50125 -50.53340  -1.90647  -0.31048 -10.03097     (-31.598,-1.906) (-8.501,-0.310) (-50.533,-10.031) 7.41416  11.7228  10.5916  7.41416  
84    -31.88606  -8.14725 -50.53340  -1.93956  -0.34357  -9.96479     (-31.886,-1.940) (-8.147,-0.344) (-50.533,-9.965) 6.95078  10.9901  9.92962  6.95078  
85    -32.17388  -7.79325 -50.53340  -1.97265  -0.37665  -9.89861     (-32.174,-1.973) (-7.793,-0.377) (-50.533,-9.899) 6.48739  10.2575  9.26765  6.48739  
86    -32.46170  -7.43925 -50.53340  -2.00574  -0.40974  -9.83243     (-32.462,-2.006) (-7.439,-0.410) (-50.533,-9.832) 6.02401  9.52479  8.60567  6.02401  
87    -32.74952  -7.08525 -50.53340  -2.03882  -0.44283  -9.76626     (-32.750,-2.039) (-7.085,-0.443) (-50.533,-9.766) 5.56062  8.79212  7.9437  5.56062  
88    -33.03734  -6.73126 -50.53340  -2.07191  -0.47592  -9.70008     (-33.037,-2.072) (-6.731,-0.476) (-50.533,-9.700) 5.09724  8.05944  7.28172  5.09724  
89    -33.32517  -6.37726 -50.53340  -2.10500  -0.50901  -9.63390     (-33.325,-2.105) (-6.377,-0.509) (-50.533,-9.634) 4.63385  7.32676  6.61975  4.63385  
90    -33.61299  -6.02326 -50.53340  -2.13809  -0.54210  -9.56772     (-33.613,-2.138) (-6.023,-0.542) (-50.533,-9.568) 4.17047  6.59409  5.95777  4.17047  
91    -33.90081  -5.66926 -50.53340  -2.17118  -0.57519  -9.50155     (-33.901,-2.171) (-5.669,-0.575) (-50.533,-9.502) 3.70708  5.86141  5.2958  3.70708  
92    -34.18863  -5.31526 -50.53340  -2.20427  -0.60828  -9.43537     (-34.189,-2.204) (-5.315,-0.608) (-50.533,-9.435) 3.2437  5.12873  4.63382  3.2437  
93    -34.47645  -4.96126 -50.53340  -2.23736  -0.64136  -9.36919     (-34.476,-2.237) (-4.961,-0.641) (-50.533,-9.369) 2.78031  4.39606  3.97185  2.78031  
94    -34.76427  -4.60726 -50.53340  -2.27045  -0.67445  -9.30301     (-34.764,-2.270) (-4.607,-0.674) (-50.533,-9.303) 2.31693  3.66338  3.30987  2.31693  
95    -35.05210  -4.25326 -50.53340  -2.30353  -0.70754  -9.23684     (-35.052,-2.304) (-4.253,-0.708) (-50.533,-9.237) 1.85354  2.93071  2.6479  1.85354  
96    -35.33992  -3.89926 -50.53340  -2.33662  -0.74063  -9.17066     (-35.340,-2.337) (-3.899,-0.741) (-50.533,-9.171) 1.39016  2.19803  1.98592  1.39016  
97    -35.62774  -3.54526 -50.53340  -2.36971  -0.77372  -9.10448     (-35.628,-2.370) (-3.545,-0.774) (-50.533,-9.104) 0.92677  1.46535  1.32395  0.92677  
98    -35.91556  -3.19126 -50.53340  -2.40280  -0.80681  -9.03830     (-35.916,-2.403) (-3.191,-0.807) (-50.533,-9.038) 0.463385  0.732676  0.661975  0.463385  
99    -36.20338  -2.83726 -50.53340  -2.43589  -0.83990  -8.97213     (-36.203,-2.436) (-2.837,-0.840) (-50.533,-8.972) 0  3.41689e-14  2.6974e-06  0  
