PointDistanceFollower   Jun 14 2018   mode =  Single Point 
Fol_2018-06-14.11_42_28.93_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   15097   CS6Dist  56
PointDistanceFollower  Jun 14 2018  mode = Single Point
Fol_2018-06-14.11_42_28.93_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -33.36169 -30.33769  -2.88434 -10.63119  18.82223 -40.63870     (-1.486,-6.348) (-34.620,-1.398) (-14.539,-4.480)      0  0  
1    -33.32978 -30.34198  -2.89601 -10.62690  18.80198 -40.60251     (-1.518,-6.353) (-34.616,-1.378) (-14.528,-4.516)      0.0539511  0.0539511  
2    -33.29788 -30.34627  -2.90767 -10.62261  18.78174 -40.56631     (-1.550,-6.357) (-34.612,-1.358) (-14.516,-4.553)      0.107902  0.107902  
3    -33.26597 -30.35055  -2.91934 -10.61832  18.76150 -40.53012     (-1.582,-6.361) (-34.608,-1.338) (-14.504,-4.589)      0.161853  0.161853  
4    -33.23406 -30.35484  -2.93101 -10.61404  18.74126 -40.49392     (-1.614,-6.366) (-34.603,-1.317) (-14.493,-4.625)      0.215804  0.215804  
5    -33.20215 -30.35913  -2.94267 -10.60975  18.72102 -40.45773     (-1.645,-6.370) (-34.599,-1.297) (-14.481,-4.661)      0.269756  0.269756  
6    -33.17025 -30.36341  -2.95434 -10.60546  18.70078 -40.42153     (-1.677,-6.374) (-34.595,-1.277) (-14.469,-4.697)      0.323707  0.323707  
7    -33.13834 -30.36770  -2.96601 -10.60118  18.68054 -40.38534     (-1.709,-6.378) (-34.590,-1.257) (-14.458,-4.734)      0.377658  0.377658  
8    -33.10643 -30.37199  -2.97768 -10.59689  18.66030 -40.34915     (-1.741,-6.383) (-34.586,-1.236) (-14.446,-4.770)      0.431609  0.431609  
9    -33.07452 -30.37628  -2.98934 -10.59260  18.64006 -40.31295     (-1.773,-6.387) (-34.582,-1.216) (-14.434,-4.806)      0.48556  0.48556  
10    -33.04261 -30.38056  -3.00101 -10.58832  18.61982 -40.27676     (-1.805,-6.391) (-34.578,-1.196) (-14.423,-4.842)      0.539511  0.539511  
11    -33.01071 -30.38485  -3.01268 -10.58403  18.59958 -40.24056     (-1.837,-6.396) (-34.573,-1.176) (-14.411,-4.878)      0.593462  0.593462  
12    -32.97880 -30.38914  -3.02434 -10.57974  18.57934 -40.20437     (-1.869,-6.400) (-34.569,-1.156) (-14.399,-4.915)      0.647413  0.647413  
13    -32.94689 -30.39342  -3.03601 -10.57545  18.55909 -40.16817     (-1.901,-6.404) (-34.565,-1.135) (-14.388,-4.951)      0.701365  0.701365  
14    -32.91498 -30.39771  -3.04768 -10.57117  18.53885 -40.13198     (-1.933,-6.408) (-34.560,-1.115) (-14.376,-4.987)      0.755316  0.755316  
15    -32.88308 -30.40200  -3.05934 -10.56688  18.51861 -40.09578     (-1.965,-6.413) (-34.556,-1.095) (-14.364,-5.023)      0.809267  0.809267  
16    -32.85117 -30.40628  -3.07101 -10.56259  18.49837 -40.05959     (-1.996,-6.417) (-34.552,-1.075) (-14.353,-5.059)      0.863218  0.863218  
17    -32.81926 -30.41057  -3.08268 -10.55831  18.47813 -40.02339     (-2.028,-6.421) (-34.548,-1.054) (-14.341,-5.095)      0.917169  0.917169  
18    -32.78735 -30.41486  -3.09434 -10.55402  18.45789 -39.98720     (-2.060,-6.426) (-34.543,-1.034) (-14.329,-5.132)      0.97112  0.97112  
19    -32.75545 -30.41915  -3.10601 -10.54973  18.43765 -39.95100     (-2.092,-6.430) (-34.539,-1.014) (-14.318,-5.168)      1.02507  1.02507  
20    -32.72354 -30.42343  -3.11768 -10.54544  18.41741 -39.91481     (-2.124,-6.434) (-34.535,-0.994) (-14.306,-5.204)      1.07902  1.07902  
21    -32.69163 -30.42772  -3.12934 -10.54116  18.39717 -39.87861     (-2.156,-6.438) (-34.530,-0.973) (-14.294,-5.240)      1.13297  1.13297  
22    -32.65972 -30.43201  -3.14101 -10.53687  18.37693 -39.84242     (-2.188,-6.443) (-34.526,-0.953) (-14.283,-5.276)      1.18692  1.18692  
23    -32.62781 -30.43629  -3.15268 -10.53258  18.35669 -39.80622     (-2.220,-6.447) (-34.522,-0.933) (-14.271,-5.313)      1.24088  1.24088  
24    -32.59591 -30.44058  -3.16434 -10.52830  18.33644 -39.77003     (-2.252,-6.451) (-34.518,-0.913) (-14.259,-5.349)      1.29483  1.29483  
25    -32.56400 -30.44487  -3.17601 -10.52401  18.31620 -39.73384     (-2.284,-6.456) (-34.513,-0.892) (-14.248,-5.385)      1.34878  1.34878  
26    -32.53209 -30.44916  -3.18768 -10.51972  18.29596 -39.69764     (-2.316,-6.460) (-34.509,-0.872) (-14.236,-5.421)      1.40273  1.40273  
27    -32.50018 -30.45344  -3.19934 -10.51544  18.27572 -39.66145     (-2.347,-6.464) (-34.505,-0.852) (-14.224,-5.457)      1.45668  1.45668  
28    -32.46828 -30.45773  -3.21101 -10.51115  18.25548 -39.62525     (-2.379,-6.468) (-34.500,-0.832) (-14.213,-5.494)      1.51063  1.51063  
29    -32.43637 -30.46202  -3.22268 -10.50686  18.23524 -39.58906     (-2.411,-6.473) (-34.496,-0.811) (-14.201,-5.530)      1.56458  1.56458  
30    -32.40446 -30.46630  -3.23434 -10.50257  18.21500 -39.55286     (-2.443,-6.477) (-34.492,-0.791) (-14.189,-5.566)      1.61853  1.61853  
31    -32.37255 -30.47059  -3.24601 -10.49829  18.19476 -39.51667     (-2.475,-6.481) (-34.488,-0.771) (-14.178,-5.602)      1.67248  1.67248  
32    -32.34065 -30.47488  -3.25768 -10.49400  18.17452 -39.48047     (-2.507,-6.486) (-34.483,-0.751) (-14.166,-5.638)      1.72644  1.72644  
33    -32.30874 -30.47916  -3.26934 -10.48971  18.15428 -39.44428     (-2.539,-6.490) (-34.479,-0.730) (-14.154,-5.675)      1.78039  1.78039  
34    -32.27683 -30.48345  -3.28101 -10.48543  18.13404 -39.40808     (-2.571,-6.494) (-34.475,-0.710) (-14.143,-5.711)      1.83434  1.83434  
35    -32.24492 -30.48774  -3.29268 -10.48114  18.11379 -39.37189     (-2.603,-6.498) (-34.470,-0.690) (-14.131,-5.747)      1.88829  1.88829  
36    -32.21301 -30.49203  -3.30435 -10.47685  18.09355 -39.33569     (-2.635,-6.503) (-34.466,-0.670) (-14.119,-5.783)      1.94224  1.94224  
37    -32.18111 -30.49631  -3.31601 -10.47256  18.07331 -39.29950     (-2.667,-6.507) (-34.462,-0.650) (-14.108,-5.819)      1.99619  1.99619  
38    -32.14920 -30.50060  -3.32768 -10.46828  18.05307 -39.26330     (-2.698,-6.511) (-34.458,-0.629) (-14.096,-5.856)      2.05014  2.05014  
39    -32.11729 -30.50489  -3.33935 -10.46399  18.03283 -39.22711     (-2.730,-6.516) (-34.453,-0.609) (-14.084,-5.892)      2.10409  2.10409  
40    -32.08538 -30.50917  -3.35101 -10.45970  18.01259 -39.19091     (-2.762,-6.520) (-34.449,-0.589) (-14.073,-5.928)      2.15804  2.15804  
41    -32.05348 -30.51346  -3.36268 -10.45542  17.99235 -39.15472     (-2.794,-6.524) (-34.445,-0.569) (-14.061,-5.964)      2.212  2.212  
42    -32.02157 -30.51775  -3.37435 -10.45113  17.97211 -39.11852     (-2.826,-6.528) (-34.440,-0.548) (-14.049,-6.000)      2.26595  2.26595  
43    -31.98966 -30.52204  -3.38601 -10.44684  17.95187 -39.08233     (-2.858,-6.533) (-34.436,-0.528) (-14.038,-6.037)      2.3199  2.3199  
44    -31.95775 -30.52632  -3.39768 -10.44256  17.93163 -39.04614     (-2.890,-6.537) (-34.432,-0.508) (-14.026,-6.073)      2.37385  2.37385  
45    -31.92585 -30.53061  -3.40935 -10.43827  17.91139 -39.00994     (-2.922,-6.541) (-34.428,-0.488) (-14.014,-6.109)      2.4278  2.4278  
