PointDistanceFollower   Jun  1 2018   mode =  Single Point 
Fol_2018-06-01.11_40_45.0_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   434   CS6Dist  2
PointDistanceFollower  Jun  1 2018  mode = Single Point
Fol_2018-06-01.11_40_45.0_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.16690 -48.48302 -41.18252  -1.70611  -8.53307  -0.42177     (-44.571,-2.128) (-0.422,-37.270) (-8.111,-1.745)      0  0  
1      1.69480 -47.99755 -40.84847  -1.71037  -8.82335  -0.43513     (-45.043,-2.146) (-0.435,-37.894) (-8.388,-1.260)      0.961507  0.961507  
2      1.22270 -47.51208 -40.51442  -1.71463  -9.11363  -0.44850     (-45.515,-2.163) (-0.449,-38.518) (-8.665,-0.774)      1.92301  1.92301  
3      0.75060 -47.02662 -40.18037  -1.71889  -9.40390  -0.46187     (-45.987,-2.181) (-0.462,-39.141) (-8.942,-0.289)      2.88452  2.88452  
4      0.27850 -46.54115 -39.84631  -1.72315  -9.69418  -0.47524     (-0.278,-2.002) (-46.263,-39.568) (-9.416,-0.197)      3.69433  3.79156  
5     -0.19360 -46.05568 -39.51226  -1.72741  -9.98446  -0.48860     (-0.194,-1.727) (-46.056,-9.984) (-39.512,-0.489)      3.75964  4.10211  
6     -0.66570 -45.57021 -39.17821  -1.73167 -10.27474  -0.50197     (-0.666,-1.732) (-45.570,-10.275) (-39.178,-0.502)      3.39024  3.72213  
7     -1.13780 -45.08475 -38.84415  -1.73593 -10.56501  -0.51534     (-1.138,-1.736) (-45.085,-10.565) (-38.844,-0.515)      3.18774  3.51193  
8     -1.60990 -44.59928 -38.51010  -1.74019 -10.85529  -0.52871     (-1.610,-1.740) (-44.599,-10.855) (-38.510,-0.529)      3.18416  3.5064  
9     -2.08200 -44.11381 -38.17605  -1.74445 -11.14557  -0.54207     (-2.082,-1.744) (-44.114,-11.146) (-38.176,-0.542)      3.38013  3.7066  
10     -2.55410 -43.62835 -37.84200  -1.74871 -11.43584  -0.55544     (-2.554,-1.749) (-43.628,-11.436) (-37.842,-0.555)      3.74444  4.07888  
11     -3.02620 -43.14288 -37.50794  -1.75297 -11.72612  -0.56881     (-3.026,-1.753) (-43.143,-11.726) (-37.508,-0.569)      4.23387  4.57724  
12     -3.49830 -42.65741 -37.17389  -1.75723 -12.01640  -0.58218     (-3.498,-1.757) (-42.657,-12.016) (-37.174,-0.582)      4.81038  5.1621  
13     -3.97040 -42.17194 -36.83984  -1.76149 -12.30667  -0.59554     (-3.970,-1.761) (-42.172,-12.307) (-36.840,-0.596)      5.44637  5.80533  
14     -4.44250 -41.68648 -36.50579  -1.76575 -12.59695  -0.60891     (-4.442,-1.766) (-41.686,-12.597) (-36.506,-0.609)      6.12335  6.48839  
15     -4.91460 -41.20101 -36.17173  -1.77001 -12.88723  -0.62228     (-4.915,-1.770) (-41.201,-12.887) (-36.172,-0.622)      6.82913  7.19925  
16     -5.38670 -40.71554 -35.83768  -1.77427 -13.17750  -0.63564     (-5.387,-1.774) (-40.716,-13.178) (-35.838,-0.636)      7.55566  7.93002  
17     -5.85880 -40.23008 -35.50363  -1.77853 -13.46778  -0.64901     (-5.859,-1.779) (-40.230,-13.468) (-35.504,-0.649)      8.29747  8.67541  
18     -6.33090 -39.74461 -35.16958  -1.78279 -13.75806  -0.66238     (-6.331,-1.783) (-39.745,-13.758) (-35.170,-0.662)      9.05082  9.4318  
19     -6.80300 -39.25914 -34.83552  -1.78705 -14.04834  -0.67575     (-6.803,-1.787) (-39.259,-14.048) (-34.836,-0.676)      9.81304  10.1966  
20     -7.27510 -38.77367 -34.50147  -1.79131 -14.33861  -0.68911     (-7.275,-1.791) (-38.774,-14.339) (-34.501,-0.689)      10.5822  10.9681  
21     -7.74720 -38.28821 -34.16742  -1.79558 -14.62889  -0.70248     (-7.747,-1.796) (-38.288,-14.629) (-34.167,-0.702)      11.357  11.7448  
22     -8.21930 -37.80274 -33.83336  -1.79984 -14.91917  -0.71585     (-8.219,-1.800) (-37.803,-14.919) (-33.833,-0.716)      12.1362  12.5257  
23     -8.69140 -37.31727 -33.49931  -1.80410 -15.20944  -0.72922     (-8.691,-1.804) (-37.317,-15.209) (-33.499,-0.729)      12.9191  13.3101  
24     -9.16350 -36.83181 -33.16526  -1.80836 -15.49972  -0.74258     (-9.163,-1.808) (-36.832,-15.500) (-33.165,-0.743)      13.705  14.0974  
25     -9.63560 -36.34634 -32.83121  -1.81262 -15.79000  -0.75595     (-9.636,-1.813) (-36.346,-15.790) (-32.831,-0.756)      14.4935  14.8871  
26    -10.10770 -35.86087 -32.49715  -1.81688 -16.08027  -0.76932     (-10.108,-1.817) (-35.861,-16.080) (-32.497,-0.769)      15.2841  15.6788  
27    -10.57980 -35.37540 -32.16310  -1.82114 -16.37055  -0.78268     (-10.580,-1.821) (-35.375,-16.371) (-32.163,-0.783)      16.0766  16.4722  
28    -11.05190 -34.88994 -31.82905  -1.82540 -16.66083  -0.79605     (-11.052,-1.825) (-34.890,-16.661) (-31.829,-0.796)      16.8706  17.2672  
29    -11.52400 -34.40447 -31.49500  -1.82966 -16.95111  -0.80942     (-11.524,-1.830) (-34.404,-16.951) (-31.495,-0.809)      17.666  18.0634  
30    -11.99610 -33.91900 -31.16094  -1.83392 -17.24138  -0.82279     (-11.996,-1.834) (-33.919,-17.241) (-31.161,-0.823)      18.4626  18.8607  
31    -12.46820 -33.43354 -30.82689  -1.83818 -17.53166  -0.83615     (-12.468,-1.838) (-33.434,-17.532) (-30.827,-0.836)      19.2602  19.6591  
32    -12.94030 -32.94807 -30.49284  -1.84244 -17.82194  -0.84952     (-12.940,-1.842) (-32.948,-17.822) (-30.493,-0.850)      20.0588  20.4582  
33    -13.41240 -32.46260 -30.15878  -1.84670 -18.11221  -0.86289     (-13.412,-1.847) (-32.463,-18.112) (-30.159,-0.863)      20.8581  21.2582  
34    -13.88450 -31.97713 -29.82473  -1.85096 -18.40249  -0.87626     (-13.884,-1.851) (-31.977,-18.402) (-29.825,-0.876)      21.6582  22.0588  
35    -14.35660 -31.49167 -29.49068  -1.85522 -18.69277  -0.88962     (-14.357,-1.855) (-31.492,-18.693) (-29.491,-0.890)      22.459  22.86  
36    -14.82870 -31.00620 -29.15663  -1.85948 -18.98304  -0.90299     (-14.829,-1.859) (-31.006,-18.983) (-29.157,-0.903)      23.2603  23.6618  
37    -15.30080 -30.52073 -28.82257  -1.86374 -19.27332  -0.91636     (-15.301,-1.864) (-30.521,-19.273) (-28.823,-0.916)      24.0621  24.4641  
38    -15.77290 -30.03527 -28.48852  -1.86800 -19.56360  -0.92973     (-15.773,-1.868) (-30.035,-19.564) (-28.489,-0.930)      24.8644  25.2668  
39    -16.24500 -29.54980 -28.15447  -1.87226 -19.85388  -0.94309     (-16.245,-1.872) (-29.550,-19.854) (-28.154,-0.943)      25.6671  26.0699  
40    -16.71710 -29.06433 -27.82042  -1.87652 -20.14415  -0.95646     (-16.717,-1.877) (-29.064,-20.144) (-27.820,-0.956)      26.4702  26.8734  
41    -17.18920 -28.57886 -27.48636  -1.88078 -20.43443  -0.96983     (-17.189,-1.881) (-28.579,-20.434) (-27.486,-0.970)      27.2737  27.6772  
42    -17.66130 -28.09340 -27.15231  -1.88504 -20.72471  -0.98319     (-17.661,-1.885) (-28.093,-20.725) (-27.152,-0.983)      28.0775  28.4813  
43    -18.13340 -27.60793 -26.81826  -1.88930 -21.01498  -0.99656     (-18.133,-1.889) (-27.608,-21.015) (-26.818,-0.997)      28.8815  29.2857  
44    -18.60550 -27.12246 -26.48420  -1.89356 -21.30526  -1.00993     (-18.605,-1.894) (-27.122,-21.305) (-26.484,-1.010)      29.6859  30.0903  
45    -19.07760 -26.63699 -26.15015  -1.89782 -21.59554  -1.02330     (-19.078,-1.898) (-26.637,-21.596) (-26.150,-1.023)      30.4905  30.8952  
46    -19.54969 -26.15153 -25.81610  -1.90208 -21.88581  -1.03666     (-19.550,-1.902) (-26.152,-21.886) (-25.816,-1.037)      31.2953  31.7003  
47    -20.02179 -25.66606 -25.48205  -1.90634 -22.17609  -1.05003     (-20.022,-1.906) (-25.666,-22.176) (-25.482,-1.050)      32.1004  32.5056  
48    -20.49389 -25.18059 -25.14799  -1.91060 -22.46637  -1.06340     (-20.494,-1.911) (-25.181,-22.466) (-25.148,-1.063)      32.9056  33.311  
49    -20.96599 -24.69513 -24.81394  -1.91486 -22.75665  -1.07677     (-20.966,-1.915) (-24.695,-22.757) (-24.814,-1.077)      33.711  34.1167  
50    -21.43809 -24.20966 -24.47989  -1.91912 -23.04692  -1.09013     (-21.438,-1.919) (-24.210,-23.047) (-24.480,-1.090)      34.5166  34.9225  
51    -21.91019 -23.72419 -24.14584  -1.92338 -23.33720  -1.10350     (-21.910,-1.923) (-23.724,-23.337) (-24.146,-1.104)      35.3224  35.7285  
