Fol_2018-05-14.17_23_41.1_30.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     11.96013 -48.25762 -49.05658   4.81234  -3.53946 -10.01982     (-5.207,-26.604) (-1.273,-29.949) (-7.148,-2.267) 0  6.7435e-07  
1     11.78672 -47.78303 -48.63326   4.49501  -3.80622  -9.94150     (-5.446,-27.327) (-0.689,-29.555) (-7.292,-3.117) 1.34942  1.34942  
2     11.61331 -47.30843 -48.20994   4.17767  -4.07298  -9.86319     (-5.686,-28.050) (-0.105,-29.161) (-7.436,-3.968) 2.69883  2.69883  
3     11.43990 -46.83384 -47.78662   3.86033  -4.33974  -9.78487     (-4.340,-28.294) (-0.479,-29.247) (-7.100,-5.445) 3.28264  3.85181  
4     11.26649 -46.35925 -47.36330   3.54300  -4.60650  -9.70655     (-4.607,-28.433) (-1.064,-29.437) (-6.660,-5.100) 3.50401  3.50401     glitch
5     11.09308 -45.88465 -46.93998   3.22566  -4.87326  -9.62824     (-4.873,-28.572) (-1.648,-29.627) (-6.220,-4.755) 3.35872  3.35872  
6     10.91967 -45.41006 -46.51666   2.90832  -5.14002  -9.54992     (-5.140,-28.711) (-2.232,-29.817) (-5.780,-4.410) 3.44171  3.44171  
7     10.74626 -44.93547 -46.09334   2.59099  -5.40678  -9.47161     (-5.407,-28.850) (-2.816,-30.008) (-5.339,-4.065) 3.73778  3.73778  
8     10.57285 -44.46087 -45.67001   2.27365  -5.67354  -9.39329     (-5.674,-28.989) (-3.400,-30.198) (-4.899,-3.720) 4.20214  4.20214  
9     10.39944 -43.98628 -45.24669   1.95632  -5.94030  -9.31498     (-5.940,-29.128) (-3.984,-30.388) (-4.459,-3.375) 4.78605  4.78605  
10     10.22603 -43.51169 -44.82337   1.63898  -6.20706  -9.23666     (-6.207,-29.267) (-4.568,-30.578) (-4.019,-3.030) 5.45124  5.45124  
11     10.05262 -43.03709 -44.40005   1.32164  -6.47382  -9.15835     (-6.474,-29.406) (-5.152,-30.769) (-3.579,-2.685) 6.17147  6.17147  
12      9.87921 -42.56250 -43.97673   1.00431  -6.74058  -9.08003     (-6.741,-29.545) (-5.736,-30.959) (-3.139,-2.339) 6.9296  6.9296  
13      9.70580 -42.08791 -43.55341   0.68697  -7.00734  -9.00172     (-7.007,-29.684) (-6.320,-31.149) (-2.698,-1.994) 7.71447  7.71447  
14      9.53239 -41.61331 -43.13009   0.36963  -7.27410  -8.92340     (-7.274,-29.823) (-6.904,-31.339) (-2.258,-1.649) 8.51869  8.51869  
15      9.35898 -41.13872 -42.70677   0.05230  -7.54086  -8.84508     (-7.541,-29.962) (-7.489,-31.530) (-1.818,-1.304) 9.33726  9.33726  
16      9.18557 -40.66413 -42.28344  -0.26504  -7.80762  -8.76677     (-7.808,-30.101) (-8.073,-31.720) (-1.378,-0.959) 10.1667  10.1667  
17      9.01216 -40.18953 -41.86012  -0.58238  -8.07438  -8.68845     (-8.074,-30.240) (-8.657,-31.910) (-0.938,-0.614) 11.0046  11.0046  
18      8.83875 -39.71494 -41.43680  -0.89971  -8.34114  -8.61014     (-8.341,-30.379) (-9.241,-32.100) (-0.498,-0.269) 11.6516  11.8491  
19      8.66534 -39.24035 -41.01348  -1.21705  -8.60790  -8.53182     (-30.441,-9.749) (-8.532,-32.215) (-0.076,-0.134) 12.1316  12.1316  
20      8.49193 -38.76575 -40.59016  -1.53438  -8.87466  -8.45351     (-30.235,-9.988) (-8.454,-32.060) (-0.421,-0.038) 12.0833  12.0833  
21      8.31851 -38.29116 -40.16684  -1.85172  -9.14142  -8.37519     (-8.319,-10.170) (-29.973,-31.848) (-0.823,-0.057) 11.9673  33.5639     glitch
22      8.14510 -37.81657 -39.74352  -2.16906  -9.40818  -8.29688     (-8.145,-10.314) (-29.671,-31.598) (-1.263,-0.152) 11.8206  33.0949  
23      7.97169 -37.34197 -39.32020  -2.48639  -9.67494  -8.21856     (-7.972,-10.458) (-29.370,-31.349) (-1.703,-0.247) 11.707  32.6318  
24      7.79828 -36.86738 -38.89688  -2.80373  -9.94170  -8.14025     (-7.798,-10.602) (-29.069,-31.099) (-2.143,-0.342) 11.6272  32.1745  
25      7.62487 -36.39279 -38.47355  -3.12107 -10.20846  -8.06193     (-7.625,-10.746) (-28.768,-30.849) (-2.584,-0.437) 11.5821  31.7236  
26      7.45146 -35.91819 -38.05023  -3.43840 -10.47522  -7.98361     (-7.451,-10.890) (-28.467,-30.599) (-3.024,-0.532) 11.572  31.2791  
27      7.27805 -35.44360 -37.62691  -3.75574 -10.74197  -7.90530     (-7.278,-11.034) (-28.166,-30.349) (-3.464,-0.627) 11.597  30.8414  
28      7.10464 -34.96901 -37.20359  -4.07307 -11.00873  -7.82698     (-7.105,-11.178) (-27.864,-30.099) (-3.904,-0.722) 11.657  30.4108  
29      6.93123 -34.49441 -36.78027  -4.39041 -11.27549  -7.74867     (-6.931,-11.322) (-27.563,-29.849) (-4.344,-0.817) 11.7512  29.9875  
30      6.75782 -34.01982 -36.35695  -4.70775 -11.54225  -7.67035     (-6.758,-11.466) (-27.262,-29.599) (-4.784,-0.913) 11.879  29.572  
31      6.58441 -33.54523 -35.93363  -5.02508 -11.80901  -7.59204     (-6.584,-11.609) (-26.961,-29.349) (-5.225,-1.008) 12.0393  29.1645  
32      6.41100 -33.07063 -35.51031  -5.34242 -12.07577  -7.51372     (-6.411,-11.753) (-26.660,-29.099) (-5.665,-1.103) 12.2308  28.7653  
33      6.23759 -32.59604 -35.08698  -5.65976 -12.34253  -7.43541     (-6.238,-11.897) (-26.358,-28.849) (-6.105,-1.198) 12.452  28.3749  
34      6.06418 -32.12145 -34.66366  -5.97709 -12.60929  -7.35709     (-6.064,-12.041) (-26.057,-28.599) (-6.545,-1.293) 12.7015  27.9935  
35      5.89077 -31.64685 -34.24034  -6.29443 -12.87605  -7.27878     (-5.891,-12.185) (-25.756,-28.350) (-6.985,-1.388) 12.9775  27.6217  
36      5.71736 -31.17226 -33.81702  -6.61177 -13.14281  -7.20046     (-5.717,-12.329) (-25.455,-28.100) (-7.425,-1.483) 13.2784  27.2596  
37      5.54395 -30.69767 -33.39370  -6.92910 -13.40957  -7.12214     (-5.544,-12.473) (-25.154,-27.850) (-7.866,-1.578) 13.6026  26.9079  
38      5.37054 -30.22307 -32.97038  -7.24644 -13.67633  -7.04383     (-5.371,-12.617) (-24.853,-27.600) (-8.306,-1.673) 13.9485  26.5667  
39      5.19713 -29.74848 -32.54706  -7.56377 -13.94309  -6.96551     (-5.197,-12.761) (-24.551,-27.350) (-8.746,-1.768) 14.3144  26.2367  
40      5.02372 -29.27389 -32.12374  -7.88111 -14.20985  -6.88720     (-5.024,-12.905) (-24.250,-27.100) (-9.186,-1.863) 14.6989  25.9181  
