Fol_2018-05-14.17_23_42.1_31.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      6.02005 -51.10802 -41.27624  -0.41986  -4.64832  -5.12527     (-4.648,-43.716) (-5.068,-33.884) (-1.372,-0.477) 0  9.53674e-07  
1      5.91229 -50.64297 -40.87316  -0.85720  -4.94364  -5.07832     (-4.944,-43.762) (-5.801,-33.992) (-0.969,-0.135) 0.957766  0.957766  
2      5.80453 -50.17792 -40.47009  -1.29454  -5.23895  -5.03137     (-43.600,-6.326) (-5.031,-33.892) (-0.208,-0.773) 1.6028  1.80555  
3      5.69677 -49.71287 -40.06701  -1.73188  -5.53427  -4.98441     (-43.304,-6.716) (-4.984,-33.658) (-0.550,-0.712) 2.13067  2.22375  
4      5.58901 -49.24783 -39.66393  -2.16921  -5.82958  -4.93746     (-43.007,-7.107) (-4.937,-33.423) (-0.892,-0.652) 2.71058  2.73255     glitch
5      5.48125 -48.78278 -39.26086  -2.60655  -6.12490  -4.89051     (-42.711,-7.497) (-4.891,-33.189) (-1.234,-0.591) 3.29018  3.29018  
6      5.37349 -48.31773 -38.85778  -3.04389  -6.42021  -4.84356     (-42.414,-7.887) (-4.844,-32.954) (-1.577,-0.530) 3.87562  3.87562  
7      5.26572 -47.85268 -38.45471  -3.48122  -6.71552  -4.79660     (-42.118,-8.278) (-4.797,-32.720) (-1.919,-0.469) 4.47797  4.47797  
8      5.15796 -47.38763 -38.05163  -3.91856  -7.01084  -4.74965     (-41.821,-8.668) (-4.750,-32.485) (-2.261,-0.408) 5.09124  5.09124  
9      5.05020 -46.92258 -37.64856  -4.35590  -7.30615  -4.70270     (-41.525,-9.059) (-4.703,-32.251) (-2.603,-0.348) 5.71191  5.71191  
10      4.94244 -46.45753 -37.24548  -4.79324  -7.60147  -4.65574     (-41.228,-9.449) (-4.656,-32.016) (-2.946,-0.287) 6.3378  6.3378  
11      4.83468 -45.99248 -36.84240  -5.23057  -7.89678  -4.60879     (-40.932,-9.839) (-4.609,-31.782) (-3.288,-0.226) 6.96752  6.96752  
12      4.72692 -45.52744 -36.43933  -5.66791  -8.19210  -4.56184     (-40.635,-10.230) (-4.562,-31.547) (-3.630,-0.165) 7.6001  7.6001  
13      4.61916 -45.06239 -36.03625  -6.10525  -8.48741  -4.51489     (-40.339,-10.620) (-4.515,-31.313) (-3.973,-0.104) 8.23489  8.23489  
14      4.51139 -44.59734 -35.63318  -6.54258  -8.78273  -4.46793     (-40.042,-11.011) (-4.468,-31.078) (-4.315,-0.043) 8.87142  8.87142  
15      4.40363 -44.13229 -35.23010  -6.97992  -9.07804  -4.42098     (-4.404,-11.384) (-39.729,-30.826) (-4.674,-0.017) 9.51868  35.034     glitch
16      4.29587 -43.66724 -34.82702  -7.41726  -9.37335  -4.37403     (-4.296,-11.713) (-39.371,-30.531) (-5.077,-0.078) 10.193  34.6958  
