Fol_2018-05-14.09_01_43.1_9.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.75935 -41.62475 -48.05606  -3.57567   2.26178  -9.21888     (-8.271,-33.158) (-0.948,-4.707) (-35.066,-1.314) 0  1.3487e-06  
1      3.63784 -41.21387 -47.92484  -3.87449   2.19139  -9.13903     (-8.631,-33.430) (-0.508,-4.146) (-35.758,-1.683) 1.15189  1.15189  
2      3.51632 -40.80299 -47.79363  -4.17330   2.12099  -9.05918     (-8.990,-33.702) (-0.069,-3.585) (-36.450,-2.052) 2.30378  2.30378  
3      3.39480 -40.39211 -47.66241  -4.47211   2.05060  -8.97934     (-2.051,-33.603) (-0.371,-3.395) (-36.772,-8.979) 2.7592  4.27768  
4      3.27328 -39.98124 -47.53120  -4.77092   1.98020  -8.89949     (-1.980,-33.435) (-0.811,-3.273) (-37.024,-8.899) 3.14623  4.53007     glitch
5      3.15176 -39.57036 -47.39999  -5.06974   1.90981  -8.81964     (-1.910,-33.267) (-1.250,-3.152) (-37.277,-8.820) 3.57869  4.83397  
6      3.03024 -39.15948 -47.26877  -5.36855   1.83942  -8.73979     (-1.839,-33.099) (-1.690,-3.030) (-37.529,-8.740) 4.04201  5.18031  
7      2.90872 -38.74860 -47.13756  -5.66736   1.76902  -8.65994     (-1.769,-32.931) (-2.129,-2.909) (-37.782,-8.660) 4.52675  5.56117  
8      2.78721 -38.33773 -47.00635  -5.96618   1.69863  -8.58009     (-1.699,-32.763) (-2.569,-2.787) (-38.035,-8.580) 5.02669  5.96995  
9      2.66569 -37.92685 -46.87513  -6.26499   1.62823  -8.50024     (-1.628,-32.595) (-3.009,-2.666) (-38.287,-8.500) 5.53773  6.4013  
10      2.54417 -37.51597 -46.74392  -6.56380   1.55784  -8.42040     (-1.558,-32.428) (-3.448,-2.544) (-38.540,-8.420) 6.05707  6.85096  
11      2.42265 -37.10509 -46.61270  -6.86261   1.48745  -8.34055     (-1.487,-32.260) (-3.888,-2.423) (-38.793,-8.341) 6.58272  7.31555  
12      2.30113 -36.69422 -46.48149  -7.16143   1.41705  -8.26070     (-1.417,-32.092) (-4.327,-2.301) (-39.045,-8.261) 7.1133  7.7924  
13      2.17961 -36.28334 -46.35028  -7.46024   1.34666  -8.18085     (-1.347,-31.924) (-4.767,-2.180) (-39.298,-8.181) 7.64778  8.2794  
14      2.05809 -35.87246 -46.21906  -7.75905   1.27626  -8.10100     (-1.276,-31.756) (-5.207,-2.058) (-39.550,-8.101) 8.1854  8.77486  
15      1.93657 -35.46159 -46.08785  -8.05787   1.20587  -8.02115     (-1.206,-31.588) (-5.646,-1.937) (-39.803,-8.021) 8.72557  9.27742  
16      1.81506 -35.05071 -45.95664  -8.35668   1.13547  -7.94131     (-1.135,-31.421) (-6.086,-1.815) (-40.056,-7.941) 9.26785  9.78598  
17      1.69354 -34.63983 -45.82542  -8.65549   1.06508  -7.86146     (-1.065,-31.253) (-6.525,-1.694) (-40.308,-7.861) 9.81189  10.2997  
