PointDistanceFollower  May 16 2018
Fol_2018-05-16.16_24_50.96_95.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -11.34463 -28.27864  17.20215 -20.25077 -23.25072 -53.10489     (-59.023,-0.191) (-11.507,-11.536) (-2.618,-5.666)     -42.60082   6.07920 -13.05148  -6.93587 -67.98283  -1.50686     (-4.572,-5.429) (-1.507,-2.400) (-69.490,-31.949)      24.7307  34.8631  
1    -11.82622 -28.10923  17.00195 -20.04814 -23.13238 -52.62571     (-61.148,-0.955) (-12.979,-12.781) (-1.175,-4.221)     -42.21670   6.00257 -13.62156  -6.92065 -67.32038  -1.81436     (-4.188,-5.106) (-1.814,-3.431) (-69.135,-32.026)      24.6014  34.8749  
2    -12.30782 -27.93982  16.80175 -19.84552 -23.01405 -52.14654     (-63.004,-14.182) (-1.450,-13.758) (-0.268,-3.044)     -41.83257   5.92595 -14.19165  -6.90543 -66.65793  -2.12186     (-3.804,-4.784) (-2.122,-4.462) (-68.780,-32.103)      24.5342  34.9309  
3    -12.78942 -27.77042  16.60154 -19.64289 -22.89571 -51.66736     (-63.686,-14.210) (-0.771,-13.560) (-1.711,-3.041)     -41.44845   5.84932 -14.76173  -6.89021 -65.99547  -2.42936     (-3.420,-4.461) (-2.429,-5.492) (-68.425,-32.179)      24.3961  35.0309  
4    -13.27101 -27.60101  16.40134 -19.44027 -22.77738 -51.18819     (-64.368,-14.239) (-0.091,-13.362) (-3.154,-3.039)     -41.06432   5.77269 -15.33181  -6.87499 -65.33302  -2.73686     (-3.036,-4.138) (-2.737,-6.523) (-68.070,-32.256)      24.047  34.8504  
5    -13.75261 -27.43160  16.20114 -19.23765 -22.65905 -50.70901     (-2.449,-13.679) (-0.588,-13.753) (-4.009,-64.462)     -40.68019   5.69606 -15.90190  -6.85976 -64.67057  -3.04436     (-2.652,-3.815) (-3.044,-7.554) (-67.715,-32.332)      23.7578  34.6341  
6    -14.23421 -27.26219  16.00094 -19.03502 -22.54071 -50.22984     (-1.767,-13.028) (-1.267,-14.234) (-4.773,-64.464)     -40.29607   5.61944 -16.47198  -6.84454 -64.00811  -3.35186     (-2.268,-3.493) (-3.352,-8.585) (-67.360,-32.409)      23.5305  34.4612  
7    -14.71581 -27.09278  15.80074 -18.83240 -22.42238 -49.75066     (-1.085,-12.377) (-1.947,-14.716) (-5.537,-64.466)     -39.91194   5.54281 -17.04206  -6.82932 -63.34566  -3.65936     (-1.883,-3.170) (-3.659,-9.616) (-67.005,-32.486)      23.3671  34.3323  
8    -15.19740 -26.92338  15.60053 -18.62978 -22.30404 -49.27148     (-0.403,-11.726) (-2.626,-15.197) (-6.300,-64.469)     -39.52781   5.46618 -17.61214  -6.81410 -62.68321  -3.96686     (-1.499,-2.847) (-3.967,-10.647) (-66.650,-32.562)      23.2688  34.2479  
9    -15.67900 -26.75397  15.40033 -18.42715 -22.18571 -48.79231     (-0.279,-11.354) (-3.027,-6.785) (-15.400,-64.193)     -39.14369   5.38956 -18.18223  -6.79888 -62.02075  -4.27436     (-1.115,-2.525) (-4.274,-11.677) (-66.295,-32.639)      23.2366  34.2084  
