Fol_2018-05-14.17_24_20.1_55.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      8.09412 -49.24464 -47.79090   6.00768  -1.82894  -9.97064     (-1.829,-28.357) (-1.613,-35.261) (-4.436,-2.350) 0  0  
1      7.99389 -48.76352 -47.35297   5.66056  -2.16663  -9.89367     (-2.167,-30.121) (-2.906,-35.698) (-3.661,-1.327) 2.59552  2.59552  
2      7.89366 -48.28239 -46.91505   5.31345  -2.50432  -9.81669     (-2.504,-31.885) (-4.198,-36.136) (-2.885,-0.305) 5.19104  5.19104  
3      7.79342 -47.80126 -46.47712   4.96633  -2.84202  -9.73971     (-4.773,-32.932) (-2.124,-35.857) (-2.827,-0.718) 5.95593  5.95593  
4      7.69319 -47.32014 -46.03919   4.61921  -3.17971  -9.66273     (-5.044,-33.674) (-1.440,-35.272) (-3.074,-1.740) 6.39246  6.39246  
5      7.59296 -46.83901 -45.60127   4.27210  -3.51740  -9.58575     (-5.314,-34.416) (-0.755,-34.687) (-3.321,-2.763) 7.16483  7.16483  
6      7.49272 -46.35788 -45.16334   3.92498  -3.85509  -9.50877     (-5.584,-35.158) (-0.070,-34.103) (-3.568,-3.785) 7.25013  7.39615  
7      7.39249 -45.87676 -44.72542   3.57787  -4.19279  -9.43180     (-4.193,-35.285) (-0.615,-34.133) (-3.200,-5.239) 7.16747  7.16747  
8      7.29226 -45.39563 -44.28749   3.23075  -4.53048  -9.35482     (-4.530,-35.342) (-1.300,-34.233) (-2.762,-4.824) 7.22909  7.22909  
9      7.19203 -44.91451 -43.84957   2.88364  -4.86817  -9.27784     (-4.868,-35.399) (-1.985,-34.334) (-2.324,-4.410) 7.42071  7.42071  
10      7.09179 -44.43338 -43.41164   2.53652  -5.20586  -9.20086     (-5.206,-35.456) (-2.669,-34.434) (-1.886,-3.995) 7.73267  7.73267  
11      6.99156 -43.95225 -42.97371   2.18940  -5.54356  -9.12388     (-5.544,-35.513) (-3.354,-34.534) (-1.448,-3.580) 8.15117  8.15117  
12      6.89133 -43.47113 -42.53579   1.84229  -5.88125  -9.04691     (-5.881,-35.570) (-4.039,-34.634) (-1.010,-3.166) 8.66077  8.66077  
13      6.79109 -42.99000 -42.09786   1.49517  -6.21894  -8.96993     (-6.219,-35.627) (-4.724,-34.735) (-0.572,-2.751) 9.24642  9.24642  
