Fol_2018-05-05.11_56_55.11_10.txt     Output is probe cell, reduced cell, NCDist distance between
47     -3.02663  -8.49521 -16.34966 -10.65236   4.14312   1.52140     (-3.703,-0.677) (-4.776,-0.845) (-7.387,-3.466) 7.05368
48     -3.00296  -8.34588 -16.03593 -10.45817   4.01936   1.47158     (-3.527,-0.524) (-4.879,-0.948) (-7.473,-3.496) 7.10151
49     -2.97930  -8.19654 -15.72220 -10.26399   3.89561   1.42175     (-3.350,-0.371) (-4.982,-1.051) (-7.560,-3.525) 7.1608
50     -2.95564  -8.04720 -15.40847 -10.06980   3.77185   1.37192     (-3.173,-0.218) (-5.086,-1.154) (-7.647,-3.554) 7.23127
51     -2.93197  -7.89787 -15.09474  -9.87561   3.64810   1.32210     (-2.997,-0.065) (-5.189,-1.257) (-7.734,-3.583) 7.31259
52     -2.90831  -7.74853 -14.78101  -9.68142   3.52434   1.27227     (-2.908,-0.088) (-7.732,-1.272) (-5.204,-3.524) 7.27534
53     -2.88464  -7.59920 -14.46728  -9.48723   3.40059   1.22244     (-2.885,-0.241) (-7.666,-1.222) (-5.154,-3.401) 7.14897
54     -2.86098  -7.44986 -14.15355  -9.29304   3.27683   1.17262     (-2.861,-0.394) (-7.600,-1.173) (-5.105,-3.277) 7.02724
55     -2.83731  -7.30052 -13.83982  -9.09886   3.15308   1.12279     (-2.837,-0.547) (-7.534,-1.123) (-5.055,-3.153) 6.9104
56     -2.81365  -7.15119 -13.52609  -8.90467   3.02932   1.07296     (-2.814,-0.700) (-7.467,-1.073) (-5.005,-3.029) 6.79871
57     -2.78998  -7.00185 -13.21235  -8.71048   2.90557   1.02314     (-2.790,-0.853) (-7.401,-1.023) (-4.956,-2.906) 6.69242
58     -2.76632  -6.85251 -12.89862  -8.51629   2.78181   0.97331     (-2.766,-1.006) (-7.335,-0.973) (-4.906,-2.782) 6.58887
59     -2.74265  -6.70318 -12.58489  -8.32210   2.65806   0.92348     (-2.743,-1.159) (-7.269,-0.923) (-4.856,-2.658) 6.47567
60     -2.71899  -6.55384 -12.27116  -8.12792   2.53430   0.87366     (-2.719,-1.312) (-7.203,-0.874) (-4.807,-2.534) 6.36809
61     -2.69532  -6.40451 -11.95743  -7.93373   2.41054   0.82383     (-2.695,-1.465) (-7.136,-0.824) (-4.757,-2.411) 6.26643
62     -2.67166  -6.25517 -11.64370  -7.73954   2.28679   0.77400     (-2.672,-1.618) (-7.070,-0.774) (-4.707,-2.287) 6.17097
63     -2.64799  -6.10583 -11.32997  -7.54535   2.16303   0.72418     (-2.648,-1.771) (-7.004,-0.724) (-4.657,-2.163) 6.08201
64     -2.62433  -5.95650 -11.01624  -7.35116   2.03928   0.67435     (-2.624,-1.924) (-6.938,-0.674) (-4.608,-2.039) 5.99519
65     -2.60066  -5.80716 -10.70251  -7.15697   1.91552   0.62452     (-2.601,-2.077) (-6.871,-0.625) (-4.558,-1.916) 5.91244
66     -2.57700  -5.65783 -10.38878  -6.96279   1.79177   0.57470     (-2.577,-2.230) (-6.805,-0.575) (-4.508,-1.792) 5.83685
67     -2.55333  -5.50849 -10.07505  -6.76860   1.66801   0.52487     (-2.553,-2.383) (-6.739,-0.525) (-4.459,-1.668) 5.76869
68     -2.52967  -5.35915  -9.76132  -6.57441   1.54426   0.47504     (-2.530,-2.536) (-6.673,-0.475) (-4.409,-1.544) 5.70825
69     -2.50600  -5.20982  -9.44759  -6.38022   1.42050   0.42522     (-2.506,-2.689) (-6.607,-0.425) (-4.359,-1.421) 5.65576
70     -2.48234  -5.06048  -9.13386  -6.18603   1.29675   0.37539     (-2.482,-2.842) (-6.540,-0.375) (-4.310,-1.297) 5.61145
71     -2.45867  -4.91114  -8.82012  -5.99185   1.17299   0.32557     (-2.459,-2.995) (-6.474,-0.326) (-4.260,-1.173) 5.57551
72     -2.43501  -4.76181  -8.50639  -5.79766   1.04924   0.27574     (-2.435,-3.148) (-6.408,-0.276) (-4.210,-1.049) 5.54811
73     -2.41134  -4.61247  -8.19266  -5.60347   0.92548   0.22591     (-2.411,-3.301) (-6.342,-0.226) (-4.161,-0.925) 5.52938
74     -2.38768  -4.46314  -7.87893  -5.40928   0.80173   0.17609     (-2.388,-3.454) (-6.275,-0.176) (-4.111,-0.802) 5.51939
75     -2.36401  -4.31380  -7.56520  -5.21509   0.67797   0.12626     (-2.364,-3.607) (-6.209,-0.126) (-4.061,-0.678) 5.5182
76     -2.34035  -4.16446  -7.25147  -5.02090   0.55422   0.07643     (-2.340,-3.760) (-6.143,-0.076) (-4.012,-0.554) 5.52368
77     -2.31668  -4.01513  -6.93774  -4.82672   0.43046   0.02661     (-2.317,-3.913) (-6.077,-0.027) (-3.962,-0.430) 5.49394
78     -2.29302  -3.86579  -6.62401  -4.63253   0.30670  -0.02322     (-3.889,-4.042) (-6.034,-0.023) (-2.270,-0.283) 5.48355
79     -2.26935  -3.71645  -6.31028  -4.43834   0.18295  -0.07305     (-3.790,-4.145) (-6.017,-0.073) (-2.196,-0.110) 5.42118
80     -2.24569  -3.56712  -5.99655  -4.24415   0.05919  -0.12287     (-5.937,-4.185) (-3.626,-0.059) (-2.186,-0.064) 5.28156
81     -2.22202  -3.41778  -5.68282  -4.04996  -0.06456  -0.17270     (-2.222,-4.050) (-3.418,-0.065) (-5.683,-0.173) 4.94707
82     -2.19836  -3.26845  -5.36909  -3.85578  -0.18832  -0.22253     (-2.198,-3.856) (-3.268,-0.188) (-5.369,-0.223) 4.56752
83     -2.17469  -3.11911  -5.05536  -3.66159  -0.31207  -0.27235     (-2.175,-3.662) (-3.119,-0.312) (-5.055,-0.272) 4.19578
84     -2.15103  -2.96977  -4.74163  -3.46740  -0.43583  -0.32218     (-2.151,-3.467) (-2.970,-0.436) (-4.742,-0.322) 3.83411
85     -2.12736  -2.82044  -4.42789  -3.27321  -0.55958  -0.37201     (-2.127,-3.273) (-2.820,-0.560) (-4.428,-0.372) 3.48567
86     -2.10370  -2.67110  -4.11416  -3.07902  -0.68334  -0.42183     (-2.104,-3.079) (-2.671,-0.683) (-4.114,-0.422) 3.15483
87     -2.08003  -2.52177  -3.80043  -2.88484  -0.80709  -0.47166     (-2.080,-2.885) (-2.522,-0.807) (-3.800,-0.472) 2.84774
88     -2.05637  -2.37243  -3.48670  -2.69065  -0.93085  -0.52149     (-2.056,-2.691) (-2.372,-0.931) (-3.487,-0.521) 2.57291
89     -2.03270  -2.22309  -3.17297  -2.49646  -1.05460  -0.57131     (-2.033,-2.496) (-2.223,-1.055) (-3.173,-0.571) 2.34173
90     -2.00904  -2.07376  -2.85924  -2.30227  -1.17836  -0.62114     (-2.009,-2.302) (-2.074,-1.178) (-2.859,-0.621) 2.16821
91     -1.98538  -1.92442  -2.54551  -2.10808  -1.30211  -0.67097     (-1.985,-2.108) (-1.924,-1.302) (-2.546,-0.671) 2.06692
92     -1.96171  -1.77508  -2.23178  -1.91389  -1.42587  -0.72079     (-1.962,-1.914) (-1.775,-1.426) (-2.232,-0.721) 1.9481
93     -1.93805  -1.62575  -1.91805  -1.71971  -1.54963  -0.77062     (-1.938,-1.720) (-1.626,-1.550) (-1.918,-0.771) 1.78445
94     -1.91438  -1.47641  -1.60432  -1.52552  -1.67338  -0.82045     (-1.914,-1.526) (-1.476,-1.673) (-1.604,-0.820) 1.63612
95     -1.89072  -1.32708  -1.29059  -1.33133  -1.79714  -0.87027     (-1.891,-1.331) (-1.327,-1.797) (-1.291,-0.870) 1.41099
96     -1.86705  -1.17774  -0.97686  -1.13714  -1.92089  -0.92010     (-1.867,-1.137) (-1.178,-1.921) (-0.977,-0.920) 1.26141
97     -1.84339  -1.02840  -0.66313  -0.94295  -2.04465  -0.96993     (-1.843,-0.943) (-1.028,-2.045) (-0.663,-0.970) 0.840941
98     -1.81972  -0.87907  -0.34939  -0.74877  -2.16840  -1.01975     (-1.820,-0.749) (-0.879,-2.168) (-0.349,-1.020) 0.42047
99     -1.79606  -0.72973  -0.03566  -0.55458  -2.29216  -1.06958     (-1.796,-0.555) (-0.730,-2.292) (-0.036,-1.070) 0
