PointDistanceFollower   Oct 30 2018   mode =  Single Point 
Fol_2018-10-30.15_24_12.1_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist D7Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   450   NCDist   2487   D7Dist   774   CS6Dist  12
PointDistanceFollower  Oct 30 2018  mode = Single Point
Fol_2018-10-30.15_24_12.1_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0      6.62499 -52.13551  -0.48685 -16.23554 -55.70639 -14.34990     (-42.943,-16.722) (-51.649,-6.138) (-0.487,-1.587)      0  0  0  0  
1      6.57538 -52.13502  -0.48685 -16.23603 -55.65677 -14.33712     (-42.993,-16.723) (-51.648,-6.089) (-0.487,-1.673)      0.111354  0.166853  0.199374  0.111354  
2      6.52576 -52.13453  -0.48685 -16.23652 -55.60716 -14.32435     (-43.042,-16.723) (-51.648,-6.039) (-0.487,-1.760)      0.222707  0.333706  0.398747  0.222707  
3      6.47614 -52.13405  -0.48685 -16.23701 -55.55754 -14.31157     (-43.092,-16.724) (-51.647,-5.989) (-0.487,-1.846)      0.334061  0.500559  0.598121  0.334061  
4      6.42652 -52.13356  -0.48685 -16.23749 -55.50792 -14.29880     (-43.142,-16.724) (-51.647,-5.940) (-0.487,-1.933)      0.445415  0.667412  0.797495  0.445415  
5      6.37690 -52.13307  -0.48685 -16.23798 -55.45830 -14.28602     (-43.191,-16.725) (-51.646,-5.890) (-0.487,-2.019)      0.556768  0.834265  0.996869  0.556768  
6      6.32729 -52.13258  -0.48685 -16.23847 -55.40868 -14.27325     (-43.241,-16.725) (-51.646,-5.840) (-0.487,-2.106)      0.668122  1.00112  1.19624  0.668122  
7      6.27767 -52.13210  -0.48685 -16.23896 -55.35907 -14.26047     (-43.291,-16.726) (-51.645,-5.791) (-0.487,-2.192)      0.779476  1.16797  1.39562  0.779476  
8      6.22805 -52.13161  -0.48685 -16.23944 -55.30945 -14.24769     (-43.340,-16.726) (-51.645,-5.741) (-0.487,-2.278)      0.890829  1.33482  1.59499  0.890829  
9      6.17843 -52.13112  -0.48685 -16.23993 -55.25983 -14.23492     (-43.390,-16.727) (-51.644,-5.692) (-0.487,-2.365)      1.00218  1.50168  1.79436  1.00218  
10      6.12882 -52.13064  -0.48685 -16.24042 -55.21021 -14.22214     (-43.439,-16.727) (-51.644,-5.642) (-0.487,-2.451)      1.11354  1.66853  1.99374  1.11354  
11      6.07920 -52.13015  -0.48685 -16.24090 -55.16059 -14.20937     (-43.489,-16.728) (-51.643,-5.592) (-0.487,-2.538)      1.22489  1.83538  2.19311  1.22489  
12      6.02958 -52.12966  -0.48685 -16.24139 -55.11098 -14.19659     (-43.539,-16.728) (-51.643,-5.543) (-0.487,-2.624)      1.33624  2.00224  2.39248  1.33624  
13      5.97996 -52.12917  -0.48685 -16.24188 -55.06136 -14.18381     (-43.588,-16.729) (-51.642,-5.493) (-0.487,-2.711)      1.4476  2.16909  2.59186  1.4476  
14      5.93034 -52.12869  -0.48685 -16.24237 -55.01174 -14.17104     (-43.638,-16.729) (-51.642,-5.443) (-0.487,-2.797)      1.55895  2.33594  2.79123  1.55895  
15      5.88073 -52.12820  -0.48685 -16.24285 -54.96212 -14.15826     (-43.688,-16.730) (-51.641,-5.394) (-0.487,-2.884)      1.67031  2.50279  2.99061  1.67031  
16      5.83111 -52.12771  -0.48685 -16.24334 -54.91251 -14.14549     (-43.737,-16.730) (-51.641,-5.344) (-0.487,-2.970)      1.78166  2.66965  3.18998  1.78166  
17      5.78149 -52.12722  -0.48685 -16.24383 -54.86289 -14.13271     (-43.787,-16.731) (-51.640,-5.295) (-0.487,-3.057)      1.89301  2.8365  3.38935  1.89301  
18      5.73187 -52.12674  -0.48685 -16.24432 -54.81327 -14.11993     (-43.836,-16.731) (-51.640,-5.245) (-0.487,-3.143)      2.00437  3.00335  3.58873  2.00437  
19      5.68225 -52.12625  -0.48685 -16.24480 -54.76365 -14.10716     (-43.886,-16.732) (-51.639,-5.195) (-0.487,-3.229)      2.11572  3.17021  3.7881  2.11572  
20      5.63264 -52.12576  -0.48685 -16.24529 -54.71403 -14.09438     (-43.936,-16.732) (-51.639,-5.146) (-0.487,-3.316)      2.22707  3.33706  3.98747  2.22707  
21      5.58302 -52.12527  -0.48685 -16.24578 -54.66442 -14.08161     (-43.985,-16.733) (-51.638,-5.096) (-0.487,-3.402)      2.33843  3.50391  4.18685  2.33843  
22      5.53340 -52.12479  -0.48685 -16.24627 -54.61480 -14.06883     (-44.035,-16.733) (-51.638,-5.047) (-0.487,-3.489)      2.44978  3.67077  4.38622  2.44978  
23      5.48378 -52.12430  -0.48685 -16.24675 -54.56518 -14.05605     (-44.084,-16.734) (-51.637,-4.997) (-0.487,-3.575)      2.56113  3.83762  4.5856  2.56113  
24      5.43416 -52.12381  -0.48685 -16.24724 -54.51556 -14.04328     (-44.134,-16.734) (-51.637,-4.947) (-0.487,-3.662)      2.67249  4.00447  4.78497  2.67249  
25      5.38455 -52.12333  -0.48685 -16.24773 -54.46594 -14.03050     (-44.184,-16.735) (-51.636,-4.898) (-0.487,-3.748)      2.78384  4.17132  4.98434  2.78384  
26      5.33493 -52.12284  -0.48685 -16.24821 -54.41633 -14.01773     (-44.233,-16.735) (-51.636,-4.848) (-0.487,-3.835)      2.8952  4.33818  5.18372  2.8952  
27      5.28531 -52.12235  -0.48685 -16.24870 -54.36671 -14.00495     (-44.283,-16.736) (-51.636,-4.798) (-0.487,-3.921)      3.00655  4.50503  5.38309  3.00655  
28      5.23569 -52.12186  -0.48685 -16.24919 -54.31709 -13.99218     (-44.333,-16.736) (-51.635,-4.749) (-0.487,-4.008)      3.1179  4.67188  5.58246  3.1179  
29      5.18608 -52.12138  -0.48685 -16.24968 -54.26747 -13.97940     (-44.382,-16.737) (-51.635,-4.699) (-0.487,-4.094)      3.22926  4.83874  5.78184  3.22926  
30      5.13646 -52.12089  -0.48685 -16.25016 -54.21785 -13.96662     (-44.432,-16.737) (-51.634,-4.650) (-0.487,-4.181)      3.34061  5.00559  5.98121  3.34061  
31      5.08684 -52.12040  -0.48685 -16.25065 -54.16824 -13.95385     (-44.481,-16.738) (-51.634,-4.600) (-0.487,-4.267)      3.45196  5.17244  6.18059  3.45196  
32      5.03722 -52.11991  -0.48685 -16.25114 -54.11862 -13.94107     (-44.531,-16.738) (-51.633,-4.550) (-0.487,-4.353)      3.56332  5.33929  6.37996  3.56332  
33      4.98760 -52.11943  -0.48685 -16.25163 -54.06900 -13.92830     (-44.581,-16.738) (-51.633,-4.501) (-0.487,-4.440)      3.67467  5.50615  6.57933  3.67467  
34      4.93799 -52.11894  -0.48685 -16.25211 -54.01938 -13.91552     (-44.630,-16.739) (-51.632,-4.451) (-0.487,-4.526)      3.78602  5.673  6.77871  3.78602  
35      4.88837 -52.11845  -0.48685 -16.25260 -53.96977 -13.90274     (-44.680,-16.739) (-51.632,-4.402) (-0.487,-4.613)      3.89738  5.83985  6.97808  3.89738  
36      4.83875 -52.11796  -0.48685 -16.25309 -53.92015 -13.88997     (-44.729,-16.740) (-51.631,-4.352) (-0.487,-4.699)      4.00873  6.00671  7.17745  4.00873  
37      4.78913 -52.11748  -0.48685 -16.25358 -53.87053 -13.87719     (-44.779,-16.740) (-51.631,-4.302) (-0.487,-4.786)      4.12009  6.17356  7.37683  4.12009  
38      4.73951 -52.11699  -0.48685 -16.25406 -53.82091 -13.86442     (-44.829,-16.741) (-51.630,-4.253) (-0.487,-4.872)      4.23144  6.34041  7.5762  4.23144  
39      4.68990 -52.11650  -0.48685 -16.25455 -53.77129 -13.85164     (-44.878,-16.741) (-51.630,-4.203) (-0.487,-4.959)      4.34279  6.50727  7.77557  4.34279  
40      4.64028 -52.11602  -0.48685 -16.25504 -53.72168 -13.83886     (-44.928,-16.742) (-51.629,-4.153) (-0.487,-5.045)      4.45415  6.67412  7.97495  4.45415  
41      4.59066 -52.11553  -0.48685 -16.25552 -53.67206 -13.82609     (-44.978,-16.742) (-51.629,-4.104) (-0.487,-5.132)      4.5655  6.84097  8.17432  4.5655  
42      4.54104 -52.11504  -0.48685 -16.25601 -53.62244 -13.81331     (-45.027,-16.743) (-51.628,-4.054) (-0.487,-5.218)      4.67685  7.00782  8.3737  4.67685  
43      4.49143 -52.11455  -0.48685 -16.25650 -53.57282 -13.80054     (-45.077,-16.743) (-51.628,-4.005) (-0.487,-5.305)      4.78821  7.17468  8.57307  4.78821  
44      4.44181 -52.11407  -0.48685 -16.25699 -53.52320 -13.78776     (-45.126,-16.744) (-51.627,-3.955) (-0.487,-5.391)      4.89956  7.34153  8.77244  4.89956  
45      4.39219 -52.11358  -0.48685 -16.25747 -53.47359 -13.77498     (-45.176,-16.744) (-51.627,-3.905) (-0.487,-5.477)      5.01092  7.50838  8.97182  5.01092  
46      4.34257 -52.11309  -0.48685 -16.25796 -53.42397 -13.76221     (-45.226,-16.745) (-51.626,-3.856) (-0.487,-5.564)      5.12227  7.67524  9.17119  5.12227  
47      4.29295 -52.11260  -0.48685 -16.25845 -53.37435 -13.74943     (-45.275,-16.745) (-51.626,-3.806) (-0.487,-5.650)      5.23362  7.84209  9.37056  5.23362  
48      4.24334 -52.11212  -0.48685 -16.25894 -53.32473 -13.73666     (-45.325,-16.746) (-51.625,-3.756) (-0.487,-5.737)      5.34498  8.00894  9.56994  5.34498  
49      4.19372 -52.11163  -0.48685 -16.25942 -53.27512 -13.72388     (-45.375,-16.746) (-51.625,-3.707) (-0.487,-5.823)      5.45633  8.1758  9.76931  5.45633  
50      4.14410 -52.11114  -0.48685 -16.25991 -53.22550 -13.71111     (-45.424,-16.747) (-51.624,-3.657) (-0.487,-5.910)      5.56768  8.34265  9.96869  5.56768  
51      4.09448 -52.11065  -0.48685 -16.26040 -53.17588 -13.69833     (-45.474,-16.747) (-51.624,-3.608) (-0.487,-5.996)      5.67904  8.5095  10.1681  5.67904  
52      4.04486 -52.11017  -0.48685 -16.26089 -53.12626 -13.68555     (-45.523,-16.748) (-51.623,-3.558) (-0.487,-6.083)      5.79039  8.67635  10.3674  5.79039  
53      3.99525 -52.10968  -0.48685 -16.26137 -53.07664 -13.67278     (-45.573,-16.748) (-51.623,-3.508) (-0.487,-6.169)      5.90174  8.84321  10.5668  5.90174  
54      3.94563 -52.10919  -0.48685 -16.26186 -53.02703 -13.66000     (-45.623,-16.749) (-51.622,-3.459) (-0.487,-6.256)      6.0131  9.01006  10.7662  6.0131  
55      3.89601 -52.10871  -0.48685 -16.26235 -52.97741 -13.64723     (-45.672,-16.749) (-51.622,-3.409) (-0.487,-6.342)      6.12445  9.17691  10.9656  6.12445  
56      3.84639 -52.10822  -0.48685 -16.26283 -52.92779 -13.63445     (-45.722,-16.750) (-51.621,-3.360) (-0.487,-6.429)      6.23581  9.34377  11.1649  6.23581  
57      3.79678 -52.10773  -0.48685 -16.26332 -52.87817 -13.62167     (-45.771,-16.750) (-51.621,-3.310) (-0.487,-6.515)      6.34716  9.51062  11.3643  6.34716  
58      3.74716 -52.10724  -0.48685 -16.26381 -52.82855 -13.60890     (-45.821,-16.751) (-51.620,-3.260) (-0.487,-6.601)      6.45851  9.67747  11.5637  6.45851  
