Fol_2018-05-14.13_04_28.54_53.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -47.00199  18.46206   9.59805 -76.30138 -28.79095 -38.42451     (-1.500,-9.598) (-18.462,-9.595) (-20.181,-47.002) 27.6813  29.9417  
1    -46.95644  18.42510   9.56825 -76.23461 -28.77174 -38.43309     (-1.583,-9.568) (-18.425,-9.635) (-20.248,-46.956) 27.6905  29.9457  
2    -46.91089  18.38814   9.53844 -76.16784 -28.75252 -38.44168     (-1.665,-9.538) (-18.388,-9.676) (-20.315,-46.911) 27.6997  29.9496  
3    -46.86535  18.35118   9.50863 -76.10107 -28.73331 -38.45026     (-1.748,-9.509) (-18.351,-9.716) (-20.381,-46.865) 27.7089  29.9536  
4    -46.81980  18.31422   9.47882 -76.03430 -28.71409 -38.45885     (-1.830,-9.479) (-18.314,-9.756) (-20.448,-46.820) 27.7182  29.9576  
5    -46.77425  18.27726   9.44901 -75.96753 -28.69488 -38.46744     (-1.913,-9.449) (-18.277,-9.797) (-20.515,-46.774) 27.7275  29.9617  
6    -46.72871  18.24029   9.41920 -75.90076 -28.67566 -38.47602     (-1.995,-9.419) (-18.240,-9.837) (-20.582,-46.729) 27.7369  29.9658  
7    -46.68316  18.20333   9.38939 -75.83399 -28.65645 -38.48461     (-2.078,-9.389) (-18.203,-9.878) (-20.649,-46.683) 27.7462  29.9699  
8    -46.63761  18.16637   9.35958 -75.76722 -28.63723 -38.49319     (-2.160,-9.360) (-18.166,-9.918) (-20.715,-46.638) 27.7556  29.974  
9    -46.59206  18.12941   9.32977 -75.70045 -28.61801 -38.50178     (-2.243,-9.330) (-18.129,-9.958) (-20.782,-46.592) 27.765  29.9782  
10    -46.54652  18.09245   9.29996 -75.63368 -28.59880 -38.51037     (-2.325,-9.300) (-18.092,-9.999) (-20.849,-46.547) 27.7745  29.9824  
11    -46.50097  18.05549   9.27016 -75.56691 -28.57958 -38.51895     (-2.408,-9.270) (-18.055,-10.039) (-20.916,-46.501) 27.784  29.9867  
12    -46.45542  18.01853   9.24035 -75.50014 -28.56037 -38.52754     (-2.490,-9.240) (-18.019,-10.080) (-20.982,-46.455) 27.7935  29.9909  
13    -46.40988  17.98157   9.21054 -75.43337 -28.54115 -38.53613     (-2.573,-9.211) (-17.982,-10.120) (-21.049,-46.410) 27.8031  29.9952  
14    -46.36433  17.94461   9.18073 -75.36660 -28.52194 -38.54471     (-2.655,-9.181) (-17.945,-10.160) (-21.116,-46.364) 27.8127  29.9996  
15    -46.31878  17.90764   9.15092 -75.29983 -28.50272 -38.55330     (-2.738,-9.151) (-17.908,-10.201) (-21.183,-46.319) 27.8223  30.0039  
16    -46.27323  17.87068   9.12111 -75.23306 -28.48351 -38.56188     (-2.821,-9.121) (-17.871,-10.241) (-21.249,-46.273) 27.8319  30.0083  
17    -46.22769  17.83372   9.09130 -75.16629 -28.46429 -38.57047     (-2.903,-9.091) (-17.834,-10.282) (-21.316,-46.228) 27.8416  30.0127  
18    -46.18214  17.79676   9.06149 -75.09952 -28.44508 -38.57906     (-2.986,-9.061) (-17.797,-10.322) (-21.383,-46.182) 27.8513  30.0172  
19    -46.13659  17.75980   9.03168 -75.03275 -28.42586 -38.58764     (-3.068,-9.032) (-17.760,-10.362) (-21.450,-46.137) 27.861  30.0217  
