Fol_2018-05-05.09_43_05.1_3.txt     Output is probe cell, reduced cell, NCDist distance between
14    -136.09866  75.31211 -105.90384 -280.81610 -125.76369 -287.32588     (-212.014,-205.504) (-75.312,-201.076) (-30.592,-60.787) 60.8768
15    -137.16789  73.19065 -104.84310 -279.75536 -126.82443 -284.13518     (-210.945,-206.565) (-73.191,-200.015) (-31.652,-63.977) 64.1096
16    -138.23712  71.06918 -103.78237 -278.69463 -127.88516 -280.94449     (-209.875,-207.625) (-71.069,-198.954) (-32.713,-67.168) 67.4723
17    -139.30635  68.94771 -102.72163 -277.63389 -128.94590 -277.75379     (-208.806,-208.686) (-68.948,-197.894) (-33.774,-70.359) 70.9463
18    -140.37557  66.82624 -101.66090 -276.57316 -130.00663 -274.56310     (-207.737,-209.747) (-66.826,-196.833) (-34.835,-73.549) 74.516
19    -141.44480  64.70477 -100.60017 -275.51243 -131.06736 -271.37241     (-206.668,-210.808) (-64.705,-195.772) (-35.895,-76.740) 78.1684
20    -142.51403  62.58331 -99.53943 -274.45169 -132.12810 -268.18171     (-205.598,-211.868) (-62.583,-194.711) (-36.956,-79.931) 81.8924
21    -143.58325  60.46184 -98.47870 -273.39096 -133.18883 -264.99102     (-204.529,-212.929) (-60.462,-193.651) (-38.017,-83.121) 85.6786
22    -144.65248  58.34037 -97.41796 -272.33022 -134.24957 -261.80032     (-203.460,-213.990) (-58.340,-192.590) (-39.078,-86.312) 89.5192
23    -145.72171  56.21890 -96.35723 -271.26949 -135.31030 -258.60963     (-202.391,-215.051) (-56.219,-191.529) (-40.138,-89.503) 93.4075
24    -146.79093  54.09743 -95.29650 -270.20876 -136.37103 -255.41893     (-201.321,-216.111) (-54.097,-190.468) (-41.199,-92.693) 97.3376
25    -147.86016  51.97597 -94.23576 -269.14802 -137.43177 -252.22824     (-200.252,-217.172) (-51.976,-189.408) (-42.260,-95.884) 101.305
26    -148.92939  49.85450 -93.17503 -268.08729 -138.49250 -249.03754     (-199.183,-218.233) (-49.854,-188.347) (-43.321,-99.075) 105.305
27    -149.99861  47.73303 -92.11429 -267.02655 -139.55324 -245.84685     (-198.114,-219.294) (-47.733,-187.286) (-44.381,-102.266) 109.334
28    -151.06784  45.61156 -91.05356 -265.96582 -140.61397 -242.65615     (-197.045,-220.354) (-45.612,-186.226) (-45.442,-105.456) 113.39
29    -152.13707  43.49009 -89.99283 -264.90509 -141.67470 -239.46546     (-195.975,-221.415) (-43.490,-185.165) (-46.503,-108.647) 117.469
30    -153.20629  41.36863 -88.93209 -263.84435 -142.73544 -236.27476     (-194.906,-222.476) (-41.369,-184.104) (-47.563,-111.838) 121.569
31    -154.27552  39.24716 -87.87136 -262.78362 -143.79617 -233.08407     (-193.837,-223.536) (-39.247,-183.043) (-48.624,-115.028) 125.688
32    -155.34475  37.12569 -86.81062 -261.72288 -144.85691 -229.89337     (-192.768,-224.597) (-37.126,-181.983) (-49.685,-118.219) 129.824
33    -156.41397  35.00422 -85.74989 -260.66215 -145.91764 -226.70268     (-191.698,-225.658) (-35.004,-180.922) (-50.746,-121.410) 133.976
34    -157.48320  32.88275 -84.68916 -259.60142 -146.97837 -223.51198     (-190.629,-226.719) (-32.883,-179.861) (-51.806,-124.600) 138.142
35    -158.55243  30.76129 -83.62842 -258.54068 -148.03911 -220.32129     (-189.560,-227.779) (-30.761,-178.800) (-52.867,-127.791) 142.321
36    -159.62165  28.63982 -82.56769 -257.47995 -149.09984 -217.13059     (-188.491,-228.840) (-28.640,-177.740) (-53.928,-130.982) 146.512
37    -160.69088  26.51835 -81.50695 -256.41921 -150.16058 -213.93990     (-187.422,-229.901) (-26.518,-176.679) (-54.989,-134.173) 150.714
38    -161.76011  24.39688 -80.44622 -255.35848 -151.22131 -210.74920     (-186.352,-230.962) (-24.397,-175.618) (-56.049,-137.363) 154.925
39    -162.82933  22.27541 -79.38549 -254.29775 -152.28204 -207.55851     (-185.283,-232.022) (-22.275,-174.557) (-57.110,-140.554) 159.146
40    -163.89856  20.15395 -78.32475 -253.23701 -153.34278 -204.36782     (-184.214,-233.083) (-20.154,-173.497) (-58.171,-143.745) 163.376
41    -164.96779  18.03248 -77.26402 -252.17628 -154.40351 -201.17712     (-183.145,-234.144) (-18.032,-172.436) (-59.232,-146.935) 167.613
42    -166.03701  15.91101 -76.20328 -251.11554 -155.46425 -197.98643     (-182.075,-235.205) (-15.911,-171.375) (-60.292,-150.126) 170.522
43    -167.10624  13.78954 -75.14255 -250.05481 -156.52498 -194.79573     (-181.006,-236.265) (-13.790,-170.315) (-61.353,-153.317) 168.831
44    -168.17547  11.66807 -74.08182 -248.99408 -157.58571 -191.60504     (-179.937,-237.326) (-11.668,-169.254) (-62.414,-156.507) 167.238
45    -169.24469   9.54661 -73.02108 -247.93334 -158.64645 -188.41434     (-178.868,-238.387) (-9.547,-168.193) (-63.474,-159.698) 165.746
46    -170.31392   7.42514 -71.96035 -246.87261 -159.70718 -185.22365     (-177.799,-239.447) (-7.425,-167.132) (-64.535,-162.889) 164.357
47    -171.38315   5.30367 -70.89961 -245.81187 -160.76792 -182.03295     (-176.729,-240.508) (-5.304,-166.072) (-65.596,-166.079) 163.074
48    -172.45237   3.18220 -69.83888 -244.75114 -161.82865 -178.84226     (-175.660,-241.569) (-3.182,-165.011) (-66.657,-169.270) 161.899
49    -173.52160   1.06073 -68.77815 -243.69041 -162.88938 -175.65156     (-174.591,-242.630) (-1.061,-163.950) (-67.717,-172.461) 160.835
50    -174.59083  -1.06073 -67.71741 -242.62967 -163.95012 -172.46087     (-174.591,-242.630) (-1.061,-163.950) (-67.717,-172.461) 160.835
51    -175.66006  -3.18220 -66.65668 -241.56894 -165.01085 -169.27017     (-175.660,-241.569) (-3.182,-165.011) (-66.657,-169.270) 161.899
52    -176.72928  -5.30367 -65.59594 -240.50820 -166.07159 -166.07948     (-176.729,-240.508) (-5.304,-166.072) (-65.596,-166.079) 163.074
53    -177.79851  -7.42514 -64.53521 -239.44747 -167.13232 -162.88878     (-177.799,-239.447) (-7.425,-167.132) (-64.535,-162.889) 164.357
54    -178.86774  -9.54661 -63.47448 -238.38674 -168.19305 -159.69809     (-178.868,-238.387) (-9.547,-168.193) (-63.474,-159.698) 165.746
55    -179.93696 -11.66807 -62.41374 -237.32600 -169.25379 -156.50739     (-179.937,-237.326) (-11.668,-169.254) (-62.414,-156.507) 167.238
56    -181.00619 -13.78954 -61.35301 -236.26527 -170.31452 -153.31670     (-181.006,-236.265) (-13.790,-170.315) (-61.353,-153.317) 168.831
57    -182.07542 -15.91101 -60.29227 -235.20453 -171.37526 -150.12600     (-182.075,-235.205) (-15.911,-171.375) (-60.292,-150.126) 170.522
58    -183.14464 -18.03248 -59.23154 -234.14380 -172.43599 -146.93531     (-183.145,-234.144) (-18.032,-172.436) (-59.232,-146.935) 167.613
59    -184.21387 -20.15395 -58.17081 -233.08307 -173.49672 -143.74461     (-184.214,-233.083) (-20.154,-173.497) (-58.171,-143.745) 163.376
60    -185.28310 -22.27541 -57.11007 -232.02233 -174.55746 -140.55392     (-185.283,-232.022) (-22.275,-174.557) (-57.110,-140.554) 159.146
61    -186.35232 -24.39688 -56.04934 -230.96160 -175.61819 -137.36323     (-186.352,-230.962) (-24.397,-175.618) (-56.049,-137.363) 154.925
62    -187.42155 -26.51835 -54.98860 -229.90086 -176.67893 -134.17253     (-187.422,-229.901) (-26.518,-176.679) (-54.989,-134.173) 150.714
63    -188.49078 -28.63982 -53.92787 -228.84013 -177.73966 -130.98184     (-188.491,-228.840) (-28.640,-177.740) (-53.928,-130.982) 146.512
64    -189.56000 -30.76129 -52.86714 -227.77940 -178.80039 -127.79114     (-189.560,-227.779) (-30.761,-178.800) (-52.867,-127.791) 142.321
65    -190.62923 -32.88275 -51.80640 -226.71866 -179.86113 -124.60045     (-190.629,-226.719) (-32.883,-179.861) (-51.806,-124.600) 138.142
66    -191.69846 -35.00422 -50.74567 -225.65793 -180.92186 -121.40975     (-191.698,-225.658) (-35.004,-180.922) (-50.746,-121.410) 133.976
67    -192.76768 -37.12569 -49.68493 -224.59719 -181.98260 -118.21906     (-192.768,-224.597) (-37.126,-181.983) (-49.685,-118.219) 129.824
68    -193.83691 -39.24716 -48.62420 -223.53646 -183.04333 -115.02836     (-193.837,-223.536) (-39.247,-183.043) (-48.624,-115.028) 125.688
69    -194.90614 -41.36863 -47.56347 -222.47573 -184.10406 -111.83767     (-194.906,-222.476) (-41.369,-184.104) (-47.563,-111.838) 121.569
70    -195.97536 -43.49009 -46.50273 -221.41499 -185.16480 -108.64697     (-195.975,-221.415) (-43.490,-185.165) (-46.503,-108.647) 117.469
71    -197.04459 -45.61156 -45.44200 -220.35426 -186.22553 -105.45628     (-197.045,-220.354) (-45.612,-186.226) (-45.442,-105.456) 113.39
72    -198.11382 -47.73303 -44.38126 -219.29352 -187.28627 -102.26558     (-198.114,-219.294) (-47.733,-187.286) (-44.381,-102.266) 109.334
73    -199.18304 -49.85450 -43.32053 -218.23279 -188.34700 -99.07489     (-199.183,-218.233) (-49.854,-188.347) (-43.321,-99.075) 105.305
74    -200.25227 -51.97597 -42.25980 -217.17206 -189.40773 -95.88419     (-200.252,-217.172) (-51.976,-189.408) (-42.260,-95.884) 101.305
75    -201.32150 -54.09743 -41.19906 -216.11132 -190.46847 -92.69350     (-201.321,-216.111) (-54.097,-190.468) (-41.199,-92.693) 97.3376
76    -202.39072 -56.21890 -40.13833 -215.05059 -191.52920 -89.50280     (-202.391,-215.051) (-56.219,-191.529) (-40.138,-89.503) 93.4075
77    -203.45995 -58.34037 -39.07760 -213.98985 -192.58994 -86.31211     (-203.460,-213.990) (-58.340,-192.590) (-39.078,-86.312) 89.5192
78    -204.52918 -60.46184 -38.01686 -212.92912 -193.65067 -83.12141     (-204.529,-212.929) (-60.462,-193.651) (-38.017,-83.121) 85.6786
79    -205.59840 -62.58331 -36.95613 -211.86839 -194.71140 -79.93072     (-205.598,-211.868) (-62.583,-194.711) (-36.956,-79.931) 81.8924
80    -206.66763 -64.70477 -35.89539 -210.80765 -195.77214 -76.74003     (-206.668,-210.808) (-64.705,-195.772) (-35.895,-76.740) 78.1684
81    -207.73686 -66.82624 -34.83466 -209.74692 -196.83287 -73.54933     (-207.737,-209.747) (-66.826,-196.833) (-34.835,-73.549) 74.516
82    -208.80609 -68.94771 -33.77393 -208.68618 -197.89361 -70.35864     (-208.806,-208.686) (-68.948,-197.894) (-33.774,-70.359) 70.9463
83    -209.87531 -71.06918 -32.71319 -207.62545 -198.95434 -67.16794     (-209.875,-207.625) (-71.069,-198.954) (-32.713,-67.168) 67.4723
84    -210.94454 -73.19065 -31.65246 -206.56472 -200.01507 -63.97725     (-210.945,-206.565) (-73.191,-200.015) (-31.652,-63.977) 64.1096
85    -212.01377 -75.31211 -30.59172 -205.50398 -201.07581 -60.78655     (-212.014,-205.504) (-75.312,-201.076) (-30.592,-60.787) 60.8768
86    -213.08299 -77.43358 -29.53099 -204.44325 -202.13654 -57.59586     (-213.083,-204.443) (-77.434,-202.137) (-29.531,-57.596) 56.963
87    -214.15222 -79.55505 -28.47026 -203.38251 -203.19728 -54.40516     (-214.152,-203.383) (-79.555,-203.197) (-28.470,-54.405) 52.5812
88    -215.22145 -81.67652 -27.40952 -202.32178 -204.25801 -51.21447     (-215.221,-202.322) (-81.677,-204.258) (-27.410,-51.214) 48.1994
89    -216.29067 -83.79799 -26.34879 -201.26105 -205.31874 -48.02377     (-216.291,-201.261) (-83.798,-205.319) (-26.349,-48.024) 43.8177
90    -217.35990 -85.91945 -25.28805 -200.20031 -206.37948 -44.83308     (-217.360,-200.200) (-85.919,-206.379) (-25.288,-44.833) 39.4359
91    -218.42913 -88.04092 -24.22732 -199.13958 -207.44021 -41.64238     (-218.429,-199.140) (-88.041,-207.440) (-24.227,-41.642) 35.0541
92    -219.49835 -90.16239 -23.16659 -198.07884 -208.50095 -38.45169     (-219.498,-198.079) (-90.162,-208.501) (-23.167,-38.452) 30.6724
93    -220.56758 -92.28386 -22.10585 -197.01811 -209.56168 -35.26099     (-220.568,-197.018) (-92.284,-209.562) (-22.106,-35.261) 26.2906
94    -221.63681 -94.40533 -21.04512 -195.95738 -210.62241 -32.07030     (-221.637,-195.957) (-94.405,-210.622) (-21.045,-32.070) 21.9088
95    -222.70603 -96.52679 -19.98438 -194.89664 -211.68315 -28.87960     (-222.706,-194.897) (-96.527,-211.683) (-19.984,-28.880) 17.5271
96    -223.77526 -98.64826 -18.92365 -193.83591 -212.74388 -25.68891     (-223.775,-193.836) (-98.648,-212.744) (-18.924,-25.689) 13.1453
97    -224.84449 -100.76973 -17.86292 -192.77517 -213.80462 -22.49821     (-224.844,-192.775) (-100.770,-213.805) (-17.863,-22.498) 8.76353
98    -225.91371 -102.89120 -16.80218 -191.71444 -214.86535 -19.30752     (-225.914,-191.714) (-102.891,-214.865) (-16.802,-19.308) 4.38177
99    -226.98294 -105.01267 -15.74145 -190.65371 -215.92608 -16.11682     (-226.983,-190.654) (-105.013,-215.926) (-15.741,-16.117) 0
