Fol_2018-05-14.09_01_41.1_8.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.03103 -41.62612 -50.15481  -2.17335   3.55744  -8.34727     (-2.022,-6.588) (-29.238,-3.557) (-1.384,-33.420) 0  6.7435e-07  
1      2.97999 -41.50099 -49.66218  -2.21795   3.48558  -8.60054     (-2.580,-6.466) (-29.520,-3.486) (-1.268,-33.245) 0.674727  0.674727  
2      2.92896 -41.37586 -49.16955  -2.26254   3.41371  -8.85380     (-3.138,-6.343) (-29.802,-3.414) (-1.151,-33.071) 1.34945  1.34945  
3      2.87792 -41.25073 -48.67691  -2.30714   3.34184  -9.10706     (-3.696,-6.220) (-30.084,-3.342) (-1.035,-32.896) 2.02418  2.02418  
4      2.82688 -41.12561 -48.18428  -2.35174   3.26997  -9.36033     (-4.254,-6.097) (-30.365,-3.270) (-0.918,-32.721) 2.69891  2.69891  
5      2.77585 -41.00048 -47.69165  -2.39633   3.19811  -9.61359     (-4.812,-5.974) (-30.647,-3.198) (-0.802,-32.546) 3.29594  3.37363  
6      2.72481 -40.87535 -47.19901  -2.44093   3.12624  -9.86686     (-5.370,-5.851) (-30.929,-3.126) (-0.685,-32.371) 3.64573  4.04836  
7      2.67377 -40.75022 -46.70638  -2.48553   3.05437 -10.12012     (-5.928,-5.728) (-31.211,-3.054) (-0.569,-32.196) 4.07799  4.72309  
8      2.62273 -40.62509 -46.21375  -2.53013   2.98250 -10.37338     (-6.486,-5.605) (-31.492,-2.983) (-0.452,-32.021) 4.56937  5.39781  
9      2.57170 -40.49996 -45.72111  -2.57472   2.91064 -10.62665     (-7.044,-5.482) (-31.774,-2.911) (-0.336,-31.846) 5.10282  6.07254  
10      2.52066 -40.37484 -45.22848  -2.61932   2.83877 -10.87991     (-7.602,-5.359) (-32.056,-2.839) (-0.219,-31.671) 5.66648  6.74727  
11      2.46962 -40.24971 -44.73584  -2.66392   2.76690 -11.13318     (-8.160,-5.237) (-32.338,-2.767) (-0.103,-31.496) 6.25217  7.42199  
12      2.41859 -40.12458 -44.24321  -2.70851   2.69503 -11.38644     (-8.705,-32.606) (-5.100,-2.682) (-0.013,-31.334) 6.83494  12.9159     glitch
13      2.36755 -39.99945 -43.75058  -2.75311   2.62317 -11.63971     (-9.146,-32.771) (-4.861,-2.493) (-0.130,-31.276) 7.28674  12.9174  
14      2.31651 -39.87432 -43.25794  -2.79771   2.55130 -11.89297     (-9.588,-32.936) (-4.621,-2.305) (-0.246,-31.217) 7.75505  12.8931  
15      2.26548 -39.74919 -42.76531  -2.84231   2.47943 -12.14623     (-10.030,-33.102) (-4.382,-2.117) (-0.363,-31.159) 8.23706  12.8429  
16      2.21444 -39.62407 -42.27268  -2.88690   2.40756 -12.39950     (-10.471,-33.267) (-4.143,-1.928) (-0.479,-31.100) 8.5845  12.7666  
17      2.16340 -39.49894 -41.78004  -2.93150   2.33570 -12.65276     (-10.913,-33.432) (-3.903,-1.740) (-0.596,-31.042) 8.90707  12.6635  
18      2.11236 -39.37381 -41.28741  -2.97610   2.26383 -12.90603     (-11.354,-33.598) (-3.664,-1.552) (-0.712,-30.983) 9.25431  12.5332  
19      2.06133 -39.24868 -40.79478  -3.02070   2.19196 -13.15929     (-11.796,-33.763) (-3.425,-1.363) (-0.829,-30.925) 9.62355  12.3747  
20      2.01029 -39.12355 -40.30214  -3.06529   2.12009 -13.41255     (-12.238,-33.928) (-3.185,-1.175) (-0.945,-30.866) 10.0124  12.187  
21      1.95925 -38.99843 -39.80951  -3.10989   2.04823 -13.66582     (-12.679,-34.093) (-2.946,-0.987) (-1.062,-30.808) 10.4185  11.9685  
22      1.90822 -38.87330 -39.31688  -3.15449   1.97636 -13.91908     (-13.121,-34.259) (-2.706,-0.798) (-1.178,-30.749) 10.8402  11.7177  
23      1.85718 -38.74817 -38.82424  -3.19908   1.90449 -14.17235     (-13.562,-34.424) (-2.467,-0.610) (-1.295,-30.691) 11.2755  11.4324  
24      1.80614 -38.62304 -38.33161  -3.24368   1.83262 -14.42561     (-14.004,-34.589) (-2.228,-0.422) (-1.411,-30.633) 11.7229  11.11  
25      1.75511 -38.49791 -37.83898  -3.28828   1.76076 -14.67887     (-14.446,-34.754) (-1.988,-0.233) (-1.528,-30.574) 12.1812  10.7471  
26      1.70407 -38.37278 -37.34634  -3.33288   1.68889 -14.93214     (-14.887,-34.920) (-0.045,-1.749) (-30.516,-1.644) 12.6492  10.9094  
27      1.65303 -38.24766 -36.85371  -3.37747   1.61702 -15.18540     (-1.617,-34.942) (-0.143,-1.653) (-30.314,-15.185) 12.9081  27.2092     glitch
28      1.60199 -38.12253 -36.36108  -3.42207   1.54515 -15.43867     (-1.545,-34.919) (-0.332,-1.602) (-30.067,-15.439) 13.1088  27.3907  
29      1.55096 -37.99740 -35.86844  -3.46667   1.47329 -15.69193     (-1.473,-34.895) (-0.520,-1.551) (-29.820,-15.692) 13.3191  27.5648  
