Fol_2018-05-14.17_24_42.1_68.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      0.02854 -52.79148 -40.38818   0.52161  -1.17928  -5.00158     (-0.493,-0.522) (-39.867,-0.658) (-52.270,-4.480) 0  1.3487e-06  
1      0.02327 -52.66093 -40.50820   0.51107  -1.17401  -4.99631     (-0.488,-0.511) (-39.997,-0.663) (-52.150,-4.485) 0.177885  0.177885  
2      0.01800 -52.53037 -40.62821   0.50053  -1.16874  -4.99104     (-0.483,-0.501) (-40.128,-0.668) (-52.030,-4.491) 0.355769  0.355769  
3      0.01273 -52.39982 -40.74823   0.49000  -1.16347  -4.98577     (-0.477,-0.490) (-40.258,-0.673) (-51.910,-4.496) 0.533654  0.533654  
4      0.00746 -52.26926 -40.86825   0.47946  -1.15821  -4.98050     (-0.472,-0.479) (-40.389,-0.679) (-51.790,-4.501) 0.711539  0.711539  
5      0.00220 -52.13871 -40.98826   0.46892  -1.15294  -4.97523     (-0.467,-0.469) (-40.519,-0.684) (-51.670,-4.506) 0.889423  0.889423  
6     -0.00307 -52.00815 -41.10828   0.45838  -1.14767  -4.96996     (-0.461,-0.458) (-40.650,-0.689) (-51.550,-4.512) 1.06731  1.06731  
7     -0.00834 -51.87760 -41.22830   0.44785  -1.14240  -4.96470     (-0.456,-0.448) (-40.780,-0.695) (-51.430,-4.517) 1.24519  1.24519  
8     -0.01361 -51.74705 -41.34832   0.43731  -1.13713  -4.95943     (-0.451,-0.437) (-40.911,-0.700) (-51.310,-4.522) 1.42308  1.42308  
9     -0.01888 -51.61649 -41.46833   0.42677  -1.13186  -4.95416     (-0.446,-0.427) (-41.042,-0.705) (-51.190,-4.527) 1.60096  1.60096  
10     -0.02415 -51.48594 -41.58835   0.41623  -1.12659  -4.94889     (-0.440,-0.416) (-41.172,-0.710) (-51.070,-4.533) 1.77885  1.77885  
11     -0.02942 -51.35538 -41.70837   0.40570  -1.12132  -4.94362     (-0.435,-0.406) (-41.303,-0.716) (-50.950,-4.538) 1.95673  1.95673  
12     -0.03469 -51.22483 -41.82838   0.39516  -1.11606  -4.93835     (-0.430,-0.395) (-41.433,-0.721) (-50.830,-4.543) 2.13462  2.13462  
13     -0.03995 -51.09427 -41.94840   0.38462  -1.11079  -4.93308     (-0.425,-0.385) (-41.564,-0.726) (-50.710,-4.548) 2.3125  2.3125  
14     -0.04522 -50.96372 -42.06842   0.37408  -1.10552  -4.92781     (-0.419,-0.374) (-41.694,-0.731) (-50.590,-4.554) 2.49039  2.49039  
15     -0.05049 -50.83316 -42.18844   0.36355  -1.10025  -4.92254     (-0.414,-0.364) (-41.825,-0.737) (-50.470,-4.559) 2.66827  2.66827  
16     -0.05576 -50.70261 -42.30845   0.35301  -1.09498  -4.91728     (-0.409,-0.353) (-41.955,-0.742) (-50.350,-4.564) 2.84615  2.84615  
17     -0.06103 -50.57205 -42.42847   0.34247  -1.08971  -4.91201     (-0.404,-0.342) (-42.086,-0.747) (-50.230,-4.570) 3.02404  3.02404  
18     -0.06630 -50.44150 -42.54849   0.33193  -1.08444  -4.90674     (-0.398,-0.332) (-42.217,-0.753) (-50.110,-4.575) 3.20192  3.20192  
19     -0.07157 -50.31094 -42.66850   0.32140  -1.07917  -4.90147     (-0.393,-0.321) (-42.347,-0.758) (-49.990,-4.580) 3.37981  3.37981  
20     -0.07684 -50.18039 -42.78852   0.31086  -1.07390  -4.89620     (-0.388,-0.311) (-42.478,-0.763) (-49.870,-4.585) 3.55769  3.55769  
21     -0.08210 -50.04983 -42.90854   0.30032  -1.06864  -4.89093     (-0.382,-0.300) (-42.608,-0.768) (-49.750,-4.591) 3.73558  3.73558  
22     -0.08737 -49.91928 -43.02856   0.28978  -1.06337  -4.88566     (-0.377,-0.290) (-42.739,-0.774) (-49.629,-4.596) 3.91346  3.91346  
23     -0.09264 -49.78873 -43.14857   0.27925  -1.05810  -4.88039     (-0.372,-0.279) (-42.869,-0.779) (-49.509,-4.601) 4.09135  4.09135  
24     -0.09791 -49.65817 -43.26859   0.26871  -1.05283  -4.87513     (-0.367,-0.269) (-43.000,-0.784) (-49.389,-4.606) 4.26923  4.26923  
25     -0.10318 -49.52762 -43.38861   0.25817  -1.04756  -4.86986     (-0.361,-0.258) (-43.130,-0.789) (-49.269,-4.612) 4.44712  4.44712  
26     -0.10845 -49.39706 -43.50862   0.24763  -1.04229  -4.86459     (-0.356,-0.248) (-43.261,-0.795) (-49.149,-4.617) 4.625  4.625  
27     -0.11372 -49.26651 -43.62864   0.23710  -1.03702  -4.85932     (-0.351,-0.237) (-43.392,-0.800) (-49.029,-4.622) 4.80289  4.80289  
28     -0.11899 -49.13595 -43.74866   0.22656  -1.03175  -4.85405     (-0.346,-0.227) (-43.522,-0.805) (-48.909,-4.627) 4.98077  4.98077  
29     -0.12425 -49.00540 -43.86868   0.21602  -1.02649  -4.84878     (-0.340,-0.216) (-43.653,-0.810) (-48.789,-4.633) 5.15866  5.15866  
30     -0.12952 -48.87484 -43.98869   0.20548  -1.02122  -4.84351     (-0.335,-0.205) (-43.783,-0.816) (-48.669,-4.638) 5.33654  5.33654  
31     -0.13479 -48.74429 -44.10871   0.19494  -1.01595  -4.83824     (-0.330,-0.195) (-43.914,-0.821) (-48.549,-4.643) 5.51442  5.51442  
32     -0.14006 -48.61373 -44.22873   0.18441  -1.01068  -4.83298     (-0.324,-0.184) (-44.044,-0.826) (-48.429,-4.649) 5.69231  5.69231  
