Fol_2018-05-14.17_23_09.1_11.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.88283 -47.41624 -42.50230   2.67635  -4.63754  -6.94876     (-4.638,-40.288) (-1.961,-35.374) (-1.245,-2.311) 0  0  
1      5.77657 -46.95710 -42.08556   2.24236  -4.94801  -6.90192     (-4.948,-40.352) (-2.706,-35.480) (-0.829,-1.954) 0.983525  0.983525  
2      5.67030 -46.49796 -41.66882   1.80838  -5.25848  -6.85507     (-5.258,-40.416) (-3.450,-35.587) (-0.412,-1.597) 1.96705  1.96705  
3      5.56403 -46.03882 -41.25208   1.37440  -5.56895  -6.80823     (-5.564,-4.190) (-40.475,-35.688) (-0.005,-1.244) 2.94267  43.133  
4      5.45777 -45.57968 -40.83535   0.94041  -5.87942  -6.76139     (-5.458,-4.517) (-40.122,-35.378) (-0.422,-1.304) 3.3209  42.9907     glitch
5      5.35150 -45.12053 -40.41861   0.50643  -6.18989  -6.71454     (-5.352,-4.845) (-39.769,-35.067) (-0.838,-1.363) 3.79882  42.8599  
6      5.24523 -44.66139 -40.00187   0.07244  -6.50036  -6.66770     (-5.245,-5.173) (-39.416,-34.757) (-1.255,-1.422) 4.34366  42.7408  
7      5.13897 -44.20225 -39.58513  -0.36154  -6.81084  -6.62085     (-5.139,-5.501) (-39.063,-34.446) (-1.672,-1.482) 4.5881  42.3445  
8      5.03270 -43.74311 -39.16840  -0.79553  -7.12131  -6.57401     (-5.033,-5.828) (-38.710,-34.136) (-2.089,-1.541) 4.76336  41.8947  
9      4.92644 -43.28397 -38.75166  -1.22951  -7.43178  -6.52717     (-4.926,-6.156) (-38.358,-33.825) (-2.505,-1.601) 5.03609  41.4525  
10      4.82017 -42.82482 -38.33492  -1.66350  -7.74225  -6.48032     (-4.820,-6.484) (-38.005,-33.515) (-2.922,-1.660) 5.39151  41.0181  
11      4.71390 -42.36568 -37.91819  -2.09748  -8.05272  -6.43348     (-4.714,-6.811) (-37.652,-33.204) (-3.339,-1.720) 5.81448  40.5919  
12      4.60764 -41.90654 -37.50145  -2.53147  -8.36319  -6.38664     (-4.608,-7.139) (-37.299,-32.894) (-3.756,-1.779) 6.29138  40.1739  
13      4.50137 -41.44740 -37.08471  -2.96545  -8.67366  -6.33979     (-4.501,-7.467) (-36.946,-32.583) (-4.172,-1.838) 6.81091  39.7646  
14      4.39510 -40.98826 -36.66797  -3.39943  -8.98413  -6.29295     (-4.395,-7.795) (-36.593,-32.273) (-4.589,-1.898) 7.36404  39.3642  
15      4.28884 -40.52911 -36.25124  -3.83342  -9.29460  -6.24610     (-4.289,-8.122) (-36.240,-31.962) (-5.006,-1.957) 7.94376  38.9729  
16      4.18257 -40.06997 -35.83450  -4.26740  -9.60507  -6.19926     (-4.183,-8.450) (-35.887,-31.652) (-5.423,-2.017) 8.54466  38.591  
17      4.07630 -39.61083 -35.41776  -4.70139  -9.91555  -6.15242     (-4.076,-8.778) (-35.535,-31.341) (-5.839,-2.076) 9.16257  38.2188  
18      3.97004 -39.15169 -35.00102  -5.13537 -10.22602  -6.10557     (-3.970,-9.105) (-35.182,-31.031) (-6.256,-2.136) 9.79427  37.8567  
19      3.86377 -38.69255 -34.58429  -5.56936 -10.53649  -6.05873     (-3.864,-9.433) (-34.829,-30.721) (-6.673,-2.195) 10.4373  37.5048  
20      3.75750 -38.23340 -34.16755  -6.00334 -10.84696  -6.01188     (-3.758,-9.761) (-34.476,-30.410) (-7.089,-2.254) 11.0896  37.1635  
21      3.65124 -37.77426 -33.75081  -6.43733 -11.15743  -5.96504     (-3.651,-10.089) (-34.123,-30.100) (-7.506,-2.314) 11.7497  36.833  
22      3.54497 -37.31512 -33.33407  -6.87131 -11.46790  -5.91820     (-3.545,-10.416) (-33.770,-29.789) (-7.923,-2.373) 12.4163  36.5137  
23      3.43871 -36.85598 -32.91734  -7.30529 -11.77837  -5.87135     (-3.439,-10.744) (-33.417,-29.479) (-8.340,-2.433) 13.0884  36.2059  
24      3.33244 -36.39684 -32.50060  -7.73928 -12.08884  -5.82451     (-3.332,-11.072) (-33.064,-29.168) (-8.756,-2.492) 13.7653  35.9099  
25      3.22617 -35.93769 -32.08386  -8.17326 -12.39931  -5.77767     (-3.226,-11.399) (-32.712,-28.858) (-9.173,-2.551) 14.4463  35.6258  
26      3.11991 -35.47855 -31.66712  -8.60725 -12.70978  -5.73082     (-3.120,-11.727) (-32.359,-28.547) (-9.590,-2.611) 15.1307  35.3542  
27      3.01364 -35.01941 -31.25039  -9.04123 -13.02026  -5.68398     (-3.014,-12.055) (-32.006,-28.237) (-10.007,-2.670) 15.8182  35.0951  
28      2.90737 -34.56027 -30.83365  -9.47522 -13.33073  -5.63713     (-2.907,-12.383) (-31.653,-27.926) (-10.423,-2.730) 16.5084  34.849  
29      2.80111 -34.10113 -30.41691  -9.90920 -13.64120  -5.59029     (-2.801,-12.710) (-31.300,-27.616) (-10.840,-2.789) 17.2009  34.616  
30      2.69484 -33.64198 -30.00017 -10.34319 -13.95167  -5.54345     (-2.695,-13.038) (-30.947,-27.305) (-11.257,-2.849) 17.8955  34.3965  
31      2.58857 -33.18284 -29.58344 -10.77717 -14.26214  -5.49660     (-2.589,-13.366) (-30.594,-26.995) (-11.674,-2.908) 18.592  34.1907  
32      2.48231 -32.72370 -29.16670 -11.21116 -14.57261  -5.44976     (-2.482,-13.693) (-30.241,-26.684) (-12.090,-2.967) 19.2901  33.9988  
33      2.37604 -32.26456 -28.74996 -11.64514 -14.88308  -5.40291     (-2.376,-14.021) (-29.889,-26.374) (-12.507,-3.027) 19.9897  33.8212  
34      2.26978 -31.80542 -28.33323 -12.07912 -15.19355  -5.35607     (-2.270,-14.349) (-29.536,-26.063) (-12.924,-3.086) 20.6906  33.658  
35      2.16351 -31.34627 -27.91649 -12.51311 -15.50402  -5.30923     (-2.164,-14.677) (-29.183,-25.753) (-13.341,-3.146) 21.3907  33.5094  
36      2.05724 -30.88713 -27.49975 -12.94709 -15.81450  -5.26238     (-2.057,-15.004) (-28.830,-25.443) (-13.757,-3.205) 22.0605  33.3756  
37      1.95098 -30.42799 -27.08301 -13.38108 -16.12497  -5.21554     (-1.951,-15.332) (-28.477,-25.132) (-14.174,-3.265) 22.7333  33.2568  
38      1.84471 -29.96885 -26.66628 -13.81506 -16.43544  -5.16870     (-1.845,-15.660) (-28.124,-24.822) (-14.591,-3.324) 23.4089  33.1532  
39      1.73844 -29.50971 -26.24954 -14.24905 -16.74591  -5.12185     (-1.738,-15.987) (-27.771,-24.511) (-15.007,-3.383) 24.0869  33.0649  
40      1.63218 -29.05056 -25.83280 -14.68303 -17.05638  -5.07501     (-1.632,-16.315) (-27.418,-24.201) (-15.424,-3.443) 24.7673  32.9921  
41      1.52591 -28.59142 -25.41606 -15.11702 -17.36685  -5.02816     (-1.526,-16.643) (-27.066,-23.890) (-15.841,-3.502) 25.4497  32.9347  
42      1.41964 -28.13228 -24.99933 -15.55100 -17.67732  -4.98132     (-1.420,-16.971) (-26.713,-23.580) (-16.258,-3.562) 26.1341  32.893  
43      1.31338 -27.67314 -24.58259 -15.98498 -17.98779  -4.93448     (-1.313,-17.298) (-26.360,-23.269) (-16.674,-3.621) 26.8204  32.867  
44      1.20711 -27.21400 -24.16585 -16.41897 -18.29826  -4.88763     (-1.207,-17.626) (-26.007,-22.959) (-17.091,-3.681) 27.5083  32.8567  
45      1.10085 -26.75486 -23.74911 -16.85295 -18.60873  -4.84079     (-1.101,-17.954) (-25.654,-22.648) (-17.508,-3.740) 28.1977  32.8621  
46      0.99458 -26.29571 -23.33238 -17.28694 -18.91921  -4.79395     (-0.995,-18.282) (-25.301,-22.338) (-17.925,-3.799) 28.8886  32.8832  
47      0.88831 -25.83657 -22.91564 -17.72092 -19.22968  -4.74710     (-0.888,-18.609) (-24.948,-22.027) (-18.341,-3.859) 29.5808  32.92  
48      0.78205 -25.37743 -22.49890 -18.15491 -19.54015  -4.70026     (-0.782,-18.937) (-24.595,-21.717) (-18.758,-3.918) 30.2742  32.9724  
49      0.67578 -24.91829 -22.08216 -18.58889 -19.85062  -4.65341     (-0.676,-19.265) (-24.243,-21.406) (-19.175,-3.978) 30.9689  33.0404  
50      0.56951 -24.45915 -21.66543 -19.02288 -20.16109  -4.60657     (-0.570,-19.592) (-23.890,-21.096) (-19.592,-4.037) 31.6645  33.0497  
51      0.46325 -24.00000 -21.24869 -19.45686 -20.47156  -4.55973     (-0.463,-19.920) (-23.537,-20.785) (-20.008,-4.096) 32.3613  33.0563  
52      0.35698 -23.54086 -20.83195 -19.89085 -20.78203  -4.51288     (-0.357,-20.248) (-23.184,-20.475) (-20.425,-4.156) 33.0589  33.0784  
53      0.25071 -23.08172 -20.41521 -20.32483 -21.09250  -4.46604     (-0.251,-20.576) (-22.831,-20.164) (-20.842,-4.215) 33.1162  33.1162  
54      0.14445 -22.62258 -19.99848 -20.75881 -21.40297  -4.41919     (-0.144,-20.903) (-22.478,-19.854) (-21.259,-4.275) 33.1695  33.1695  
55      0.03818 -22.16344 -19.58174 -21.19280 -21.71344  -4.37235     (-0.038,-21.231) (-22.125,-19.544) (-21.675,-4.334) 33.2383  33.2383  
56     -0.06808 -21.70429 -19.16500 -21.62678 -22.02392  -4.32551     (-0.068,-21.627) (-21.704,-22.024) (-19.165,-4.326) 33.3922  33.6713  
57     -0.17435 -21.24515 -18.74827 -22.06077 -22.33439  -4.27866     (-0.174,-22.061) (-21.245,-22.334) (-18.748,-4.279) 32.9972  32.9972  
58     -0.28062 -20.78601 -18.33153 -22.49475 -22.64486  -4.23182     (-0.281,-22.495) (-20.786,-22.645) (-18.332,-4.232) 32.193  32.193  
59     -0.38688 -20.32687 -17.91479 -22.92874 -22.95533  -4.18498     (-0.387,-22.929) (-20.327,-22.955) (-17.915,-4.185) 31.39  31.39  
60     -0.49315 -19.86773 -17.49805 -23.36272 -23.26580  -4.13813     (-0.493,-23.363) (-19.868,-23.266) (-17.498,-4.138) 30.5882  30.5882  
61     -0.59942 -19.40858 -17.08132 -23.79671 -23.57627  -4.09129     (-0.599,-23.797) (-19.409,-23.576) (-17.081,-4.091) 29.7877  29.7877  
62     -0.70568 -18.94944 -16.66458 -24.23069 -23.88674  -4.04444     (-0.706,-24.231) (-18.949,-23.887) (-16.665,-4.044) 28.9887  28.9887  
