PointDistanceFollower   Dec 16 2019   mode =  Single Point 
Fol_2019-12-16.15_26_15.0_13.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   40   CS6Dist  0   LMDist   118
PointDistanceFollower  Dec 16 2019  mode = Single Point
Fol_2019-12-16.15_26_15.0_13.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -93.05127 -136.56329 -176.89202 -145.16729   0.39196  -2.11563     (-176.500,-144.775) (-136.955,-0.392) (-92.659,-1.724)      0  0  0  
1    -93.89419 -136.56724 -176.04119 -145.16333   0.38404  -2.11167     (-175.657,-144.779) (-136.951,-0.384) (-93.510,-1.728)      1.19772  1.19772  1.19772  
2    -94.73711 -136.57120 -175.19035 -145.15937   0.37612  -2.10771     (-174.814,-144.783) (-136.947,-0.376) (-94.361,-1.732)      2.39545  2.39545  2.39545  
3    -95.58002 -136.57516 -174.33952 -145.15541   0.36820  -2.10375     (-173.971,-144.787) (-136.943,-0.368) (-95.212,-1.736)      3.59317  3.59317  3.59317  
4    -96.42294 -136.57912 -173.48868 -145.15145   0.36029  -2.09979     (-173.128,-144.791) (-136.939,-0.360) (-96.063,-1.740)      4.79089  4.79089  4.79089  
5    -97.26586 -136.58308 -172.63784 -145.14750   0.35237  -2.09583     (-172.285,-144.795) (-136.935,-0.352) (-96.913,-1.743)      5.98861  5.98861  5.98861  
6    -98.10877 -136.58704 -171.78701 -145.14354   0.34445  -2.09187     (-171.443,-144.799) (-136.931,-0.344) (-97.764,-1.747)      7.18634  7.18634  7.18634  
7    -98.95169 -136.59100 -170.93617 -145.13958   0.33653  -2.08792     (-170.600,-144.803) (-136.928,-0.337) (-98.615,-1.751)      8.38406  8.38406  8.38406  
8    -99.79461 -136.59496 -170.08534 -145.13562   0.32861  -2.08396     (-169.757,-144.807) (-136.924,-0.329) (-99.466,-1.755)      9.58178  9.58178  9.58178  
9    -100.63753 -136.59892 -169.23450 -145.13166   0.32069  -2.08000     (-168.914,-144.811) (-136.920,-0.321) (-100.317,-1.759)      10.7795  10.7795  10.7795  
