Fol_2018-05-14.12_54_50.18_17.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -34.03053 -67.26184 -28.16650   9.76867 -36.86861  10.03633     (-11.216,-7.295) (-70.003,-2.741) (-5.888,-7.027) 41.8026  34.6966  
1    -34.00769 -67.26458 -28.14420   9.75159 -36.83445  10.01925     (-11.262,-7.312) (-69.972,-2.707) (-5.934,-7.044) 41.8268  34.6889  
2    -33.98485 -67.26733 -28.12190   9.73451 -36.80029  10.00217     (-11.307,-7.329) (-69.940,-2.673) (-5.980,-7.061) 41.8512  34.6814  
3    -33.96202 -67.27007 -28.09960   9.71743 -36.76612   9.98508     (-11.353,-7.346) (-69.909,-2.639) (-6.026,-7.079) 41.8755  34.674  
4    -33.93918 -67.27282 -28.07730   9.70035 -36.73196   9.96800     (-11.398,-7.363) (-69.878,-2.605) (-6.072,-7.096) 41.9  34.6666  
5    -33.91634 -67.27556 -28.05500   9.68327 -36.69780   9.95092     (-11.444,-7.380) (-69.846,-2.571) (-6.118,-7.113) 41.9245  34.6594  
6    -33.89351 -67.27830 -28.03270   9.66619 -36.66364   9.93384     (-11.489,-7.397) (-69.815,-2.536) (-6.164,-7.130) 41.9491  34.6524  
7    -33.87067 -67.28105 -28.01040   9.64911 -36.62948   9.91676     (-11.535,-7.415) (-69.783,-2.502) (-6.210,-7.147) 41.9738  34.6454  
8    -33.84783 -67.28379 -27.98809   9.63203 -36.59532   9.89968     (-11.580,-7.432) (-69.752,-2.468) (-6.256,-7.164) 41.9986  34.6385  
9    -33.82499 -67.28654 -27.96579   9.61495 -36.56116   9.88260     (-11.626,-7.449) (-69.720,-2.434) (-6.302,-7.181) 42.0234  34.6318  
10    -33.80216 -67.28928 -27.94349   9.59786 -36.52699   9.86552     (-11.671,-7.466) (-69.689,-2.400) (-6.348,-7.198) 42.0483  34.6251  
11    -33.77932 -67.29203 -27.92119   9.58078 -36.49283   9.84844     (-11.717,-7.483) (-69.658,-2.366) (-6.394,-7.215) 42.0733  34.6186  
12    -33.75648 -67.29477 -27.89889   9.56370 -36.45867   9.83136     (-11.762,-7.500) (-69.626,-2.331) (-6.440,-7.232) 42.0983  34.6122  
13    -33.73365 -67.29751 -27.87659   9.54662 -36.42451   9.81428     (-11.808,-7.517) (-69.595,-2.297) (-6.486,-7.249) 42.1235  34.606  
14    -33.71081 -67.30026 -27.85429   9.52954 -36.39035   9.79720     (-11.853,-7.534) (-69.563,-2.263) (-6.532,-7.266) 42.1487  34.5998  
15    -33.68797 -67.30300 -27.83199   9.51246 -36.35619   9.78012     (-11.899,-7.551) (-69.532,-2.229) (-6.578,-7.283) 42.1739  34.5937  
16    -33.66514 -67.30575 -27.80969   9.49538 -36.32203   9.76304     (-11.944,-7.568) (-69.501,-2.195) (-6.624,-7.301) 42.1993  34.5878  
17    -33.64230 -67.30849 -27.78738   9.47830 -36.28787   9.74596     (-11.990,-7.585) (-69.469,-2.161) (-6.670,-7.318) 42.2247  34.582  
18    -33.61946 -67.31123 -27.76508   9.46122 -36.25370   9.72887     (-12.035,-7.602) (-69.438,-2.126) (-6.716,-7.335) 42.2502  34.5763  
19    -33.59663 -67.31398 -27.74278   9.44414 -36.21954   9.71179     (-12.081,-7.619) (-69.406,-2.092) (-6.762,-7.352) 42.2757  34.5707  
20    -33.57379 -67.31672 -27.72048   9.42706 -36.18538   9.69471     (-12.126,-7.637) (-69.375,-2.058) (-6.808,-7.369) 42.3014  34.5652  
21    -33.55095 -67.31947 -27.69818   9.40998 -36.15122   9.67763     (-12.172,-7.654) (-69.343,-2.024) (-6.854,-7.386) 42.3271  34.5599  
22    -33.52812 -67.32221 -27.67588   9.39290 -36.11706   9.66055     (-12.217,-7.671) (-69.312,-1.990) (-6.900,-7.403) 42.3529  34.5547  
23    -33.50528 -67.32495 -27.65358   9.37582 -36.08290   9.64347     (-12.263,-7.688) (-69.281,-1.956) (-6.946,-7.420) 42.3787  34.5495  
24    -33.48244 -67.32770 -27.63128   9.35873 -36.04874   9.62639     (-12.308,-7.705) (-69.249,-1.922) (-6.992,-7.437) 42.4047  34.5445  
25    -33.45960 -67.33044 -27.60898   9.34165 -36.01457   9.60931     (-12.354,-7.722) (-69.218,-1.887) (-7.038,-7.454) 42.4307  34.5396  
26    -33.43677 -67.33319 -27.58668   9.32457 -35.98041   9.59223     (-12.399,-7.739) (-69.186,-1.853) (-7.084,-7.471) 42.4567  34.5349  
27    -33.41393 -67.33593 -27.56437   9.30749 -35.94625   9.57515     (-12.445,-7.756) (-69.155,-1.819) (-7.130,-7.488) 42.4829  34.5302  
28    -33.39109 -67.33868 -27.54207   9.29041 -35.91209   9.55807     (-12.490,-7.773) (-69.124,-1.785) (-7.176,-7.506) 42.5091  34.5257  
29    -33.36826 -67.34142 -27.51977   9.27333 -35.87793   9.54099     (-12.536,-7.790) (-69.092,-1.751) (-7.222,-7.523) 42.5354  34.5213  
30    -33.34542 -67.34416 -27.49747   9.25625 -35.84377   9.52391     (-12.581,-7.807) (-69.061,-1.717) (-7.268,-7.540) 42.5617  34.517  
31    -33.32258 -67.34691 -27.47517   9.23917 -35.80961   9.50683     (-12.627,-7.824) (-69.029,-1.682) (-7.314,-7.557) 42.5881  34.5128  
32    -33.29975 -67.34965 -27.45287   9.22209 -35.77544   9.48974     (-12.672,-7.842) (-68.998,-1.648) (-7.360,-7.574) 42.6146  34.5087  
33    -33.27691 -67.35240 -27.43057   9.20501 -35.74128   9.47266     (-12.718,-7.859) (-68.966,-1.614) (-7.406,-7.591) 42.6412  34.5048  
34    -33.25407 -67.35514 -27.40827   9.18793 -35.70712   9.45558     (-12.763,-7.876) (-68.935,-1.580) (-7.453,-7.608) 42.6679  34.5009  
35    -33.23124 -67.35788 -27.38597   9.17085 -35.67296   9.43850     (-12.808,-7.893) (-68.904,-1.546) (-7.499,-7.625) 42.6946  34.4972  
36    -33.20840 -67.36063 -27.36367   9.15377 -35.63880   9.42142     (-12.854,-7.910) (-68.872,-1.512) (-7.545,-7.642) 42.7213  34.4936  
37    -33.18556 -67.36337 -27.34136   9.13669 -35.60464   9.40434     (-12.899,-7.927) (-68.841,-1.477) (-7.591,-7.659) 42.7482  34.4901  
38    -33.16273 -67.36612 -27.31906   9.11961 -35.57048   9.38726     (-12.945,-7.944) (-68.809,-1.443) (-7.637,-7.676) 42.7751  34.4868  
