Fol_2018-05-14.17_23_35.1_26.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     10.73970 -47.84686 -47.31400   4.98462  -6.28676  -9.25504     (-6.287,-32.654) (-1.302,-32.121) (-4.453,-2.968) 0  0  
1     10.56772 -47.37671 -46.88106   4.60443  -6.54771  -9.19154     (-6.548,-32.789) (-1.943,-32.293) (-4.020,-2.644) 0.905328  0.905328  
2     10.39573 -46.90656 -46.44812   4.22424  -6.80867  -9.12804     (-6.809,-32.924) (-2.584,-32.465) (-3.587,-2.319) 1.81066  1.81066  
3     10.22375 -46.43641 -46.01518   3.84405  -7.06962  -9.06454     (-7.070,-33.059) (-3.226,-32.637) (-3.154,-1.995) 2.71598  2.71598  
4     10.05176 -45.96626 -45.58224   3.46386  -7.33058  -9.00103     (-7.331,-33.193) (-3.867,-32.809) (-2.721,-1.670) 3.62131  3.62131  
5      9.87978 -45.49612 -45.14930   3.08366  -7.59154  -8.93753     (-7.592,-33.328) (-4.508,-32.981) (-2.288,-1.346) 4.52664  4.52664  
6      9.70779 -45.02597 -44.71636   2.70347  -7.85249  -8.87403     (-7.852,-33.463) (-5.149,-33.153) (-1.855,-1.022) 5.43197  5.43197  
7      9.53581 -44.55582 -44.28342   2.32328  -8.11345  -8.81053     (-8.113,-33.598) (-5.790,-33.325) (-1.422,-0.697) 6.3373  6.3373  
8      9.36382 -44.08567 -43.85048   1.94309  -8.37440  -8.74702     (-8.374,-33.732) (-6.431,-33.497) (-0.989,-0.373) 7.24262  7.24262  
9      9.19184 -43.61552 -43.41754   1.56290  -8.63536  -8.68352     (-8.635,-33.867) (-7.072,-33.669) (-0.556,-0.048) 8.14795  8.14795  
10      9.01986 -43.14537 -42.98460   1.18271  -8.89631  -8.62002     (-33.726,-7.437) (-8.620,-33.565) (-0.276,-0.400) 8.37628  8.37628  
11      8.84787 -42.67522 -42.55166   0.80252  -9.15727  -8.55652     (-33.536,-7.754) (-8.557,-33.412) (-0.601,-0.291) 8.50166  8.50166  
12      8.67589 -42.20507 -42.11872   0.42233  -9.41822  -8.49301     (-33.346,-8.071) (-8.493,-33.260) (-0.925,-0.183) 8.6577  8.6577  
13      8.50390 -41.73493 -41.68578   0.04214  -9.67918  -8.42951     (-33.157,-8.387) (-8.430,-33.107) (-1.250,-0.074) 8.84276  8.84276  
14      8.33192 -41.26478 -41.25284  -0.33805  -9.94014  -8.36601     (-8.332,-8.670) (-32.933,-32.921) (-1.608,-0.034) 8.8203  36.4167     glitch
15      8.15993 -40.79463 -40.81990  -0.71824 -10.20109  -8.30251     (-8.160,-8.878) (-32.635,-32.660) (-2.041,-0.143) 8.71857  35.9901  
16      7.98795 -40.32448 -40.38696  -1.09843 -10.46205  -8.23900     (-7.988,-9.086) (-32.337,-32.399) (-2.474,-0.251) 8.66532  35.5706  
17      7.81597 -39.85433 -39.95402  -1.47862 -10.72300  -8.17550     (-7.816,-9.295) (-32.038,-32.138) (-2.907,-0.360) 8.66142  35.1582  
18      7.64398 -39.38418 -39.52108  -1.85881 -10.98396  -8.11200     (-7.644,-9.503) (-31.740,-31.877) (-3.340,-0.468) 8.70694  34.7533  
19      7.47200 -38.91403 -39.08814  -2.23900 -11.24491  -8.04849     (-7.472,-9.711) (-31.442,-31.616) (-3.773,-0.576) 8.80113  34.3561  
20      7.30001 -38.44389 -38.65520  -2.61919 -11.50587  -7.98499     (-7.300,-9.919) (-31.144,-31.355) (-4.206,-0.685) 8.94243  33.9669  
21      7.12803 -37.97374 -38.22226  -2.99938 -11.76682  -7.92149     (-7.128,-10.127) (-30.846,-31.094) (-4.639,-0.793) 9.12867  33.5859  
22      6.95604 -37.50359 -37.78932  -3.37957 -12.02778  -7.85799     (-6.956,-10.336) (-30.548,-30.833) (-5.072,-0.902) 9.35715  33.2135  
23      6.78406 -37.03344 -37.35638  -3.75976 -12.28873  -7.79448     (-6.784,-10.544) (-30.249,-30.572) (-5.505,-1.010) 9.62488  32.85  
24      6.61207 -36.56329 -36.92344  -4.13995 -12.54969  -7.73098     (-6.612,-10.752) (-29.951,-30.311) (-5.938,-1.119) 9.92868  32.4956  
25      6.44009 -36.09314 -36.49050  -4.52014 -12.81065  -7.66748     (-6.440,-10.960) (-29.653,-30.050) (-6.371,-1.227) 10.2653  32.1506  
26      6.26811 -35.62299 -36.05756  -4.90033 -13.07160  -7.60398     (-6.268,-11.168) (-29.355,-29.789) (-6.803,-1.336) 10.6317  31.8154  
27      6.09612 -35.15285 -35.62462  -5.28052 -13.33256  -7.54047     (-6.096,-11.377) (-29.057,-29.528) (-7.236,-1.444) 11.0249  31.4903  
28      5.92414 -34.68270 -35.19168  -5.66071 -13.59351  -7.47697     (-5.924,-11.585) (-28.759,-29.268) (-7.669,-1.553) 11.4421  31.1755  
29      5.75215 -34.21255 -34.75874  -6.04090 -13.85447  -7.41347     (-5.752,-11.793) (-28.460,-29.007) (-8.102,-1.661) 11.8808  30.8714  
30      5.58017 -33.74240 -34.32580  -6.42109 -14.11542  -7.34997     (-5.580,-12.001) (-28.162,-28.746) (-8.535,-1.770) 12.3387  30.5783  
31      5.40818 -33.27225 -33.89286  -6.80128 -14.37638  -7.28646     (-5.408,-12.209) (-27.864,-28.485) (-8.968,-1.878) 12.8138  30.2966  
32      5.23620 -32.80210 -33.45992  -7.18147 -14.63733  -7.22296     (-5.236,-12.418) (-27.566,-28.224) (-9.401,-1.987) 13.3041  30.0265  
33      5.06421 -32.33195 -33.02698  -7.56166 -14.89829  -7.15946     (-5.064,-12.626) (-27.268,-27.963) (-9.834,-2.095) 13.8081  29.7684  
34      4.89223 -31.86180 -32.59404  -7.94185 -15.15925  -7.09596     (-4.892,-12.834) (-26.970,-27.702) (-10.267,-2.204) 14.3243  29.5225  
35      4.72025 -31.39166 -32.16110  -8.32204 -15.42020  -7.03245     (-4.720,-13.042) (-26.671,-27.441) (-10.700,-2.312) 14.8515  29.2893  
36      4.54826 -30.92151 -31.72816  -8.70223 -15.68116  -6.96895     (-4.548,-13.250) (-26.373,-27.180) (-11.133,-2.421) 15.3885  29.0689  
37      4.37628 -30.45136 -31.29522  -9.08242 -15.94211  -6.90545     (-4.376,-13.459) (-26.075,-26.919) (-11.566,-2.529) 15.9344  28.8618  
38      4.20429 -29.98121 -30.86228  -9.46261 -16.20307  -6.84195     (-4.204,-13.667) (-25.777,-26.658) (-11.999,-2.638) 16.4882  28.6681  
39      4.03231 -29.51106 -30.42934  -9.84280 -16.46402  -6.77844     (-4.032,-13.875) (-25.479,-26.397) (-12.432,-2.746) 17.0492  28.4881  
40      3.86032 -29.04091 -29.99640 -10.22299 -16.72498  -6.71494     (-3.860,-14.083) (-25.181,-26.136) (-12.865,-2.855) 17.6167  28.3222  
41      3.68834 -28.57076 -29.56346 -10.60318 -16.98593  -6.65144     (-3.688,-14.292) (-24.882,-25.875) (-13.298,-2.963) 18.1901  28.1705  
42      3.51635 -28.10062 -29.13052 -10.98337 -17.24689  -6.58793     (-3.516,-14.500) (-24.584,-25.614) (-13.731,-3.072) 18.7688  28.0334  
43      3.34437 -27.63047 -28.69758 -11.36356 -17.50785  -6.52443     (-3.344,-14.708) (-24.286,-25.353) (-14.163,-3.180) 19.3524  27.9109  
44      3.17239 -27.16032 -28.26464 -11.74375 -17.76880  -6.46093     (-3.172,-14.916) (-23.988,-25.092) (-14.596,-3.289) 19.9404  27.8033  
45      3.00040 -26.69017 -27.83170 -12.12394 -18.02976  -6.39743     (-3.000,-15.124) (-23.690,-24.831) (-15.029,-3.397) 20.4365  27.7108  
46      2.82842 -26.22002 -27.39876 -12.50413 -18.29071  -6.33392     (-2.828,-15.333) (-23.392,-24.570) (-15.462,-3.506) 20.9225  27.5443  
47      2.65643 -25.74987 -26.96582 -12.88432 -18.55167  -6.27042     (-2.656,-15.541) (-23.093,-24.309) (-15.895,-3.614) 21.4176  27.2721  
48      2.48445 -25.27972 -26.53288 -13.26451 -18.81262  -6.20692     (-2.484,-15.749) (-22.795,-24.048) (-16.328,-3.722) 21.921  27.0131  
49      2.31246 -24.80957 -26.09994 -13.64470 -19.07358  -6.14342     (-2.312,-15.957) (-22.497,-23.787) (-16.761,-3.831) 22.4323  26.7676  
50      2.14048 -24.33943 -25.66700 -14.02490 -19.33453  -6.07991     (-2.140,-16.165) (-22.199,-23.527) (-17.194,-3.939) 22.9509  26.536  
51      1.96849 -23.86928 -25.23406 -14.40509 -19.59549  -6.01641     (-1.968,-16.374) (-21.901,-23.266) (-17.627,-4.048) 23.4763  26.3187  
52      1.79651 -23.39913 -24.80112 -14.78528 -19.85644  -5.95291     (-1.797,-16.582) (-21.603,-23.005) (-18.060,-4.156) 24.0081  26.1159  
53      1.62453 -22.92898 -24.36818 -15.16547 -20.11740  -5.88941     (-1.625,-16.790) (-21.304,-22.744) (-18.493,-4.265) 24.5459  25.9282  
54      1.45254 -22.45883 -23.93524 -15.54566 -20.37836  -5.82590     (-1.453,-16.998) (-21.006,-22.483) (-18.926,-4.373) 25.0892  25.7558  
55      1.28056 -21.98868 -23.50230 -15.92585 -20.63931  -5.76240     (-1.281,-17.206) (-20.708,-22.222) (-19.359,-4.482) 25.5989  25.5989  
56      1.10857 -21.51853 -23.06936 -16.30604 -20.90027  -5.69890     (-1.109,-17.415) (-20.410,-21.961) (-19.792,-4.590) 25.458  25.458  
57      0.93659 -21.04839 -22.63642 -16.68623 -21.16122  -5.63540     (-0.937,-17.623) (-20.112,-21.700) (-20.225,-4.699) 25.3332  25.3332  
58      0.76460 -20.57824 -22.20348 -17.06642 -21.42218  -5.57189     (-0.765,-17.831) (-19.814,-21.439) (-20.658,-4.807) 25.2249  25.2249  
59      0.59262 -20.10809 -21.77054 -17.44661 -21.68313  -5.50839     (-0.593,-18.039) (-19.515,-21.178) (-21.091,-4.916) 25.1331  25.1331  
60      0.42063 -19.63794 -21.33760 -17.82680 -21.94409  -5.44489     (-0.421,-18.247) (-19.217,-20.917) (-21.523,-5.024) 25.0581  25.0581  
61      0.24865 -19.16779 -20.90466 -18.20699 -22.20504  -5.38139     (-0.249,-18.456) (-18.919,-20.656) (-21.956,-5.133) 25.0001  25.0001  
62      0.07667 -18.69764 -20.47172 -18.58718 -22.46600  -5.31788     (-0.077,-18.664) (-18.621,-20.395) (-22.389,-5.241) 24.9348  24.9592  
63     -0.09532 -18.22749 -20.03878 -18.96737 -22.72696  -5.25438     (-0.095,-18.967) (-18.227,-22.727) (-20.039,-5.254) 24.9332  24.9332  
64     -0.26730 -17.75734 -19.60584 -19.34756 -22.98791  -5.19088     (-0.267,-19.348) (-17.757,-22.988) (-19.606,-5.191) 24.976  24.976  
65     -0.43929 -17.28720 -19.17290 -19.72775 -23.24887  -5.12737     (-0.439,-19.728) (-17.287,-23.249) (-19.173,-5.127) 24.19  24.19  
