Fol_2018-05-14.17_24_36.1_64.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      9.22862 -46.47061 -45.79591   1.15440  -0.37159  -7.09234     (-0.372,-27.191) (-5.527,-28.082) (-8.485,-0.411) 0  6.7435e-07  
1      9.13165 -46.05704 -45.41904   0.86808  -0.65149  -7.02485     (-6.157,-28.229) (-0.217,-28.024) (-8.264,-0.435) 1.08905  1.08905  
2      9.03468 -45.64346 -45.04216   0.58177  -0.93139  -6.95736     (-0.931,-28.505) (-0.350,-27.904) (-8.103,-6.026) 1.36904  7.31281  
3      8.93771 -45.22989 -44.66529   0.29545  -1.21130  -6.88988     (-1.211,-28.566) (-0.916,-28.001) (-7.726,-5.679) 1.94614  6.93765  
4      8.84074 -44.81631 -44.28842   0.00913  -1.49120  -6.82239     (-1.491,-28.626) (-1.482,-28.098) (-7.350,-5.331) 2.6552  6.64336  
5      8.74376 -44.40274 -43.91154  -0.27718  -1.77110  -6.75491     (-1.771,-28.686) (-2.048,-28.195) (-6.973,-4.984) 3.41498  6.28524  
6      8.64679 -43.98916 -43.53467  -0.56350  -2.05100  -6.68742     (-2.051,-28.747) (-2.614,-28.292) (-6.596,-4.636) 4.1894  5.93201  
7      8.54982 -43.57559 -43.15780  -0.84982  -2.33090  -6.61993     (-2.331,-28.807) (-3.181,-28.389) (-6.219,-4.289) 4.93439  5.67651  
8      8.45285 -43.16201 -42.78092  -1.13613  -2.61080  -6.55245     (-2.611,-28.867) (-3.747,-28.486) (-5.842,-3.942) 5.53228  5.53228  
9      8.35588 -42.74844 -42.40405  -1.42245  -2.89070  -6.48496     (-2.891,-28.927) (-4.313,-28.583) (-5.465,-3.594) 5.50808  5.50808  
10      8.25891 -42.33486 -42.02718  -1.70876  -3.17061  -6.41747     (-3.171,-28.988) (-4.879,-28.680) (-5.088,-3.247) 5.60545  5.60545  
11      8.16193 -41.92129 -41.65030  -1.99508  -3.45051  -6.34999     (-3.451,-29.048) (-5.446,-28.777) (-4.711,-2.899) 5.8183  5.8183  
12      8.06496 -41.50771 -41.27343  -2.28140  -3.73041  -6.28250     (-3.730,-29.108) (-6.012,-28.874) (-4.335,-2.552) 6.13462  6.13462  
13      7.96799 -41.09414 -40.89656  -2.56771  -4.01031  -6.21502     (-4.010,-29.168) (-6.578,-28.971) (-3.958,-2.205) 6.53941  6.53941  
14      7.87102 -40.68056 -40.51968  -2.85403  -4.29021  -6.14753     (-4.290,-29.229) (-7.144,-29.068) (-3.581,-1.857) 7.01738  7.01738  
15      7.77405 -40.26699 -40.14281  -3.14035  -4.57011  -6.08004     (-4.570,-29.289) (-7.710,-29.165) (-3.204,-1.510) 7.55465  7.55465  
16      7.67707 -39.85342 -39.76594  -3.42666  -4.85002  -6.01256     (-4.850,-29.349) (-8.277,-29.262) (-2.827,-1.163) 8.13948  8.13948  
17      7.58010 -39.43984 -39.38906  -3.71298  -5.12992  -5.94507     (-5.130,-29.410) (-8.843,-29.359) (-2.450,-0.815) 8.76237  8.76237  
18      7.48313 -39.02627 -39.01219  -3.99930  -5.40982  -5.87759     (-5.410,-29.470) (-9.409,-29.456) (-2.073,-0.468) 9.41575  9.41575  
19      7.38616 -38.61269 -38.63532  -4.28561  -5.68972  -5.81010     (-5.690,-29.530) (-9.975,-29.553) (-1.696,-0.120) 10.0937  10.0937  
20      7.28919 -38.19912 -38.25844  -4.57193  -5.96962  -5.74261     (-29.363,-10.315) (-5.743,-29.423) (-0.227,-1.547) 10.3236  10.3236  
21      7.19221 -37.78554 -37.88157  -4.85825  -6.24952  -5.67513     (-29.076,-10.533) (-5.675,-29.172) (-0.574,-1.517) 10.3292  10.3292  
22      7.09524 -37.37197 -37.50470  -5.14456  -6.52942  -5.60764     (-28.789,-10.752) (-5.608,-28.922) (-0.922,-1.488) 10.3658  10.3658  
