Fol_2018-05-14.12_55_52.22_21.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -4.22539   2.02252  -5.60733 -25.18736  -8.24929 -10.46279     (-8.440,-23.165) (-2.023,-10.272) (-3.585,-2.203) 39.1441  27.1279  
1     -4.22961   2.01847  -5.60530 -25.18533  -8.25131 -10.45452     (-8.436,-23.167) (-2.018,-10.270) (-3.587,-2.211) 39.1496  27.1293  
2     -4.23383   2.01442  -5.60328 -25.18331  -8.25333 -10.44625     (-8.432,-23.169) (-2.014,-10.268) (-3.589,-2.219) 39.1552  27.1308  
3     -4.23805   2.01037  -5.60125 -25.18128  -8.25536 -10.43798     (-8.428,-23.171) (-2.010,-10.266) (-3.591,-2.228) 39.1608  27.1322  
4     -4.24227   2.00632  -5.59923 -25.17926  -8.25738 -10.42971     (-8.423,-23.173) (-2.006,-10.264) (-3.593,-2.236) 39.1664  27.1336  
5     -4.24649   2.00227  -5.59720 -25.17723  -8.25941 -10.42145     (-8.419,-23.175) (-2.002,-10.262) (-3.595,-2.244) 39.1721  27.135  
6     -4.25070   1.99822  -5.59518 -25.17521  -8.26143 -10.41318     (-8.415,-23.177) (-1.998,-10.260) (-3.597,-2.252) 39.1778  27.1364  
7     -4.25492   1.99417  -5.59315 -25.17319  -8.26346 -10.40491     (-8.411,-23.179) (-1.994,-10.258) (-3.599,-2.261) 39.1835  27.1379  
8     -4.25914   1.99012  -5.59113 -25.17116  -8.26548 -10.39664     (-8.407,-23.181) (-1.990,-10.256) (-3.601,-2.269) 39.1893  27.1393  
9     -4.26336   1.98607  -5.58910 -25.16914  -8.26751 -10.38837     (-8.402,-23.183) (-1.986,-10.254) (-3.603,-2.277) 39.1951  27.1407  
10     -4.26758   1.98202  -5.58708 -25.16711  -8.26953 -10.38011     (-8.398,-23.185) (-1.982,-10.252) (-3.605,-2.286) 39.2009  27.1421  
11     -4.27180   1.97798  -5.58506 -25.16509  -8.27156 -10.37184     (-8.394,-23.187) (-1.978,-10.250) (-3.607,-2.294) 39.2068  27.1436  
12     -4.27602   1.97393  -5.58303 -25.16306  -8.27358 -10.36357     (-8.390,-23.189) (-1.974,-10.248) (-3.609,-2.302) 39.2126  27.145  
13     -4.28024   1.96988  -5.58101 -25.16104  -8.27560 -10.35530     (-8.385,-23.191) (-1.970,-10.245) (-3.611,-2.310) 39.2185  27.1464  
14     -4.28446   1.96583  -5.57898 -25.15901  -8.27763 -10.34703     (-8.381,-23.193) (-1.966,-10.243) (-3.613,-2.319) 39.2245  27.1478  
15     -4.28868   1.96178  -5.57696 -25.15699  -8.27965 -10.33876     (-8.377,-23.195) (-1.962,-10.241) (-3.615,-2.327) 39.2305  27.1493  
16     -4.29290   1.95773  -5.57493 -25.15496  -8.28168 -10.33050     (-8.373,-23.197) (-1.958,-10.239) (-3.617,-2.335) 39.2365  27.1507  
17     -4.29711   1.95368  -5.57291 -25.15294  -8.28370 -10.32223     (-8.369,-23.199) (-1.954,-10.237) (-3.619,-2.343) 39.2425  27.1521  
18     -4.30133   1.94963  -5.57088 -25.15092  -8.28573 -10.31396     (-8.364,-23.201) (-1.950,-10.235) (-3.621,-2.352) 39.2486  27.1536  
