Fol_2018-05-14.13_10_11.75_74.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -8.42434   6.92204  -4.54065 -44.17324   2.46318 -20.08903     (-10.786,-4.541) (-34.870,-2.077) (-2.381,-3.884) 37.8869  37.2052  
1     -8.42671   6.88020  -4.53849 -44.13356   2.45864 -20.07281     (-10.851,-4.538) (-34.912,-2.080) (-2.342,-3.888) 37.9128  37.2061  
2     -8.42907   6.83837  -4.53633 -44.09389   2.45409 -20.05659     (-10.916,-4.536) (-34.953,-2.082) (-2.302,-3.893) 37.9387  37.207  
3     -8.43143   6.79654  -4.53417 -44.05422   2.44955 -20.04037     (-10.981,-4.534) (-34.995,-2.085) (-2.262,-3.897) 37.9641  37.2078  
4     -8.43380   6.75470  -4.53201 -44.01455   2.44500 -20.02415     (-11.047,-4.532) (-35.037,-2.087) (-2.223,-3.902) 37.9894  37.2087  
5     -8.43616   6.71287  -4.52985 -43.97488   2.44046 -20.00792     (-11.112,-4.530) (-35.079,-2.089) (-2.183,-3.906) 38.0148  37.2096  
6     -8.43852   6.67103  -4.52768 -43.93520   2.43591 -19.99170     (-11.177,-4.528) (-35.121,-2.092) (-2.143,-3.911) 38.0402  37.2103  
7     -8.44089   6.62920  -4.52552 -43.89553   2.43137 -19.97548     (-11.243,-4.526) (-35.163,-2.094) (-2.104,-3.915) 38.0657  37.2086  
8     -8.44325   6.58737  -4.52336 -43.85586   2.42682 -19.95926     (-11.308,-4.523) (-35.204,-2.097) (-2.064,-3.920) 38.0912  37.2068  
9     -8.44562   6.54553  -4.52120 -43.81619   2.42228 -19.94304     (-11.373,-4.521) (-35.246,-2.099) (-2.024,-3.924) 38.1169  37.2051  
10     -8.44798   6.50370  -4.51904 -43.77651   2.41773 -19.92682     (-11.438,-4.519) (-35.288,-2.101) (-1.985,-3.929) 38.1426  37.2034  
11     -8.45034   6.46187  -4.51688 -43.73684   2.41319 -19.91059     (-11.504,-4.517) (-35.330,-2.104) (-1.945,-3.933) 38.1683  37.2016  
12     -8.45271   6.42003  -4.51472 -43.69717   2.40864 -19.89437     (-11.569,-4.515) (-35.372,-2.106) (-1.905,-3.938) 38.1941  37.1999  
13     -8.45507   6.37820  -4.51255 -43.65750   2.40410 -19.87815     (-11.634,-4.513) (-35.414,-2.108) (-1.866,-3.943) 38.22  37.1982  
14     -8.45743   6.33637  -4.51039 -43.61783   2.39955 -19.86193     (-11.700,-4.510) (-35.455,-2.111) (-1.826,-3.947) 38.246  37.1965  
15     -8.45980   6.29453  -4.50823 -43.57815   2.39500 -19.84571     (-11.765,-4.508) (-35.497,-2.113) (-1.786,-3.952) 38.272  37.1947  
16     -8.46216   6.25270  -4.50607 -43.53848   2.39046 -19.82949     (-11.830,-4.506) (-35.539,-2.116) (-1.747,-3.956) 38.2981  37.193  
17     -8.46452   6.21086  -4.50391 -43.49881   2.38591 -19.81327     (-11.895,-4.504) (-35.581,-2.118) (-1.707,-3.961) 38.3242  37.1913  
18     -8.46689   6.16903  -4.50175 -43.45914   2.38137 -19.79704     (-11.961,-4.502) (-35.623,-2.120) (-1.667,-3.965) 38.3505  37.1896  
19     -8.46925   6.12720  -4.49959 -43.41946   2.37682 -19.78082     (-12.026,-4.500) (-35.665,-2.123) (-1.628,-3.970) 38.3768  37.1879  
20     -8.47162   6.08536  -4.49742 -43.37979   2.37228 -19.76460     (-12.091,-4.497) (-35.706,-2.125) (-1.588,-3.974) 38.4031  37.1862  
21     -8.47398   6.04353  -4.49526 -43.34012   2.36773 -19.74838     (-12.157,-4.495) (-35.748,-2.128) (-1.548,-3.979) 38.4295  37.1845  
22     -8.47634   6.00170  -4.49310 -43.30045   2.36319 -19.73216     (-12.222,-4.493) (-35.790,-2.130) (-1.509,-3.983) 38.456  37.1828  
23     -8.47871   5.95986  -4.49094 -43.26078   2.35864 -19.71594     (-12.287,-4.491) (-35.832,-2.132) (-1.469,-3.988) 38.4826  37.1811  
24     -8.48107   5.91803  -4.48878 -43.22110   2.35410 -19.69971     (-12.352,-4.489) (-35.874,-2.135) (-1.429,-3.992) 38.5092  37.1794  
25     -8.48343   5.87619  -4.48662 -43.18143   2.34955 -19.68349     (-12.418,-4.487) (-35.916,-2.137) (-1.390,-3.997) 38.5358  37.1777  
26     -8.48580   5.83436  -4.48446 -43.14176   2.34501 -19.66727     (-12.483,-4.484) (-35.957,-2.139) (-1.350,-4.001) 38.5626  37.176  
27     -8.48816   5.79253  -4.48229 -43.10209   2.34046 -19.65105     (-12.548,-4.482) (-35.999,-2.142) (-1.310,-4.006) 38.5894  37.1743  
28     -8.49052   5.75069  -4.48013 -43.06241   2.33592 -19.63483     (-12.614,-4.480) (-36.041,-2.144) (-1.271,-4.010) 38.6163  37.1726  
29     -8.49289   5.70886  -4.47797 -43.02274   2.33137 -19.61861     (-12.679,-4.478) (-36.083,-2.147) (-1.231,-4.015) 38.6432  37.1709  
30     -8.49525   5.66703  -4.47581 -42.98307   2.32683 -19.60238     (-12.744,-4.476) (-36.125,-2.149) (-1.191,-4.019) 38.6702  37.1692  
31     -8.49762   5.62519  -4.47365 -42.94340   2.32228 -19.58616     (-12.809,-4.474) (-36.167,-2.151) (-1.152,-4.024) 38.6973  37.1676  
