Fol_2018-05-05.12_24_31.2_10.txt     Output is probe cell, reduced cell, NCDist distance between
28      4.65618  14.96106 -30.65332 -26.07668 -16.27818 -41.35533     (-2.121,-25.083) (-6.777,-1.396) (-1.725,-12.840) 21.6242
29      4.58861  14.73867 -30.22709 -25.80151 -16.10433 -40.77971     (-2.125,-25.001) (-6.714,-1.701) (-1.551,-12.614) 21.4603
30      4.52103  14.51629 -29.80086 -25.52634 -15.93048 -40.20409     (-2.129,-24.918) (-6.650,-2.005) (-1.377,-12.387) 21.3038
31      4.45346  14.29391 -29.37462 -25.25117 -15.75663 -39.62847     (-2.134,-24.835) (-6.587,-2.310) (-1.203,-12.160) 21.1408
32      4.38588  14.07153 -28.94839 -24.97600 -15.58278 -39.05285     (-2.138,-24.752) (-6.524,-2.615) (-1.029,-11.933) 20.9841
33      4.31830  13.84915 -28.52216 -24.70083 -15.40893 -38.47723     (-2.142,-24.670) (-6.461,-2.920) (-0.855,-11.707) 20.8339
34      4.25073  13.62677 -28.09593 -24.42566 -15.23508 -37.90161     (-2.147,-24.587) (-6.397,-3.224) (-0.681,-11.480) 20.6855
35      4.18315  13.40438 -27.66969 -24.15049 -15.06123 -37.32598     (-2.151,-24.504) (-6.334,-3.529) (-0.507,-11.253) 20.545
36      4.11558  13.18200 -27.24346 -23.87532 -14.88738 -36.75036     (-2.155,-24.421) (-6.271,-3.834) (-0.333,-11.027) 20.4126
37      4.04800  12.95962 -26.81723 -23.60015 -14.71353 -36.17474     (-2.159,-24.339) (-6.207,-4.139) (-0.160,-10.800) 20.2884
38      3.98043  12.73724 -26.39100 -23.32498 -14.53968 -35.59912     (-2.150,-6.130) (-24.241,-4.429) (-0.014,-10.588) 20.1571
39      3.91285  12.51486 -25.96477 -23.04980 -14.36583 -35.02350     (-1.980,-5.893) (-23.985,-4.560) (-0.188,-10.535) 19.8578
40      3.84528  12.29247 -25.53853 -22.77463 -14.19199 -34.44788     (-1.810,-5.656) (-23.728,-4.691) (-0.362,-10.482) 19.5642
41      3.77770  12.07009 -25.11230 -22.49946 -14.01814 -33.87226     (-1.641,-5.418) (-23.472,-4.822) (-0.536,-10.429) 19.2766
42      3.71012  11.84771 -24.68607 -22.22429 -13.84429 -33.29663     (-1.471,-5.181) (-23.215,-4.953) (-0.710,-10.377) 18.9952
43      3.64255  11.62533 -24.25984 -21.94912 -13.67044 -32.72101     (-1.302,-4.944) (-22.958,-5.084) (-0.884,-10.324) 18.7204
44      3.57497  11.40295 -23.83360 -21.67395 -13.49659 -32.14539     (-1.132,-4.707) (-22.702,-5.215) (-1.058,-10.271) 18.4523
45      3.50740  11.18057 -23.40737 -21.39878 -13.32274 -31.56977     (-0.962,-4.470) (-22.445,-5.346) (-1.231,-10.218) 18.1913
46      3.43982  10.95818 -22.98114 -21.12361 -13.14889 -30.99415     (-0.793,-4.233) (-22.188,-5.476) (-1.405,-10.165) 17.9378
47      3.37225  10.73580 -22.55491 -20.84844 -12.97504 -30.41853     (-0.623,-3.995) (-21.932,-5.607) (-1.579,-10.113) 17.6919
48      3.30467  10.51342 -22.12868 -20.57327 -12.80119 -29.84291     (-0.454,-3.758) (-21.675,-5.738) (-1.753,-10.060) 17.4542
49      3.23709  10.29104 -21.70244 -20.29810 -12.62734 -29.26728     (-0.284,-3.521) (-21.418,-5.869) (-1.927,-10.007) 17.2248
50      3.16952  10.06866 -21.27621 -20.02293 -12.45349 -28.69166     (-0.114,-3.284) (-21.162,-6.000) (-2.101,-9.954) 17.0041
51      3.10194   9.84627 -20.84998 -19.74776 -12.27964 -28.11604     (-3.102,-0.055) (-2.220,-20.850) (-6.076,-9.846) 16.707
52      3.03437   9.62389 -20.42375 -19.47259 -12.10579 -27.54042     (-3.034,-0.225) (-2.224,-20.424) (-6.037,-9.624) 16.2376
53      2.96679   9.40151 -19.99752 -19.19742 -11.93194 -26.96480     (-2.967,-0.394) (-2.228,-19.998) (-5.998,-9.402) 15.7712
54      2.89922   9.17913 -19.57128 -18.92225 -11.75809 -26.38918     (-2.899,-0.564) (-2.232,-19.571) (-5.960,-9.179) 15.3079
55      2.83164   8.95675 -19.14505 -18.64708 -11.58424 -25.81356     (-2.832,-0.734) (-2.237,-19.145) (-5.921,-8.957) 14.848
56      2.76407   8.73436 -18.71882 -18.37191 -11.41039 -25.23793     (-2.764,-0.903) (-2.241,-18.719) (-5.882,-8.734) 14.3919
57      2.69649   8.51198 -18.29259 -18.09674 -11.23654 -24.66231     (-2.696,-1.073) (-2.245,-18.293) (-5.844,-8.512) 13.94
58      2.62891   8.28960 -17.86635 -17.82157 -11.06270 -24.08669     (-2.629,-1.242) (-2.250,-17.866) (-5.805,-8.290) 13.4927
59      2.56134   8.06722 -17.44012 -17.54639 -10.88885 -23.51107     (-2.561,-1.412) (-2.254,-17.440) (-5.766,-8.067) 13.0504
60      2.49376   7.84484 -17.01389 -17.27122 -10.71500 -22.93545     (-2.494,-1.582) (-2.258,-17.014) (-5.727,-7.845) 12.6137
61      2.42619   7.62246 -16.58766 -16.99605 -10.54115 -22.35983     (-2.426,-1.751) (-2.263,-16.588) (-5.689,-7.622) 12.1832
62      2.35861   7.40007 -16.16143 -16.72088 -10.36730 -21.78421     (-2.359,-1.921) (-2.267,-16.161) (-5.650,-7.400) 11.7595
63      2.29104   7.17769 -15.73519 -16.44571 -10.19345 -21.20858     (-2.291,-2.090) (-2.271,-15.735) (-5.611,-7.178) 11.3435
64      2.22346   6.95531 -15.30896 -16.17054 -10.01960 -20.63296     (-2.223,-2.260) (-2.275,-15.309) (-5.573,-6.955) 10.9347
65      2.15588   6.73293 -14.88273 -15.89537  -9.84575 -20.05734     (-2.156,-2.430) (-2.280,-14.883) (-5.534,-6.733) 10.5349
66      2.08831   6.51055 -14.45650 -15.62020  -9.67190 -19.48172     (-2.088,-2.599) (-2.284,-14.456) (-5.495,-6.511) 10.1456
67      2.02073   6.28816 -14.03026 -15.34503  -9.49805 -18.90610     (-2.021,-2.769) (-2.288,-14.030) (-5.457,-6.288) 9.76794
68      1.95316   6.06578 -13.60403 -15.06986  -9.32420 -18.33048     (-1.953,-2.938) (-2.293,-13.604) (-5.418,-6.066) 9.40344
69      1.88558   5.84340 -13.17780 -14.79469  -9.15035 -17.75486     (-1.886,-3.108) (-2.297,-13.178) (-5.379,-5.843) 9.05366
70      1.81801   5.62102 -12.75157 -14.51952  -8.97650 -17.17923     (-1.818,-3.277) (-2.301,-12.752) (-5.340,-5.621) 8.72036
71      1.75043   5.39864 -12.32534 -14.24435  -8.80265 -16.60361     (-1.750,-3.447) (-2.305,-12.325) (-5.302,-5.399) 8.40551
72      1.68286   5.17625 -11.89910 -13.96918  -8.62880 -16.02799     (-1.683,-3.617) (-2.310,-11.899) (-5.263,-5.176) 8.09334
73      1.61528   4.95387 -11.47287 -13.69401  -8.45495 -15.45237     (-1.615,-3.786) (-2.314,-11.473) (-5.224,-4.954) 7.7501
74      1.54770   4.73149 -11.04664 -13.41884  -8.28110 -14.87675     (-1.548,-3.956) (-2.318,-11.047) (-5.186,-4.731) 7.42684
75      1.48013   4.50911 -10.62041 -13.14367  -8.10725 -14.30113     (-1.480,-4.125) (-2.323,-10.620) (-5.147,-4.509) 7.12628
76      1.41255   4.28673 -10.19418 -12.86850  -7.93341 -13.72551     (-1.413,-4.295) (-2.327,-10.194) (-5.108,-4.287) 6.8514
77      1.34498   4.06435  -9.76794 -12.59333  -7.75956 -13.14988     (-1.345,-4.465) (-2.331,-9.768) (-5.070,-4.064) 6.60541
78      1.27740   3.84196  -9.34171 -12.31816  -7.58571 -12.57426     (-1.277,-4.634) (-2.336,-9.342) (-5.031,-3.842) 6.39164
79      1.20983   3.61958  -8.91548 -12.04298  -7.41186 -11.99864     (-1.210,-4.804) (-2.340,-8.915) (-4.992,-3.620) 6.21343
80      1.14225   3.39720  -8.48925 -11.76781  -7.23801 -11.42302     (-1.142,-4.973) (-2.344,-8.489) (-4.954,-3.397) 6.07391
81      1.07467   3.17482  -8.06301 -11.49264  -7.06416 -10.84740     (-1.075,-5.143) (-2.348,-8.063) (-4.915,-3.175) 5.89079
82      1.00710   2.95244  -7.63678 -11.21747  -6.89031 -10.27178     (-1.007,-5.313) (-2.353,-7.637) (-4.876,-2.952) 5.70405
83      0.93952   2.73005  -7.21055 -10.94230  -6.71646  -9.69616     (-0.940,-5.482) (-2.357,-7.211) (-4.837,-2.730) 5.55904
84      0.87195   2.50767  -6.78432 -10.66713  -6.54261  -9.12053     (-0.872,-5.652) (-2.361,-6.784) (-4.799,-2.508) 5.45909
85      0.80437   2.28529  -6.35809 -10.39196  -6.36876  -8.54491     (-0.804,-5.821) (-2.366,-6.358) (-4.760,-2.285) 5.40668
86      0.73680   2.06291  -5.93185 -10.11679  -6.19491  -7.96929     (-0.737,-5.991) (-2.370,-5.932) (-4.721,-2.063) 5.31595
87      0.66922   1.84053  -5.50562  -9.84162  -6.02106  -7.39367     (-0.669,-6.161) (-2.374,-5.506) (-4.683,-1.841) 5.05305
88      0.60165   1.61815  -5.07939  -9.56645  -5.84721  -6.81805     (-0.602,-6.330) (-2.378,-5.079) (-4.644,-1.618) 4.83106
89      0.53407   1.39576  -4.65316  -9.29128  -5.67336  -6.24243     (-0.534,-6.500) (-2.383,-4.653) (-4.605,-1.396) 4.65585
90      0.46649   1.17338  -4.22692  -9.01611  -5.49951  -5.66681     (-0.466,-6.669) (-2.387,-4.227) (-4.567,-1.173) 4.28999
91      0.39892   0.95100  -3.80069  -8.74094  -5.32566  -5.09118     (-0.399,-6.839) (-2.391,-3.801) (-4.528,-0.951) 3.87563
92      0.33134   0.72862  -3.37446  -8.46577  -5.15181  -4.51556     (-0.331,-7.009) (-2.396,-3.374) (-4.489,-0.729) 3.48841
93      0.26377   0.50624  -2.94823  -8.19060  -4.97797  -3.93994     (-0.264,-7.178) (-2.400,-2.948) (-4.450,-0.506) 3.13838
94      0.19619   0.28385  -2.52200  -7.91543  -4.80412  -3.36432     (-0.196,-7.348) (-2.404,-2.522) (-4.412,-0.284) 2.83933
95      0.12862   0.06147  -2.09576  -7.64026  -4.63027  -2.78870     (-0.129,-7.517) (-2.409,-2.096) (-4.373,-0.061) 2.59264
96      0.06104  -0.16091  -1.66953  -7.36509  -4.45642  -2.21308     (-0.061,-7.426) (-0.100,-1.608) (-4.395,-2.152) 2.09509
97     -0.00654  -0.38329  -1.24330  -7.08992  -4.28257  -1.63746     (-0.007,-7.090) (-0.383,-4.283) (-1.243,-1.637) 1.35579
98     -0.07411  -0.60567  -0.81707  -6.81475  -4.10872  -1.06183     (-0.074,-6.815) (-0.606,-4.109) (-0.817,-1.062) 0.634908
99     -0.14169  -0.82806  -0.39084  -6.53957  -3.93487  -0.48621     (-0.142,-6.540) (-0.828,-3.935) (-0.391,-0.486) 0
