Fol_2018-05-09.12_43_48.1_9.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
33      3.36196 -40.28107 -47.62695  -4.55287   2.03157  -8.95775     (-2.032,-33.557) (-0.490,-3.362) (-36.840,-8.958) 2.85824  2.93631  5.11425  4.34027  
34      3.34991 -40.24035 -47.61395  -4.58248   2.02460  -8.94984     (-2.025,-33.541) (-0.533,-3.350) (-36.865,-8.950) 2.89567  3.02529  5.20524  4.3643  
35      3.33787 -40.19963 -47.60094  -4.61210   2.01762  -8.94193     (-2.018,-33.524) (-0.577,-3.338) (-36.890,-8.942) 2.93367  3.11427  5.29632  4.3889  
36      3.32583 -40.15891 -47.58794  -4.64171   2.01065  -8.93402     (-2.011,-33.507) (-0.620,-3.326) (-36.915,-8.934) 2.97221  3.20325  5.38749  4.41405  
37      3.31379 -40.11820 -47.57494  -4.67132   2.00367  -8.92610     (-2.004,-33.491) (-0.664,-3.314) (-36.940,-8.926) 3.01127  3.29222  5.47876  4.43975  
38      3.30174 -40.07748 -47.56193  -4.70093   1.99669  -8.91819     (-1.997,-33.474) (-0.708,-3.302) (-36.965,-8.918) 3.05083  3.3812  5.57011  4.46599  
39      3.28970 -40.03676 -47.54893  -4.73054   1.98972  -8.91028     (-1.990,-33.457) (-0.751,-3.290) (-36.990,-8.910) 3.09088  3.47018  5.66156  4.49275  
40      3.27766 -39.99604 -47.53593  -4.76016   1.98274  -8.90236     (-1.983,-33.441) (-0.795,-3.278) (-37.015,-8.902) 3.13139  3.55916  5.75309  4.52003  
41      3.26562 -39.95533 -47.52293  -4.78977   1.97577  -8.89445     (-1.976,-33.424) (-0.838,-3.266) (-37.040,-8.894) 3.17235  3.64814  5.84471  4.54782  
42      3.25357 -39.91461 -47.50992  -4.81938   1.96879  -8.88654     (-1.969,-33.407) (-0.882,-3.254) (-37.065,-8.887) 3.21373  3.73712  5.93642  4.57611  
43      3.24153 -39.87389 -47.49692  -4.84899   1.96181  -8.87863     (-1.962,-33.391) (-0.925,-3.242) (-37.090,-8.879) 3.25553  3.8261  6.02822  4.60488  
44      3.22949 -39.83317 -47.48392  -4.87861   1.95484  -8.87071     (-1.955,-33.374) (-0.969,-3.229) (-37.115,-8.871) 3.29773  3.91508  6.1201  4.63414  
45      3.21745 -39.79245 -47.47091  -4.90822   1.94786  -8.86280     (-1.948,-33.358) (-1.012,-3.217) (-37.140,-8.863) 3.34031  4.00406  6.21207  4.66388  
46      3.20540 -39.75174 -47.45791  -4.93783   1.94089  -8.85489     (-1.941,-33.341) (-1.056,-3.205) (-37.165,-8.855) 3.38326  4.09304  6.30412  4.69407  
47      3.19336 -39.71102 -47.44491  -4.96744   1.93391  -8.84697     (-1.934,-33.324) (-1.100,-3.193) (-37.190,-8.847) 3.42656  4.18202  6.39625  4.72472  
48      3.18132 -39.67030 -47.43190  -4.99705   1.92693  -8.83906     (-1.927,-33.308) (-1.143,-3.181) (-37.215,-8.839) 3.4702  4.27099  6.48847  4.75581  
49      3.16928 -39.62958 -47.41890  -5.02667   1.91996  -8.83115     (-1.920,-33.291) (-1.187,-3.169) (-37.240,-8.831) 3.51417  4.35997  6.58077  4.78734  
50      3.15724 -39.58887 -47.40590  -5.05628   1.91298  -8.82324     (-1.913,-33.274) (-1.230,-3.157) (-37.265,-8.823) 3.55846  4.44895  6.67314  4.8193  
51      3.14519 -39.54815 -47.39289  -5.08589   1.90601  -8.81532     (-1.906,-33.258) (-1.274,-3.145) (-37.290,-8.815) 3.60305  4.53793  6.7656  4.85168  
52      3.13315 -39.50743 -47.37989  -5.11550   1.89903  -8.80741     (-1.899,-33.241) (-1.317,-3.133) (-37.316,-8.807) 3.64793  4.62691  6.85814  4.88447  
53      3.12111 -39.46671 -47.36689  -5.14511   1.89205  -8.79950     (-1.892,-33.224) (-1.361,-3.121) (-37.341,-8.799) 3.69309  4.71589  6.95076  4.91767  
54      3.10907 -39.42600 -47.35388  -5.17473   1.88508  -8.79158     (-1.885,-33.208) (-1.405,-3.109) (-37.366,-8.792) 3.73853  4.80487  7.04279  4.95125  
55      3.09702 -39.38528 -47.34088  -5.20434   1.87810  -8.78367     (-1.878,-33.191) (-1.448,-3.097) (-37.391,-8.784) 3.78423  4.89385  7.11145  4.98523  
56      3.08498 -39.34456 -47.32788  -5.23395   1.87113  -8.77576     (-1.871,-33.175) (-1.492,-3.085) (-37.416,-8.776) 3.83019  4.98283  7.18057  5.01958  
57      3.07294 -39.30384 -47.31487  -5.26356   1.86415  -8.76784     (-1.864,-33.158) (-1.535,-3.073) (-37.441,-8.768) 3.87638  5.07181  7.25013  5.05431  
58      3.06090 -39.26313 -47.30187  -5.29317   1.85717  -8.75993     (-1.857,-33.141) (-1.579,-3.061) (-37.466,-8.760) 3.92282  5.16078  7.32012  5.0894  
59      3.04885 -39.22241 -47.28887  -5.32279   1.85020  -8.75202     (-1.850,-33.125) (-1.622,-3.049) (-37.491,-8.752) 3.96948  5.24976  7.39052  5.12485  
60      3.03681 -39.18169 -47.27587  -5.35240   1.84322  -8.74411     (-1.843,-33.108) (-1.666,-3.037) (-37.516,-8.744) 4.01635  5.33874  7.46131  5.16064  
61      3.02477 -39.14097 -47.26286  -5.38201   1.83625  -8.73619     (-1.836,-33.091) (-1.710,-3.025) (-37.541,-8.736) 4.06345  5.42772  7.53249  5.19678  
62      3.01273 -39.10026 -47.24986  -5.41162   1.82927  -8.72828     (-1.829,-33.075) (-1.753,-3.013) (-37.566,-8.728) 4.11074  5.5167  7.60404  5.23325  
63      3.00068 -39.05954 -47.23686  -5.44123   1.82229  -8.72037     (-1.822,-33.058) (-1.797,-3.001) (-37.591,-8.720) 4.15823  5.60568  7.67595  5.27005  
64      2.98864 -39.01882 -47.22385  -5.47085   1.81532  -8.71245     (-1.815,-33.042) (-1.840,-2.989) (-37.616,-8.712) 4.20592  5.69466  7.7482  5.30717  
65      2.97660 -38.97810 -47.21085  -5.50046   1.80834  -8.70454     (-1.808,-33.025) (-1.884,-2.977) (-37.641,-8.705) 4.25378  5.78364  7.82079  5.3446  
66      2.96456 -38.93739 -47.19785  -5.53007   1.80137  -8.69663     (-1.801,-33.008) (-1.927,-2.965) (-37.666,-8.697) 4.30183  5.87262  7.89369  5.38235  
67      2.95251 -38.89667 -47.18484  -5.55968   1.79439  -8.68872     (-1.794,-32.992) (-1.971,-2.953) (-37.691,-8.689) 4.35005  5.9616  7.96691  5.42039  
68      2.94047 -38.85595 -47.17184  -5.58930   1.78741  -8.68080     (-1.787,-32.975) (-2.014,-2.940) (-37.716,-8.681) 4.39843  6.05058  8.04044  5.45873  
69      2.92843 -38.81523 -47.15884  -5.61891   1.78044  -8.67289     (-1.780,-32.958) (-2.058,-2.928) (-37.741,-8.673) 4.44697  6.1359  8.11425  5.49735  
70      2.91639 -38.77452 -47.14583  -5.64852   1.77346  -8.66498     (-1.773,-32.942) (-2.102,-2.916) (-37.766,-8.665) 4.49568  6.19747  8.18835  5.53626  
71      2.90434 -38.73380 -47.13283  -5.67813   1.76649  -8.65706     (-1.766,-32.925) (-2.145,-2.904) (-37.791,-8.657) 4.54453  6.25969  8.26271  5.57545  
72      2.89230 -38.69308 -47.11983  -5.70774   1.75951  -8.64915     (-1.760,-32.908) (-2.189,-2.892) (-37.816,-8.649) 4.59353  6.32256  8.33735  5.61491  
73      2.88026 -38.65236 -47.10682  -5.73736   1.75253  -8.64124     (-1.753,-32.892) (-2.232,-2.880) (-37.841,-8.641) 4.64267  6.38604  8.41224  5.65463  
74      2.86822 -38.61165 -47.09382  -5.76697   1.74556  -8.63333     (-1.746,-32.875) (-2.276,-2.868) (-37.866,-8.633) 4.69194  6.45013  8.48737  5.69462  
75      2.85618 -38.57093 -47.08082  -5.79658   1.73858  -8.62541     (-1.739,-32.859) (-2.319,-2.856) (-37.891,-8.625) 4.74135  6.51481  8.56275  5.73485  
76      2.84413 -38.53021 -47.06781  -5.82619   1.73161  -8.61750     (-1.732,-32.842) (-2.363,-2.844) (-37.916,-8.617) 4.79089  6.58005  8.63836  5.77534  
77      2.83209 -38.48949 -47.05481  -5.85580   1.72463  -8.60959     (-1.725,-32.825) (-2.407,-2.832) (-37.941,-8.610) 4.84055  6.64584  8.7142  5.81607  
78      2.82005 -38.44877 -47.04181  -5.88542   1.71765  -8.60167     (-1.718,-32.809) (-2.450,-2.820) (-37.966,-8.602) 4.89033  6.71216  8.79025  5.85704  
79      2.80801 -38.40806 -47.02881  -5.91503   1.71068  -8.59376     (-1.711,-32.792) (-2.494,-2.808) (-37.991,-8.594) 4.94024  6.77901  8.86652  5.89824  
80      2.79596 -38.36734 -47.01580  -5.94464   1.70370  -8.58585     (-1.704,-32.775) (-2.537,-2.796) (-38.016,-8.586) 4.99025  6.84636  8.94299  5.93967  
81      2.78392 -38.32662 -47.00280  -5.97425   1.69673  -8.57794     (-1.697,-32.759) (-2.581,-2.784) (-38.042,-8.578) 5.04037  6.9142  9.01966  5.98133  
82      2.77188 -38.28590 -46.98980  -6.00386   1.68975  -8.57002     (-1.690,-32.742) (-2.624,-2.772) (-38.067,-8.570) 5.09061  6.98251  9.09652  6.02321  
83      2.75984 -38.24519 -46.97679  -6.03348   1.68277  -8.56211     (-1.683,-32.726) (-2.668,-2.760) (-38.092,-8.562) 5.14094  7.05128  9.17357  6.0653  
84      2.74779 -38.20447 -46.96379  -6.06309   1.67580  -8.55420     (-1.676,-32.709) (-2.711,-2.748) (-38.117,-8.554) 5.19138  7.12051  9.2508  6.1076  
85      2.73575 -38.16375 -46.95079  -6.09270   1.66882  -8.54628     (-1.669,-32.692) (-2.755,-2.736) (-38.142,-8.546) 5.24191  7.19016  9.32821  6.15011  
86      2.72371 -38.12303 -46.93778  -6.12231   1.66185  -8.53837     (-1.662,-32.676) (-2.799,-2.724) (-38.167,-8.538) 5.29254  7.26024  9.40579  6.19282  
87      2.71167 -38.08232 -46.92478  -6.15192   1.65487  -8.53046     (-1.655,-32.659) (-2.842,-2.712) (-38.192,-8.530) 5.34326  7.33073  9.48354  6.23572  
88      2.69962 -38.04160 -46.91178  -6.18154   1.64789  -8.52254     (-1.648,-32.642) (-2.886,-2.700) (-38.217,-8.523) 5.39408  7.40162  9.56145  6.27882  
89      2.68758 -38.00088 -46.89877  -6.21115   1.64092  -8.51463     (-1.641,-32.626) (-2.929,-2.688) (-38.242,-8.515) 5.44497  7.47289  9.63952  6.32211  
90      2.67554 -37.96016 -46.88577  -6.24076   1.63394  -8.50672     (-1.634,-32.609) (-2.973,-2.676) (-38.267,-8.507) 5.49596  7.54454  9.71774  6.36559  
91      2.66350 -37.91945 -46.87277  -6.27037   1.62697  -8.49881     (-1.627,-32.592) (-3.016,-2.663) (-38.292,-8.499) 5.54703  7.61656  9.79611  6.40925  
92      2.65145 -37.87873 -46.85976  -6.29999   1.61999  -8.49089     (-1.620,-32.576) (-3.060,-2.651) (-38.317,-8.491) 5.59817  7.68893  9.87462  6.45309  
93      2.63941 -37.83801 -46.84676  -6.32960   1.61301  -8.48298     (-1.613,-32.559) (-3.104,-2.639) (-38.342,-8.483) 5.6494  7.76164  9.95327  6.4971  
94      2.62737 -37.79729 -46.83376  -6.35921   1.60604  -8.47507     (-1.606,-32.543) (-3.147,-2.627) (-38.367,-8.475) 5.7007  7.8347  10.0321  6.54128  
95      2.61533 -37.75658 -46.82075  -6.38882   1.59906  -8.46715     (-1.599,-32.526) (-3.191,-2.615) (-38.392,-8.467) 5.75207  7.90807  10.111  6.58563  
96      2.60329 -37.71586 -46.80775  -6.41843   1.59209  -8.45924     (-1.592,-32.509) (-3.234,-2.603) (-38.417,-8.459) 5.80352  7.98177  10.19  6.63015  
97      2.59124 -37.67514 -46.79475  -6.44805   1.58511  -8.45133     (-1.585,-32.493) (-3.278,-2.591) (-38.442,-8.451) 5.85504  8.05577  10.2692  6.67482  
98      2.57920 -37.63442 -46.78175  -6.47766   1.57813  -8.44342     (-1.578,-32.476) (-3.321,-2.579) (-38.467,-8.443) 5.90663  8.13008  10.3485  6.71966  
99      2.56716 -37.59371 -46.76874  -6.50727   1.57116  -8.43550     (-1.571,-32.459) (-3.365,-2.567) (-38.492,-8.436) 5.95828  8.20467  10.4279  6.76465  
100      2.55512 -37.55299 -46.75574  -6.53688   1.56418  -8.42759     (-1.564,-32.443) (-3.409,-2.555) (-38.517,-8.428) 6.00999  8.27955  10.5075  6.80979  
101      2.54307 -37.51227 -46.74274  -6.56649   1.55721  -8.41968     (-1.557,-32.426) (-3.452,-2.543) (-38.542,-8.420) 6.06177  8.35471  10.5871  6.85508  
102      2.53103 -37.47155 -46.72973  -6.59611   1.55023  -8.41176     (-1.550,-32.409) (-3.496,-2.531) (-38.567,-8.412) 6.11362  8.43014  10.6669  6.90051  
103      2.51899 -37.43084 -46.71673  -6.62572   1.54325  -8.40385     (-1.543,-32.393) (-3.539,-2.519) (-38.592,-8.404) 6.16552  8.50583  10.7468  6.94609  
104      2.50695 -37.39012 -46.70373  -6.65533   1.53628  -8.39594     (-1.536,-32.376) (-3.583,-2.507) (-38.617,-8.396) 6.21748  8.58177  10.8267  6.99181  
105      2.49490 -37.34940 -46.69072  -6.68494   1.52930  -8.38803     (-1.529,-32.360) (-3.626,-2.495) (-38.642,-8.388) 6.2695  8.65796  10.9068  7.03767  
106      2.48286 -37.30868 -46.67772  -6.71455   1.52233  -8.38011     (-1.522,-32.343) (-3.670,-2.483) (-38.667,-8.380) 6.32157  8.73439  10.987  7.08366  
107      2.47082 -37.26797 -46.66472  -6.74417   1.51535  -8.37220     (-1.515,-32.326) (-3.713,-2.471) (-38.692,-8.372) 6.3737  8.81106  11.0672  7.12978  
108      2.45878 -37.22725 -46.65171  -6.77378   1.50837  -8.36429     (-1.508,-32.310) (-3.757,-2.459) (-38.717,-8.364) 6.42588  8.88796  11.1476  7.17604  
109      2.44673 -37.18653 -46.63871  -6.80339   1.50140  -8.35637     (-1.501,-32.293) (-3.801,-2.447) (-38.742,-8.356) 6.47811  8.96508  11.2281  7.22242  
110      2.43469 -37.14581 -46.62571  -6.83300   1.49442  -8.34846     (-1.494,-32.276) (-3.844,-2.435) (-38.767,-8.348) 6.53039  9.04242  11.3086  7.26892  
111      2.42265 -37.10509 -46.61270  -6.86261   1.48745  -8.34055     (-1.487,-32.260) (-3.888,-2.423) (-38.793,-8.341) 6.58272  9.11997  11.3893  7.31555  
112      2.41061 -37.06438 -46.59970  -6.89223   1.48047  -8.33264     (-1.480,-32.243) (-3.931,-2.411) (-38.818,-8.333) 6.6351  9.19773  11.47  7.3623  
113      2.39856 -37.02366 -46.58670  -6.92184   1.47349  -8.32472     (-1.473,-32.227) (-3.975,-2.399) (-38.843,-8.325) 6.68753  9.27569  11.5508  7.40916  
114      2.38652 -36.98294 -46.57369  -6.95145   1.46652  -8.31681     (-1.467,-32.210) (-4.018,-2.387) (-38.868,-8.317) 6.74  9.35385  11.6317  7.45614  
115      2.37448 -36.94222 -46.56069  -6.98106   1.45954  -8.30890     (-1.460,-32.193) (-4.062,-2.374) (-38.893,-8.309) 6.79252  9.4322  11.7126  7.50323  
116      2.36244 -36.90151 -46.54769  -7.01068   1.45257  -8.30098     (-1.453,-32.177) (-4.106,-2.362) (-38.918,-8.301) 6.84508  9.51073  11.7937  7.55044  
117      2.35040 -36.86079 -46.53468  -7.04029   1.44559  -8.29307     (-1.446,-32.160) (-4.149,-2.350) (-38.943,-8.293) 6.89768  9.58945  11.8748  7.59775  
118      2.33835 -36.82007 -46.52168  -7.06990   1.43861  -8.28516     (-1.439,-32.143) (-4.193,-2.338) (-38.968,-8.285) 6.95033  9.66835  11.956  7.64517  
119      2.32631 -36.77935 -46.50868  -7.09951   1.43164  -8.27725     (-1.432,-32.127) (-4.236,-2.326) (-38.993,-8.277) 7.00301  9.74742  12.0373  7.6927  
120      2.31427 -36.73864 -46.49568  -7.12912   1.42466  -8.26933     (-1.425,-32.110) (-4.280,-2.314) (-39.018,-8.269) 7.05574  9.82666  12.1186  7.74033  
121      2.30223 -36.69792 -46.48267  -7.15874   1.41769  -8.26142     (-1.418,-32.093) (-4.323,-2.302) (-39.043,-8.261) 7.1085  9.90606  12.2  7.78806  
122      2.29018 -36.65720 -46.46967  -7.18835   1.41071  -8.25351     (-1.411,-32.077) (-4.367,-2.290) (-39.068,-8.254) 7.16131  9.98563  12.2815  7.83589  
123      2.27814 -36.61648 -46.45667  -7.21796   1.40373  -8.24559     (-1.404,-32.060) (-4.410,-2.278) (-39.093,-8.246) 7.21415  10.0654  12.3631  7.88382  
124      2.26610 -36.57577 -46.44366  -7.24757   1.39676  -8.23768     (-1.397,-32.044) (-4.454,-2.266) (-39.118,-8.238) 7.26702  10.1452  12.4447  7.93184  
125      2.25406 -36.53505 -46.43066  -7.27718   1.38978  -8.22977     (-1.390,-32.027) (-4.498,-2.254) (-39.143,-8.230) 7.31994  10.2253  12.5263  7.97996  
126      2.24201 -36.49433 -46.41766  -7.30680   1.38281  -8.22185     (-1.383,-32.010) (-4.541,-2.242) (-39.168,-8.222) 7.37289  10.3054  12.6081  8.02817  
127      2.22997 -36.45361 -46.40465  -7.33641   1.37583  -8.21394     (-1.376,-31.994) (-4.585,-2.230) (-39.193,-8.214) 7.42587  10.3858  12.6899  8.07647  
128      2.21793 -36.41290 -46.39165  -7.36602   1.36885  -8.20603     (-1.369,-31.977) (-4.628,-2.218) (-39.218,-8.206) 7.47888  10.4662  12.7717  8.12486  
129      2.20589 -36.37218 -46.37865  -7.39563   1.36188  -8.19812     (-1.362,-31.960) (-4.672,-2.206) (-39.243,-8.198) 7.53193  10.5468  12.8536  8.17334  
130      2.19384 -36.33146 -46.36564  -7.42524   1.35490  -8.19020     (-1.355,-31.944) (-4.715,-2.194) (-39.268,-8.190) 7.58501  10.6275  12.9356  8.2219  
131      2.18180 -36.29074 -46.35264  -7.45486   1.34793  -8.18229     (-1.348,-31.927) (-4.759,-2.182) (-39.293,-8.182) 7.63812  10.7084  13.0176  8.27055  
132      2.16976 -36.25003 -46.33964  -7.48447   1.34095  -8.17438     (-1.341,-31.911) (-4.803,-2.170) (-39.318,-8.174) 7.69127  10.7894  13.0997  8.31928  
133      2.15772 -36.20931 -46.32663  -7.51408   1.33397  -8.16646     (-1.334,-31.894) (-4.846,-2.158) (-39.343,-8.166) 7.74444  10.8705  13.1819  8.36809  
134      2.14567 -36.16859 -46.31363  -7.54369   1.32700  -8.15855     (-1.327,-31.877) (-4.890,-2.146) (-39.368,-8.159) 7.79764  10.9517  13.2641  8.41699  
135      2.13363 -36.12787 -46.30063  -7.57330   1.32002  -8.15064     (-1.320,-31.861) (-4.933,-2.134) (-39.393,-8.151) 7.85087  11.0331  13.3463  8.46596  
136      2.12159 -36.08716 -46.28762  -7.60292   1.31305  -8.14273     (-1.313,-31.844) (-4.977,-2.122) (-39.418,-8.143) 7.90413  11.1146  13.4286  8.51501  
137      2.10955 -36.04644 -46.27462  -7.63253   1.30607  -8.13481     (-1.306,-31.827) (-5.020,-2.110) (-39.443,-8.135) 7.95742  11.1961  13.5109  8.56413  
138      2.09750 -36.00572 -46.26162  -7.66214   1.29909  -8.12690     (-1.299,-31.811) (-5.064,-2.098) (-39.468,-8.127) 8.01073  11.2778  13.5933  8.61333  
139      2.08546 -35.96500 -46.24862  -7.69175   1.29212  -8.11899     (-1.292,-31.794) (-5.108,-2.085) (-39.493,-8.119) 8.06407  11.3596  13.6757  8.66261  
140      2.07342 -35.92429 -46.23561  -7.72137   1.28514  -8.11107     (-1.285,-31.777) (-5.151,-2.073) (-39.518,-8.111) 8.11744  11.4416  13.7582  8.71195  
141      2.06138 -35.88357 -46.22261  -7.75098   1.27817  -8.10316     (-1.278,-31.761) (-5.195,-2.061) (-39.544,-8.103) 8.17083  11.5236  13.8407  8.76137  
142      2.04934 -35.84285 -46.20961  -7.78059   1.27119  -8.09525     (-1.271,-31.744) (-5.238,-2.049) (-39.569,-8.095) 8.22425  11.6057  13.9233  8.81086  
143      2.03729 -35.80213 -46.19660  -7.81020   1.26421  -8.08734     (-1.264,-31.728) (-5.282,-2.037) (-39.594,-8.087) 8.27769  11.6879  14.0059  8.86041  
144      2.02525 -35.76142 -46.18360  -7.83981   1.25724  -8.07942     (-1.257,-31.711) (-5.325,-2.025) (-39.619,-8.079) 8.33116  11.7702  14.0886  8.91003  
145      2.01321 -35.72070 -46.17060  -7.86943   1.25026  -8.07151     (-1.250,-31.694) (-5.369,-2.013) (-39.644,-8.072) 8.38465  11.8527  14.1713  8.95972  
146      2.00117 -35.67998 -46.15759  -7.89904   1.24329  -8.06360     (-1.243,-31.678) (-5.412,-2.001) (-39.669,-8.064) 8.43816  11.9352  14.254  9.00948  
147      1.98912 -35.63926 -46.14459  -7.92865   1.23631  -8.05568     (-1.236,-31.661) (-5.456,-1.989) (-39.694,-8.056) 8.4917  12.0178  14.3368  9.0593  
148      1.97708 -35.59854 -46.13159  -7.95826   1.22933  -8.04777     (-1.229,-31.644) (-5.500,-1.977) (-39.719,-8.048) 8.54526  12.1005  14.4196  9.10918  
149      1.96504 -35.55783 -46.11858  -7.98787   1.22236  -8.03986     (-1.222,-31.628) (-5.543,-1.965) (-39.744,-8.040) 8.59884  12.1832  14.5025  9.15912  
150      1.95300 -35.51711 -46.10558  -8.01749   1.21538  -8.03195     (-1.215,-31.611) (-5.587,-1.953) (-39.769,-8.032) 8.65244  12.2661  14.5854  9.20913  
151      1.94095 -35.47639 -46.09258  -8.04710   1.20841  -8.02403     (-1.208,-31.594) (-5.630,-1.941) (-39.794,-8.024) 8.70607  12.3491  14.6683  9.2592  
