PointDistanceFollower  May 18 2018  mode = Single Point
Fol_2018-05-18.16_40_26.59_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -38.86087 -15.02335 -30.23201  15.69917 -39.66569   4.93469     (-15.699,-23.455) (-1.602,-12.691) (-1.166,-1.731)      0  0  
1    -38.83769 -15.00991 -30.20291  15.65998 -39.63869   4.92802     (-15.660,-23.673) (-1.537,-12.776) (-1.117,-1.853)      0.27945  0.27945  
2    -38.81450 -14.99648 -30.17382  15.62079 -39.61168   4.92135     (-15.621,-23.891) (-1.473,-12.861) (-1.068,-1.976)      0.558899  0.558899  
3    -38.79132 -14.98304 -30.14472  15.58159 -39.58468   4.91468     (-15.582,-24.109) (-1.408,-12.946) (-1.018,-2.099)      0.838349  0.838349  
4    -38.76813 -14.96961 -30.11563  15.54240 -39.55768   4.90800     (-15.542,-24.328) (-1.343,-13.031) (-0.969,-2.222)      1.1178  1.1178  
5    -38.74495 -14.95617 -30.08653  15.50321 -39.53068   4.90133     (-15.503,-24.546) (-1.278,-13.116) (-0.920,-2.345)      1.39725  1.39725  
6    -38.72176 -14.94274 -30.05744  15.46401 -39.50368   4.89466     (-15.464,-24.764) (-1.214,-13.202) (-0.871,-2.467)      1.6767  1.6767  
7    -38.69858 -14.92930 -30.02834  15.42482 -39.47667   4.88799     (-15.425,-24.982) (-1.149,-13.287) (-0.821,-2.590)      1.95615  1.95615  
8    -38.67539 -14.91587 -29.99925  15.38563 -39.44967   4.88132     (-15.386,-25.200) (-1.084,-13.372) (-0.772,-2.713)      2.2356  2.2356  
9    -38.65221 -14.90243 -29.97015  15.34644 -39.42267   4.87464     (-15.346,-25.419) (-1.019,-13.457) (-0.723,-2.836)      2.51505  2.51505  
10    -38.62902 -14.88900 -29.94106  15.30724 -39.39567   4.86797     (-15.307,-25.637) (-0.955,-13.542) (-0.673,-2.958)      2.7945  2.7945  
11    -38.60584 -14.87556 -29.91197  15.26805 -39.36867   4.86130     (-15.268,-25.855) (-0.890,-13.627) (-0.624,-3.081)      3.07395  3.07395  
12    -38.58265 -14.86213 -29.88287  15.22886 -39.34166   4.85463     (-15.229,-26.073) (-0.825,-13.712) (-0.575,-3.204)      3.3534  3.3534  
13    -38.55947 -14.84870 -29.85378  15.18966 -39.31466   4.84796     (-15.190,-26.291) (-0.761,-13.798) (-0.526,-3.327)      3.63285  3.63285  
14    -38.53628 -14.83526 -29.82468  15.15047 -39.28766   4.84128     (-15.150,-26.510) (-0.696,-13.883) (-0.476,-3.450)      3.9123  3.9123  
15    -38.51310 -14.82183 -29.79559  15.11128 -39.26066   4.83461     (-15.111,-26.728) (-0.631,-13.968) (-0.427,-3.572)      4.19174  4.19174  
16    -38.48991 -14.80839 -29.76649  15.07208 -39.23366   4.82794     (-15.072,-26.946) (-0.566,-14.053) (-0.378,-3.695)      4.47119  4.47119  
17    -38.46673 -14.79496 -29.73740  15.03289 -39.20665   4.82127     (-15.033,-27.164) (-0.502,-14.138) (-0.328,-3.818)      4.75064  4.75064  
18    -38.44354 -14.78152 -29.70830  14.99370 -39.17965   4.81460     (-14.994,-27.382) (-0.437,-14.223) (-0.279,-3.941)      5.03009  5.03009  
19    -38.42036 -14.76809 -29.67921  14.95450 -39.15265   4.80792     (-14.955,-27.600) (-0.372,-14.308) (-0.230,-4.064)      5.30954  5.30954  
20    -38.39717 -14.75465 -29.65011  14.91531 -39.12565   4.80125     (-14.915,-27.819) (-0.307,-14.394) (-0.181,-4.186)      5.58899  5.58899  
21    -38.37399 -14.74122 -29.62102  14.87612 -39.09865   4.79458     (-14.876,-28.037) (-0.243,-14.479) (-0.131,-4.309)      5.86844  5.86844  
22    -38.35080 -14.72778 -29.59192  14.83692 -39.07164   4.78791     (-14.837,-28.255) (-0.178,-14.564) (-0.082,-4.432)      6.14789  6.14789  
23    -38.32762 -14.71435 -29.56283  14.79773 -39.04464   4.78124     (-14.798,-28.473) (-0.113,-14.649) (-0.033,-4.555)      6.42734  6.42734  
24    -38.30443 -14.70091 -29.53373  14.75854 -39.01764   4.77456     (-28.675,-14.718) (-4.694,-0.017) (-0.032,-14.742)      6.70233  6.70744  
25    -38.28125 -14.68748 -29.50464  14.71935 -38.99064   4.76789     (-0.066,-4.768) (-14.687,-0.016) (-28.745,-14.719)      6.77422  6.77422  
26    -38.25806 -14.67404 -29.47554  14.68015 -38.96364   4.76122     (-0.115,-4.761) (-14.674,-0.081) (-28.736,-14.680)      6.74264  6.74264  
27    -38.23488 -14.66061 -29.44645  14.64096 -38.93663   4.75455     (-0.165,-4.755) (-14.661,-0.146) (-28.726,-14.641)      6.71218  6.71218  
28    -38.21169 -14.64717 -29.41735  14.60177 -38.90963   4.74788     (-0.214,-4.748) (-14.647,-0.210) (-28.716,-14.602)      6.68285  6.68285  
29    -38.18851 -14.63374 -29.38826  14.56257 -38.88263   4.74120     (-0.263,-4.741) (-14.634,-0.275) (-28.706,-14.563)      6.65466  6.65466  
30    -38.16532 -14.62030 -29.35916  14.52338 -38.85563   4.73453     (-0.312,-4.735) (-14.620,-0.340) (-28.696,-14.523)      6.62764  6.62764  
31    -38.14214 -14.60687 -29.33007  14.48419 -38.82863   4.72786     (-0.362,-4.728) (-14.607,-0.405) (-28.686,-14.484)      6.60178  6.60178  
