Fol_2018-05-14.09_12_10.1_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -5.75449 -47.37657 -42.51679  -3.38829 -11.07954   1.70583     (-45.671,-1.682) (-4.049,-9.374) (-44.223,-1.706) 0  1.3487e-06  
1     -5.79444 -47.33320 -42.51850  -3.38658 -11.07783   1.70242     (-45.631,-1.684) (-4.092,-9.375) (-44.221,-1.702) 0.0591437  0.0591437  
2     -5.83440 -47.28983 -42.52021  -3.38487 -11.07612   1.69900     (-45.591,-1.686) (-4.135,-9.377) (-44.219,-1.699) 0.118287  0.118287  
3     -5.87435 -47.24646 -42.52192  -3.38317 -11.07442   1.69559     (-45.551,-1.688) (-4.179,-9.379) (-44.218,-1.696) 0.177431  0.177431  
4     -5.91431 -47.20308 -42.52362  -3.38146 -11.07271   1.69217     (-45.511,-1.689) (-4.222,-9.381) (-44.216,-1.692) 0.236575  0.236575  
5     -5.95427 -47.15971 -42.52533  -3.37975 -11.07100   1.68876     (-45.471,-1.691) (-4.266,-9.382) (-44.214,-1.689) 0.295718  0.295718  
6     -5.99422 -47.11634 -42.52704  -3.37804 -11.06929   1.68534     (-45.431,-1.693) (-4.309,-9.384) (-44.212,-1.685) 0.354862  0.354862  
7     -6.03418 -47.07297 -42.52875  -3.37634 -11.06758   1.68193     (-45.391,-1.694) (-4.352,-9.386) (-44.211,-1.682) 0.414006  0.414006  
8     -6.07414 -47.02960 -42.53045  -3.37463 -11.06588   1.67851     (-45.351,-1.696) (-4.396,-9.387) (-44.209,-1.679) 0.47315  0.47315  
9     -6.11409 -46.98623 -42.53216  -3.37292 -11.06417   1.67509     (-45.311,-1.698) (-4.439,-9.389) (-44.207,-1.675) 0.532293  0.532293  
10     -6.15405 -46.94286 -42.53387  -3.37121 -11.06246   1.67168     (-45.271,-1.700) (-4.482,-9.391) (-44.206,-1.672) 0.591437  0.591437  
11     -6.19400 -46.89949 -42.53558  -3.36951 -11.06075   1.66826     (-45.231,-1.701) (-4.526,-9.392) (-44.204,-1.668) 0.650581  0.650581  
12     -6.23396 -46.85611 -42.53728  -3.36780 -11.05905   1.66485     (-45.191,-1.703) (-4.569,-9.394) (-44.202,-1.665) 0.709724  0.709724  
13     -6.27392 -46.81274 -42.53899  -3.36609 -11.05734   1.66143     (-45.151,-1.705) (-4.612,-9.396) (-44.200,-1.661) 0.768868  0.768868  
14     -6.31387 -46.76937 -42.54070  -3.36438 -11.05563   1.65802     (-45.111,-1.706) (-4.656,-9.398) (-44.199,-1.658) 0.828012  0.828012  
15     -6.35383 -46.72600 -42.54241  -3.36268 -11.05392   1.65460     (-45.071,-1.708) (-4.699,-9.399) (-44.197,-1.655) 0.887155  0.887155  
16     -6.39379 -46.68263 -42.54411  -3.36097 -11.05222   1.65119     (-45.031,-1.710) (-4.743,-9.401) (-44.195,-1.651) 0.946299  0.946299  
17     -6.43374 -46.63926 -42.54582  -3.35926 -11.05051   1.64777     (-44.991,-1.711) (-4.786,-9.403) (-44.194,-1.648) 1.00544  1.00544  
18     -6.47370 -46.59589 -42.54753  -3.35755 -11.04880   1.64436     (-44.952,-1.713) (-4.829,-9.404) (-44.192,-1.644) 1.06459  1.06459  
19     -6.51365 -46.55251 -42.54924  -3.35585 -11.04709   1.64094     (-44.912,-1.715) (-4.873,-9.406) (-44.190,-1.641) 1.12373  1.12373  
20     -6.55361 -46.50914 -42.55094  -3.35414 -11.04539   1.63753     (-44.872,-1.717) (-4.916,-9.408) (-44.188,-1.638) 1.18287  1.18287  
21     -6.59357 -46.46577 -42.55265  -3.35243 -11.04368   1.63411     (-44.832,-1.718) (-4.959,-9.410) (-44.187,-1.634) 1.24202  1.24202  
22     -6.63352 -46.42240 -42.55436  -3.35072 -11.04197   1.63070     (-44.792,-1.720) (-5.003,-9.411) (-44.185,-1.631) 1.30116  1.30116  
23     -6.67348 -46.37903 -42.55607  -3.34902 -11.04026   1.62728     (-44.752,-1.722) (-5.046,-9.413) (-44.183,-1.627) 1.36031  1.36031  
24     -6.71343 -46.33566 -42.55777  -3.34731 -11.03856   1.62387     (-44.712,-1.723) (-5.090,-9.415) (-44.182,-1.624) 1.41945  1.41945  
25     -6.75339 -46.29229 -42.55948  -3.34560 -11.03685   1.62045     (-44.672,-1.725) (-5.133,-9.416) (-44.180,-1.620) 1.47859  1.47859  
26     -6.79335 -46.24892 -42.56119  -3.34389 -11.03514   1.61704     (-44.632,-1.727) (-5.176,-9.418) (-44.178,-1.617) 1.53774  1.53774  
27     -6.83330 -46.20554 -42.56290  -3.34219 -11.03343   1.61362     (-44.592,-1.729) (-5.220,-9.420) (-44.177,-1.614) 1.59688  1.59688  
28     -6.87326 -46.16217 -42.56460  -3.34048 -11.03173   1.61021     (-44.552,-1.730) (-5.263,-9.422) (-44.175,-1.610) 1.65602  1.65602  
29     -6.91322 -46.11880 -42.56631  -3.33877 -11.03002   1.60679     (-44.512,-1.732) (-5.306,-9.423) (-44.173,-1.607) 1.71517  1.71517  
30     -6.95317 -46.07543 -42.56802  -3.33706 -11.02831   1.60338     (-44.472,-1.734) (-5.350,-9.425) (-44.171,-1.603) 1.77431  1.77431  
31     -6.99313 -46.03206 -42.56973  -3.33536 -11.02660   1.59996     (-44.432,-1.735) (-5.393,-9.427) (-44.170,-1.600) 1.83345  1.83345  
32     -7.03308 -45.98869 -42.57143  -3.33365 -11.02490   1.59655     (-44.392,-1.737) (-5.437,-9.428) (-44.168,-1.597) 1.8926  1.8926  
33     -7.07304 -45.94532 -42.57314  -3.33194 -11.02319   1.59313     (-44.352,-1.739) (-5.480,-9.430) (-44.166,-1.593) 1.95174  1.95174  
34     -7.11300 -45.90195 -42.57485  -3.33023 -11.02148   1.58972     (-44.312,-1.741) (-5.523,-9.432) (-44.165,-1.590) 2.01089  2.01089  
35     -7.15295 -45.85857 -42.57656  -3.32853 -11.01977   1.58630     (-44.272,-1.742) (-5.567,-9.433) (-44.163,-1.586) 2.07003  2.07003  
36     -7.19291 -45.81520 -42.57826  -3.32682 -11.01807   1.58289     (-44.232,-1.744) (-5.610,-9.435) (-44.161,-1.583) 2.12917  2.12917  
37     -7.23287 -45.77183 -42.57997  -3.32511 -11.01636   1.57947     (-44.192,-1.746) (-5.653,-9.437) (-44.159,-1.579) 2.18832  2.18832  
38     -7.27282 -45.72846 -42.58168  -3.32340 -11.01465   1.57606     (-44.152,-1.747) (-5.697,-9.439) (-44.158,-1.576) 2.24224  2.24224  
39     -7.31278 -45.68509 -42.58339  -3.32170 -11.01294   1.57264     (-44.112,-1.749) (-5.740,-9.440) (-44.156,-1.573) 2.27727  2.27727  
40     -7.35273 -45.64172 -42.58509  -3.31999 -11.01124   1.56923     (-44.072,-1.751) (-5.784,-9.442) (-44.154,-1.569) 2.31328  2.31328  
41     -7.39269 -45.59835 -42.58680  -3.31828 -11.00953   1.56581     (-44.033,-1.752) (-5.827,-9.444) (-44.153,-1.566) 2.35023  2.35023  
42     -7.43265 -45.55498 -42.58851  -3.31657 -11.00782   1.56240     (-43.993,-1.754) (-5.870,-9.445) (-44.151,-1.562) 2.38808  2.38808  
43     -7.47260 -45.51160 -42.59022  -3.31487 -11.00611   1.55898     (-43.953,-1.756) (-5.914,-9.447) (-44.149,-1.559) 2.42677  2.42677  
44     -7.51256 -45.46823 -42.59192  -3.31316 -11.00441   1.55557     (-43.913,-1.758) (-5.957,-9.449) (-44.147,-1.556) 2.46628  2.46628  
45     -7.55252 -45.42486 -42.59363  -3.31145 -11.00270   1.55215     (-43.873,-1.759) (-6.000,-9.451) (-44.146,-1.552) 2.50656  2.50656  
46     -7.59247 -45.38149 -42.59534  -3.30974 -11.00099   1.54874     (-43.833,-1.761) (-6.044,-9.452) (-44.144,-1.549) 2.54757  2.54757  
47     -7.63243 -45.33812 -42.59705  -3.30804 -10.99928   1.54532     (-43.793,-1.763) (-6.087,-9.454) (-44.142,-1.545) 2.58929  2.58929  
48     -7.67238 -45.29475 -42.59875  -3.30633 -10.99758   1.54191     (-43.753,-1.764) (-6.130,-9.456) (-44.141,-1.542) 2.63168  2.63168  
49     -7.71234 -45.25138 -42.60046  -3.30462 -10.99587   1.53849     (-43.713,-1.766) (-6.174,-9.457) (-44.139,-1.538) 2.6747  2.6747  
